Tournament,Date,Winner,Loser,AvgW,AvgL
Qatar Exxon Mobil Open,2013-12-31,Mayer F.,Przysiezny M.,1.44,2.72
Qatar Exxon Mobil Open,2013-12-31,Gulbis E.,Evans D.,1.24,3.95
Qatar Exxon Mobil Open,2013-12-31,Nadal R.,Rosol L.,1.04,11.03
Qatar Exxon Mobil Open,2013-12-31,Kohlschreiber P.,Andujar P.,1.15,5.21
Qatar Exxon Mobil Open,2013-12-31,Gasquet R.,Hossam K.,1.02,16.19
Qatar Exxon Mobil Open,2014-01-01,Gojowczyk P.,Kohlschreiber P.,3.97,1.23
Qatar Exxon Mobil Open,2014-01-01,Mayer F.,Murray A.,5.41,1.14
Qatar Exxon Mobil Open,2014-01-01,Hanescu V.,Verdasco F.,3.9,1.24
Qatar Exxon Mobil Open,2014-01-01,Brown D.,Karlovic I.,2.26,1.62
Qatar Exxon Mobil Open,2014-01-01,Nadal R.,Kamke T.,1.03,12.05
Qatar Exxon Mobil Open,2014-01-01,Gulbis E.,Kubot L.,1.19,4.58
Qatar Exxon Mobil Open,2014-01-01,Brands D.,Ferrer D.,5.23,1.15
Qatar Exxon Mobil Open,2014-01-01,Monfils G.,Gasquet R.,1.6,2.29
Qatar Exxon Mobil Open,2014-01-02,Gojowczyk P.,Brown D.,2.1,1.71
Qatar Exxon Mobil Open,2014-01-02,Nadal R.,Gulbis E.,1.23,4.06
Qatar Exxon Mobil Open,2014-01-02,Mayer F.,Hanescu V.,1.3,3.55
Qatar Exxon Mobil Open,2014-01-02,Monfils G.,Brands D.,1.53,2.46
Qatar Exxon Mobil Open,2014-01-03,Nadal R.,Gojowczyk P.,1.02,15.74
Qatar Exxon Mobil Open,2014-01-03,Monfils G.,Mayer F.,1.3,3.43
Qatar Exxon Mobil Open,2014-01-04,Nadal R.,Monfils G.,1.39,2.94
Heineken Open,2014-01-06,Giraldo S.,Montanes A.,1.21,4.22
Heineken Open,2014-01-06,Sock J.,Mannarino A.,2.18,1.65
Heineken Open,2014-01-06,Zeballos H.,Volandri F.,1.33,3.22
Heineken Open,2014-01-06,Young D.,Delbonis F.,1.36,3.05
Heineken Open,2014-01-06,Lacko L.,Statham J.,1.14,5.55
Heineken Open,2014-01-07,Garcia-Lopez G.,Haase R.,2.03,1.75
Heineken Open,2014-01-07,Bautista R.,Gimeno-Traver D.,1.41,2.82
Heineken Open,2014-01-07,Kohlschreiber P.,Carreno-Busta P.,1.18,4.71
Heineken Open,2014-01-07,Lu Y.H.,Sijsling I.,2.77,1.43
Heineken Open,2014-01-07,Paire B.,Przysiezny M.,1.52,2.5
Heineken Open,2014-01-07,Klahn B.,Brands D.,2.53,1.51
Heineken Open,2014-01-07,Johnson S.,Baghdatis M.,2.83,1.41
Heineken Open,2014-01-07,Sock J.,Haas T.,3.24,1.33
Heineken Open,2014-01-07,Kohlschreiber P.,Zeballos H.,1.19,4.56
Heineken Open,2014-01-08,Isner J.,Lacko L.,1.41,2.82
Heineken Open,2014-01-08,Bautista R.,Paire B.,2.09,1.71
Heineken Open,2014-01-08,Lu Y.H.,Klahn B.,1.75,2.08
Heineken Open,2014-01-08,Johnson S.,Anderson K.,3.28,1.33
Heineken Open,2014-01-08,Garcia-Lopez G.,Giraldo S.,1.82,1.94
Heineken Open,2014-01-08,Ferrer D.,Young D.,1.11,6.35
Heineken Open,2014-01-08,Bautista R.,Sock J.,1.72,2.09
Heineken Open,2014-01-09,Isner J.,Kohlschreiber P.,2.06,1.74
Heineken Open,2014-01-09,Lu Y.H.,Johnson S.,1.58,2.34
Heineken Open,2014-01-09,Ferrer D.,Garcia-Lopez G.,1.15,5.25
Heineken Open,2014-01-10,Isner J.,Bautista R.,1.43,2.75
Heineken Open,2014-01-10,Lu Y.H.,Ferrer D.,4.78,1.18
Heineken Open,2014-01-11,Isner J.,Lu Y.H.,1.43,2.75
Apia International,2014-01-06,Istomin D.,Andujar P.,1.2,4.39
Apia International,2014-01-06,Benneteau J.,Ebden M.,1.65,2.19
Apia International,2014-01-06,Rosol L.,Sousa J.,1.67,2.15
Apia International,2014-01-07,Cilic M.,Struff J-L.,1.16,5.01
Apia International,2014-01-07,Mahut N.,Harrison R.,1.96,1.8
Apia International,2014-01-07,Ramos A.,Querrey S.,4.19,1.22
Apia International,2014-01-07,Stepanek R.,Groth S.,1.22,4.09
Apia International,2014-01-07,Stakhovsky S.,Berlocq C.,1.5,2.54
Apia International,2014-01-07,Kavcic B.,Nieminen J.,3.28,1.32
Apia International,2014-01-07,Matosevic M.,Mayer F.,2.05,1.74
Apia International,2014-01-07,Dolgopolov O.,Roger-Vasselin E.,1.46,2.66
Apia International,2014-01-07,Tomic B.,Granollers M.,1.34,3.16
Apia International,2014-01-08,Matosevic M.,Seppi A.,1.74,2.04
Apia International,2014-01-08,Stakhovsky S.,Benneteau J.,2.41,1.55
Apia International,2014-01-08,Tursunov D.,Rosol L.,1.56,2.38
Apia International,2014-01-08,Stepanek R.,Ramos A.,1.24,3.9
Apia International,2014-01-08,Del Potro J.M.,Mahut N.,1.13,5.73
Apia International,2014-01-08,Tomic B.,Kavcic B.,1.2,4.35
Apia International,2014-01-08,Istomin D.,Cilic M.,2.78,1.42
Apia International,2014-01-08,Dolgopolov O.,Janowicz J.,1.72,2.07
Apia International,2014-01-09,Del Potro J.M.,Stepanek R.,1.27,3.64
Apia International,2014-01-09,Tursunov D.,Istomin D.,2.13,1.69
Apia International,2014-01-09,Tomic B.,Dolgopolov O.,2.0,1.77
Apia International,2014-01-09,Stakhovsky S.,Matosevic M.,2.22,1.63
Apia International,2014-01-10,Del Potro J.M.,Tursunov D.,1.2,4.51
Apia International,2014-01-10,Tomic B.,Stakhovsky S.,1.35,3.15
Apia International,2014-01-11,Del Potro J.M.,Tomic B.,1.26,3.78
Australian Open,2014-01-13,Dodig I.,Karlovic I.,1.5,2.55
Australian Open,2014-01-13,Nieminen J.,Sela D.,1.49,2.57
Australian Open,2014-01-13,Youzhny M.,Struff J.L.,1.25,3.84
Australian Open,2014-01-13,Falla A.,Kukushkin M.,1.81,1.96
Australian Open,2014-01-13,Querrey S.,Giraldo S.,1.39,2.93
Australian Open,2014-01-13,Mannarino A.,Johnson S.,2.1,1.71
Australian Open,2014-01-13,Wawrinka S.,Golubev A.,1.04,11.17
Australian Open,2014-01-13,Dzumhur D.,Hajek J.,1.5,2.53
Australian Open,2014-01-13,Thiem D.,Sousa J.,2.03,1.76
Australian Open,2014-01-13,Mayer F.,Kudla D.,1.31,3.38
Australian Open,2014-01-13,Ferrer D.,Gonzalez A.,1.02,12.96
Australian Open,2014-01-13,Anderson K.,Vesely J.,1.34,3.21
Australian Open,2014-01-13,Gulbis E.,Monaco J.,1.18,4.75
Australian Open,2014-01-13,De Schepper K.,Wu D.,1.88,1.87
Australian Open,2014-01-13,Gasquet R.,Guez D.,1.05,10.39
Australian Open,2014-01-13,Berdych T.,Nedovyesov A.,1.02,16.27
Australian Open,2014-01-13,Ebden M.,Mahut N.,2.4,1.55
Australian Open,2014-01-13,Chardy J.,Huta Galung J.,1.12,6.12
Australian Open,2014-01-13,Fognini F.,Bogomolov A.,1.73,2.08
Australian Open,2014-01-13,Mayer L.,Montanes A.,1.35,3.13
Australian Open,2014-01-13,Benneteau J.,Carreno-Busta P.,1.31,3.39
Australian Open,2014-01-13,Robredo T.,Rosol L.,1.84,1.92
Australian Open,2014-01-13,Roger-Vasselin E.,Berlocq C.,1.39,2.93
Australian Open,2014-01-13,Garcia-Lopez G.,Haas T.,2.54,1.5
Australian Open,2014-01-13,Janowicz J.,Thompson J.,1.27,3.63
Australian Open,2014-01-13,Pospisil V.,Groth S.,1.43,2.77
Australian Open,2014-01-13,Andujar P.,Ramos A.,2.43,1.54
Australian Open,2014-01-13,Davydenko N.,Kubot L.,1.59,2.31
Australian Open,2014-01-13,Dolgopolov O.,Berankis R.,1.37,3.04
Australian Open,2014-01-13,Tursunov D.,Russell M.,1.13,5.95
Australian Open,2014-01-13,Djokovic N.,Lacko L.,1.01,26.85
Australian Open,2014-01-13,Istomin D.,Baghdatis M.,1.61,2.28
Australian Open,2014-01-14,Lajovic D.,Pouille L.,1.46,2.66
Australian Open,2014-01-14,Dimitrov G.,Klahn B.,1.19,4.6
Australian Open,2014-01-14,Nishikori K.,Matosevic M.,1.25,3.85
Australian Open,2014-01-14,Przysiezny M.,Zeballos H.,1.52,2.49
Australian Open,2014-01-14,Raonic M.,Gimeno-Traver D.,1.03,12.02
Australian Open,2014-01-14,Lu Y.H.,Wang J.,1.23,3.98
Australian Open,2014-01-14,Hanescu V.,Gojowczyk P.,2.79,1.42
Australian Open,2014-01-14,Robert S.,Bedene A.,,
Australian Open,2014-01-14,Klizan M.,Isner J.,5.91,1.12
Australian Open,2014-01-14,Tsonga J.W.,Volandri F.,1.01,18.5
Australian Open,2014-01-14,Rola B.,Delbonis F.,1.68,2.14
Australian Open,2014-01-14,Federer R.,Duckworth J.,1.02,15.89
Australian Open,2014-01-14,Gabashvili T.,Stakhovsky S.,4.32,1.21
Australian Open,2014-01-14,Kavcic B.,Stepanek R.,3.46,1.3
Australian Open,2014-01-14,Bellucci T.,Reister J.,1.3,3.43
Australian Open,2014-01-14,Paire B.,Dancevic F.,1.37,3.01
Australian Open,2014-01-14,Kyrgios N.,Becker B.,1.96,1.81
Australian Open,2014-01-14,Verdasco F.,Zhang Z.,1.11,6.44
Australian Open,2014-01-14,Seppi A.,Hewitt L.,3.98,1.24
Australian Open,2014-01-14,Berrer M.,Llodra M.,1.65,2.2
Australian Open,2014-01-14,Bautista R.,Smyczek T.,1.28,3.6
Australian Open,2014-01-14,Del Potro J.M.,Williams R.,1.02,15.04
Australian Open,2014-01-14,Millot V.,Odesnik W.,2.76,1.44
Australian Open,2014-01-14,Lopez F.,Devvarman S.,1.23,4.09
Australian Open,2014-01-14,Young D.,Haase R.,2.2,1.66
Australian Open,2014-01-14,Simon G.,Brands D.,2.83,1.42
Australian Open,2014-01-14,Sock J.,Kamke T.,2.34,1.58
Australian Open,2014-01-14,Murray A.,Soeda G.,1.02,14.2
Australian Open,2014-01-14,Kokkinakis T.,Sijsling I.,2.41,1.55
Australian Open,2014-01-14,Cilic M.,Granollers M.,1.19,4.51
Australian Open,2014-01-14,Monfils G.,Harrison R.,1.12,5.95
Australian Open,2014-01-14,Nadal R.,Tomic B.,1.05,10.2
Australian Open,2014-01-15,Berdych T.,De Schepper K.,1.03,13.19
Australian Open,2014-01-15,Dzumhur D.,Dodig I.,5.12,1.16
Australian Open,2014-01-15,Mayer F.,Youzhny M.,2.36,1.57
Australian Open,2014-01-15,Gasquet R.,Davydenko N.,1.21,4.26
Australian Open,2014-01-15,Janowicz J.,Andujar P.,1.29,3.56
Australian Open,2014-01-15,Ferrer D.,Mannarino A.,1.04,10.7
Australian Open,2014-01-15,Chardy J.,Dolgopolov O.,2.15,1.68
Australian Open,2014-01-15,Robredo T.,Benneteau J.,1.8,1.97
Australian Open,2014-01-15,Djokovic N.,Mayer L.,1.01,23.19
Australian Open,2014-01-15,Istomin D.,Tursunov D.,2.05,1.74
Australian Open,2014-01-15,Roger-Vasselin E.,Garcia-Lopez G.,2.12,1.7
Australian Open,2014-01-15,Querrey S.,Gulbis E.,2.63,1.47
Australian Open,2014-01-15,Anderson K.,Thiem D.,1.47,2.65
Australian Open,2014-01-15,Fognini F.,Nieminen J.,1.77,2.01
Australian Open,2014-01-15,Wawrinka S.,Falla A.,1.07,8.02
Australian Open,2014-01-15,Pospisil V.,Ebden M.,1.41,2.82
Australian Open,2014-01-16,Nishikori K.,Lajovic D.,1.07,8.31
Australian Open,2014-01-16,Young D.,Seppi A.,2.67,1.46
Australian Open,2014-01-16,Klizan M.,Rola B.,1.6,2.3
Australian Open,2014-01-16,Tsonga J.W.,Bellucci T.,1.07,8.61
Australian Open,2014-01-16,Robert S.,Przysiezny M.,2.56,1.49
Australian Open,2014-01-16,Federer R.,Kavcic B.,1.02,15.98
Australian Open,2014-01-16,Nadal R.,Kokkinakis T.,1.01,23.2
Australian Open,2014-01-16,Dimitrov G.,Lu Y.H.,1.47,2.64
Australian Open,2014-01-16,Simon G.,Cilic M.,3.77,1.26
Australian Open,2014-01-16,Raonic M.,Hanescu V.,1.13,5.96
Australian Open,2014-01-16,Lopez F.,Berrer M.,1.29,3.49
Australian Open,2014-01-16,Gabashvili T.,Verdasco F.,5.74,1.13
Australian Open,2014-01-16,Monfils G.,Sock J.,1.09,7.17
Australian Open,2014-01-16,Bautista R.,Del Potro J.M.,9.61,1.05
Australian Open,2014-01-16,Murray A.,Millot V.,1.01,21.3
Australian Open,2014-01-16,Paire B.,Kyrgios N.,1.4,2.87
Australian Open,2014-01-16,Wawrinka S.,Pospisil V.,1.14,5.68
Australian Open,2014-01-17,Mayer F.,Janowicz J.,1.56,2.4
Australian Open,2014-01-17,Ferrer D.,Chardy J.,1.33,3.27
Australian Open,2014-01-17,Anderson K.,Roger-Vasselin E.,1.54,2.45
Australian Open,2014-01-17,Berdych T.,Dzumhur D.,1.02,15.18
Australian Open,2014-01-17,Robredo T.,Gasquet R.,2.6,1.48
Australian Open,2014-01-17,Fognini F.,Querrey S.,2.44,1.53
Australian Open,2014-01-17,Djokovic N.,Istomin D.,1.01,18.59
Australian Open,2014-01-18,Robert S.,Klizan M.,2.24,1.64
Australian Open,2014-01-18,Federer R.,Gabashvili T.,1.03,13.11
Australian Open,2014-01-18,Dimitrov G.,Raonic M.,2.08,1.73
Australian Open,2014-01-18,Bautista R.,Paire B.,1.46,2.67
Australian Open,2014-01-18,Murray A.,Lopez F.,1.1,6.75
Australian Open,2014-01-18,Tsonga J.W.,Simon G.,1.16,5.21
Australian Open,2014-01-18,Nishikori K.,Young D.,1.14,5.59
Australian Open,2014-01-18,Nadal R.,Monfils G.,1.11,6.73
Australian Open,2014-01-19,Ferrer D.,Mayer F.,1.24,3.99
Australian Open,2014-01-19,Djokovic N.,Fognini F.,1.02,18.31
Australian Open,2014-01-19,Berdych T.,Anderson K.,1.11,6.68
Australian Open,2014-01-19,Wawrinka S.,Robredo T.,1.35,3.14
Australian Open,2014-01-20,Dimitrov G.,Bautista R.,1.56,2.4
Australian Open,2014-01-20,Nadal R.,Nishikori K.,1.03,12.42
Australian Open,2014-01-20,Murray A.,Robert S.,1.01,18.27
Australian Open,2014-01-20,Federer R.,Tsonga J.W.,1.59,2.34
Australian Open,2014-01-21,Berdych T.,Ferrer D.,1.61,2.32
Australian Open,2014-01-21,Wawrinka S.,Djokovic N.,7.54,1.09
Australian Open,2014-01-22,Nadal R.,Dimitrov G.,1.1,7.05
Australian Open,2014-01-22,Federer R.,Murray A.,1.71,2.15
Australian Open,2014-01-23,Wawrinka S.,Berdych T.,1.7,2.16
Australian Open,2014-01-24,Nadal R.,Federer R.,1.62,2.32
Australian Open,2014-01-26,Wawrinka S.,Nadal R.,5.19,1.17
Open Sud de France,2014-02-03,Mathieu P.H.,Mahut N.,2.96,1.38
Open Sud de France,2014-02-04,Istomin D.,Ilhan M.,1.18,4.62
Open Sud de France,2014-02-04,Mannarino A.,Millot V.,1.35,3.09
Open Sud de France,2014-02-04,Gicquel M.,Llodra M.,3.0,1.37
Open Sud de France,2014-02-04,Olivetti A.,De Schepper K.,2.22,1.63
Open Sud de France,2014-02-04,Herbert P.H.,Artunedo Martinavarro A.,1.33,3.24
Open Sud de France,2014-02-05,Sousa J.,Kamke T.,2.49,1.52
Open Sud de France,2014-02-05,Nieminen J.,Nedovyesov A.,1.28,3.59
Open Sud de France,2014-02-05,Monfils G.,Kubot L.,1.13,5.7
Open Sud de France,2014-02-05,Brown D.,Gabashvili T.,1.94,1.82
Open Sud de France,2014-02-05,Davydenko N.,Benneteau J.,2.69,1.45
Open Sud de France,2014-02-05,Roger-Vasselin E.,Przysiezny M.,1.31,3.38
Open Sud de France,2014-02-06,Istomin D.,Tursunov D.,1.71,2.1
Open Sud de France,2014-02-06,Nieminen J.,Herbert P.H.,1.52,2.47
Open Sud de France,2014-02-06,Gicquel M.,Simon G.,3.76,1.26
Open Sud de France,2014-02-06,Olivetti A.,Davydenko N.,3.12,1.35
Open Sud de France,2014-02-06,Monfils G.,Sousa J.,1.2,4.43
Open Sud de France,2014-02-06,Roger-Vasselin E.,Brown D.,1.3,3.41
Open Sud de France,2014-02-06,Gasquet R.,Mathieu P.H.,1.16,5.11
Open Sud de France,2014-02-06,Janowicz J.,Mannarino A.,1.42,2.77
Open Sud de France,2014-02-07,Nieminen J.,Gicquel M.,1.48,2.61
Open Sud de France,2014-02-07,Monfils G.,Istomin D.,1.36,3.09
Open Sud de France,2014-02-07,Janowicz J.,Roger-Vasselin E.,1.59,2.31
Open Sud de France,2014-02-07,Gasquet R.,Olivetti A.,1.08,7.37
Open Sud de France,2014-02-08,Monfils G.,Nieminen J.,1.18,4.64
Open Sud de France,2014-02-08,Gasquet R.,Janowicz J.,1.52,2.5
Open Sud de France,2014-02-09,Monfils G.,Gasquet R.,2.04,1.76
Royal Guard Open Chile,2014-02-03,Mayer L.,Haider-Maurer A.,1.41,2.84
Royal Guard Open Chile,2014-02-04,Garcia-Lopez G.,Reister J.,1.34,3.17
Royal Guard Open Chile,2014-02-04,Bedene A.,Robert S.,1.88,1.88
Royal Guard Open Chile,2014-02-04,Delbonis F.,Cuevas P.,1.76,2.02
Royal Guard Open Chile,2014-02-04,Lorenzi P.,Gonzalez A.,1.59,2.31
Royal Guard Open Chile,2014-02-04,Alund M.,Ramos A.,2.26,1.62
Royal Guard Open Chile,2014-02-04,Carreno-Busta P.,Volandri F.,1.66,2.17
Royal Guard Open Chile,2014-02-04,Daniel T.,Bellucci T.,4.46,1.19
Royal Guard Open Chile,2014-02-04,Giraldo S.,Ramirez-Hidalgo R.,1.47,2.63
Royal Guard Open Chile,2014-02-04,Gimeno-Traver D.,Dolgopolov O.,2.35,1.57
Royal Guard Open Chile,2014-02-05,Zeballos H.,Lama G.,1.17,4.77
Royal Guard Open Chile,2014-02-06,Chardy J.,Garin C.,1.16,4.95
Royal Guard Open Chile,2014-02-05,Mayer L.,Robredo T.,3.01,1.37
Royal Guard Open Chile,2014-02-05,Garcia-Lopez G.,Lorenzi P.,1.69,2.12
Royal Guard Open Chile,2014-02-05,Giraldo S.,Granollers M.,1.93,1.83
Royal Guard Open Chile,2014-02-06,Almagro N.,Alund M.,1.22,4.18
Royal Guard Open Chile,2014-02-06,Daniel T.,Delbonis F.,3.3,1.32
Royal Guard Open Chile,2014-02-06,Gimeno-Traver D.,Zeballos H.,1.78,1.99
Royal Guard Open Chile,2014-02-06,Chardy J.,Carreno-Busta P.,1.6,2.28
Royal Guard Open Chile,2014-02-06,Fognini F.,Bedene A.,1.19,4.5
Royal Guard Open Chile,2014-02-07,Giraldo S.,Garcia-Lopez G.,1.71,2.1
Royal Guard Open Chile,2014-02-07,Mayer L.,Gimeno-Traver D.,1.77,2.01
Royal Guard Open Chile,2014-02-07,Fognini F.,Chardy J.,1.39,2.94
Royal Guard Open Chile,2014-02-07,Almagro N.,Daniel T.,1.1,6.66
Royal Guard Open Chile,2014-02-08,Mayer L.,Giraldo S.,1.74,2.06
Royal Guard Open Chile,2014-02-08,Fognini F.,Almagro N.,1.76,2.03
Royal Guard Open Chile,2014-02-09,Fognini F.,Mayer L.,1.26,3.8
PBZ Zagreb Indoors,2014-02-03,Cilic M.,Delic M.,1.03,11.67
PBZ Zagreb Indoors,2014-02-03,Becker B.,Huta Galung J.,1.5,2.51
PBZ Zagreb Indoors,2014-02-04,Lajovic D.,Krstin P.,1.4,2.86
PBZ Zagreb Indoors,2014-02-04,Phau B.,Pavic A.,1.76,2.01
PBZ Zagreb Indoors,2014-02-04,Berrer M.,Coric B.,1.16,4.96
PBZ Zagreb Indoors,2014-02-04,Lacko L.,Struff J.L.,1.76,2.01
PBZ Zagreb Indoors,2014-02-04,Karlovic I.,Brands D.,1.85,1.9
PBZ Zagreb Indoors,2014-02-05,Evans D.,Hajek J.,1.6,2.3
PBZ Zagreb Indoors,2014-02-05,Sela D.,Rosol L.,2.33,1.58
PBZ Zagreb Indoors,2014-02-05,Kuznetsov An.,Stakhovsky S.,2.93,1.38
PBZ Zagreb Indoors,2014-02-05,Golubev A.,Hanescu V.,1.64,2.2
PBZ Zagreb Indoors,2014-02-05,Sijsling I.,Kavcic B.,1.53,2.46
PBZ Zagreb Indoors,2014-02-05,Cilic M.,Lajovic D.,1.1,6.8
PBZ Zagreb Indoors,2014-02-06,Sela D.,Lacko L.,1.94,1.82
PBZ Zagreb Indoors,2014-02-06,Phau B.,Youzhny M.,4.97,1.16
PBZ Zagreb Indoors,2014-02-06,Evans D.,Berrer M.,2.43,1.54
PBZ Zagreb Indoors,2014-02-06,Kohlschreiber P.,Golubev A.,1.32,3.28
PBZ Zagreb Indoors,2014-02-06,Kuznetsov An.,Sijsling I.,2.89,1.4
PBZ Zagreb Indoors,2014-02-06,Dodig I.,Karlovic I.,1.78,1.99
PBZ Zagreb Indoors,2014-02-06,Haas T.,Becker B.,1.44,2.7
PBZ Zagreb Indoors,2014-02-07,Phau B.,Sela D.,2.79,1.42
PBZ Zagreb Indoors,2014-02-07,Cilic M.,Dodig I.,1.54,2.44
PBZ Zagreb Indoors,2014-02-07,Evans D.,Kohlschreiber P.,4.6,1.19
PBZ Zagreb Indoors,2014-02-07,Haas T.,Kuznetsov An.,1.23,4.09
PBZ Zagreb Indoors,2014-02-08,Cilic M.,Phau B.,1.12,6.01
PBZ Zagreb Indoors,2014-02-08,Haas T.,Evans D.,1.28,3.6
PBZ Zagreb Indoors,2014-02-09,Cilic M.,Haas T.,1.51,2.53
Copa Claro,2014-02-10,Granollers M.,Bedene A.,1.54,2.41
Copa Claro,2014-02-10,Pella G.,Garcia-Lopez G.,2.49,1.51
Copa Claro,2014-02-10,Berlocq C.,Sousa J.,1.31,3.36
Copa Claro,2014-02-11,Andujar P.,Delbonis F.,2.31,1.58
Copa Claro,2014-02-11,Robredo T.,Carreno-Busta P.,1.29,3.46
Copa Claro,2014-02-11,Mayer L.,Arguello F.,1.51,2.5
Copa Claro,2014-02-11,Fognini F.,Reister J.,1.14,5.5
Copa Claro,2014-02-11,Haase R.,Alund M.,1.75,2.02
Copa Claro,2014-02-11,Giraldo S.,Montanes A.,1.41,2.82
Copa Claro,2014-02-11,Volandri F.,Garin C.,1.46,2.65
Copa Claro,2014-02-11,Ferrer D.,Gonzalez M.,1.05,9.77
Copa Claro,2014-02-12,Ramos A.,Monaco J.,3.05,1.36
Copa Claro,2014-02-12,Chardy J.,Gonzalez A.,1.21,4.23
Copa Claro,2014-02-12,Dolgopolov O.,Cuevas P.,1.35,3.12
