Tournament,Date,Winner,Loser,AvgW,AvgL
Qatar Exxon Mobil Open,06/01/2004,Calleri A.,Volandri F.,1.36,2.99
Qatar Exxon Mobil Open,06/01/2004,Soderling R.,Gambill J.M.,1.98,1.75
Qatar Exxon Mobil Open,06/01/2004,Ljubicic I.,Massu N.,1.78,1.93
Qatar Exxon Mobil Open,06/01/2004,Escude N.,El Aynaoui Y.,2.09,1.68
Qatar Exxon Mobil Open,06/01/2004,Roddick A.,Davydenko N.,1.12,5.79
Qatar Exxon Mobil Open,06/01/2004,Koubek S.,Philippoussis M.,2.96,1.36
Qatar Exxon Mobil Open,06/01/2004,Bjorkman J.,Stepanek R.,1.78,1.94
Qatar Exxon Mobil Open,06/01/2004,Lee H.T.,Voltchkov V.,1.84,1.87
Qatar Exxon Mobil Open,07/01/2004,Sargsian S.,Youzhny M.,1.91,1.8
Qatar Exxon Mobil Open,07/01/2004,Escude N.,Heuberger I.,1.27,3.58
Qatar Exxon Mobil Open,07/01/2004,Grosjean S.,Ulihrach B.,1.33,3.14
Qatar Exxon Mobil Open,07/01/2004,Bjorkman J.,Roddick A.,4.01,1.21
Qatar Exxon Mobil Open,07/01/2004,Calleri A.,Arazi H.,1.97,1.77
Qatar Exxon Mobil Open,07/01/2004,Lee H.T.,Koubek S.,2.36,1.54
Qatar Exxon Mobil Open,07/01/2004,Henman T.,Chela J.I.,1.43,2.65
Qatar Exxon Mobil Open,07/01/2004,Ljubicic I.,Soderling R.,1.57,2.29
Qatar Exxon Mobil Open,08/01/2004,Escude N.,Lee H.T.,1.44,2.66
Qatar Exxon Mobil Open,08/01/2004,Calleri A.,Bjorkman J.,2.25,1.58
Qatar Exxon Mobil Open,08/01/2004,Ljubicic I.,Grosjean S.,2.35,1.55
Qatar Exxon Mobil Open,08/01/2004,Henman T.,Sargsian S.,1.29,3.38
Qatar Exxon Mobil Open,09/01/2004,Escude N.,Calleri A.,1.57,2.29
Qatar Exxon Mobil Open,09/01/2004,Ljubicic I.,Henman T.,2.6,1.46
Qatar Exxon Mobil Open,10/01/2004,Escude N.,Ljubicic I.,1.62,2.19
Heineken Open,11/01/2004,Sanchez D.,Gambill J.M.,,
Heineken Open,12/01/2004,Novak J.,Malisse X.,,
Heineken Open,12/01/2004,Sluiter R.,Gonzalez F.,,
Heineken Open,12/01/2004,Carraz G.,Beck K.,,
Heineken Open,12/01/2004,Coria G.,Kiefer N.,,
Heineken Open,12/01/2004,Santoro F.,Nieminen J.,2.39,1.52
Heineken Open,12/01/2004,Gaudio G.,Stepanek R.,1.5,2.45
Heineken Open,12/01/2004,Kohlschreiber P.,Horna L.,2.1,1.79
Heineken Open,13/01/2004,Muller G.,Lapentti N.,2.85,1.37
Heineken Open,13/01/2004,Kuerten G.,Corretja A.,1.35,3.02
Heineken Open,13/01/2004,Hrbaty D.,Nielsen M.,1.12,5.77
Heineken Open,13/01/2004,Martin A.,Koubek S.,1.95,1.78
Heineken Open,13/01/2004,Hemmes F.,Soderling R.,3.18,1.31
Heineken Open,13/01/2004,Ancic M.,Rea S.,1.1,6.06
Heineken Open,13/01/2004,Nadal R.,Schalken S.,2.65,1.44
Heineken Open,13/01/2004,Spadea V.,Martin T.,1.71,2.05
Heineken Open,13/01/2004,Kohlschreiber P.,Gaudio G.,,
Heineken Open,13/01/2004,Novak J.,Muller G.,,
Heineken Open,14/01/2004,Sluiter R.,Sanchez D.,1.48,2.52
Heineken Open,14/01/2004,Hrbaty D.,Coria G.,,
Heineken Open,14/01/2004,Kuerten G.,Martin A.,,
Heineken Open,14/01/2004,Spadea V.,Hemmes F.,,
Heineken Open,14/01/2004,Carraz G.,Santoro F.,,
Heineken Open,14/01/2004,Nadal R.,Ancic M.,,
Heineken Open,14/01/2004,Novak J.,Sluiter R.,,
Heineken Open,15/01/2004,Nadal R.,Carraz G.,,
Heineken Open,15/01/2004,Kuerten G.,Spadea V.,,
Heineken Open,15/01/2004,Hrbaty D.,Kohlschreiber P.,,
Heineken Open,16/01/2004,Nadal R.,Novak J.,,
Heineken Open,16/01/2004,Hrbaty D.,Kuerten G.,,
Heineken Open,17/01/2004,Hrbaty D.,Nadal R.,,
adidas International,12/01/2004,Rusedski G.,Chela J.I.,,
adidas International,12/01/2004,Hewitt L.,Sargsian S.,,
adidas International,12/01/2004,Reid T.,Massu N.,,
adidas International,12/01/2004,Johansson J.,Schuettler R.,3.4,1.3
adidas International,13/01/2004,Ferreira W.,Blake J.,2.74,1.41
adidas International,13/01/2004,Mirnyi M.,Calleri A.,1.66,2.11
adidas International,13/01/2004,Verkerk M.,Arthurs W.,1.69,2.06
adidas International,13/01/2004,Mantilla F.,Gasquet R.,1.55,2.33
adidas International,13/01/2004,Kucera V.,Lopez F.,1.68,2.1
adidas International,13/01/2004,Philippoussis M.,Ramirez-Hidalgo R.,1.15,4.99
adidas International,13/01/2004,Clement A.,Fish M.,2.1,1.67
adidas International,13/01/2004,Llodra M.,Youzhny M.,2.19,1.62
adidas International,13/01/2004,Moya C.,Bogomolov A.,1.27,3.56
adidas International,13/01/2004,Guccione C.,Ferrero J.,7.35,1.07
adidas International,13/01/2004,Robredo T.,Costa A.,1.52,2.4
adidas International,14/01/2004,Srichaphan P.,Bjorkman J.,1.49,2.49
adidas International,14/01/2004,Clement A.,Johansson J.,1.48,2.61
adidas International,14/01/2004,Verkerk M.,Mirnyi M.,2.33,1.59
adidas International,14/01/2004,Moya C.,Llodra M.,1.41,2.85
adidas International,14/01/2004,Robredo T.,Srichaphan P.,2.25,1.6
adidas International,14/01/2004,Hewitt L.,Kucera V.,1.18,4.78
adidas International,14/01/2004,Reid T.,Mantilla F.,2.17,1.68
adidas International,14/01/2004,Philippoussis M.,Rusedski G.,1.61,2.3
adidas International,14/01/2004,Ferreira W.,Guccione C.,1.35,3.16
adidas International,15/01/2004,Moya C.,Robredo T.,1.64,2.26
adidas International,15/01/2004,Hewitt L.,Clement A.,1.23,4.13
adidas International,15/01/2004,Ferreira W.,Reid T.,1.64,2.23
adidas International,15/01/2004,Verkerk M.,Philippoussis M.,2.56,1.5
adidas International,16/01/2004,Moya C.,Ferreira W.,1.48,2.62
adidas International,16/01/2004,Hewitt L.,Verkerk M.,1.31,3.46
adidas International,17/01/2004,Hewitt L.,Moya C.,1.64,2.23
Australian Open,19/01/2004,Davydenko N.,Clement A.,3.91,1.25
Australian Open,19/01/2004,Guccione C.,Jones A.,1.43,2.79
Australian Open,19/01/2004,Ginepri R.,Horna L.,1.18,4.78
Australian Open,19/01/2004,Chela J.I.,Labadze I.,1.31,3.49
Australian Open,19/01/2004,Beck K.,Koubek S.,1.89,1.88
Australian Open,19/01/2004,Patience O.,Andreev I.,3.1,1.36
Australian Open,19/01/2004,Ljubicic I.,Tursunov D.,1.28,3.49
Australian Open,19/01/2004,Lapentti N.,Hernandez O.,1.22,4.28
Australian Open,19/01/2004,Golmard J.,Portas A.,1.25,3.9
Australian Open,19/01/2004,Soderling R.,Schuettler R.,3.52,1.3
Australian Open,19/01/2004,Kuerten G.,van Lottum J.,1.22,4.22
Australian Open,19/01/2004,Dent T.,Verdasco F.,1.18,4.69
Australian Open,19/01/2004,Srichaphan P.,Acasuso J.,1.07,7.88
Australian Open,19/01/2004,Schalken S.,Carlsen K.,1.3,3.48
Australian Open,19/01/2004,Enqvist T.,Spadea V.,2.54,1.5
Australian Open,19/01/2004,Gaudio G.,Robredo T.,2.85,1.41
Australian Open,19/01/2004,Grosjean S.,Youzhny M.,1.3,3.5
Australian Open,19/01/2004,Escude N.,Lee H.T.,1.19,4.57
Australian Open,19/01/2004,Melzer J.,Behrend T.,1.53,2.47
Australian Open,19/01/2004,Karlovic I.,Fish M.,3.44,1.31
Australian Open,19/01/2004,Gambill J.M.,Carraz G.,1.95,1.84
Australian Open,19/01/2004,Martin T.,Dupuis A.,1.39,3.02
Australian Open,19/01/2004,Blanco G.,El Aynaoui Y.,4.05,1.25
Australian Open,19/01/2004,Berdych T.,Mahut N.,1.87,1.9
Australian Open,19/01/2004,Ferrer D.,Muller G.,2.25,1.63
Australian Open,19/01/2004,Roddick A.,Gonzalez F.,1.2,4.48
Australian Open,19/01/2004,Hrbaty D.,Saretta F.,1.29,3.53
Australian Open,19/01/2004,Ulihrach B.,Burgsmuller L.,1.64,2.23
Australian Open,19/01/2004,Blake J.,Miranda I.,,
Australian Open,19/01/2004,Nieminen J.,Massu N.,1.83,1.93
Australian Open,19/01/2004,Safin M.,Vahaly B.,1.13,5.9
Australian Open,19/01/2004,Agassi A.,Larkham T.,1.02,14.75
Australian Open,20/01/2004,Arazi H.,Mutis O.,1.29,3.42
Australian Open,20/01/2004,Costa A.,Rusedski G.,2.47,1.49
Australian Open,20/01/2004,Reid T.,Kutsenko V.,1.24,3.79
Australian Open,20/01/2004,Morrison J.,van Scheppingen D.,1.57,2.31
Australian Open,20/01/2004,Ascione T.,Mantilla F.,2.34,1.55
Australian Open,20/01/2004,Novak J.,Rochus O.,1.22,4.01
Australian Open,20/01/2004,Vacek J.,Ramirez-Hidalgo R.,1.89,1.83
Australian Open,20/01/2004,Martin A.,Lopez F.,2.53,1.48
Australian Open,20/01/2004,Johansson J.,Popp A.,1.49,2.48
Australian Open,20/01/2004,Federer R.,Bogomolov A.,1.08,7.04
Australian Open,20/01/2004,Volandri F.,Kiefer N.,2.33,1.56
Australian Open,20/01/2004,Ancic M.,Sluiter R.,1.78,1.93
Australian Open,20/01/2004,Sargsian S.,Bjorkman J.,2.2,1.61
Australian Open,20/01/2004,Saulnier C.,Coria G.,3.85,1.24
Australian Open,20/01/2004,Arthurs W.,Karanusic R.,1.64,2.24
Australian Open,20/01/2004,Nadal R.,Tabara M.,1.17,4.68
Australian Open,20/01/2004,Nalbandian D.,Mello R.,1.04,10.25
Australian Open,20/01/2004,Mayer F.,Gasquet R.,2.21,1.67
Australian Open,20/01/2004,Kucera K.,Malisse X.,2.06,1.7
Australian Open,20/01/2004,Sanchez D.,Moodie W.,2.36,1.55
Australian Open,20/01/2004,Santoro F.,Luczak P.,1.32,3.18
Australian Open,20/01/2004,Weiner G.,Salzenstein J.,2.31,1.56
Australian Open,20/01/2004,Pavel A.,Mirnyi M.,2.54,1.47
Australian Open,20/01/2004,Ferreira W.,Hanescu V.,1.28,3.5
Australian Open,20/01/2004,Hewitt L.,Mamiit C.,1.02,12.3
Australian Open,20/01/2004,Corretja A.,Verkerk M.,2.37,1.54
Australian Open,20/01/2004,Canas G.,de Chaunac S.,1.21,4.08
Australian Open,20/01/2004,Calleri A.,Rochus C.,1.2,4.21
Australian Open,20/01/2004,Stepanek R.,Sanguinetti D.,1.71,2.05
Australian Open,20/01/2004,Ferrero J.C.,Montanes A.,1.04,9.55
Australian Open,20/01/2004,Henman T.,Lisnard J.R.,1.07,7.4
Australian Open,20/01/2004,Philippoussis M.,Johansson T.,1.41,2.78
Australian Open,21/01/2004,Melzer J.,Blanco G.,1.35,3.04
Australian Open,21/01/2004,Schalken S.,Ferrer D.,1.17,4.52
Australian Open,21/01/2004,Martin T.,Karlovic I.,1.79,1.92
Australian Open,21/01/2004,Escude N.,Soderling R.,1.27,3.56
Australian Open,21/01/2004,Kuerten G.,Ljubicic I.,2.1,1.68
Australian Open,21/01/2004,Blake J.,Lapentti N.,1.38,2.9
Australian Open,21/01/2004,Agassi A.,Berdych T.,1.03,10.95
Australian Open,21/01/2004,Enqvist T.,Beck K.,1.84,1.87
Australian Open,21/01/2004,Patience O.,Davydenko N.,2.83,1.39
Australian Open,21/01/2004,Dent T.,Chela J.I.,1.44,2.63
Australian Open,21/01/2004,Grosjean S.,Gambill J.M.,1.16,4.82
Australian Open,21/01/2004,Hrbaty D.,Gaudio G.,1.52,2.4
Australian Open,21/01/2004,Roddick A.,Ulihrach B.,1.05,9.25
Australian Open,21/01/2004,Safin M.,Nieminen J.,1.48,2.5
Australian Open,21/01/2004,Srichaphan P.,Golmard J.,1.23,3.92
Australian Open,21/01/2004,Ginepri R.,Guccione C.,1.33,3.17
Australian Open,22/01/2004,Johansson J.,Martin A.,1.64,2.14
Australian Open,22/01/2004,Nadal R.,Ascione T.,1.41,2.76
Australian Open,22/01/2004,Reid T.,Sargsian S.,2.09,1.67
Australian Open,22/01/2004,Ferrero J.C.,Volandri F.,1.05,8.46
Australian Open,22/01/2004,Nalbandian D.,Mayer F.,1.06,8.44
Australian Open,22/01/2004,Novak J.,Vacek J.,1.16,4.74
Australian Open,22/01/2004,Pavel A.,Weiner G.,1.21,4.06
Australian Open,22/01/2004,Canas G.,Calleri A.,1.85,1.86
Australian Open,22/01/2004,Henman T.,Stepanek R.,1.15,4.98
Australian Open,22/01/2004,Costa A.,Arthurs W.,1.46,2.61
Australian Open,22/01/2004,Ancic M.,Corretja A.,2.08,1.68
Australian Open,22/01/2004,Hewitt L.,Kucera K.,1.11,6.0
Australian Open,22/01/2004,Federer R.,Morrison J.,1.05,10.46
Australian Open,22/01/2004,Arazi H.,Saulnier C.,2.02,1.73
Australian Open,22/01/2004,Ferreira W.,Sanchez D.,1.19,4.42
Australian Open,22/01/2004,Philippoussis M.,Santoro F.,1.17,4.79
Australian Open,23/01/2004,Safin M.,Martin T.,1.3,3.36
Australian Open,23/01/2004,Blake J.,Patience O.,1.17,4.79
Australian Open,23/01/2004,Srichaphan P.,Kuerten G.,1.59,2.27
Australian Open,23/01/2004,Ginepri R.,Escude N.,2.69,1.43
Australian Open,23/01/2004,Schalken S.,Melzer J.,1.24,3.79
Australian Open,23/01/2004,Agassi A.,Enqvist T.,1.12,5.65
Australian Open,23/01/2004,Grosjean S.,Hrbaty D.,1.65,2.18
Australian Open,23/01/2004,Roddick A.,Dent T.,1.17,4.64
Australian Open,24/01/2004,Federer R.,Reid T.,1.05,9.7
Australian Open,24/01/2004,Pavel A.,Novak J.,2.22,1.6
Australian Open,24/01/2004,Nalbandian D.,Ferreira W.,1.19,4.45
Australian Open,24/01/2004,Philippoussis M.,Ancic M.,1.19,4.52
Australian Open,24/01/2004,Canas G.,Henman T.,2.95,1.37
Australian Open,24/01/2004,Ferrero J.C.,Johansson J.,1.24,3.8
Australian Open,24/01/2004,Hewitt L.,Nadal R.,1.19,4.35
Australian Open,24/01/2004,Arazi H.,Costa A.,2.46,1.5
Australian Open,25/01/2004,Agassi A.,Srichaphan P.,1.21,4.17
Australian Open,25/01/2004,Grosjean S.,Ginepri R.,1.52,2.43
Australian Open,25/01/2004,Safin M.,Blake J.,1.7,2.08
Australian Open,25/01/2004,Roddick A.,Schalken S.,1.1,6.75
Australian Open,26/01/2004,Nalbandian D.,Canas G.,1.21,4.29
Australian Open,26/01/2004,Ferrero J.C.,Pavel A.,1.27,3.61
Australian Open,26/01/2004,Arazi H.,Philippoussis M.,4.52,1.19
Australian Open,26/01/2004,Federer R.,Hewitt L.,1.56,2.4
Australian Open,27/01/2004,Agassi A.,Grosjean S.,1.19,4.57
Australian Open,27/01/2004,Safin M.,Roddick A.,3.69,1.26
Australian Open,28/01/2004,Ferrero J.C.,Arazi H.,1.31,3.35
Australian Open,28/01/2004,Federer R.,Nalbandian D.,1.54,2.44
Australian Open,29/01/2004,Safin M.,Agassi A.,3.25,1.33
Australian Open,30/01/2004,Federer R.,Ferrero J.C.,1.27,3.71
Australian Open,31/01/2004,Federer R.,Safin M.,1.41,2.88
Indesit ATP Milano Indoor ,10/02/2004,Carraz G.,Santopadre V.,,
Indesit ATP Milano Indoor ,10/02/2004,Ancic M.,Santoro F.,1.95,1.77
Indesit ATP Milano Indoor ,10/02/2004,Johansson T.,Davydenko N.,1.5,2.45
Indesit ATP Milano Indoor ,10/02/2004,Robredo T.,Corretja A.,1.64,2.15
Indesit ATP Milano Indoor ,10/02/2004,Heuberger I.,Martin A.,2.05,1.69
Indesit ATP Milano Indoor ,10/02/2004,Ivanisevic G.,Ulihrach B.,,
Indesit ATP Milano Indoor ,10/02/2004,Sargsian S.,Seppi A.,1.34,3.03
Indesit ATP Milano Indoor ,11/02/2004,Kucera K.,Stepanek R.,1.45,2.63
Indesit ATP Milano Indoor ,11/02/2004,Dupuis A.,Lopez F.,2.74,1.42
Indesit ATP Milano Indoor ,11/02/2004,Beck K.,Ljubicic I.,2.02,1.73
Indesit ATP Milano Indoor ,11/02/2004,Hrbaty D.,Andreev I.,1.3,3.35
Indesit ATP Milano Indoor ,11/02/2004,Nadal R.,Karlovic I.,1.61,2.2
Indesit ATP Milano Indoor ,11/02/2004,Sluiter R.,Bracciali D.,,
Indesit ATP Milano Indoor ,11/02/2004,Verkerk M.,Sanguinetti D.,1.59,2.26
Indesit ATP Milano Indoor ,11/02/2004,Escude N.,Bohli S.,,
Indesit ATP Milano Indoor ,11/02/2004,Youzhny M.,Galimberti G.,1.37,2.9
Indesit ATP Milano Indoor ,12/02/2004,Kucera K.,Sargsian S.,1.55,2.33
Indesit ATP Milano Indoor ,12/02/2004,Johansson T.,Sluiter R.,1.52,2.41
Indesit ATP Milano Indoor ,12/02/2004,Carraz G.,Beck K.,2.2,1.62
Indesit ATP Milano Indoor ,12/02/2004,Dupuis A.,Heuberger I.,1.56,2.31
Indesit ATP Milano Indoor ,12/02/2004,Ancic M.,Nadal R.,2.27,1.58
Indesit ATP Milano Indoor ,12/02/2004,Robredo T.,Ivanisevic G.,1.33,3.11
Indesit ATP Milano Indoor ,12/02/2004,Youzhny M.,Hrbaty D.,,
Indesit ATP Milano Indoor ,12/02/2004,Verkerk M.,Escude N.,2.34,1.55
Indesit ATP Milano Indoor ,13/02/2004,Johansson T.,Kucera K.,2.0,1.73
Indesit ATP Milano Indoor ,13/02/2004,Dupuis A.,Youzhny M.,2.26,1.58
Indesit ATP Milano Indoor ,13/02/2004,Carraz G.,Verkerk M.,2.55,1.47
Indesit ATP Milano Indoor ,13/02/2004,Ancic M.,Robredo T.,1.91,1.81
Indesit ATP Milano Indoor ,14/02/2004,Dupuis A.,Carraz G.,2.05,1.7
Indesit ATP Milano Indoor ,14/02/2004,Ancic M.,Johansson T.,2.08,1.68
Indesit ATP Milano Indoor ,15/02/2004,Dupuis A.,Ancic M.,2.51,1.5
Siebel Open,09/02/2004,Kendrick R.,Burgsmuller L.,2.36,1.54
Siebel Open,09/02/2004,Hippensteel K.,Tursunov D.,,
Siebel Open,10/02/2004,Moodie W.,Martin T.,2.85,1.38
Siebel Open,10/02/2004,Gambill J.M.,Ferreira W.,2.34,1.84
Siebel Open,10/02/2004,Dent T.,Goldstein P.,1.21,4.1
Siebel Open,10/02/2004,Saulnier C.,Vahaly B.,1.47,2.58
Siebel Open,10/02/2004,Carlsen K.,Melzer J.,1.96,1.76
Siebel Open,10/02/2004,Vliegen K.,Popp A.,1.92,1.78
Siebel Open,10/02/2004,Fish M.,Reichel A.,,
Siebel Open,11/02/2004,Ginepri R.,Mamiit C.,1.19,4.29
Siebel Open,11/02/2004,Agassi A.,Labadze I.,1.05,9.34
Siebel Open,11/02/2004,Spadea V.,Haas T.,1.42,2.7
Siebel Open,11/02/2004,Lee H.T.,Malisse X.,2.31,1.56
Siebel Open,11/02/2004,Johansson J.,Kiefer N.,1.58,2.26
Siebel Open,12/02/2004,Roddick A.,Rochus C.,1.03,12.12
Siebel Open,12/02/2004,Blake J.,Fleishman Z.,1.11,6.15
Siebel Open,11/02/2004,Gambill J.M.,Hippensteel K.,,
Siebel Open,11/02/2004,Kendrick R.,Dent T.,4.17,1.2
Siebel Open,12/02/2004,Fish M.,Carlsen K.,1.34,3.08
Siebel Open,12/02/2004,Lee H.T.,Spadea V.,2.4,1.52
Siebel Open,12/02/2004,Saulnier C.,Ginepri R.,2.56,1.46
Siebel Open,13/02/2004,Johansson J.,Blake J.,2.71,1.42
Siebel Open,13/02/2004,Agassi A.,Moodie W.,1.08,7.06
Siebel Open,13/02/2004,Roddick A.,Vliegen K.,1.04,10.08
Siebel Open,14/02/2004,Kendrick R.,Saulnier C.,2.39,1.53
Siebel Open,14/02/2004,Roddick A.,Johansson J.,1.14,5.25
Siebel Open,14/02/2004,Agassi A.,Gambill J.M.,1.1,6.26
Siebel Open,14/02/2004,Fish M.,Lee H.T.,1.41,2.76
Siebel Open,14/02/2004,Roddick A.,Kendrick R.,1.06,8.9
Siebel Open,15/02/2004,Fish M.,Agassi A.,4.58,1.17
Siebel Open,15/02/2004,Roddick A.,Fish M.,1.21,4.2
Bellsouth Open,09/02/2004,Gaudio G.,Gasquet R.,1.22,3.91
Bellsouth Open,09/02/2004,Ramirez-Hidalgo R.,Behrend T.,1.46,2.56
Bellsouth Open,09/02/2004,Acasuso J.,Lapentti N.,2.13,1.66
Bellsouth Open,09/02/2004,Zabaleta M.,Ferrer D.,1.77,1.97
Bellsouth Open,10/02/2004,Kuerten G.,Lisnard J.R.,1.14,5.18
Bellsouth Open,10/02/2004,Miranda I.,Vassallo-Arguello M.,1.16,4.5
Bellsouth Open,10/02/2004,Volandri F.,Portas A.,1.52,2.41
Bellsouth Open,10/02/2004,Levy H.,Cermak F.,2.3,1.57
Bellsouth Open,10/02/2004,Garcia A.,Capdeville P.,,
Bellsouth Open,10/02/2004,Sanchez D.,Chela J.I.,2.25,1.6
Bellsouth Open,10/02/2004,Squillari F.,Hernandez O.,1.67,2.09
Bellsouth Open,10/02/2004,Blanco G.,Marin J.A.,1.55,2.31
Bellsouth Open,10/02/2004,Horna L.,Hormazabal G.,,
Bellsouth Open,10/02/2004,Gonzalez F.,Montanes A.,1.29,3.33
Bellsouth Open,10/02/2004,Saretta F.,Gamonal H.,1.29,3.35
Bellsouth Open,11/02/2004,Massu N.,Verdasco F.,1.3,3.32
Bellsouth Open,11/02/2004,Volandri F.,Blanco G.,1.35,3.0
Bellsouth Open,11/02/2004,Gaudio G.,Acasuso J.,1.41,2.73
Bellsouth Open,11/02/2004,Sanchez D.,Miranda I.,1.25,3.74
Bellsouth Open,12/02/2004,Kuerten G.,Squillari F.,1.22,3.98
Bellsouth Open,12/02/2004,Saretta F.,Horna L.,1.57,2.29
Bellsouth Open,12/02/2004,Gonzalez F.,Garcia A.,1.15,5.33
Bellsouth Open,12/02/2004,Zabaleta M.,Ramirez-Hidalgo R.,1.39,2.83
Bellsouth Open,13/02/2004,Massu N.,Levy H.,1.14,5.39
Bellsouth Open,13/02/2004,Sanchez D.,Gaudio G.,2.48,1.49
Bellsouth Open,13/02/2004,Kuerten G.,Volandri F.,1.5,2.46
Bellsouth Open,13/02/2004,Saretta F.,Zabaleta M.,2.07,1.68
