Tournament,Date,Winner,Loser,AvgW,AvgL
Heineken Open,2012-01-10,Mannarino A.,Anderson K.,2.44,1.52
Heineken Open,2012-01-10,Kohlschreiber P.,Bohli S.,1.22,4.16
Heineken Open,2012-01-10,Rochus O.,Kamke T.,2.75,1.42
Heineken Open,2012-01-10,Rosol L.,Ramos A.,1.83,1.92
Heineken Open,2012-01-10,Harrison R.,Querrey S.,1.88,1.85
Heineken Open,2012-01-10,Starace P.,Montanes A.,2.3,1.59
Heineken Open,2012-01-10,Paire B.,Ferrero J.C.,2.56,1.48
Heineken Open,2012-01-11,Kohlschreiber P.,Harrison R.,1.72,2.05
Heineken Open,2012-01-11,Falla A.,Starace P.,1.63,2.21
Heineken Open,2012-01-11,Rochus O.,Bellucci T.,2.76,1.42
Heineken Open,2012-01-11,Almagro N.,Giraldo S.,1.89,1.86
Heineken Open,2012-01-11,Paire B.,Chela J.I.,1.52,2.45
Heineken Open,2012-01-11,Ferrer D.,Rosol L.,1.06,8.96
Heineken Open,2012-01-11,Garcia-Lopez G.,Mannarino A.,2.44,1.53
Heineken Open,2012-01-11,Verdasco F.,Berlocq C.,1.22,4.04
Heineken Open,2012-01-12,Kohlschreiber P.,Almagro N.,1.98,1.79
Heineken Open,2012-01-12,Rochus O.,Paire B.,2.2,1.63
Heineken Open,2012-01-12,Ferrer D.,Falla A.,1.06,8.53
Heineken Open,2012-01-12,Verdasco F.,Garcia-Lopez G.,1.44,2.73
Heineken Open,2012-01-13,Rochus O.,Kohlschreiber P.,3.63,1.27
Heineken Open,2012-01-13,Ferrer D.,Verdasco F.,1.44,2.77
Heineken Open,2012-01-14,Ferrer D.,Rochus O.,1.08,7.37
Apia International,2012-01-09,Sweeting R.,Muller G.,5.25,1.14
Apia International,2012-01-09,Kubot L.,Dodig I.,2.19,1.63
Apia International,2012-01-09,Istomin D.,Andujar P.,1.28,3.57
Apia International,2012-01-09,Nieminen J.,Duckworth J.,1.19,4.54
Apia International,2012-01-09,Reynolds B.,Stakhovsky S.,2.85,1.42
Apia International,2012-01-09,Ebden M.,Granollers M.,1.79,1.96
Apia International,2012-01-10,Benneteau J.,Seppi A.,2.16,1.65
Apia International,2012-01-10,Fognini F.,Russell M.,2.88,1.39
Apia International,2012-01-10,Stepanek R.,Malisse X.,1.42,2.76
Apia International,2012-01-10,Bogomolov A.,Haase R.,2.53,1.49
Apia International,2012-01-10,Baghdatis M.,Tursunov D.,1.26,3.78
Apia International,2012-01-10,Troicki V.,Hewitt L.,1.51,2.47
Apia International,2012-01-11,Reynolds B.,Isner J.,4.61,1.18
Apia International,2012-01-11,Del Potro J.M.,Kubot L.,1.09,6.96
Apia International,2012-01-11,Istomin D.,Sweeting R.,1.59,2.27
Apia International,2012-01-11,Nieminen J.,Stepanek R.,2.16,1.65
Apia International,2012-01-11,Gasquet R.,Fognini F.,1.11,6.04
Apia International,2012-01-11,Baghdatis M.,Ebden M.,1.33,3.2
Apia International,2012-01-11,Benneteau J.,Lopez F.,1.64,2.2
Apia International,2012-01-11,Bogomolov A.,Troicki V.,2.7,1.43
Apia International,2012-01-12,Istomin D.,Gasquet R.,4.15,1.21
Apia International,2012-01-12,Nieminen J.,Reynolds B.,1.44,2.7
Apia International,2012-01-12,Baghdatis M.,Del Potro J.M.,3.33,1.31
Apia International,2012-01-12,Benneteau J.,Bogomolov A.,1.54,2.4
Apia International,2012-01-13,Nieminen J.,Istomin D.,1.67,2.14
Apia International,2012-01-13,Benneteau J.,Baghdatis M.,2.44,1.53
Apia International,2012-01-15,Nieminen J.,Benneteau J.,2.12,1.69
Australian Open,2012-01-16,Cipolla F.,Davydenko N.,3.48,1.29
Australian Open,2012-01-16,Almagro N.,Kubot L.,1.34,3.17
Australian Open,2012-01-16,Riba P.,Montanes A.,3.27,1.32
Australian Open,2012-01-16,Stakhovsky S.,Marchenko I.,1.38,2.94
Australian Open,2012-01-16,Del Potro J.M.,Mannarino A.,1.06,8.33
Australian Open,2012-01-16,Lopez F.,Mayer L.,1.19,4.53
Australian Open,2012-01-16,Anderson K.,Nielsen F.,1.25,3.75
Australian Open,2012-01-16,Kavcic B.,Ward J.,1.8,1.95
Australian Open,2012-01-16,Berdych T.,Ramos A.,1.02,13.7
Australian Open,2012-01-16,Tomic B.,Verdasco F.,1.57,2.34
Australian Open,2012-01-16,Kamke T.,Hanescu V.,1.68,2.12
Australian Open,2012-01-16,Karlovic I.,Melzer J.,2.5,1.51
Australian Open,2012-01-16,Fish M.,Muller G.,1.2,4.33
Australian Open,2012-01-16,Berlocq C.,Huta Galung J.,1.77,2.0
Australian Open,2012-01-16,Kohlschreiber P.,Monaco J.,1.52,2.48
Australian Open,2012-01-16,Wawrinka S.,Paire B.,1.25,3.83
Australian Open,2012-01-16,Querrey S.,De Schepper K.,1.16,4.95
Australian Open,2012-01-16,Falla A.,Fognini F.,1.42,2.76
Australian Open,2012-01-16,Haas T.,Kudla D.,1.39,2.9
Australian Open,2012-01-16,Dimitrov G.,Chardy J.,1.54,2.43
Australian Open,2012-01-16,Serra F.,Darcis S.,2.42,1.54
Australian Open,2012-01-16,Young D.,Gojowczyk P.,1.57,2.34
Australian Open,2012-01-16,Lacko L.,Ljubicic I.,1.8,1.96
Australian Open,2012-01-16,Dolgopolov O.,Jones G.,1.05,9.78
Australian Open,2012-01-16,Rochus O.,Phau B.,1.58,2.35
Australian Open,2012-01-16,Baghdatis M.,Becker B.,1.15,5.13
Australian Open,2012-01-16,Nadal R.,Kuznetsov A.,1.01,21.51
Australian Open,2012-01-16,Isner J.,Mitchell B.,1.06,8.7
Australian Open,2012-01-16,Lu Y.H.,De Voest R.,1.36,3.08
Australian Open,2012-01-16,Beck A.,Prodon E.,1.21,4.21
Australian Open,2012-01-16,Federer R.,Kudryavtsev A.,1.01,22.5
Australian Open,2012-01-16,Nalbandian D.,Nieminen J.,1.63,2.22
Australian Open,2012-01-17,Bogomolov A.,Gimeno-Traver D.,1.15,5.21
Australian Open,2012-01-17,Ferrer D.,Machado R.,1.01,19.39
Australian Open,2012-01-17,Nishikori K.,Robert S.,1.09,7.14
Australian Open,2012-01-17,Petzschner P.,Rosol L.,1.38,2.93
Australian Open,2012-01-17,Gasquet R.,Seppi A.,1.31,3.33
Australian Open,2012-01-17,Giraldo S.,Viola Mat.,1.09,7.01
Australian Open,2012-01-17,Golubev A.,Youzhny M.,4.23,1.21
Australian Open,2012-01-17,Djokovic N.,Lorenzi P.,1.01,34.48
Australian Open,2012-01-17,Roger-Vasselin E.,Malisse X.,2.64,1.46
Australian Open,2012-01-17,Chela J.I.,Russell M.,1.84,1.89
Australian Open,2012-01-17,Raonic M.,Volandri F.,1.01,17.99
Australian Open,2012-01-17,Llodra M.,Gulbis E.,2.14,1.67
Australian Open,2012-01-17,Tipsarevic J.,Tursunov D.,1.11,6.11
Australian Open,2012-01-17,Ito T.,Starace P.,2.09,1.7
Australian Open,2012-01-17,Duckworth J.,Zopp J.,2.64,1.46
Australian Open,2012-01-17,Sweeting R.,Bachinger M.,2.0,1.76
Australian Open,2012-01-17,Granollers M.,Levine J.,1.33,3.23
Australian Open,2012-01-17,Monfils G.,Matosevic M.,1.03,12.0
Australian Open,2012-01-17,Murray A.,Harrison R.,1.03,13.3
Australian Open,2012-01-17,Andujar P.,Kunitsyn I.,2.87,1.4
Australian Open,2012-01-17,Mello R.,Bautista R.,1.82,1.93
Australian Open,2012-01-17,Bellucci T.,Sela D.,1.91,1.83
Australian Open,2012-01-17,Mahut N.,Stepanek R.,4.57,1.19
Australian Open,2012-01-17,Gil F.,Dodig I.,3.6,1.28
Australian Open,2012-01-17,Simon G.,Udomchoke D.,1.04,11.05
Australian Open,2012-01-17,Ebden M.,Souza J.,1.16,4.97
Australian Open,2012-01-17,Roddick A.,Haase R.,1.27,3.65
Australian Open,2012-01-17,Kukushkin M.,Garcia-Lopez G.,2.48,1.52
Australian Open,2012-01-17,Benneteau J.,Beck K.,1.08,7.46
Australian Open,2012-01-17,Hewitt L.,Stebe C.M.,1.33,3.22
Australian Open,2012-01-17,Tsonga J.W.,Istomin D.,1.09,7.21
Australian Open,2012-01-17,Troicki V.,Ferrero J.C.,1.47,2.62
Australian Open,2012-01-18,Falla A.,Fish M.,6.92,1.09
Australian Open,2012-01-18,Kohlschreiber P.,Riba P.,1.07,7.71
Australian Open,2012-01-18,Berdych T.,Rochus O.,1.08,7.49
Australian Open,2012-01-18,Lu Y.H.,Serra F.,1.46,2.65
Australian Open,2012-01-18,Anderson K.,Stakhovsky S.,1.27,3.6
Australian Open,2012-01-18,Del Potro J.M.,Kavcic B.,1.04,10.65
Australian Open,2012-01-18,Lopez F.,Cipolla F.,1.3,3.42
Australian Open,2012-01-18,Nadal R.,Haas T.,1.02,13.54
Australian Open,2012-01-18,Isner J.,Nalbandian D.,1.95,1.81
Australian Open,2012-01-18,Lacko L.,Young D.,1.93,1.82
Australian Open,2012-01-18,Federer R.,Beck A.,1.01,23.48
Australian Open,2012-01-18,Dolgopolov O.,Kamke T.,1.4,2.87
Australian Open,2012-01-18,Karlovic I.,Berlocq C.,1.3,3.39
Australian Open,2012-01-18,Almagro N.,Dimitrov G.,1.65,2.17
Australian Open,2012-01-18,Tomic B.,Querrey S.,1.33,3.19
Australian Open,2012-01-18,Wawrinka S.,Baghdatis M.,1.8,1.7
Australian Open,2012-01-19,Raonic M.,Petzschner P.,1.28,3.57
Australian Open,2012-01-19,Chela J.I.,Andujar P.,1.57,2.33
Australian Open,2012-01-19,Llodra M.,Bogomolov A.,2.11,1.69
Australian Open,2012-01-19,Tsonga J.W.,Mello R.,1.02,13.72
Australian Open,2012-01-19,Tipsarevic J.,Duckworth J.,1.04,10.51
Australian Open,2012-01-19,Ferrer D.,Sweeting R.,1.02,13.4
Australian Open,2012-01-19,Gil F.,Granollers M.,3.56,1.28
Australian Open,2012-01-19,Mahut N.,Ito T.,1.56,2.36
Australian Open,2012-01-19,Djokovic N.,Giraldo S.,1.01,23.28
Australian Open,2012-01-19,Nishikori K.,Ebden M.,1.29,3.45
Australian Open,2012-01-19,Gasquet R.,Golubev A.,1.13,5.56
Australian Open,2012-01-19,Murray A.,Roger-Vasselin E.,1.01,17.45
Australian Open,2012-01-19,Kukushkin M.,Troicki V.,3.32,1.31
Australian Open,2012-01-19,Benneteau J.,Simon G.,2.07,1.72
Australian Open,2012-01-19,Monfils G.,Bellucci T.,1.15,5.24
Australian Open,2012-01-19,Hewitt L.,Roddick A.,3.77,1.25
Australian Open,2012-01-20,Nadal R.,Lacko L.,1.02,14.46
Australian Open,2012-01-20,Federer R.,Karlovic I.,1.03,13.0
Australian Open,2012-01-20,Berdych T.,Anderson K.,1.19,4.51
Australian Open,2012-01-20,Lopez F.,Isner J.,2.09,1.71
Australian Open,2012-01-20,Kohlschreiber P.,Falla A.,1.38,2.96
Australian Open,2012-01-20,Almagro N.,Wawrinka S.,3.11,1.35
Australian Open,2012-01-20,Tomic B.,Dolgopolov O.,1.71,2.08
Australian Open,2012-01-20,Del Potro J.M.,Lu Y.H.,1.06,8.59
Australian Open,2012-01-21,Tsonga J.W.,Gil F.,1.02,15.07
Australian Open,2012-01-21,Ferrer D.,Chela J.I.,1.07,8.37
Australian Open,2012-01-21,Djokovic N.,Mahut N.,1.01,26.87
Australian Open,2012-01-21,Gasquet R.,Tipsarevic J.,1.86,1.9
Australian Open,2012-01-21,Nishikori K.,Benneteau J.,1.79,1.97
Australian Open,2012-01-21,Kukushkin M.,Monfils G.,6.35,1.11
Australian Open,2012-01-21,Murray A.,Llodra M.,1.03,12.83
Australian Open,2012-01-21,Hewitt L.,Raonic M.,3.29,1.32
Australian Open,2012-01-22,Nadal R.,Lopez F.,1.05,9.11
Australian Open,2012-01-22,Berdych T.,Almagro N.,1.22,4.19
Australian Open,2012-01-22,Del Potro J.M.,Kohlschreiber P.,1.18,4.71
Australian Open,2012-01-22,Federer R.,Tomic B.,1.08,7.55
Australian Open,2012-01-23,Murray A.,Kukushkin M.,1.02,15.43
Australian Open,2012-01-23,Nishikori K.,Tsonga J.W.,4.52,1.19
Australian Open,2012-01-23,Ferrer D.,Gasquet R.,1.47,2.64
Australian Open,2012-01-23,Djokovic N.,Hewitt L.,1.02,14.46
Australian Open,2012-01-24,Federer R.,Del Potro J.M.,1.28,3.59
Australian Open,2012-01-24,Nadal R.,Berdych T.,1.22,4.17
Australian Open,2012-01-25,Murray A.,Nishikori K.,1.07,8.53
Australian Open,2012-01-25,Djokovic N.,Ferrer D.,1.09,7.16
Australian Open,2012-01-26,Nadal R.,Federer R.,2.33,1.59
Australian Open,2012-01-27,Djokovic N.,Murray A.,1.36,3.1
Australian Open,2012-01-29,Djokovic N.,Nadal R.,1.67,2.21
Open Sud de France,2012-01-30,Rufin G.,Pospisil V.,2.52,1.5
Open Sud de France,2012-01-30,Mayer F.,Muller G.,1.81,1.93
Open Sud de France,2012-01-30,Davydenko N.,Robert S.,1.3,3.37
Open Sud de France,2012-01-31,Kohlschreiber P.,Rochus O.,1.44,2.67
Open Sud de France,2012-01-31,Nieminen J.,Teixeira M.,1.14,5.29
Open Sud de France,2012-01-31,Mathieu P.H.,Stebe C.M.,2.46,1.52
Open Sud de France,2012-01-31,Roger-Vasselin E.,Bautista R.,1.56,2.34
Open Sud de France,2012-01-31,Mahut N.,Ramos A.,1.45,2.67
Open Sud de France,2012-01-31,Russell M.,Mannarino A.,3.18,1.33
Open Sud de France,2012-01-31,Cipolla F.,Gicquel M.,1.9,1.84
Open Sud de France,2012-01-31,Lopez F.,Kunitsyn I.,1.18,4.56
Open Sud de France,2012-01-31,Serra F.,Kamke T.,2.73,1.42
Open Sud de France,2012-02-01,Rufin G.,Lopez F.,5.29,1.14
Open Sud de France,2012-02-01,Gasquet R.,Davydenko N.,1.3,3.41
Open Sud de France,2012-02-01,Kohlschreiber P.,Roger-Vasselin E.,1.34,3.16
Open Sud de France,2012-02-01,Simon G.,Cipolla F.,1.19,4.47
Open Sud de France,2012-02-02,Mahut N.,Mayer F.,2.2,1.63
Open Sud de France,2012-02-02,Berdych T.,Serra F.,1.09,6.77
Open Sud de France,2012-02-02,Monfils G.,Russell M.,1.09,6.88
Open Sud de France,2012-02-02,Nieminen J.,Mathieu P.H.,1.48,2.57
Open Sud de France,2012-02-03,Simon G.,Rufin G.,1.18,4.6
Open Sud de France,2012-02-03,Berdych T.,Mahut N.,1.14,5.34
Open Sud de France,2012-02-03,Monfils G.,Nieminen J.,1.36,3.0
Open Sud de France,2012-02-03,Kohlschreiber P.,Gasquet R.,3.15,1.34
Open Sud de France,2012-02-04,Monfils G.,Simon G.,1.37,2.99
Open Sud de France,2012-02-04,Berdych T.,Kohlschreiber P.,1.22,4.06
Open Sud de France,2012-02-05,Berdych T.,Monfils G.,1.38,2.93
VTR Open,2012-01-30,Souza J.,Volandri F.,2.38,1.55
VTR Open,2012-01-30,Mayer L.,Giraldo S.,2.52,1.5
VTR Open,2012-01-31,Andreev I.,Capdeville P.,1.56,2.36
VTR Open,2012-01-31,Gil F.,Lorenzi P.,1.69,2.09
VTR Open,2012-01-31,Berlocq C.,Gimeno-Traver D.,1.28,3.56
VTR Open,2012-01-31,Dutra Silva R.,Gonzalez M.,2.37,1.55
VTR Open,2012-01-31,Zeballos H.,Ungur A.,1.66,2.15
VTR Open,2012-01-31,Montanes A.,Ramirez-Hidalgo R.,1.51,2.47
VTR Open,2012-01-31,Chardy J.,Prodon E.,1.29,3.46
VTR Open,2012-01-31,Junqueira D.,Mello R.,2.18,1.64
VTR Open,2012-01-31,Gonzalez F.,Riba P.,1.59,2.29
VTR Open,2012-02-01,Del Bonis F.,Massu N.,1.22,4.1
VTR Open,2012-02-01,Montanes A.,Dutra Silva R.,1.28,3.5
VTR Open,2012-02-01,Chardy J.,Mayer L.,1.88,1.85
VTR Open,2012-02-01,Gil F.,Andujar P.,2.22,1.62
VTR Open,2012-02-02,Monaco J.,Andreev I.,1.31,3.3
VTR Open,2012-02-02,Del Bonis F.,Bellucci T.,2.87,1.39
VTR Open,2012-02-02,Berlocq C.,Junqueira D.,1.25,3.79
VTR Open,2012-02-02,Souza J.,Gonzalez F.,3.12,1.34
VTR Open,2012-02-02,Chela J.I.,Zeballos H.,1.38,2.93
VTR Open,2012-02-03,Berlocq C.,Del Bonis F.,1.4,2.85
VTR Open,2012-02-03,Chela J.I.,Souza J.,1.27,3.62
VTR Open,2012-02-03,Chardy J.,Gil F.,1.55,2.37
VTR Open,2012-02-04,Monaco J.,Montanes A.,1.46,2.64
VTR Open,2012-02-04,Berlocq C.,Chela J.I.,1.51,2.51
VTR Open,2012-02-05,Monaco J.,Chardy J.,1.43,2.71
VTR Open,2012-02-05,Monaco J.,Berlocq C.,1.47,2.62
PBZ Zagreb Indoors,2012-01-30,Lacko L.,Starace P.,1.28,3.54
PBZ Zagreb Indoors,2012-01-30,Bachinger M.,Van D. Merwe I.,1.22,4.11
PBZ Zagreb Indoors,2012-01-30,Ljubicic I.,Beck K.,1.16,4.89
PBZ Zagreb Indoors,2012-01-30,Seppi A.,Brands D.,1.25,3.77
PBZ Zagreb Indoors,2012-01-30,Haase R.,Mesaros K.,1.05,9.12
PBZ Zagreb Indoors,2012-01-31,Bogomolov A.,Marcan D.,1.05,9.45
PBZ Zagreb Indoors,2012-01-31,Berrer M.,Chiudinelli M.,1.57,2.33
PBZ Zagreb Indoors,2012-01-31,Kubot L.,Viola Mat.,1.26,3.65
PBZ Zagreb Indoors,2012-01-31,Youzhny M.,Stakhovsky S.,1.46,2.59
PBZ Zagreb Indoors,2012-01-31,Melzer J.,Petzschner P.,1.75,2.01
PBZ Zagreb Indoors,2012-01-31,Karlovic I.,Kavcic B.,1.27,3.56
PBZ Zagreb Indoors,2012-01-31,Baghdatis M.,Rosol L.,1.13,5.65
PBZ Zagreb Indoors,2012-02-01,Garcia-Lopez G.,Evans D.,1.38,2.91
PBZ Zagreb Indoors,2012-02-01,Sela D.,Beck A.,1.6,2.27
PBZ Zagreb Indoors,2012-02-01,Zemlja G.,Veic A.,1.41,2.79
PBZ Zagreb Indoors,2012-02-01,Dodig I.,Ilhan M.,1.37,2.98
PBZ Zagreb Indoors,2012-02-01,Haase R.,Bachinger M.,1.43,2.7
PBZ Zagreb Indoors,2012-02-01,Melzer J.,Seppi A.,1.51,2.47
PBZ Zagreb Indoors,2012-02-01,Berrer M.,Ljubicic I.,2.38,1.54
PBZ Zagreb Indoors,2012-02-02,Baghdatis M.,Kubot L.,1.27,3.59
PBZ Zagreb Indoors,2012-02-02,Lacko L.,Bogomolov A.,1.82,1.92
PBZ Zagreb Indoors,2012-02-02,Youzhny M.,Zemlja G.,1.23,3.98
PBZ Zagreb Indoors,2012-02-02,Dodig I.,Garcia-Lopez G.,1.53,2.42
PBZ Zagreb Indoors,2012-02-02,Karlovic I.,Sela D.,1.3,3.39
PBZ Zagreb Indoors,2012-02-03,Lacko L.,Haase R.,1.85,1.89
PBZ Zagreb Indoors,2012-02-03,Berrer M.,Melzer J.,3.11,1.34
PBZ Zagreb Indoors,2012-02-03,Youzhny M.,Karlovic I.,1.86,1.88
PBZ Zagreb Indoors,2012-02-03,Baghdatis M.,Dodig I.,1.34,3.16
PBZ Zagreb Indoors,2012-02-04,Youzhny M.,Berrer M.,1.42,2.75
PBZ Zagreb Indoors,2012-02-04,Lacko L.,Baghdatis M.,2.56,1.48
PBZ Zagreb Indoors,2012-02-05,Youzhny M.,Lacko L.,1.61,2.26
ABN AMRO World Tennis Tournament,2012-02-13,Gasquet R.,Cipolla F.,1.08,7.45
ABN AMRO World Tennis Tournament,2012-02-13,Mathieu P.H.,Lopez F.,2.34,1.57
ABN AMRO World Tennis Tournament,2012-02-13,Huta Galung J.,Ljubicic I.,2.55,1.49
ABN AMRO World Tennis Tournament,2012-02-13,Kubot L.,Dolgopolov O.,2.67,1.45
ABN AMRO World Tennis Tournament,2012-02-14,Seppi A.,De Voest R.,1.35,3.13
ABN AMRO World Tennis Tournament,2012-02-14,Nieminen J.,Sijsling I.,1.58,2.31
ABN AMRO World Tennis Tournament,2012-02-14,Kohlschreiber P.,Granollers M.,1.46,2.64
ABN AMRO World Tennis Tournament,2012-02-14,Troicki V.,De Bakker T.,1.28,3.59
