Tournament,Date,Winner,Loser,AvgW,AvgL
Qatar Exxon Mobil Open,2016-01-05,Nadal R.,Carreno-Busta P.,1.03,12.5
Qatar Exxon Mobil Open,2016-01-05,Verdasco F.,Jaziri M.,1.38,2.99
Qatar Exxon Mobil Open,2016-01-06,Chardy J.,Mathieu P.H.,1.37,3.03
Qatar Exxon Mobil Open,2016-01-06,Mayer L.,Andujar P.,1.29,3.56
Qatar Exxon Mobil Open,2016-01-06,Marchenko I.,Gabashvili T.,1.86,1.9
Qatar Exxon Mobil Open,2016-01-06,Djokovic N.,Verdasco F.,1.02,14.73
Qatar Exxon Mobil Open,2016-01-06,Kuznetsov An.,Berankis R.,2.0,1.78
Qatar Exxon Mobil Open,2016-01-06,Nadal R.,Haase R.,1.05,9.67
Qatar Exxon Mobil Open,2016-01-06,Edmund K.,Munoz-De La Nava D.,1.32,3.3
Qatar Exxon Mobil Open,2016-01-06,Berdych T.,Dzumhur D.,1.05,10.18
Qatar Exxon Mobil Open,2016-01-07,Marchenko I.,Chardy J.,2.93,1.4
Qatar Exxon Mobil Open,2016-01-07,Nadal R.,Kuznetsov An.,1.02,13.97
Qatar Exxon Mobil Open,2016-01-07,Djokovic N.,Mayer L.,1.02,15.4
Qatar Exxon Mobil Open,2016-01-07,Berdych T.,Edmund K.,1.1,6.82
Qatar Exxon Mobil Open,2016-01-08,Nadal R.,Marchenko I.,1.09,7.03
Qatar Exxon Mobil Open,2016-01-08,Djokovic N.,Berdych T.,1.08,7.87
Qatar Exxon Mobil Open,2016-01-09,Djokovic N.,Nadal R.,1.17,5.06
ASB Classic,2016-01-10,Haase R.,Andujar P.,1.43,2.75
ASB Classic,2016-01-10,Young D.,Tearney F.,1.1,6.86
ASB Classic,2016-01-11,Barton M.,Johnson S.,4.75,1.18
ASB Classic,2016-01-11,De Bakker T.,Ramos-Vinolas A.,2.03,1.76
ASB Classic,2016-01-11,Sock J.,Estrella Burgos V.,1.11,6.2
ASB Classic,2016-01-11,Pospisil V.,Karlovic I.,1.9,1.86
ASB Classic,2016-01-12,Kohlschreiber P.,Becker B.,1.24,3.9
ASB Classic,2016-01-12,Querrey S.,Bedene A.,1.7,2.13
ASB Classic,2016-01-12,Bautista R.,Vesely J.,1.4,2.87
ASB Classic,2016-01-12,Fognini F.,Sousa J.,1.83,1.95
ASB Classic,2016-01-12,Paire B.,Venus M.,1.11,6.38
ASB Classic,2016-01-12,Rosol L.,Garcia-Lopez G.,2.04,1.75
ASB Classic,2016-01-12,Anderson K.,Haase R.,1.37,3.01
ASB Classic,2016-01-13,Bautista R.,Young D.,1.27,3.66
ASB Classic,2016-01-13,Ferrer D.,Barton M.,1.05,9.66
ASB Classic,2016-01-13,Rosol L.,Paire B.,2.02,1.76
ASB Classic,2016-01-13,Sock J.,Pospisil V.,1.61,2.27
ASB Classic,2016-01-13,Fognini F.,De Bakker T.,1.63,2.23
ASB Classic,2016-01-13,Isner J.,Querrey S.,1.46,2.66
ASB Classic,2016-01-13,Tsonga J.W.,Kohlschreiber P.,1.56,2.4
ASB Classic,2016-01-13,Sock J.,Anderson K.,1.72,2.08
ASB Classic,2016-01-14,Ferrer D.,Rosol L.,1.17,4.79
ASB Classic,2016-01-14,Bautista R.,Isner J.,2.24,1.63
ASB Classic,2016-01-14,Tsonga J.W.,Fognini F.,1.31,3.39
ASB Classic,2016-01-15,Sock J.,Ferrer D.,2.68,1.46
ASB Classic,2016-01-15,Bautista R.,Tsonga J.W.,2.78,1.44
ASB Classic,2016-01-16,Bautista R.,Sock J.,2.19,1.66
Apia International,2016-01-11,Seppi A.,Istomin D.,1.74,2.05
Apia International,2016-01-11,Sarkissian A.,Bolelli S.,3.14,1.35
Apia International,2016-01-11,Thompson J.,Klizan M.,2.28,1.61
Apia International,2016-01-11,Cuevas P.,Marterer M.,1.5,2.55
Apia International,2016-01-11,Robredo T.,Millman J.,2.09,1.72
Apia International,2016-01-12,Gabashvili T.,Mayer L.,2.8,1.42
Apia International,2016-01-12,Mahut N.,Mannarino A.,2.08,1.73
Apia International,2016-01-12,Dolgopolov O.,Bellucci T.,1.4,2.9
Apia International,2016-01-12,Chardy J.,Kukushkin M.,1.71,2.1
Apia International,2016-01-12,Muller G.,Coric B.,1.61,2.27
Apia International,2016-01-12,Duckworth J.,Cervantes I.,1.64,2.23
Apia International,2016-01-12,Delbonis F.,Groth S.,3.51,1.29
Apia International,2016-01-13,Dimitrov G.,Cuevas P.,1.19,4.59
Apia International,2016-01-13,Muller G.,Thiem D.,2.04,1.75
Apia International,2016-01-13,Mahut N.,Seppi A.,2.4,1.56
Apia International,2016-01-13,Chardy J.,Duckworth J.,1.35,3.14
Apia International,2016-01-13,Gabashvili T.,Delbonis F.,1.35,3.15
Apia International,2016-01-13,Dolgopolov O.,Sarkissian A.,1.12,6.05
Apia International,2016-01-13,Troicki V.,Robredo T.,1.69,2.13
Apia International,2016-01-13,Tomic B.,Thompson J.,1.09,7.24
Apia International,2016-01-15,Muller G.,Chardy J.,1.75,2.05
Apia International,2016-01-15,Troicki V.,Mahut N.,1.37,3.02
Apia International,2016-01-15,Gabashvili T.,Tomic B.,3.89,1.25
Apia International,2016-01-15,Dimitrov G.,Dolgopolov O.,1.44,2.72
Apia International,2016-01-15,Dimitrov G.,Muller G.,1.41,2.91
Apia International,2016-01-15,Troicki V.,Gabashvili T.,1.55,2.43
Apia International,2016-01-16,Troicki V.,Dimitrov G.,2.94,1.39
Australian Open,2016-01-18,Basic M.,Haase R.,2.9,1.4
Australian Open,2016-01-18,Goffin D.,Stakhovsky S.,1.13,5.86
Australian Open,2016-01-18,Dzumhur D.,Edmund K.,3.62,1.28
Australian Open,2016-01-18,Brands D.,Estrella Burgos V.,1.38,3.03
Australian Open,2016-01-18,Nishikori K.,Kohlschreiber P.,1.23,4.15
Australian Open,2016-01-18,Krajicek A.,Wu D.,1.74,2.07
Australian Open,2016-01-18,Thiem D.,Mayer L.,1.57,2.37
Australian Open,2016-01-18,Delbonis F.,Karlovic I.,3.74,1.27
Australian Open,2016-01-18,Cilic M.,De Bakker T.,1.07,8.22
Australian Open,2016-01-18,Donskoy E.,Cervantes I.,1.55,2.43
Australian Open,2016-01-18,Berdych T.,Bhambri Y.,1.01,20.75
Australian Open,2016-01-18,Herbert P.H.,Andujar P.,1.5,2.54
Australian Open,2016-01-18,Almagro N.,Benneteau J.,1.25,3.89
Australian Open,2016-01-18,Garcia-Lopez G.,Mathieu P.H.,1.4,2.88
Australian Open,2016-01-18,Simon G.,Pospisil V.,1.47,2.64
Australian Open,2016-01-18,Ramos-Vinolas A.,Coric B.,3.69,1.27
Australian Open,2016-01-18,Olivo R.,Vesely J.,5.04,1.16
Australian Open,2016-01-18,Djokovic N.,Chung H.,1.01,24.99
Australian Open,2016-01-18,Kudla D.,Krajinovic F.,1.38,2.99
Australian Open,2016-01-18,Dolgopolov O.,Berankis R.,1.2,4.45
Australian Open,2016-01-18,Lajovic D.,Querrey S.,3.32,1.32
Australian Open,2016-01-18,Cuevas P.,Nishioka Y.,1.49,2.58
Australian Open,2016-01-18,Rubin N.,Paire B.,8.92,1.06
Australian Open,2016-01-18,Halys Q.,Dodig I.,5.53,1.14
Australian Open,2016-01-18,Jasika O.,Marchenko I.,5.48,1.14
Australian Open,2016-01-18,Dimitrov G.,Lorenzi P.,1.06,8.97
Australian Open,2016-01-18,Seppi A.,Gabashvili T.,1.62,2.25
Australian Open,2016-01-18,Trungelliti M.,Kovalik J.,2.09,1.73
Australian Open,2016-01-18,Federer R.,Basilashvili N.,1.01,19.81
Australian Open,2016-01-18,Kyrgios N.,Carreno-Busta P.,1.1,6.73
Australian Open,2016-01-18,Bautista R.,Klizan M.,1.08,7.55
Australian Open,2016-01-18,Tsonga J.W.,Baghdatis M.,1.13,5.87
Australian Open,2016-01-19,Kuznetsov An.,Harrison R.,1.41,2.87
Australian Open,2016-01-19,Groth S.,Mannarino A.,2.54,1.5
Australian Open,2016-01-19,Millman J.,Schwartzman D.,1.31,3.38
Australian Open,2016-01-19,Raonic M.,Pouille L.,1.05,9.91
Australian Open,2016-01-19,Robert S.,Fratangelo B.,1.52,2.49
Australian Open,2016-01-19,Chardy J.,Gulbis E.,1.34,3.24
Australian Open,2016-01-19,Muller G.,Fognini F.,1.74,2.07
Australian Open,2016-01-19,Sousa J.,Kukushkin M.,1.7,2.13
Australian Open,2016-01-19,Ram R.,Anderson K.,8.66,1.06
Australian Open,2016-01-19,Granollers M.,Ebden M.,1.44,2.72
Australian Open,2016-01-19,Murray A.,Zverev A.,1.02,14.94
Australian Open,2016-01-19,Lopez F.,Evans D.,1.23,4.03
Australian Open,2016-01-19,Pella G.,Darcis S.,1.56,2.41
Australian Open,2016-01-19,Robredo T.,Jaziri M.,1.29,3.53
Australian Open,2016-01-19,Giraldo S.,Young D.,2.51,1.51
Australian Open,2016-01-19,Verdasco F.,Nadal R.,7.88,1.08
Australian Open,2016-01-19,Isner J.,Janowicz J.,1.22,4.13
Australian Open,2016-01-19,Sela D.,Becker B.,1.85,1.93
Australian Open,2016-01-19,Johnson S.,Bedene A.,1.65,2.21
Australian Open,2016-01-19,Smyczek T.,Gimeno-Traver D.,1.27,3.68
Australian Open,2016-01-19,Bellucci T.,Thompson J.,1.39,2.93
Australian Open,2016-01-19,Monfils G.,Sugita Y.,1.1,6.98
Australian Open,2016-01-19,Mahut N.,Cecchinato M.,1.09,7.3
Australian Open,2016-01-19,Bolelli S.,Baker B.,1.1,6.89
Australian Open,2016-01-19,Tomic B.,Istomin D.,1.21,4.3
Australian Open,2016-01-19,Ferrer D.,Gojowczyk P.,1.04,11.01
Australian Open,2016-01-19,Stepanek R.,Ito T.,1.32,3.3
Australian Open,2016-01-19,Rosol L.,Daniel T.,1.35,3.16
Australian Open,2016-01-19,Sock J.,Fritz T.,1.46,2.67
Australian Open,2016-01-19,Troicki V.,Munoz-De La Nava D.,1.12,6.08
Australian Open,2016-01-19,Hewitt L.,Duckworth J.,1.5,2.56
Australian Open,2016-01-19,Wawrinka S.,Tursunov D.,1.01,19.84
Australian Open,2016-01-20,Nishikori K.,Krajicek A.,1.03,13.52
Australian Open,2016-01-20,Goffin D.,Dzumhur D.,1.04,11.09
Australian Open,2016-01-20,Delbonis F.,Olivo R.,1.35,3.13
Australian Open,2016-01-20,Thiem D.,Almagro N.,1.37,3.04
Australian Open,2016-01-20,Simon G.,Donskoy E.,1.12,6.17
Australian Open,2016-01-20,Federer R.,Dolgopolov O.,1.06,9.13
Australian Open,2016-01-20,Bautista R.,Lajovic D.,1.12,6.13
Australian Open,2016-01-20,Berdych T.,Basic M.,1.03,13.48
Australian Open,2016-01-20,Cilic M.,Ramos-Vinolas A.,1.12,6.0
Australian Open,2016-01-20,Dimitrov G.,Trungelliti M.,1.03,12.13
Australian Open,2016-01-20,Garcia-Lopez G.,Brands D.,1.37,3.02
Australian Open,2016-01-20,Kyrgios N.,Cuevas P.,1.12,6.02
Australian Open,2016-01-20,Tsonga J.W.,Jasika O.,1.02,15.13
Australian Open,2016-01-20,Herbert P.H.,Rubin N.,1.32,3.33
Australian Open,2016-01-20,Seppi A.,Kudla D.,1.36,3.11
Australian Open,2016-01-20,Djokovic N.,Halys Q.,1.01,32.55
Australian Open,2016-01-21,Isner J.,Granollers M.,1.11,6.2
Australian Open,2016-01-21,Monfils G.,Mahut N.,1.21,4.3
Australian Open,2016-01-21,Sousa J.,Giraldo S.,1.41,2.89
Australian Open,2016-01-21,Robert S.,Ram R.,1.58,2.36
Australian Open,2016-01-21,Raonic M.,Robredo T.,1.06,8.84
Australian Open,2016-01-21,Lopez F.,Pella G.,1.12,6.18
Australian Open,2016-01-21,Murray A.,Groth S.,1.01,16.54
Australian Open,2016-01-21,Sela D.,Verdasco F.,3.91,1.24
Australian Open,2016-01-21,Troicki V.,Smyczek T.,1.2,4.42
Australian Open,2016-01-21,Johnson S.,Bellucci T.,1.54,2.44
Australian Open,2016-01-21,Millman J.,Muller G.,3.69,1.27
Australian Open,2016-01-21,Kuznetsov An.,Chardy J.,2.16,1.68
Australian Open,2016-01-21,Rosol L.,Sock J.,2.65,1.47
Australian Open,2016-01-21,Wawrinka S.,Stepanek R.,1.07,8.58
Australian Open,2016-01-21,Ferrer D.,Hewitt L.,1.13,5.91
Australian Open,2016-01-21,Tomic B.,Bolelli S.,1.18,4.8
Australian Open,2016-01-22,Goffin D.,Thiem D.,2.42,1.56
Australian Open,2016-01-22,Nishikori K.,Garcia-Lopez G.,1.07,8.57
Australian Open,2016-01-22,Tsonga J.W.,Herbert P.H.,1.08,7.55
Australian Open,2016-01-22,Federer R.,Dimitrov G.,1.08,7.82
Australian Open,2016-01-22,Simon G.,Delbonis F.,1.15,5.51
Australian Open,2016-01-22,Djokovic N.,Seppi A.,1.01,23.17
Australian Open,2016-01-22,Bautista R.,Cilic M.,3.25,1.33
Australian Open,2016-01-22,Berdych T.,Kyrgios N.,1.66,2.21
Australian Open,2016-01-23,Isner J.,Lopez F.,1.48,2.65
Australian Open,2016-01-23,Raonic M.,Troicki V.,1.2,4.54
Australian Open,2016-01-23,Wawrinka S.,Rosol L.,1.07,8.74
Australian Open,2016-01-23,Ferrer D.,Johnson S.,1.2,4.52
Australian Open,2016-01-23,Monfils G.,Robert S.,1.06,8.61
Australian Open,2016-01-23,Kuznetsov An.,Sela D.,1.47,2.67
Australian Open,2016-01-23,Murray A.,Sousa J.,1.01,18.28
Australian Open,2016-01-23,Tomic B.,Millman J.,1.13,5.87
Australian Open,2016-01-24,Nishikori K.,Tsonga J.W.,1.72,2.11
Australian Open,2016-01-24,Djokovic N.,Simon G.,1.01,18.36
Australian Open,2016-01-24,Berdych T.,Bautista R.,1.25,3.89
Australian Open,2016-01-24,Federer R.,Goffin D.,1.04,11.12
Australian Open,2016-01-25,Monfils G.,Kuznetsov An.,1.24,4.13
Australian Open,2016-01-25,Raonic M.,Wawrinka S.,2.34,1.6
Australian Open,2016-01-25,Ferrer D.,Isner J.,1.51,2.56
Australian Open,2016-01-25,Murray A.,Tomic B.,1.09,7.69
Australian Open,2016-01-26,Federer R.,Berdych T.,1.17,5.15
Australian Open,2016-01-26,Djokovic N.,Nishikori K.,1.14,5.84
Australian Open,2016-01-27,Murray A.,Ferrer D.,1.18,4.92
Australian Open,2016-01-27,Raonic M.,Monfils G.,1.35,3.22
Australian Open,2016-01-28,Djokovic N.,Federer R.,1.32,3.41
Australian Open,2016-01-29,Murray A.,Raonic M.,1.36,3.19
Australian Open,2016-01-31,Djokovic N.,Murray A.,1.19,4.92
Open Sud de France,2016-02-01,Zverev A.,Vanni L.,1.41,2.83
Open Sud de France,2016-02-01,Baghdatis M.,Lacko L.,1.44,2.71
Open Sud de France,2016-02-01,Daniel T.,Istomin D.,2.65,1.46
Open Sud de France,2016-02-02,Bemelmans R.,Sousa J.,4.35,1.2
Open Sud de France,2016-02-02,Struff J.L.,Mahut N.,2.22,1.64
Open Sud de France,2016-02-02,Mathieu P.H.,Ymer E.,1.46,2.66
Open Sud de France,2016-02-02,De Schepper K.,Basilashvili N.,1.42,2.79
Open Sud de France,2016-02-02,Berrer M.,Coric B.,3.06,1.37
Open Sud de France,2016-02-02,Brown D.,Darcis S.,1.67,2.17
Open Sud de France,2016-02-02,Gulbis E.,Halys Q.,1.5,2.54
Open Sud de France,2016-02-02,Millman J.,Benneteau J.,1.61,2.29
Open Sud de France,2016-02-03,Roger-Vasselin E.,Monfils G.,4.98,1.16
Open Sud de France,2016-02-03,Berrer M.,De Schepper K.,1.71,2.11
Open Sud de France,2016-02-03,Baghdatis M.,Daniel T.,1.42,2.83
Open Sud de France,2016-02-03,Gasquet R.,Gulbis E.,1.48,2.61
Open Sud de France,2016-02-03,Zverev A.,Cilic M.,4.43,1.2
Open Sud de France,2016-02-04,Bemelmans R.,Struff J.L.,2.53,1.51
Open Sud de France,2016-02-04,Brown D.,Simon G.,4.47,1.19
Open Sud de France,2016-02-04,Mathieu P.H.,Paire B.,2.75,1.44
Open Sud de France,2016-02-04,Millman J.,Roger-Vasselin E.,2.0,1.78
Open Sud de France,2016-02-05,Zverev A.,Berrer M.,1.51,2.52
Open Sud de France,2016-02-05,Mathieu P.H.,Millman J.,1.79,2.01
Open Sud de France,2016-02-05,Gasquet R.,Baghdatis M.,1.43,2.78
Open Sud de France,2016-02-05,Brown D.,Bemelmans R.,1.61,2.3
Open Sud de France,2016-02-06,Mathieu P.H.,Zverev A.,1.99,1.8
Open Sud de France,2016-02-06,Gasquet R.,Brown D.,1.26,3.82
Open Sud de France,2016-02-07,Gasquet R.,Mathieu P.H.,1.26,3.88
Ecuador Open,2016-02-01,Carreno-Busta P.,Dutra Silva R.,1.35,3.12
Ecuador Open,2016-02-01,Carballes Baena R.,Krajicek A.,1.47,2.65
Ecuador Open,2016-02-01,Montanes A.,Kovalik J.,1.92,1.85
Ecuador Open,2016-02-01,Cervantes I.,Riba P.,1.39,2.91
Ecuador Open,2016-02-01,Olivo R.,Gonzalez A.,1.64,2.21
Ecuador Open,2016-02-01,Falla A.,Lapentti G.,1.46,2.66
Ecuador Open,2016-02-02,Ramos-Vinolas A.,Lajovic D.,1.48,2.6
Ecuador Open,2016-02-02,Ram R.,Zeballos H.,4.3,1.21
Ecuador Open,2016-02-02,Martin A.,Granollers M.,3.18,1.34
Ecuador Open,2016-02-02,Estrella Burgos V.,Pella G.,2.38,1.56
Ecuador Open,2016-02-02,Lorenzi P.,Escobar G.,1.11,6.4
Ecuador Open,2016-02-03,Souza J.,Arguello F.,1.92,1.86
Ecuador Open,2016-02-03,Carreno-Busta P.,Cervantes I.,1.35,3.15
Ecuador Open,2016-02-03,Bellucci T.,Montanes A.,1.28,3.6
Ecuador Open,2016-02-03,Lorenzi P.,Falla A.,1.41,2.82
Ecuador Open,2016-02-03,Tomic B.,Carballes Baena R.,1.49,2.59
Ecuador Open,2016-02-04,Estrella Burgos V.,Martin A.,1.44,2.72
Ecuador Open,2016-02-04,Ramos-Vinolas A.,Ram R.,1.21,4.21
Ecuador Open,2016-02-04,Olivo R.,Verdasco F.,3.02,1.37
Ecuador Open,2016-02-04,Lopez F.,Souza J.,1.39,2.96
Ecuador Open,2016-02-05,Bellucci T.,Carreno-Busta P.,1.6,2.3
Ecuador Open,2016-02-05,Lorenzi P.,Tomic B.,2.0,1.78
Ecuador Open,2016-02-05,Estrella Burgos V.,Olivo R.,1.56,2.39
Ecuador Open,2016-02-06,Ramos-Vinolas A.,Lopez F.,2.48,1.53
Ecuador Open,2016-02-06,Bellucci T.,Lorenzi P.,1.56,2.41
Ecuador Open,2016-02-06,Estrella Burgos V.,Ramos-Vinolas A.,2.52,1.52
Ecuador Open,2016-02-07,Estrella Burgos V.,Bellucci T.,2.48,1.53
Garanti Koza Sofia Open,2016-02-01,Rosol L.,Haase R.,1.44,2.71
Garanti Koza Sofia Open,2016-02-01,Basic M.,Bhambri Y.,1.45,2.69
Garanti Koza Sofia Open,2016-02-01,Klizan M.,Lazov A.,1.06,9.08
Garanti Koza Sofia Open,2016-02-02,Copil M.,Chung H.,2.74,1.43
Garanti Koza Sofia Open,2016-02-02,De Bakker T.,Ebden M.,1.42,2.8
Garanti Koza Sofia Open,2016-02-02,Dzumhur D.,Vesely J.,2.81,1.42
Garanti Koza Sofia Open,2016-02-02,Kohlschreiber P.,Stakhovsky S.,1.3,3.46
Garanti Koza Sofia Open,2016-02-02,Muller G.,Jaziri M.,1.23,4.09
Garanti Koza Sofia Open,2016-02-02,Krajinovic F.,Ilhan M.,2.12,1.7
Garanti Koza Sofia Open,2016-02-03,Mannarino A.,Donskoy E.,1.66,2.19
Garanti Koza Sofia Open,2016-02-03,Brands D.,Fabbiano T.,1.34,3.18
Garanti Koza Sofia Open,2016-02-03,Berankis R.,Kuzmanov D.,1.11,6.28
Garanti Koza Sofia Open,2016-02-03,Klizan M.,Rosol L.,2.54,1.5
Garanti Koza Sofia Open,2016-02-03,Garcia-Lopez G.,Basic M.,1.37,2.98
Garanti Koza Sofia Open,2016-02-04,Seppi A.,De Bakker T.,1.44,2.75
Garanti Koza Sofia Open,2016-02-04,Troicki V.,Brands D.,1.38,2.99
Garanti Koza Sofia Open,2016-02-04,Mannarino A.,Copil M.,1.53,2.45
Garanti Koza Sofia Open,2016-02-04,Bautista R.,Krajinovic F.,1.1,6.75
Garanti Koza Sofia Open,2016-02-04,Muller G.,Berankis R.,1.29,3.53
Garanti Koza Sofia Open,2016-02-04,Kohlschreiber P.,Dzumhur D.,1.14,5.39
Garanti Koza Sofia Open,2016-02-05,Bautista R.,Mannarino A.,1.27,3.7
Garanti Koza Sofia Open,2016-02-05,Muller G.,Garcia-Lopez G.,1.88,1.9
Garanti Koza Sofia Open,2016-02-05,Troicki V.,Kohlschreiber P.,2.11,1.71
Garanti Koza Sofia Open,2016-02-05,Klizan M.,Seppi A.,3.02,1.37
Garanti Koza Sofia Open,2016-02-06,Bautista R.,Muller G.,1.49,2.59
Garanti Koza Sofia Open,2016-02-06,Troicki V.,Klizan M.,1.32,3.32
Garanti Koza Sofia Open,2016-02-07,Bautista R.,Troicki V.,2.52,1.51
Argentina Open,2016-02-08,Almagro N.,Montanes A.,1.31,3.38
Argentina Open,2016-02-08,Giraldo S.,Cervantes I.,1.67,2.17
Argentina Open,2016-02-08,Schwartzman D.,Dolgopolov O.,2.62,1.47
Argentina Open,2016-02-09,Mayer L.,Pella G.,1.48,2.62
Argentina Open,2016-02-09,Cuevas P.,Ramos-Vinolas A.,1.47,2.64
Argentina Open,2016-02-09,Elias G.,Munoz-De La Nava D.,1.78,2.01
Argentina Open,2016-02-09,Olivo R.,Bagnis F.,2.6,1.48
Argentina Open,2016-02-09,Delbonis F.,Fognini F.,2.55,1.5
Argentina Open,2016-02-09,Lajovic D.,Arguello F.,1.42,2.8
Argentina Open,2016-02-09,Lorenzi P.,Andujar P.,1.83,1.94
Argentina Open,2016-02-09,Thiem D.,Carreno-Busta P.,1.42,2.78
Argentina Open,2016-02-09,Monaco J.,Cecchinato M.,1.53,2.48
Argentina Open,2016-02-10,Almagro N.,Delbonis F.,1.72,2.1
Argentina Open,2016-02-10,Thiem D.,Elias G.,1.16,5.04
Argentina Open,2016-02-10,Lajovic D.,Isner J.,2.55,1.5
Argentina Open,2016-02-11,Tsonga J.W.,Mayer L.,1.52,2.5
Argentina Open,2016-02-11,Cuevas P.,Giraldo S.,1.31,3.39
