Tournament,Date,Winner,Loser,AvgW,AvgL
Qatar Exxon Mobil Open,06/01/2010,Nadal R.,Starace P.,1.02,13.5
Qatar Exxon Mobil Open,06/01/2010,Karlovic I.,Becker B.,1.46,2.64
Qatar Exxon Mobil Open,06/01/2010,Gulbis E.,Seppi A.,1.6,2.28
Qatar Exxon Mobil Open,07/01/2010,Troicki V.,Kubot L.,1.43,2.75
Qatar Exxon Mobil Open,07/01/2010,Nadal R.,Darcis S.,1.02,14.4
Qatar Exxon Mobil Open,07/01/2010,Federer R.,Gulbis E.,1.05,9.5
Qatar Exxon Mobil Open,07/01/2010,Davydenko N.,Karlovic I.,1.24,3.97
Qatar Exxon Mobil Open,08/01/2010,Nadal R.,Troicki V.,1.03,11.66
Qatar Exxon Mobil Open,08/01/2010,Davydenko N.,Federer R.,2.82,1.42
Qatar Exxon Mobil Open,09/01/2010,Davydenko N.,Nadal R.,2.17,1.69
Heineken Open,10/01/2010,Statham J.,King-Turner D.,2.2,1.65
Heineken Open,11/01/2010,Bellucci T.,Chiudinelli M.,1.54,2.44
Heineken Open,11/01/2010,Melzer J.,Fognini F.,1.37,3.02
Heineken Open,11/01/2010,Monaco J.,Zeballos H.,1.56,2.38
Heineken Open,11/01/2010,Montanes A.,Lemke J.,1.28,3.58
Heineken Open,11/01/2010,Lammer M.,Evans D.,1.64,2.21
Heineken Open,11/01/2010,Isner J.,Garcia-Lopez G.,1.55,2.39
Heineken Open,11/01/2010,Greul S.,Lorenzi P.,1.64,2.21
Heineken Open,12/01/2010,Grosjean S.,Mayer F.,2.6,1.48
Heineken Open,12/01/2010,Gicquel M.,Rochus O.,1.7,2.12
Heineken Open,12/01/2010,Kohlschreiber P.,Cervantes I.,1.11,6.31
Heineken Open,12/01/2010,Clement A.,Chardy J.,2.5,1.52
Heineken Open,12/01/2010,Lammer M.,Ferrero J.C.,4.21,1.22
Heineken Open,12/01/2010,Montanes A.,Statham J.,1.24,3.98
Heineken Open,12/01/2010,Kohlschreiber P.,Bellucci T.,1.99,1.77
Heineken Open,13/01/2010,Isner J.,Monaco J.,1.97,1.8
Heineken Open,13/01/2010,Robredo T.,Greul S.,1.21,4.31
Heineken Open,13/01/2010,Gicquel M.,Almagro N.,1.91,1.85
Heineken Open,13/01/2010,Melzer J.,Grosjean S.,1.39,2.95
Heineken Open,13/01/2010,Clement A.,Ferrer D.,3.91,1.25
Heineken Open,13/01/2010,Montanes A.,Lammer M.,1.38,3.01
Heineken Open,14/01/2010,Isner J.,Robredo T.,2.28,1.6
Heineken Open,14/01/2010,Clement A.,Melzer J.,2.22,1.64
Heineken Open,14/01/2010,Kohlschreiber P.,Gicquel M.,1.59,2.31
Heineken Open,14/01/2010,Isner J.,Montanes A.,1.33,3.35
Heineken Open,15/01/2010,Clement A.,Kohlschreiber P.,3.05,1.38
Heineken Open,16/01/2010,Isner J.,Clement A.,1.65,2.23
Medibank International,11/01/2010,Gasquet R.,Lopez F.,1.39,2.95
Medibank International,11/01/2010,Seppi A.,Matosevic M.,1.32,3.33
Medibank International,11/01/2010,Cuevas P.,Llodra M.,1.64,2.23
Medibank International,11/01/2010,Baghdatis M.,Lindahl N.,1.21,4.29
Medibank International,11/01/2010,Starace P.,Gil F.,2.01,1.76
Medibank International,11/01/2010,Mayer L.,Andreev I.,1.73,2.07
Medibank International,12/01/2010,Korolev E.,Querrey S.,2.56,1.5
Medibank International,12/01/2010,Troicki V.,Serra F.,1.51,2.53
Medibank International,12/01/2010,Becker B.,Chela J.I.,1.93,1.82
Medibank International,12/01/2010,Benneteau J.,Sela D.,1.65,2.18
Medibank International,12/01/2010,Fish M.,Ball C.,1.71,2.1
Medibank International,12/01/2010,Luczak P.,Acasuso J.,1.91,1.84
Medibank International,13/01/2010,Gasquet R.,Becker B.,1.34,3.25
Medibank International,13/01/2010,Starace P.,Gimeno-Traver D.,1.39,2.96
Medibank International,13/01/2010,Fish M.,Korolev E.,1.8,1.97
Medibank International,13/01/2010,Mayer L.,Cuevas P.,1.65,2.2
Medibank International,13/01/2010,Baghdatis M.,Troicki V.,1.83,1.93
Medibank International,13/01/2010,Benneteau J.,Dent T.,,
Medibank International,13/01/2010,Luczak P.,Berdych T.,4.08,1.23
Medibank International,13/01/2010,Hewitt L.,Seppi A.,1.36,3.1
Medibank International,14/01/2010,Gasquet R.,Starace P.,1.19,4.68
Medibank International,14/01/2010,Benneteau J.,Mayer L.,1.8,1.97
Medibank International,14/01/2010,Baghdatis M.,Hewitt L.,2.53,1.51
Medibank International,14/01/2010,Fish M.,Luczak P.,1.5,2.56
Medibank International,15/01/2010,Gasquet R.,Benneteau J.,1.42,2.82
Medibank International,15/01/2010,Baghdatis M.,Fish M.,1.46,2.65
Medibank International,16/01/2010,Baghdatis M.,Gasquet R.,2.05,1.76
Australian Open,18/01/2010,Gonzalez F.,Rochus O.,1.06,8.9
Australian Open,18/01/2010,Ljubicic I.,Kubler J.,1.04,10.41
Australian Open,18/01/2010,Karlovic I.,Stepanek R.,2.92,1.4
Australian Open,18/01/2010,Mayer F.,Petzschner P.,1.47,2.63
Australian Open,18/01/2010,Odesnik W.,Kavcic B.,1.48,2.62
Australian Open,18/01/2010,Roddick A.,De Bakker T.,1.02,13.65
Australian Open,18/01/2010,Golubev A.,Fish M.,3.44,1.31
Australian Open,18/01/2010,Murray A.,Anderson K.,1.02,18.3
Australian Open,18/01/2010,Del Potro J.M.,Russell M.,1.03,12.6
Australian Open,18/01/2010,Tomic B.,Rufin G.,1.58,2.34
Australian Open,18/01/2010,Nadal R.,Luczak P.,1.01,22.4
Australian Open,19/01/2010,Verdasco F.,Ball C.,1.05,10.35
Australian Open,19/01/2010,Korolev E.,Brands D.,1.3,3.47
Australian Open,19/01/2010,Berdych T.,Haase R.,1.11,6.34
Australian Open,19/01/2010,Sorensen L.,Lu Y.H.,2.78,1.42
Australian Open,19/01/2010,Isner J.,Seppi A.,1.43,2.78
Australian Open,19/01/2010,Sergeyev I.,Sela D.,3.76,1.26
Australian Open,19/01/2010,Monfils G.,Ebden M.,1.09,7.29
Australian Open,19/01/2010,Lopez F.,Cuevas P.,1.34,3.27
Australian Open,19/01/2010,Nieminen J.,Lindahl N.,1.3,3.45
Australian Open,19/01/2010,Cilic M.,Santoro F.,1.03,12.05
Australian Open,19/01/2010,Schuettler R.,Querrey S.,4.01,1.23
Australian Open,19/01/2010,Wawrinka S.,Garcia-Lopez G.,1.25,3.91
Australian Open,19/01/2010,Kunitsyn I.,Acasuso J.,2.07,1.73
Australian Open,19/01/2010,Davydenko N.,Kindlmann D.,1.01,18.3
Australian Open,19/01/2010,Ilhan M.,Grosjean S.,2.33,1.59
Australian Open,19/01/2010,Benneteau J.,Guez D.,1.24,3.94
Australian Open,19/01/2010,Lacko L.,Mayer L.,2.49,1.53
Australian Open,19/01/2010,Serra F.,Melzer J.,2.28,1.6
Australian Open,19/01/2010,Bellucci T.,Gabashvili T.,1.21,4.27
Australian Open,19/01/2010,Blake J.,Clement A.,1.36,3.11
Australian Open,19/01/2010,Granollers M.,Soderling R.,5.63,1.13
Australian Open,19/01/2010,Kohlschreiber P.,Zeballos H.,1.21,4.25
Australian Open,19/01/2010,Gicquel M.,Bolelli S.,1.45,2.7
Australian Open,19/01/2010,Federer R.,Andreev I.,1.02,15.7
Australian Open,19/01/2010,Kubot L.,Zverev M.,1.44,2.72
Australian Open,19/01/2010,Troicki V.,Lapentti N.,1.25,3.82
Australian Open,19/01/2010,Giraldo S.,Robredo T.,6.49,1.11
Australian Open,19/01/2010,Koubek S.,Ram R.,1.46,2.66
Australian Open,19/01/2010,Veic A.,Koellerer D.,2.27,1.61
Australian Open,19/01/2010,Monaco J.,Gulbis E.,2.22,1.64
Australian Open,19/01/2010,Marchenko I.,Moya C.,1.78,1.99
Australian Open,19/01/2010,Haas T.,Greul S.,1.19,4.55
Australian Open,19/01/2010,Tsonga J.W.,Stakhovsky S.,1.1,6.89
Australian Open,19/01/2010,Baghdatis M.,Lorenzi P.,1.04,10.85
Australian Open,19/01/2010,Ferrer D.,Gil F.,1.11,6.62
Australian Open,19/01/2010,Tipsarevic J.,Harrison R.,1.09,7.12
Australian Open,19/01/2010,Dodig I.,Ferrero J.C.,3.42,1.3
Australian Open,19/01/2010,Llodra M.,Vassallo-Arguello M.,1.42,2.77
Australian Open,19/01/2010,Falla A.,Daniel M.,1.27,3.7
Australian Open,19/01/2010,Dent T.,Fognini F.,1.4,2.87
Australian Open,19/01/2010,Hajek J.,Ginepri R.,3.22,1.33
Australian Open,19/01/2010,Hanescu V.,Chela J.I.,1.48,2.66
Australian Open,19/01/2010,Montanes A.,Hernandez O.,1.25,3.86
Australian Open,19/01/2010,Becker B.,Zemlja G.,1.41,2.82
Australian Open,19/01/2010,Youzhny M.,Gasquet R.,2.15,1.68
Australian Open,19/01/2010,Hewitt L.,Hocevar R.,1.02,13.5
Australian Open,19/01/2010,Chiudinelli M.,Matosevic M.,1.26,3.8
Australian Open,19/01/2010,Robert S.,Starace P.,2.21,1.64
Australian Open,19/01/2010,Young D.,Rochus C.,1.71,2.1
Australian Open,19/01/2010,Djokovic N.,Gimeno-Traver D.,1.01,20.86
Australian Open,19/01/2010,Berrer M.,Vliegen K.,1.26,3.8
Australian Open,19/01/2010,Istomin D.,Chardy J.,3.19,1.34
Australian Open,19/01/2010,Almagro N.,Malisse X.,1.89,1.86
Australian Open,20/01/2010,Gonzalez F.,Ilhan M.,1.04,10.28
Australian Open,20/01/2010,Roddick A.,Bellucci T.,1.07,8.4
Australian Open,20/01/2010,Korolev E.,Berdych T.,4.04,1.23
Australian Open,20/01/2010,Lopez F.,Schuettler R.,1.4,2.85
Australian Open,20/01/2010,Kohlschreiber P.,Odesnik W.,1.29,3.53
Australian Open,20/01/2010,Nadal R.,Lacko L.,1.01,21.7
Australian Open,20/01/2010,Isner J.,Sorensen L.,1.13,5.73
Australian Open,20/01/2010,Ljubicic I.,Golubev A.,1.5,2.56
Australian Open,20/01/2010,Wawrinka S.,Kunitsyn I.,1.14,5.49
Australian Open,20/01/2010,Monfils G.,Veic A.,1.04,10.15
Australian Open,20/01/2010,Mayer F.,Troicki V.,2.88,1.4
Australian Open,20/01/2010,Serra F.,Nieminen J.,1.76,2.01
Australian Open,20/01/2010,Del Potro J.M.,Blake J.,1.26,3.86
Australian Open,20/01/2010,Karlovic I.,Benneteau J.,1.6,2.28
Australian Open,20/01/2010,Murray A.,Gicquel M.,1.02,14.1
Australian Open,20/01/2010,Cilic M.,Tomic B.,1.1,7.0
Australian Open,21/01/2010,Davydenko N.,Marchenko I.,1.02,17.9
Australian Open,21/01/2010,Almagro N.,Becker B.,1.69,2.12
Australian Open,21/01/2010,Istomin D.,Berrer M.,2.24,1.63
Australian Open,21/01/2010,Baghdatis M.,Ferrer D.,1.71,2.1
Australian Open,21/01/2010,Djokovic N.,Chiudinelli M.,1.03,11.8
Australian Open,21/01/2010,Monaco J.,Llodra M.,1.34,3.28
Australian Open,21/01/2010,Falla A.,Granollers M.,1.88,1.86
Australian Open,21/01/2010,Youzhny M.,Hajek J.,1.15,5.25
Australian Open,21/01/2010,Kubot L.,Giraldo S.,1.66,2.18
Australian Open,21/01/2010,Haas T.,Tipsarevic J.,1.68,2.15
Australian Open,21/01/2010,Koubek S.,Dodig I.,1.73,2.05
Australian Open,21/01/2010,Hewitt L.,Young D.,1.09,7.56
Australian Open,21/01/2010,Montanes A.,Robert S.,1.66,2.16
Australian Open,21/01/2010,Tsonga J.W.,Dent T.,1.12,6.12
Australian Open,21/01/2010,Federer R.,Hanescu V.,1.01,19.6
Australian Open,21/01/2010,Verdasco F.,Sergeyev I.,1.03,12.1
Australian Open,22/01/2010,Roddick A.,Lopez F.,1.1,7.21
Australian Open,22/01/2010,Gonzalez F.,Korolev E.,1.24,3.96
Australian Open,22/01/2010,Murray A.,Serra F.,1.01,18.4
Australian Open,22/01/2010,Isner J.,Monfils G.,2.65,1.47
Australian Open,22/01/2010,Del Potro J.M.,Mayer F.,1.07,8.2
Australian Open,22/01/2010,Cilic M.,Wawrinka S.,1.71,2.11
Australian Open,22/01/2010,Nadal R.,Kohlschreiber P.,1.04,10.25
Australian Open,22/01/2010,Karlovic I.,Ljubicic I.,1.87,1.89
Australian Open,23/01/2010,Kubot L.,Youzhny M.,3.72,1.27
Australian Open,23/01/2010,Federer R.,Montanes A.,1.01,24.3
Australian Open,23/01/2010,Davydenko N.,Monaco J.,1.06,8.74
Australian Open,23/01/2010,Djokovic N.,Istomin D.,1.03,11.91
Australian Open,23/01/2010,Verdasco F.,Koubek S.,1.04,10.93
Australian Open,23/01/2010,Almagro N.,Falla A.,1.67,2.16
Australian Open,23/01/2010,Tsonga J.W.,Haas T.,1.31,3.46
Australian Open,23/01/2010,Hewitt L.,Baghdatis M.,1.93,1.84
Australian Open,24/01/2010,Murray A.,Isner J.,1.11,6.5
Australian Open,24/01/2010,Nadal R.,Karlovic I.,1.12,6.24
Australian Open,24/01/2010,Cilic M.,Del Potro J.M.,2.46,1.54
Australian Open,24/01/2010,Roddick A.,Gonzalez F.,1.29,3.6
Australian Open,25/01/2010,Davydenko N.,Verdasco F.,1.38,3.14
Australian Open,25/01/2010,Djokovic N.,Kubot L.,1.02,12.65
Australian Open,25/01/2010,Tsonga J.W.,Almagro N.,1.12,6.15
Australian Open,25/01/2010,Federer R.,Hewitt L.,1.08,7.68
Australian Open,26/01/2010,Cilic M.,Roddick A.,2.37,1.57
Australian Open,26/01/2010,Murray A.,Nadal R.,1.84,1.96
Australian Open,27/01/2010,Federer R.,Davydenko N.,1.33,3.4
Australian Open,27/01/2010,Tsonga J.W.,Djokovic N.,2.89,1.42
Australian Open,28/01/2010,Murray A.,Cilic M.,1.21,4.51
Australian Open,29/01/2010,Federer R.,Tsonga J.W.,1.16,5.22
Australian Open,31/01/2010,Federer R.,Murray A.,1.55,2.49
SA Tennis Open,01/02/2010,Kavcic B.,Ascione T.,1.64,2.22
SA Tennis Open,01/02/2010,Robert S.,Evans B.,1.33,3.3
SA Tennis Open,01/02/2010,Recouderc L.,Darcis S.,3.26,1.33
SA Tennis Open,01/02/2010,Ram R.,De Voest R.,2.13,1.69
SA Tennis Open,02/02/2010,Prpic F.,Navarro-Pastor I.,2.18,1.72
SA Tennis Open,02/02/2010,Lu Y.H.,Nieminen J.,2.92,1.4
SA Tennis Open,02/02/2010,Klaasen R.,Guez D.,3.73,1.26
SA Tennis Open,02/02/2010,Brown D.,Chiudinelli M.,3.8,1.26
SA Tennis Open,02/02/2010,Ouanna J.,Levy H.,1.52,2.5
SA Tennis Open,02/02/2010,Lopez F.,Balleret B.,1.2,4.53
SA Tennis Open,02/02/2010,Phau B.,Wolmarans F.,1.57,2.39
SA Tennis Open,02/02/2010,Van Der Merwe I.,Okun N.,1.99,1.78
SA Tennis Open,02/02/2010,Devvarman S.,Malisse X.,2.65,1.47
SA Tennis Open,02/02/2010,Monfils G.,Hrbaty D.,1.09,7.02
SA Tennis Open,02/02/2010,Alves T.,Dolgopolov O.,2.44,1.54
SA Tennis Open,02/02/2010,Ferrer D.,Beck K.,1.1,6.74
SA Tennis Open,03/02/2010,Brown D.,Recouderc L.,1.72,2.05
SA Tennis Open,03/02/2010,Ram R.,Phau B.,1.91,1.86
SA Tennis Open,03/02/2010,Robert S.,Van Der Merwe I.,1.45,2.68
SA Tennis Open,03/02/2010,Lopez F.,Kavcic B.,1.21,4.18
SA Tennis Open,04/02/2010,Devvarman S.,Alves T.,1.53,2.47
SA Tennis Open,04/02/2010,Ferrer D.,Prpic F.,1.07,7.9
SA Tennis Open,04/02/2010,Lu Y.H.,Klaasen R.,1.37,3.05
SA Tennis Open,04/02/2010,Monfils G.,Ouanna J.,1.13,5.78
SA Tennis Open,05/02/2010,Robert S.,Brown D.,1.79,1.97
SA Tennis Open,05/02/2010,Ferrer D.,Devvarman S.,1.17,4.81
SA Tennis Open,05/02/2010,Lopez F.,Ram R.,1.31,3.38
SA Tennis Open,05/02/2010,Monfils G.,Lu Y.H.,1.12,6.24
SA Tennis Open,06/02/2010,Robert S.,Ferrer D.,6.34,1.11
SA Tennis Open,06/02/2010,Lopez F.,Monfils G.,3.43,1.31
SA Tennis Open,07/02/2010,Lopez F.,Robert S.,1.37,3.11
Movistar Open,01/02/2010,Granollers M.,Vassallo-Arguello M.,1.72,2.07
Movistar Open,01/02/2010,Luczak P.,Starace P.,2.57,1.49
Movistar Open,01/02/2010,Martin A.,Daniel M.,1.96,1.81
Movistar Open,01/02/2010,Chela J.I.,Aguilar J.,1.22,4.19
Movistar Open,02/02/2010,Monaco J.,Massu N.,1.27,3.7
Movistar Open,02/02/2010,Riba P.,Ventura S.,1.65,2.21
Movistar Open,02/02/2010,Kubot L.,Zeballos H.,2.1,1.7
Movistar Open,02/02/2010,Marrero D.,Aranguren J.M.,1.54,2.46
Movistar Open,02/02/2010,Bellucci T.,Lapentti N.,1.41,2.87
Movistar Open,02/02/2010,Souza J.,Greul S.,2.4,1.55
Movistar Open,02/02/2010,Acasuso J.,Podlipnik H.,1.1,6.75
Movistar Open,02/02/2010,Schwank E.,Lorenzi P.,1.31,3.37
Movistar Open,02/02/2010,Ramirez-Hidalgo R.,Crivoi V.,1.91,1.86
Movistar Open,02/02/2010,Capdeville P.,Saavedra Corvalan C.,1.27,3.63
Movistar Open,03/02/2010,Mello R.,Cuevas P.,2.7,1.45
Movistar Open,03/02/2010,Gonzalez F.,Hernandez O.,1.06,8.9
Movistar Open,03/02/2010,Souza J.,Riba P.,2.17,1.67
Movistar Open,03/02/2010,Martin A.,Mello R.,1.98,1.78
Movistar Open,03/02/2010,Granollers M.,Kubot L.,2.08,1.72
Movistar Open,04/02/2010,Gonzalez F.,Ramirez-Hidalgo R.,1.06,9.04
Movistar Open,04/02/2010,Luczak P.,Marrero D.,1.38,2.96
Movistar Open,04/02/2010,Schwank E.,Acasuso J.,2.23,1.63
Movistar Open,04/02/2010,Monaco J.,Chela J.I.,1.19,4.5
Movistar Open,05/02/2010,Bellucci T.,Capdeville P.,1.17,4.8
Movistar Open,05/02/2010,Souza J.,Martin A.,2.25,1.62
Movistar Open,05/02/2010,Monaco J.,Luczak P.,1.22,4.14
Movistar Open,05/02/2010,Bellucci T.,Schwank E.,1.56,2.36
Movistar Open,06/02/2010,Gonzalez F.,Granollers M.,1.08,7.74
Movistar Open,06/02/2010,Monaco J.,Souza J.,1.15,5.25
Movistar Open,07/02/2010,Bellucci T.,Gonzalez F.,4.28,1.21
Movistar Open,08/02/2010,Bellucci T.,Monaco J.,2.29,1.6
PBZ Zagreb Indoors,01/02/2010,Melzer J.,Brands D.,1.24,3.97
PBZ Zagreb Indoors,01/02/2010,Rochus O.,Kunitsyn I.,1.65,2.17
PBZ Zagreb Indoors,01/02/2010,Kukushkin M.,Zverev M.,1.65,2.2
PBZ Zagreb Indoors,01/02/2010,Dodig I.,Korolev E.,2.71,1.46
PBZ Zagreb Indoors,01/02/2010,Marchenko I.,Bolelli S.,1.94,1.81
PBZ Zagreb Indoors,01/02/2010,Troicki V.,Schuettler R.,1.29,3.58
PBZ Zagreb Indoors,02/02/2010,Becker B.,Vinciguerra A.,1.52,2.51
PBZ Zagreb Indoors,02/02/2010,Lacko L.,Istomin D.,1.85,1.9
PBZ Zagreb Indoors,02/02/2010,Petzschner P.,Rochus C.,1.43,2.77
PBZ Zagreb Indoors,02/02/2010,Koellerer D.,Golubev A.,3.29,1.34
PBZ Zagreb Indoors,02/02/2010,Jelenic P.,Bozoljac I.,4.55,1.2
PBZ Zagreb Indoors,02/02/2010,Berrer M.,Tipsarevic J.,3.12,1.36
PBZ Zagreb Indoors,02/02/2010,Sidorenko A.,Bemelmans R.,1.95,1.81
PBZ Zagreb Indoors,03/02/2010,Ljubicic I.,Clement A.,1.35,3.13
PBZ Zagreb Indoors,03/02/2010,Cilic M.,Hajek J.,1.05,9.8
PBZ Zagreb Indoors,03/02/2010,Karlovic I.,Veic A.,1.14,5.65
PBZ Zagreb Indoors,03/02/2010,Marchenko I.,Dodig I.,1.83,1.92
PBZ Zagreb Indoors,03/02/2010,Melzer J.,Rochus O.,1.49,2.56
PBZ Zagreb Indoors,03/02/2010,Troicki V.,Kukushkin M.,1.31,3.37
PBZ Zagreb Indoors,04/02/2010,Berrer M.,Jelenic P.,1.16,5.04
PBZ Zagreb Indoors,04/02/2010,Petzschner P.,Becker B.,2.11,1.7
PBZ Zagreb Indoors,04/02/2010,Lacko L.,Ljubicic I.,3.93,1.25
PBZ Zagreb Indoors,04/02/2010,Cilic M.,Koellerer D.,1.06,9.41
PBZ Zagreb Indoors,04/02/2010,Karlovic I.,Sidorenko A.,1.18,4.73
PBZ Zagreb Indoors,05/02/2010,Berrer M.,Troicki V.,2.4,1.56
PBZ Zagreb Indoors,05/02/2010,Petzschner P.,Lacko L.,2.03,1.79
PBZ Zagreb Indoors,05/02/2010,Cilic M.,Karlovic I.,1.29,3.6
PBZ Zagreb Indoors,05/02/2010,Melzer J.,Marchenko I.,1.36,3.11
PBZ Zagreb Indoors,06/02/2010,Cilic M.,Melzer J.,1.17,4.98
PBZ Zagreb Indoors,06/02/2010,Berrer M.,Petzschner P.,1.6,2.27
