Tournament,Date,Winner,Loser,AvgW,AvgL
Heineken Open,15/01/2009,Querrey S.,Ferrer D.,2.16,1.67
Heineken Open,16/01/2009,Del Potro J.M.,Soderling R.,1.52,2.47
Heineken Open,17/01/2009,Del Potro J.M.,Querrey S.,1.17,4.88
Medibank International,12/01/2009,Robredo T.,Melzer J.,1.78,1.97
Medibank International,12/01/2009,Llodra M.,Gremelmayr D.,1.5,2.52
Medibank International,12/01/2009,Nieminen J.,Lopez F.,1.68,2.14
Medibank International,12/01/2009,Bolelli S.,Starace P.,1.42,2.76
Medibank International,12/01/2009,Ancic M.,Malisse X.,1.59,2.26
Medibank International,12/01/2009,Andreev I.,Dancevic F.,1.41,2.75
Medibank International,13/01/2009,Mathieu P.H.,Seppi A.,1.49,2.54
Medibank International,13/01/2009,Tipsarevic J.,Fish M.,1.99,1.78
Medibank International,13/01/2009,Hewitt L.,Benneteau J.,1.45,2.67
Medibank International,13/01/2009,Guccione C.,Berdych T.,3.2,1.35
Medibank International,13/01/2009,Chardy J.,Stepanek R.,3.39,1.3
Medibank International,13/01/2009,Gasquet R.,Tursunov D.,1.55,2.37
Medibank International,14/01/2009,Tsonga J.W.,Bolelli S.,1.26,3.74
Medibank International,14/01/2009,Nalbandian D.,Llodra M.,1.41,2.76
Medibank International,14/01/2009,Ancic M.,Robredo T.,1.98,1.79
Medibank International,14/01/2009,Djokovic N.,Mathieu P.H.,1.22,4.06
Medibank International,14/01/2009,Hewitt L.,Tipsarevic J.,1.65,2.16
Medibank International,14/01/2009,Nieminen J.,Guccione C.,1.52,2.5
Medibank International,14/01/2009,Chardy J.,Andreev I.,2.8,1.42
Medibank International,14/01/2009,Gasquet R.,Simon G.,1.7,2.08
Medibank International,15/01/2009,Gasquet R.,Chardy J.,1.22,4.09
Medibank International,15/01/2009,Nalbandian D.,Hewitt L.,1.48,2.59
Medibank International,15/01/2009,Djokovic N.,Ancic M.,1.17,6.87
Medibank International,15/01/2009,Nieminen J.,Tsonga J.W.,2.95,1.38
Medibank International,16/01/2009,Nalbandian D.,Gasquet R.,1.51,2.51
Medibank International,16/01/2009,Nieminen J.,Djokovic N.,5.68,1.13
Medibank International,17/01/2009,Nalbandian D.,Nieminen J.,1.3,3.49
Australian Open,19/01/2009,Ferrer D.,Gremelmayr D.,1.11,6.15
Australian Open,19/01/2009,Berdych T.,Ginepri R.,1.38,2.96
Australian Open,19/01/2009,Mayer F.,Ouahab L.,1.28,3.51
Australian Open,19/01/2009,Hrbaty D.,Isner J.,1.57,2.31
Australian Open,19/01/2009,Soderling R.,Kendrick R.,1.09,6.95
Australian Open,19/01/2009,Dabul B.,Petzschner P.,3.66,1.28
Australian Open,19/01/2009,Roddick A.,Rehnquist B.,1.01,16.3
Australian Open,19/01/2009,Malisse X.,Llodra M.,1.71,2.07
Australian Open,19/01/2009,Muller G.,Lopez F.,2.53,1.5
Australian Open,19/01/2009,Tomic B.,Starace P.,3.67,1.26
Australian Open,19/01/2009,Robredo T.,Reynolds B.,1.29,3.5
Australian Open,19/01/2009,Baghdatis M.,Benneteau J.,1.68,2.13
Australian Open,19/01/2009,Wawrinka S.,Minar I.,1.18,4.53
Australian Open,19/01/2009,Del Potro J.M.,Zverev M.,1.03,11.3
Australian Open,19/01/2009,Troicki V.,Martin A.,1.14,5.44
Australian Open,19/01/2009,Klein B.,Phau B.,3.94,1.23
Australian Open,19/01/2009,Chardy J.,Daniel M.,1.21,4.22
Australian Open,19/01/2009,Djokovic N.,Stoppini A.,1.01,17.4
Australian Open,19/01/2009,Fish M.,Groth S.,1.07,8.17
Australian Open,19/01/2009,Delic A.,Dent T.,1.95,1.79
Australian Open,19/01/2009,Garcia-Lopez G.,Calleri A.,2.1,1.68
Australian Open,19/01/2009,Korolev E.,Moya C.,2.1,1.69
Australian Open,19/01/2009,Cilic M.,Anderson K.,1.1,6.57
Australian Open,19/01/2009,Lu Y.H.,Bellucci T.,1.58,2.29
Australian Open,19/01/2009,Bolelli S.,Vliegen K.,1.56,2.34
Australian Open,19/01/2009,Safin M.,Navarro-Pastor I.,1.14,5.42
Australian Open,19/01/2009,Mathieu P.H.,Nieminen J.,2.08,1.71
Australian Open,19/01/2009,Tipsarevic J.,Hernandez O.,1.11,6.17
Australian Open,19/01/2009,Kohlschreiber P.,Querrey S.,1.87,1.86
Australian Open,19/01/2009,Santoro F.,Ferrero J.C.,3.74,1.25
Australian Open,19/01/2009,Nalbandian D.,Gicquel M.,1.09,6.95
Australian Open,19/01/2009,Federer R.,Seppi A.,1.01,18.7
Australian Open,20/01/2009,Gasquet R.,Junqueira D.,1.02,15.5
Australian Open,20/01/2009,Hanescu V.,Hernych J.,1.33,3.25
Australian Open,20/01/2009,Murray A.,Pavel A.,1.01,27.4
Australian Open,20/01/2009,Melzer J.,Nishikori K.,1.85,1.86
Australian Open,20/01/2009,Almagro N.,Massu N.,1.29,3.5
Australian Open,20/01/2009,Fognini F.,Golubev A.,2.49,1.52
Australian Open,20/01/2009,Granollers M.,Gabashvili T.,1.61,2.23
Australian Open,20/01/2009,Ancic M.,Odesnik W.,1.16,4.82
Australian Open,20/01/2009,Istomin D.,Spadea V.,2.06,1.71
Australian Open,20/01/2009,Karlovic I.,Gimeno-Traver D.,1.1,6.45
Australian Open,20/01/2009,Beck A.,Ebelthite C.,1.26,3.68
Australian Open,20/01/2009,Sela D.,Schuettler R.,1.89,1.83
Australian Open,20/01/2009,Simon G.,Andujar P.,1.02,15.5
Australian Open,20/01/2009,Guccione C.,Devilder N.,1.32,3.28
Australian Open,20/01/2009,Gonzalez F.,Hewitt L.,2.01,1.75
Australian Open,20/01/2009,Gulbis E.,Montanes A.,1.12,5.99
Australian Open,20/01/2009,Andreev I.,Polansky P.,1.1,6.77
Australian Open,20/01/2009,Monfils G.,Vassallo-Arguello M.,1.02,12.2
Australian Open,20/01/2009,Koubek S.,Youzhny M.,3.85,1.25
Australian Open,20/01/2009,De Chaunac S.,Darcis S.,2.62,1.46
Australian Open,20/01/2009,Ljubicic I.,Kunitsyn I.,1.51,2.49
Australian Open,20/01/2009,Canas G.,Kindlmann D.,1.43,2.7
Australian Open,20/01/2009,Verdasco F.,Mannarino A.,1.07,7.94
Australian Open,20/01/2009,Clement A.,Stakhovsky S.,1.92,1.82
Australian Open,20/01/2009,Tsonga J.W.,Monaco J.,1.26,3.69
Australian Open,20/01/2009,Berrer M.,Ball C.,1.38,2.94
Australian Open,20/01/2009,Cipolla F.,Tursunov D.,3.96,1.23
Australian Open,20/01/2009,Haas T.,Schwank E.,1.42,2.81
Australian Open,20/01/2009,Stepanek R.,Lapentti N.,1.12,6.02
Australian Open,20/01/2009,Karanusic R.,Serra F.,3.53,1.28
Australian Open,20/01/2009,Blake J.,Dancevic F.,1.18,4.65
Australian Open,20/01/2009,Nadal R.,Rochus C.,1.01,24.4
Australian Open,21/01/2009,Cilic M.,Tipsarevic J.,1.4,2.86
Australian Open,21/01/2009,Ferrer D.,Hrbaty D.,1.53,2.45
Australian Open,21/01/2009,Safin M.,Garcia-Lopez G.,1.29,3.48
Australian Open,21/01/2009,Delic A.,Mathieu P.H.,4.2,1.21
Australian Open,21/01/2009,Djokovic N.,Chardy J.,1.05,9.13
Australian Open,21/01/2009,Robredo T.,Troicki V.,1.54,2.43
Australian Open,21/01/2009,Berdych T.,Dabul B.,1.06,8.59
Australian Open,21/01/2009,Wawrinka S.,Klein B.,1.06,8.65
Australian Open,21/01/2009,Federer R.,Korolev E.,1.01,19.0
Australian Open,21/01/2009,Lu Y.H.,Nalbandian D.,9.39,1.05
Australian Open,21/01/2009,Fish M.,Bolelli S.,1.6,2.26
Australian Open,21/01/2009,Baghdatis M.,Soderling R.,2.24,1.61
Australian Open,21/01/2009,Santoro F.,Kohlschreiber P.,4.08,1.22
Australian Open,21/01/2009,Del Potro J.M.,Mayer F.,1.04,10.4
Australian Open,21/01/2009,Roddick A.,Malisse X.,1.11,6.29
Australian Open,21/01/2009,Muller G.,Tomic B.,1.24,3.97
Australian Open,22/01/2009,Gonzalez F.,Canas G.,1.22,4.23
Australian Open,22/01/2009,Melzer J.,Beck A.,1.41,2.83
Australian Open,22/01/2009,Simon G.,Guccione C.,1.21,4.17
Australian Open,22/01/2009,Sela D.,Hanescu V.,1.72,2.07
Australian Open,22/01/2009,Gasquet R.,Istomin D.,1.1,6.63
Australian Open,22/01/2009,Almagro N.,Fognini F.,1.32,3.32
Australian Open,22/01/2009,Haas T.,Cipolla F.,1.24,3.89
Australian Open,22/01/2009,Ancic M.,Karlovic I.,1.62,2.23
Australian Open,22/01/2009,Stepanek R.,Berrer M.,1.13,5.72
Australian Open,22/01/2009,Nadal R.,Karanusic R.,1.01,22.4
Australian Open,22/01/2009,Verdasco F.,Clement A.,1.13,5.64
Australian Open,22/01/2009,Monfils G.,Koubek S.,1.15,5.3
Australian Open,22/01/2009,Tsonga J.W.,Ljubicic I.,1.16,5.05
Australian Open,22/01/2009,Andreev I.,Gulbis E.,2.37,1.56
Australian Open,22/01/2009,Blake J.,De Chaunac S.,1.07,8.18
Australian Open,22/01/2009,Murray A.,Granollers M.,1.01,16.1
Australian Open,23/01/2009,Del Potro J.M.,Muller G.,1.08,7.45
Australian Open,23/01/2009,Cilic M.,Ferrer D.,1.62,2.24
Australian Open,23/01/2009,Djokovic N.,Delic A.,1.02,12.34
Australian Open,23/01/2009,Robredo T.,Lu Y.H.,1.29,3.5
Australian Open,23/01/2009,Roddick A.,Santoro F.,1.06,8.91
Australian Open,23/01/2009,Berdych T.,Wawrinka S.,1.56,2.37
Australian Open,23/01/2009,Federer R.,Safin M.,1.08,7.5
Australian Open,23/01/2009,Baghdatis M.,Fish M.,1.55,2.4
Australian Open,24/01/2009,Monfils G.,Almagro N.,1.2,4.32
Australian Open,24/01/2009,Simon G.,Ancic M.,1.52,2.47
Australian Open,24/01/2009,Verdasco F.,Stepanek R.,1.55,2.42
Australian Open,24/01/2009,Tsonga J.W.,Sela D.,1.11,6.29
Australian Open,24/01/2009,Blake J.,Andreev I.,1.38,3.0
Australian Open,24/01/2009,Gonzalez F.,Gasquet R.,1.7,2.1
Australian Open,24/01/2009,Murray A.,Melzer J.,1.05,9.5
Australian Open,24/01/2009,Nadal R.,Haas T.,1.05,9.2
Australian Open,25/01/2009,Del Potro J.M.,Cilic M.,1.44,2.7
Australian Open,25/01/2009,Federer R.,Berdych T.,1.06,8.94
Australian Open,25/01/2009,Roddick A.,Robredo T.,1.19,4.47
Australian Open,25/01/2009,Djokovic N.,Baghdatis M.,1.28,3.56
Australian Open,26/01/2009,Simon G.,Monfils G.,1.85,1.9
Australian Open,26/01/2009,Verdasco F.,Murray A.,6.18,1.12
Australian Open,26/01/2009,Nadal R.,Gonzalez F.,1.07,8.2
Australian Open,26/01/2009,Tsonga J.W.,Blake J.,1.52,2.5
Australian Open,27/01/2009,Roddick A.,Djokovic N.,3.09,1.36
Australian Open,27/01/2009,Federer R.,Del Potro J.M.,1.19,4.55
Australian Open,28/01/2009,Verdasco F.,Tsonga J.W.,2.54,1.51
Australian Open,28/01/2009,Nadal R.,Simon G.,1.09,7.23
Australian Open,29/01/2009,Federer R.,Roddick A.,1.12,6.16
Australian Open,30/01/2009,Nadal R.,Verdasco F.,1.12,5.89
Australian Open,01/02/2009,Nadal R.,Federer R.,2.28,1.62
SA Tennis Open,02/02/2009,Greul S.,Crivoi V.,1.58,2.3
SA Tennis Open,02/02/2009,Mayer L.,Roitman S.,1.48,2.56
SA Tennis Open,02/02/2009,De Voest R.,Navarro-Pastor I.,1.74,2.01
SA Tennis Open,02/02/2009,Klaasen R.,Ramirez-Hidalgo R.,2.36,1.55
SA Tennis Open,02/02/2009,Garcia-Lopez G.,Phau B.,1.66,2.14
SA Tennis Open,02/02/2009,Baghdatis M.,Anderson A.,1.04,10.3
SA Tennis Open,03/02/2009,Gil F.,Koellerer D.,1.53,2.4
SA Tennis Open,03/02/2009,Chiudinelli M.,Cipolla F.,1.88,1.84
SA Tennis Open,03/02/2009,Minar I.,Anderson K.,2.25,1.6
SA Tennis Open,03/02/2009,Ferrer D.,Sela D.,1.44,2.68
SA Tennis Open,03/02/2009,Vliegen K.,Hutchins R.,1.1,6.5
SA Tennis Open,03/02/2009,Tsonga J.W.,Alves T.,1.04,10.5
SA Tennis Open,03/02/2009,Chardy J.,Vanek J.,1.19,4.53
SA Tennis Open,03/02/2009,Istomin D.,Ventura S.,1.36,3.05
SA Tennis Open,04/02/2009,Van der Merwe I.,Becker B.,2.62,1.46
SA Tennis Open,04/02/2009,De Chaunac S.,Granollers M.,3.47,1.29
SA Tennis Open,04/02/2009,Baghdatis M.,Klaasen R.,1.04,9.5
SA Tennis Open,04/02/2009,Ferrer D.,Greul S.,1.12,6.02
SA Tennis Open,05/02/2009,Garcia-Lopez G.,Mayer L.,1.45,2.66
SA Tennis Open,05/02/2009,Chardy J.,Chiudinelli M.,1.32,3.31
SA Tennis Open,05/02/2009,Gil F.,De Voest R.,2.27,1.6
SA Tennis Open,05/02/2009,De Chaunac S.,Van der Merwe I.,1.71,2.06
SA Tennis Open,05/02/2009,Vliegen K.,Minar I.,2.04,1.74
SA Tennis Open,05/02/2009,Tsonga J.W.,Istomin D.,1.04,9.5
SA Tennis Open,06/02/2009,Chardy J.,De Chaunac S.,1.23,3.91
SA Tennis Open,06/02/2009,Ferrer D.,Baghdatis M.,1.78,1.98
SA Tennis Open,06/02/2009,Tsonga J.W.,Vliegen K.,1.11,6.17
SA Tennis Open,06/02/2009,Gil F.,Garcia-Lopez G.,2.75,1.41
SA Tennis Open,07/02/2009,Chardy J.,Ferrer D.,3.75,1.26
SA Tennis Open,07/02/2009,Tsonga J.W.,Gil F.,1.04,9.9
SA Tennis Open,08/02/2009,Tsonga J.W.,Chardy J.,1.15,5.36
Movistar Open,02/02/2009,Gimeno-Traver D.,Martin A.,2.19,1.64
Movistar Open,02/02/2009,Chela J.I.,Andujar P.,1.64,2.17
Movistar Open,02/02/2009,Starace P.,Daniel M.,1.41,2.83
Movistar Open,02/02/2009,Monaco J.,Devilder N.,1.26,3.64
Movistar Open,02/02/2009,Vassallo-Arguello M.,Hernandez O.,1.99,1.77
Movistar Open,03/02/2009,Capdeville P.,Schwank E.,2.7,1.43
Movistar Open,03/02/2009,Gonzalez M.,Pashanski B.,1.54,2.41
Movistar Open,03/02/2009,Dabul B.,Junqueira D.,2.18,1.64
Movistar Open,03/02/2009,Cuevas P.,Lapentti N.,1.98,1.77
Movistar Open,03/02/2009,Decoud S.,Fognini F.,2.93,1.38
Movistar Open,03/02/2009,Bellucci T.,Brzezicki J.P.,1.4,2.83
Movistar Open,04/02/2009,Calleri A.,Massu N.,2.1,1.68
Movistar Open,04/02/2009,Cuevas P.,Montanes A.,2.49,1.51
Movistar Open,04/02/2009,Monaco J.,Starace P.,1.43,2.69
Movistar Open,04/02/2009,Capdeville P.,Gimeno-Traver D.,1.43,2.69
Movistar Open,05/02/2009,Gonzalez F.,Gonzalez M.,1.08,7.15
Movistar Open,05/02/2009,Decoud S.,Calleri A.,3.41,1.3
Movistar Open,05/02/2009,Robredo T.,Dabul B.,1.14,5.32
Movistar Open,05/02/2009,Chela J.I.,Vassallo-Arguello M.,1.7,2.07
Movistar Open,06/02/2009,Acasuso J.,Bellucci T.,2.23,1.61
Movistar Open,06/02/2009,Robredo T.,Chela J.I.,1.31,3.31
Movistar Open,06/02/2009,Acasuso J.,Decoud S.,1.28,3.49
Movistar Open,06/02/2009,Cuevas P.,Capdeville P.,2.05,1.73
Movistar Open,07/02/2009,Gonzalez F.,Monaco J.,1.37,2.96
Movistar Open,07/02/2009,Acasuso J.,Robredo T.,2.71,1.44
Movistar Open,08/02/2009,Gonzalez F.,Cuevas P.,1.1,6.65
Movistar Open,09/02/2009,Gonzalez F.,Acasuso J.,1.23,4.03
PBZ Zagreb Indoors,02/02/2009,Veic A.,Canas G.,5.26,1.14
PBZ Zagreb Indoors,02/02/2009,Cilic M.,Clement A.,1.14,5.28
PBZ Zagreb Indoors,02/02/2009,Gabashvili T.,Youzhny M.,2.28,1.58
PBZ Zagreb Indoors,02/02/2009,Ljubicic I.,Rochus C.,1.12,5.8
PBZ Zagreb Indoors,02/02/2009,Serra F.,Gicquel M.,2.82,1.41
PBZ Zagreb Indoors,03/02/2009,Stakhovsky S.,Hrbaty D.,1.81,1.95
PBZ Zagreb Indoors,03/02/2009,Troicki V.,Bolelli S.,2.14,1.68
PBZ Zagreb Indoors,03/02/2009,Dodig I.,Andreev I.,6.97,1.09
PBZ Zagreb Indoors,03/02/2009,Hernych J.,Mektic N.,1.15,5.03
PBZ Zagreb Indoors,03/02/2009,Korolev E.,Melzer J.,2.5,1.51
PBZ Zagreb Indoors,03/02/2009,Ancic M.,Lacko L.,1.07,7.75
PBZ Zagreb Indoors,03/02/2009,Gulbis E.,Tursunov D.,1.66,2.15
PBZ Zagreb Indoors,03/02/2009,Karlovic I.,Petzschner P.,1.33,3.21
PBZ Zagreb Indoors,03/02/2009,Zverev M.,Seppi A.,2.44,1.53
PBZ Zagreb Indoors,04/02/2009,Hanescu V.,Zovko L.,1.14,5.29
PBZ Zagreb Indoors,04/02/2009,Mathieu P.H.,Karanusic R.,1.29,3.44
PBZ Zagreb Indoors,04/02/2009,Veic A.,Korolev E.,4.54,1.18
PBZ Zagreb Indoors,04/02/2009,Cilic M.,Serra F.,1.14,5.32
PBZ Zagreb Indoors,04/02/2009,Troicki V.,Ljubicic I.,2.42,1.53
PBZ Zagreb Indoors,05/02/2009,Hernych J.,Mathieu P.H.,3.54,1.28
PBZ Zagreb Indoors,05/02/2009,Dodig I.,Gulbis E.,6.55,1.1
PBZ Zagreb Indoors,05/02/2009,Zverev M.,Hanescu V.,2.18,1.64
PBZ Zagreb Indoors,05/02/2009,Stakhovsky S.,Karlovic I.,2.87,1.39
PBZ Zagreb Indoors,05/02/2009,Ancic M.,Gabashvili T.,1.32,3.28
PBZ Zagreb Indoors,06/02/2009,Troicki V.,Stakhovsky S.,1.66,2.15
PBZ Zagreb Indoors,06/02/2009,Hernych J.,Zverev M.,1.75,1.99
PBZ Zagreb Indoors,06/02/2009,Cilic M.,Veic A.,1.05,8.8
PBZ Zagreb Indoors,06/02/2009,Ancic M.,Dodig I.,1.14,5.34
PBZ Zagreb Indoors,07/02/2009,Cilic M.,Troicki V.,1.33,3.29
PBZ Zagreb Indoors,07/02/2009,Ancic M.,Hernych J.,1.18,4.62
PBZ Zagreb Indoors,08/02/2009,Cilic M.,Ancic M.,1.41,2.81
