Tournament,Date,Winner,Loser,AvgW,AvgL
Qatar Exxon Mobil Open,2019-01-01,Wawrinka S.,Khachanov K.,2.89,1.41
Qatar Exxon Mobil Open,2019-01-01,Fucsovics M.,Copil M.,1.64,2.26
Qatar Exxon Mobil Open,2019-01-01,Djokovic N.,Dzumhur D.,1.03,12.85
Qatar Exxon Mobil Open,2019-01-01,Herbert P.H.,Thiem D.,3.77,1.27
Qatar Exxon Mobil Open,2019-01-02,Lajovic D.,Berankis R.,1.72,2.12
Qatar Exxon Mobil Open,2019-01-02,Bautista Agut R.,Garcia-Lopez G.,1.23,4.2
Qatar Exxon Mobil Open,2019-01-02,Wawrinka S.,Jarry N.,1.37,3.1
Qatar Exxon Mobil Open,2019-01-02,Djokovic N.,Fucsovics M.,1.03,12.51
Qatar Exxon Mobil Open,2019-01-02,Cecchinato M.,Pella G.,2.03,1.78
Qatar Exxon Mobil Open,2019-01-02,Herbert P.H.,Marterer M.,1.69,2.17
Qatar Exxon Mobil Open,2019-01-02,Basilashvili N.,Rublev A.,2.0,1.81
Qatar Exxon Mobil Open,2019-01-02,Berdych T.,Verdasco F.,1.71,2.14
Qatar Exxon Mobil Open,2019-01-03,Bautista Agut R.,Wawrinka S.,2.1,1.75
Qatar Exxon Mobil Open,2019-01-03,Djokovic N.,Basilashvili N.,1.07,8.78
Qatar Exxon Mobil Open,2019-01-03,Berdych T.,Herbert P.H.,1.49,2.67
Qatar Exxon Mobil Open,2019-01-03,Cecchinato M.,Lajovic D.,2.53,1.53
Qatar Exxon Mobil Open,2019-01-04,Bautista Agut R.,Djokovic N.,4.95,1.18
Qatar Exxon Mobil Open,2019-01-04,Berdych T.,Cecchinato M.,1.45,2.78
Qatar Exxon Mobil Open,2019-01-05,Bautista Agut R.,Berdych T.,1.6,2.37
Maharashtra Open,2018-12-31,Darcis S.,Carballes Baena R.,2.35,1.59
Maharashtra Open,2018-12-31,Munar J.,Albot R.,1.94,1.86
Maharashtra Open,2018-12-31,Donskoy E.,Andujar P.,1.51,2.53
Maharashtra Open,2018-12-31,Mmoh M.,Gunneswaran P.,1.74,2.09
Maharashtra Open,2018-12-31,Gulbis E.,Sousa P.,1.35,3.19
Maharashtra Open,2019-01-01,Karlovic I.,Auger-Aliassime F.,2.16,1.7
Maharashtra Open,2019-01-01,Bolelli S.,Istomin D.,2.11,1.72
Maharashtra Open,2019-01-01,Ivashka I.,Hurkacz H.,2.24,1.65
Maharashtra Open,2019-01-01,Vesely J.,Hoang A.,1.88,1.92
Maharashtra Open,2019-01-01,Paire B.,Monteiro T.,1.34,3.07
Maharashtra Open,2019-01-01,Ramanathan R.,Granollers M.,2.3,1.61
Maharashtra Open,2019-01-01,Djere L.,Kadhe A.,1.25,3.96
Maharashtra Open,2019-01-02,Karlovic I.,Donskoy E.,1.66,2.22
Maharashtra Open,2019-01-02,Gulbis E.,Chung H.,3.25,1.34
Maharashtra Open,2019-01-02,Paire B.,Vesely J.,1.54,2.48
Maharashtra Open,2019-01-02,Anderson K.,Djere L.,1.32,3.31
Maharashtra Open,2019-01-02,Munar J.,Bolelli S.,2.08,1.75
Maharashtra Open,2019-01-02,Darcis S.,Mmoh M.,2.42,1.56
Maharashtra Open,2019-01-02,Simon G.,Ivashka I.,1.45,2.74
Maharashtra Open,2019-01-02,Jaziri M.,Ramanathan R.,1.94,1.86
Maharashtra Open,2019-01-03,Karlovic I.,Gulbis E.,2.12,1.73
Maharashtra Open,2019-01-03,Darcis S.,Jaziri M.,1.82,2.0
Maharashtra Open,2019-01-03,Anderson K.,Munar J.,1.3,3.57
Maharashtra Open,2019-01-03,Simon G.,Paire B.,1.56,2.44
Maharashtra Open,2019-01-04,Karlovic I.,Darcis S.,1.53,2.53
Maharashtra Open,2019-01-04,Anderson K.,Simon G.,1.39,3.03
Maharashtra Open,2019-01-05,Anderson K.,Karlovic I.,1.27,3.83
ASB Classic,2019-01-06,Fritz T.,Copil M.,1.59,2.34
ASB Classic,2019-01-07,Kohlschreiber P.,Klahn B.,1.48,2.64
ASB Classic,2019-01-07,Struff J.L.,Djere L.,1.46,2.72
ASB Classic,2019-01-07,Norrie C.,Paire B.,1.66,2.23
ASB Classic,2019-01-07,Sandgren T.,Marterer M.,2.48,1.54
ASB Classic,2019-01-07,Berrettini M.,Mcdonald M.,1.8,2.01
ASB Classic,2019-01-07,Sousa J.,Shapovalov D.,2.71,1.47
ASB Classic,2019-01-07,Mayer L.,Johnson S.,2.56,1.51
ASB Classic,2019-01-08,Ferrer D.,Haase R.,1.72,2.12
ASB Classic,2019-01-08,Gojowczyk P.,Pella G.,1.76,2.06
ASB Classic,2019-01-08,Statham J.,Chung H.,7.07,1.1
ASB Classic,2019-01-08,Humbert U.,Cuevas P.,1.61,2.32
ASB Classic,2019-01-08,Fritz T.,Isner J.,2.4,1.58
ASB Classic,2019-01-08,Sandgren T.,Cecchinato M.,1.63,2.28
ASB Classic,2019-01-09,Mayer L.,Berrettini M.,2.4,1.58
ASB Classic,2019-01-09,Fognini F.,Gojowczyk P.,1.61,2.32
ASB Classic,2019-01-09,Kohlschreiber P.,Humbert U.,1.59,2.36
ASB Classic,2019-01-09,Norrie C.,Sousa J.,1.57,2.4
ASB Classic,2019-01-09,Carreno Busta P.,Ferrer D.,2.53,1.52
ASB Classic,2019-01-09,Struff J.L.,Statham J.,1.21,4.48
ASB Classic,2019-01-09,Sandgren T.,Mayer L.,1.67,2.23
ASB Classic,2019-01-10,Kohlschreiber P.,Fognini F.,1.53,2.54
ASB Classic,2019-01-10,Norrie C.,Fritz T.,1.82,2.01
ASB Classic,2019-01-10,Struff J.L.,Carreno Busta P.,1.8,2.02
ASB Classic,2019-01-11,Sandgren T.,Kohlschreiber P.,2.9,1.42
ASB Classic,2019-01-11,Norrie C.,Struff J.L.,1.64,2.27
ASB Classic,2019-01-12,Sandgren T.,Norrie C.,2.18,1.7
Sydney International,2019-01-06,Klizan M.,Popyrin A.,1.68,2.18
Sydney International,2019-01-06,Thompson J.,Mannarino A.,1.63,2.28
Sydney International,2019-01-07,Querrey S.,Jaziri M.,1.36,3.16
Sydney International,2019-01-07,Opelka R.,Ramos-Vinolas A.,1.59,2.36
Sydney International,2019-01-07,De Minaur A.,Lajovic D.,1.29,3.59
Sydney International,2019-01-07,Andreozzi G.,Ebden M.,4.2,1.22
Sydney International,2019-01-07,Nishioka Y.,Harrison R.,1.72,2.13
Sydney International,2019-01-08,Seppi A.,Chardy J.,2.43,1.56
Sydney International,2019-01-08,Garcia-Lopez G.,Kudla D.,2.07,1.76
Sydney International,2019-01-08,Rublev A.,Pouille L.,1.53,2.5
Sydney International,2019-01-08,Millman J.,Tiafoe F.,1.61,2.33
Sydney International,2019-01-08,Fucsovics M.,Duckworth J.,1.36,3.15
Sydney International,2019-01-08,Thompson J.,Daniel T.,1.47,2.69
Sydney International,2019-01-09,Nishioka Y.,Rublev A.,2.4,1.57
Sydney International,2019-01-09,De Minaur A.,Opelka R.,1.17,5.39
Sydney International,2019-01-09,Schwartzman D.,Garcia-Lopez G.,1.58,2.4
Sydney International,2019-01-09,Seppi A.,Klizan M.,1.81,2.0
Sydney International,2019-01-09,Tsitsipas S.,Andreozzi G.,1.14,5.64
Sydney International,2019-01-09,Millman J.,Fucsovics M.,2.07,1.76
Sydney International,2019-01-09,Simon G.,Querrey S.,1.93,1.88
Sydney International,2019-01-10,Seppi A.,Tsitsipas S.,3.49,1.31
Sydney International,2019-01-10,Schwartzman D.,Nishioka Y.,1.74,2.11
Sydney International,2019-01-10,De Minaur A.,Thompson J.,1.29,3.6
Sydney International,2019-01-10,Simon G.,Millman J.,1.8,2.02
Sydney International,2019-01-11,Seppi A.,Schwartzman D.,2.63,1.5
Sydney International,2019-01-12,De Minaur A.,Simon G.,1.42,2.91
Sydney International,2019-01-12,De Minaur A.,Seppi A.,1.36,3.22
Australian Open,2019-01-14,Anderson K.,Mannarino A.,1.06,9.96
Australian Open,2019-01-14,Basilashvili N.,Eubanks C.,1.23,4.28
Australian Open,2019-01-14,Albot R.,Mmoh M.,2.14,1.72
Australian Open,2019-01-14,Travaglia S.,Andreozzi G.,1.44,2.82
Australian Open,2019-01-14,Verdasco F.,Kecmanovic M.,1.47,2.72
Australian Open,2019-01-14,Cuevas P.,Lajovic D.,3.11,1.38
Australian Open,2019-01-14,Haase R.,Garcia-Lopez G.,2.08,1.76
Australian Open,2019-01-14,Tsitsipas S.,Berrettini M.,1.4,3.0
Australian Open,2019-01-14,Dimitrov G.,Tipsarevic J.,1.06,9.97
Australian Open,2019-01-14,Tiafoe F.,Gunneswaran P.,1.3,3.61
Australian Open,2019-01-14,Nadal R.,Duckworth J.,1.04,11.64
Australian Open,2019-01-14,Fabbiano T.,Kubler J.,2.04,1.79
Australian Open,2019-01-14,Opelka R.,Isner J.,2.75,1.46
Australian Open,2019-01-14,Schwartzman D.,Molleker R.,1.13,6.2
Australian Open,2019-01-14,Evans D.,Ito T.,1.33,3.38
Australian Open,2019-01-14,Kudla D.,Polmans M.,1.27,3.84
Australian Open,2019-01-14,Khachanov K.,Gojowczyk P.,1.1,7.07
Australian Open,2019-01-14,De Minaur A.,Sousa P.,1.05,11.2
Australian Open,2019-01-14,Troicki V.,Carballes Baena R.,1.34,3.32
Australian Open,2019-01-14,Mcdonald M.,Rublev A.,3.46,1.32
Australian Open,2019-01-14,Laaksonen H.,Basic M.,1.81,2.01
Australian Open,2019-01-14,Berdych T.,Edmund K.,1.42,2.89
Australian Open,2019-01-14,Thompson J.,Lopez F.,1.31,3.49
Australian Open,2019-01-14,Ebden M.,Struff J.L.,2.37,1.6
Australian Open,2019-01-14,Seppi A.,Johnson S.,1.84,1.98
Australian Open,2019-01-14,Monfils G.,Dzumhur D.,1.54,2.52
Australian Open,2019-01-14,Nishioka Y.,Sandgren T.,1.77,2.07
Australian Open,2019-01-14,Millman J.,Delbonis F.,1.24,4.12
Australian Open,2019-01-14,Fritz T.,Norrie C.,2.0,1.82
Australian Open,2019-01-14,Bautista Agut R.,Murray A.,1.21,4.55
Australian Open,2019-01-14,Cilic M.,Tomic B.,1.25,4.0
Australian Open,2019-01-14,Federer R.,Istomin D.,1.02,14.98
Australian Open,2019-01-15,Fognini F.,Munar J.,1.45,2.79
Australian Open,2019-01-15,Ivashka I.,Jaziri M.,1.42,2.88
Australian Open,2019-01-15,Mayer L.,Jarry N.,1.81,2.02
Australian Open,2019-01-15,Nishikori K.,Majchrzak K.,1.02,15.25
Australian Open,2019-01-15,Herbert P.H.,Querrey S.,2.69,1.48
Australian Open,2019-01-15,Fucsovics M.,Ramos-Vinolas A.,1.2,4.66
Australian Open,2019-01-15,Harrison R.,Vesely J.,1.59,2.38
Australian Open,2019-01-15,Medvedev D.,Harris L.,1.17,5.11
Australian Open,2019-01-15,Karlovic I.,Hurkacz H.,1.79,2.05
Australian Open,2019-01-15,Coric B.,Darcis S.,1.16,5.37
Australian Open,2019-01-15,Chung H.,Klahn B.,1.52,2.54
Australian Open,2019-01-15,Bolt A.,Sock J.,3.17,1.36
Australian Open,2019-01-15,Sousa J.,Pella G.,1.77,2.07
Australian Open,2019-01-15,Carreno Busta P.,Vanni L.,1.28,3.74
Australian Open,2019-01-15,Donskoy E.,Djere L.,2.0,1.83
Australian Open,2019-01-15,Simon G.,Fratangelo B.,1.24,4.08
Australian Open,2019-01-15,Zverev A.,Bedene A.,1.11,6.62
Australian Open,2019-01-15,Goffin D.,Garin C.,1.17,5.19
Australian Open,2019-01-15,Shapovalov D.,Andujar P.,1.11,6.89
Australian Open,2019-01-15,Daniel T.,Kokkinakis T.,3.8,1.28
Australian Open,2019-01-15,Pouille L.,Kukushkin M.,1.6,2.37
Australian Open,2019-01-15,Copil M.,Granollers M.,1.62,2.33
Australian Open,2019-01-15,Kohlschreiber P.,Li Z.,1.04,11.78
Australian Open,2019-01-15,Tsonga J.W.,Klizan M.,1.3,3.64
Australian Open,2019-01-15,Chardy J.,Humbert U.,1.59,2.39
Australian Open,2019-01-15,Krajinovic F.,Cecchinato M.,1.64,2.29
Australian Open,2019-01-15,Popyrin A.,Zverev M.,1.44,2.82
Australian Open,2019-01-15,Wawrinka S.,Gulbis E.,1.25,4.1
Australian Open,2019-01-15,Marterer M.,Sakharov G.,1.31,3.53
Australian Open,2019-01-15,Djokovic N.,Krueger M.,1.01,21.57
Australian Open,2019-01-15,Raonic M.,Kyrgios N.,1.77,2.07
Australian Open,2019-01-15,Thiem D.,Paire B.,1.29,3.68
Australian Open,2019-01-16,Schwartzman D.,Kudla D.,1.19,4.84
Australian Open,2019-01-16,Basilashvili N.,Travaglia S.,1.29,3.69
Australian Open,2019-01-16,Tsitsipas S.,Troicki V.,1.12,6.45
Australian Open,2019-01-16,Seppi A.,Thompson J.,1.69,2.19
Australian Open,2019-01-16,Berdych T.,Haase R.,1.11,6.68
Australian Open,2019-01-16,Cilic M.,Mcdonald M.,1.1,7.45
Australian Open,2019-01-16,Tiafoe F.,Anderson K.,4.98,1.18
Australian Open,2019-01-16,Verdasco F.,Albot R.,1.22,4.41
Australian Open,2019-01-16,Federer R.,Evans D.,1.02,15.48
Australian Open,2019-01-16,Fritz T.,Monfils G.,2.37,1.6
Australian Open,2019-01-16,Khachanov K.,Nishioka Y.,1.22,4.36
Australian Open,2019-01-16,Fabbiano T.,Opelka R.,3.25,1.35
Australian Open,2019-01-16,Bautista Agut R.,Millman J.,1.32,3.46
Australian Open,2019-01-16,Dimitrov G.,Cuevas P.,1.13,6.03
Australian Open,2019-01-16,De Minaur A.,Laaksonen H.,1.05,10.7
Australian Open,2019-01-16,Nadal R.,Ebden M.,1.06,9.92
Australian Open,2019-01-17,Nishikori K.,Karlovic I.,1.16,5.25
Australian Open,2019-01-17,Raonic M.,Wawrinka S.,1.29,3.64
Australian Open,2019-01-17,Sousa J.,Kohlschreiber P.,2.95,1.41
Australian Open,2019-01-17,Carreno Busta P.,Ivashka I.,1.63,2.3
Australian Open,2019-01-17,Coric B.,Fucsovics M.,1.29,3.69
Australian Open,2019-01-17,Fognini F.,Mayer L.,1.6,2.37
Australian Open,2019-01-17,Herbert P.H.,Chung H.,2.28,1.65
Australian Open,2019-01-17,Krajinovic F.,Donskoy E.,1.39,3.05
Australian Open,2019-01-17,Goffin D.,Copil M.,1.22,4.46
Australian Open,2019-01-17,Bolt A.,Simon G.,5.94,1.14
Australian Open,2019-01-17,Pouille L.,Marterer M.,1.73,2.14
Australian Open,2019-01-17,Shapovalov D.,Daniel T.,1.15,5.59
Australian Open,2019-01-17,Popyrin A.,Thiem D.,5.04,1.18
Australian Open,2019-01-17,Medvedev D.,Harrison R.,1.2,4.66
Australian Open,2019-01-17,Zverev A.,Chardy J.,1.12,6.58
Australian Open,2019-01-17,Djokovic N.,Tsonga J.W.,1.06,9.59
Australian Open,2019-01-18,Tsitsipas S.,Basilashvili N.,1.35,3.27
Australian Open,2019-01-18,Berdych T.,Schwartzman D.,1.26,4.04
Australian Open,2019-01-18,Federer R.,Fritz T.,1.05,10.47
Australian Open,2019-01-18,Tiafoe F.,Seppi A.,2.03,1.81
Australian Open,2019-01-18,Dimitrov G.,Fabbiano T.,1.07,9.13
Australian Open,2019-01-18,Bautista Agut R.,Khachanov K.,2.6,1.51
Australian Open,2019-01-18,Nadal R.,De Minaur A.,1.1,7.13
Australian Open,2019-01-18,Cilic M.,Verdasco F.,1.3,3.63
Australian Open,2019-01-19,Medvedev D.,Goffin D.,1.59,2.39
Australian Open,2019-01-19,Nishikori K.,Sousa J.,1.15,5.67
Australian Open,2019-01-19,Carreno Busta P.,Fognini F.,2.08,1.77
Australian Open,2019-01-19,Raonic M.,Herbert P.H.,1.17,5.28
Australian Open,2019-01-19,Djokovic N.,Shapovalov D.,1.04,11.58
Australian Open,2019-01-19,Coric B.,Krajinovic F.,1.16,5.44
Australian Open,2019-01-19,Zverev A.,Bolt A.,1.05,10.63
Australian Open,2019-01-19,Pouille L.,Popyrin A.,1.49,2.67
Australian Open,2019-01-20,Tiafoe F.,Dimitrov G.,3.02,1.4
Australian Open,2019-01-20,Nadal R.,Berdych T.,1.16,5.3
Australian Open,2019-01-20,Bautista Agut R.,Cilic M.,2.15,1.72
Australian Open,2019-01-20,Tsitsipas S.,Federer R.,5.42,1.16
Australian Open,2019-01-21,Raonic M.,Zverev A.,2.13,1.74
Australian Open,2019-01-21,Pouille L.,Coric B.,3.83,1.27
Australian Open,2019-01-21,Nishikori K.,Carreno Busta P.,1.21,4.62
Australian Open,2019-01-21,Djokovic N.,Medvedev D.,1.13,6.4
Australian Open,2019-01-22,Tsitsipas S.,Bautista Agut R.,1.98,1.86
Australian Open,2019-01-22,Nadal R.,Tiafoe F.,1.05,11.47
Australian Open,2019-01-23,Pouille L.,Raonic M.,5.54,1.16
Australian Open,2019-01-23,Djokovic N.,Nishikori K.,1.1,7.62
Australian Open,2019-01-24,Nadal R.,Tsitsipas S.,1.18,5.19
Australian Open,2019-01-25,Djokovic N.,Pouille L.,1.06,10.45
Australian Open,2019-01-27,Djokovic N.,Nadal R.,1.75,2.15
Cordoba Open,2019-02-04,Sonego L.,Andujar P.,2.13,1.7
Cordoba Open,2019-02-04,Bedene A.,Marterer M.,1.95,1.84
Cordoba Open,2019-02-04,Cachin P.,Norrie C.,2.41,1.56
Cordoba Open,2019-02-04,Pella G.,Lorenzi P.,1.27,3.74
Cordoba Open,2019-02-05,Jaziri M.,Berlocq C.,2.9,1.4
Cordoba Open,2019-02-05,Giannessi A.,Seyboth Wild T.,1.49,2.61
Cordoba Open,2019-02-05,Carballes Baena R.,Martin A.,1.51,2.54
Cordoba Open,2019-02-05,Londero J.I.,Jarry N.,2.38,1.57
Cordoba Open,2019-02-05,Cuevas P.,Bagnis F.,1.61,2.3
Cordoba Open,2019-02-05,Munar J.,Andreozzi G.,1.55,2.44
Cordoba Open,2019-02-06,Ramos-Vinolas A.,Dellien H.,1.52,2.47
Cordoba Open,2019-02-06,Delbonis F.,Mayer L.,1.85,1.94
Cordoba Open,2019-02-06,Londero J.I.,Sonego L.,2.18,1.68
Cordoba Open,2019-02-06,Cachin P.,Carreno Busta P.,3.7,1.28
Cordoba Open,2019-02-07,Munar J.,Cecchinato M.,1.98,1.83
Cordoba Open,2019-02-07,Delbonis F.,Carballes Baena R.,1.46,2.73
Cordoba Open,2019-02-07,Cuevas P.,Jaziri M.,1.22,4.25
Cordoba Open,2019-02-07,Bedene A.,Fognini F.,2.63,1.49
Cordoba Open,2019-02-07,Schwartzman D.,Giannessi A.,1.08,7.99
Cordoba Open,2019-02-08,Pella G.,Ramos-Vinolas A.,1.38,3.04
Cordoba Open,2019-02-08,Delbonis F.,Munar J.,1.69,2.17
Cordoba Open,2019-02-08,Londero J.I.,Cachin P.,1.72,2.13
Cordoba Open,2019-02-08,Pella G.,Schwartzman D.,2.69,1.48
Cordoba Open,2019-02-09,Cuevas P.,Bedene A.,1.72,2.09
Cordoba Open,2019-02-09,Londero J.I.,Delbonis F.,3.52,1.31
Cordoba Open,2019-02-10,Pella G.,Cuevas P.,1.75,2.1
Cordoba Open,2019-02-10,Londero J.I.,Pella G.,2.96,1.4
Open Sud de France,2019-02-04,Granollers M.,Karlovic I.,2.76,1.45
Open Sud de France,2019-02-04,Tsonga J.W.,Humbert U.,1.3,3.48
Open Sud de France,2019-02-04,Chardy J.,Menendez-Maceiras A.,1.34,3.08
Open Sud de France,2019-02-05,Gulbis E.,Hurkacz H.,2.03,1.79
Open Sud de France,2019-02-05,Hoang A.,Darcis S.,1.57,2.41
Open Sud de France,2019-02-05,Krajinovic F.,Mahut N.,1.49,2.62
Open Sud de France,2019-02-05,Berdych T.,Bachinger M.,1.15,5.41
Open Sud de France,2019-02-05,Paire B.,Donskoy E.,1.33,3.32
Open Sud de France,2019-02-05,Herbert P.H.,Kudla D.,1.4,2.93
Open Sud de France,2019-02-06,Baghdatis M.,Bemelmans R.,1.47,2.69
Open Sud de France,2019-02-06,Ivashka I.,Fabbiano T.,1.51,2.56
Open Sud de France,2019-02-06,Albot R.,Kohlschreiber P.,3.12,1.36
Open Sud de France,2019-02-06,Chardy J.,Hoang A.,1.49,2.62
Open Sud de France,2019-02-06,Berdych T.,Paire B.,1.47,2.69
Open Sud de France,2019-02-06,Tsonga J.W.,Simon G.,1.55,2.46
Open Sud de France,2019-02-06,Krajinovic F.,Goffin D.,2.89,1.42
Open Sud de France,2019-02-07,Shapovalov D.,Granollers M.,1.3,3.53
Open Sud de France,2019-02-07,Albot R.,Gulbis E.,2.4,1.58
Open Sud de France,2019-02-07,Herbert P.H.,Ivashka I.,1.26,3.82
Open Sud de France,2019-02-07,Baghdatis M.,Pouille L.,2.73,1.46
Open Sud de France,2019-02-08,Berdych T.,Krajinovic F.,1.37,3.1
Open Sud de France,2019-02-08,Herbert P.H.,Shapovalov D.,2.23,1.66
Open Sud de France,2019-02-08,Albot R.,Baghdatis M.,1.98,1.84
Open Sud de France,2019-02-08,Tsonga J.W.,Chardy J.,1.46,2.77
Open Sud de France,2019-02-09,Herbert P.H.,Berdych T.,2.44,1.57
Open Sud de France,2019-02-09,Tsonga J.W.,Albot R.,1.21,4.43
Open Sud de France,2019-02-10,Tsonga J.W.,Herbert P.H.,1.57,2.42
Sofia Open,2019-02-04,Ebden M.,Andreev A.,1.04,12.0
Sofia Open,2019-02-04,Copil M.,Wawrinka S.,2.46,1.55
Sofia Open,2019-02-05,Brands D.,Basilashvili N.,3.64,1.29
Sofia Open,2019-02-05,Maden Y.,Mannarino A.,2.1,1.74
Sofia Open,2019-02-05,Struff J.L.,Travaglia S.,1.44,2.78
Sofia Open,2019-02-05,Berrettini M.,Istomin D.,1.56,2.43
Sofia Open,2019-02-05,Haase R.,Kuzmanov D.,1.15,5.4
Sofia Open,2019-02-05,Monfils G.,Troicki V.,1.25,3.93
Sofia Open,2019-02-06,Klizan M.,Basic M.,1.43,2.83
Sofia Open,2019-02-06,Kukushkin M.,Djere L.,1.29,3.56
Sofia Open,2019-02-06,Verdasco F.,Lazarov A.,1.04,10.98
Sofia Open,2019-02-06,Fucsovics M.,Seppi A.,2.02,1.79
Sofia Open,2019-02-06,Bautista Agut R.,Ebden M.,1.14,5.71
Sofia Open,2019-02-06,Berrettini M.,Khachanov K.,3.6,1.29
Sofia Open,2019-02-07,Klizan M.,Brands D.,1.44,2.8
Sofia Open,2019-02-07,Fucsovics M.,Maden Y.,1.37,3.07
Sofia Open,2019-02-07,Verdasco F.,Copil M.,1.63,2.28
Sofia Open,2019-02-07,Medvedev D.,Haase R.,1.24,4.04
Sofia Open,2019-02-07,Monfils G.,Kukushkin M.,1.4,2.94
Sofia Open,2019-02-07,Tsitsipas S.,Struff J.L.,1.48,2.64
Sofia Open,2019-02-08,Fucsovics M.,Bautista Agut R.,3.85,1.27
Sofia Open,2019-02-08,Berrettini M.,Verdasco F.,2.34,1.61
Sofia Open,2019-02-08,Medvedev D.,Klizan M.,1.26,3.87
Sofia Open,2019-02-08,Monfils G.,Tsitsipas S.,2.13,1.72
Sofia Open,2019-02-09,Fucsovics M.,Berrettini M.,2.27,1.64
Sofia Open,2019-02-09,Medvedev D.,Monfils G.,1.68,2.2
Sofia Open,2019-02-10,Medvedev D.,Fucsovics M.,1.16,5.35
Argentina Open,2019-02-11,Sonego L.,Jarry N.,2.34,1.6
Argentina Open,2019-02-11,Ramos-Vinolas A.,Dutra Silva R.,1.72,2.12
Argentina Open,2019-02-11,Marterer M.,Bagnis F.,1.85,1.96
Argentina Open,2019-02-12,Garin C.,Auger-Aliassime F.,1.89,1.92
Argentina Open,2019-02-12,Cuevas P.,Arevalo M.,1.19,4.69
Argentina Open,2019-02-12,Carballes Baena R.,Daniel T.,1.69,2.16
Argentina Open,2019-02-12,Mayer L.,Lajovic D.,1.71,2.15
Argentina Open,2019-02-12,Bedene A.,Andreozzi G.,1.41,2.92
Argentina Open,2019-02-12,Pella G.,Cerundolo F.,1.16,5.19
Argentina Open,2019-02-12,Munar J.,Delbonis F.,1.97,1.84
Argentina Open,2019-02-12,Sousa J.,Londero J.I.,1.58,2.39
Argentina Open,2019-02-12,Ferrer D.,Jaziri M.,1.42,2.87
Argentina Open,2019-02-13,Carballes Baena R.,Sonego L.,1.87,1.93
Argentina Open,2019-02-13,Pella G.,Mayer L.,1.89,1.92
Argentina Open,2019-02-13,Cecchinato M.,Garin C.,1.62,2.31
Argentina Open,2019-02-14,Munar J.,Fognini F.,2.05,1.77
Argentina Open,2019-02-14,Cuevas P.,Sousa J.,1.48,2.67
