Tournament,Date,Winner,Loser,AvgW,AvgL
Australian Open,2020-01-21,Raonic M.,Giustino L.,1.07,8.38
Australian Open,2020-01-21,Paul T.,Mayer L.,1.34,3.25
Australian Open,2020-01-21,Khachanov K.,Vilella Martinez M.,1.04,10.98
Australian Open,2020-01-21,Thiem D.,Mannarino A.,1.13,5.91
Australian Open,2020-01-21,Garin C.,Travaglia S.,1.74,2.09
Australian Open,2020-01-21,Sandgren T.,Trungelliti M.,1.5,2.58
Australian Open,2020-01-21,Wawrinka S.,Dzumhur D.,1.13,5.91
Australian Open,2020-01-21,Gulbis E.,Auger-Aliassime F.,4.33,1.22
Australian Open,2020-01-21,Krajinovic F.,Halys Q.,1.24,4.06
Australian Open,2020-01-21,Thompson J.,Bublik A.,1.86,1.95
Australian Open,2020-01-21,Bedene A.,Duckworth J.,1.7,2.16
Australian Open,2020-01-21,Carreno Busta P.,Kovalik J.,1.11,6.58
Australian Open,2020-01-21,Nadal R.,Dellien H.,1.01,24.16
Australian Open,2020-01-21,Ymer M.,Uchiyama Y.,1.34,3.3
Australian Open,2020-01-21,Mmoh M.,Andujar P.,1.5,2.6
Australian Open,2020-01-21,Basilashvili N.,Kwon S.W.,1.88,1.93
Australian Open,2020-01-21,Verdasco F.,Donskoy E.,1.33,3.29
Australian Open,2020-01-21,Bolt A.,Ramos-Vinolas A.,2.33,1.6
Australian Open,2020-01-21,Seppi A.,Kecmanovic M.,2.7,1.47
Australian Open,2020-01-21,Popyrin A.,Tsonga J.W.,2.48,1.54
Australian Open,2020-01-21,Rublev A.,O'Connell C.,1.04,11.29
Australian Open,2020-01-21,Gojowczyk P.,Eubanks C.,1.54,2.47
Australian Open,2020-01-21,Sugita Y.,Benchetrit E.,1.44,2.78
Australian Open,2020-01-21,Herbert P.H.,Norrie C.,1.63,2.29
Australian Open,2020-01-21,Medvedev D.,Tiafoe F.,1.06,9.65
Australian Open,2020-01-21,Monfils G.,Lu Y.H.,1.02,18.31
Australian Open,2020-01-21,Kyrgios N.,Sonego L.,1.1,7.09
Australian Open,2020-01-21,Munar J.,Gaston H.,1.28,3.63
Australian Open,2020-01-21,Fritz T.,Griekspoor T.,1.22,4.36
Australian Open,2020-01-21,Goffin D.,Chardy J.,1.2,4.55
Australian Open,2020-01-21,Delbonis F.,Sousa J.,1.8,2.01
Australian Open,2020-01-21,Tabilo A.,Galan D.E.,2.54,1.52
Australian Open,2020-01-21,Zverev A.,Cecchinato M.,1.1,7.15
Australian Open,2020-01-21,Isner J.,Monteiro T.,1.24,4.03
Australian Open,2020-01-21,Martinez P.,Koepfer D.,2.43,1.56
Australian Open,2020-01-21,Anderson K.,Ivashka I.,1.23,4.17
Australian Open,2020-01-21,Karlovic I.,Pospisil V.,3.93,1.25
Australian Open,2020-01-21,Gerasimov E.,Ruud C.,3.03,1.38
Australian Open,2020-01-21,Simon G.,Cuevas P.,1.38,2.99
Australian Open,2020-01-22,Querrey S.,Berankis R.,1.34,3.27
Australian Open,2020-01-22,Pella G.,Barrere G.,1.43,2.82
Australian Open,2020-01-22,Nishioka Y.,Evans D.,2.27,1.64
Australian Open,2020-01-22,Cilic M.,Paire B.,1.37,3.09
Australian Open,2020-01-22,Schwartzman D.,Davidovich Fokina A.,1.15,5.47
Australian Open,2020-01-22,Fucsovics M.,Sinner J.,2.06,1.77
Australian Open,2020-01-22,Djokovic N.,Ito T.,1.01,25.7
Australian Open,2020-01-22,Sandgren T.,Berrettini M.,4.54,1.2
Australian Open,2020-01-22,Tsitsipas S.,Kohlschreiber P.,1.15,5.44
Australian Open,2020-01-22,Paul T.,Dimitrov G.,3.17,1.36
Australian Open,2020-01-22,Raonic M.,Garin C.,1.3,3.54
Australian Open,2020-01-22,Lajovic D.,Polmans M.,1.21,4.38
Australian Open,2020-01-22,Millman J.,Hurkacz H.,2.07,1.76
Australian Open,2020-01-22,Bautista Agut R.,Mmoh M.,1.08,7.88
Australian Open,2020-01-22,Fognini F.,Thompson J.,1.67,2.2
Australian Open,2020-01-22,Federer R.,Krajinovic F.,1.03,14.08
Australian Open,2020-01-23,Gulbis E.,Bedene A.,2.84,1.43
Australian Open,2020-01-23,Medvedev D.,Martinez P.,1.01,19.48
Australian Open,2020-01-23,Thiem D.,Bolt A.,1.07,8.43
Australian Open,2020-01-23,Zverev A.,Gerasimov E.,1.18,4.87
Australian Open,2020-01-23,Popyrin A.,Munar J.,1.42,2.9
Australian Open,2020-01-23,Monfils G.,Karlovic I.,1.26,3.84
Australian Open,2020-01-23,Rublev A.,Sugita Y.,1.12,6.24
Australian Open,2020-01-23,Verdasco F.,Basilashvili N.,1.58,2.39
Australian Open,2020-01-23,Isner J.,Tabilo A.,1.11,6.52
Australian Open,2020-01-23,Goffin D.,Herbert P.H.,1.13,5.92
Australian Open,2020-01-23,Khachanov K.,Ymer M.,1.38,3.03
Australian Open,2020-01-23,Carreno Busta P.,Gojowczyk P.,1.23,4.19
Australian Open,2020-01-23,Kyrgios N.,Simon G.,1.19,4.71
Australian Open,2020-01-23,Wawrinka S.,Seppi A.,1.21,4.48
Australian Open,2020-01-23,Fritz T.,Anderson K.,1.8,2.02
Australian Open,2020-01-23,Nadal R.,Delbonis F.,1.01,21.52
Australian Open,2020-01-24,Schwartzman D.,Lajovic D.,1.36,3.16
Australian Open,2020-01-24,Fucsovics M.,Paul T.,1.73,2.12
Australian Open,2020-01-24,Cilic M.,Bautista Agut R.,3.28,1.34
Australian Open,2020-01-24,Djokovic N.,Nishioka Y.,1.01,19.65
Australian Open,2020-01-24,Sandgren T.,Querrey S.,2.47,1.55
Australian Open,2020-01-24,Raonic M.,Tsitsipas S.,3.16,1.36
Australian Open,2020-01-24,Fognini F.,Pella G.,2.13,1.72
Australian Open,2020-01-24,Federer R.,Millman J.,1.05,10.53
Australian Open,2020-01-25,Monfils G.,Gulbis E.,1.48,2.67
Australian Open,2020-01-25,Thiem D.,Fritz T.,1.39,2.98
Australian Open,2020-01-25,Rublev A.,Goffin D.,1.46,2.73
Australian Open,2020-01-25,Nadal R.,Carreno Busta P.,1.02,14.33
Australian Open,2020-01-25,Wawrinka S.,Isner J.,1.64,2.26
Australian Open,2020-01-25,Kyrgios N.,Khachanov K.,1.37,3.11
Australian Open,2020-01-25,Zverev A.,Verdasco F.,1.42,2.86
Australian Open,2020-01-25,Medvedev D.,Popyrin A.,1.1,7.21
Australian Open,2020-01-26,Raonic M.,Cilic M.,1.52,2.53
Australian Open,2020-01-26,Djokovic N.,Schwartzman D.,1.04,11.88
Australian Open,2020-01-26,Sandgren T.,Fognini F.,2.38,1.59
Australian Open,2020-01-26,Federer R.,Fucsovics M.,1.15,5.53
Australian Open,2020-01-27,Thiem D.,Monfils G.,1.32,3.38
Australian Open,2020-01-27,Wawrinka S.,Medvedev D.,3.79,1.27
Australian Open,2020-01-27,Nadal R.,Kyrgios N.,1.15,5.38
Australian Open,2020-01-27,Zverev A.,Rublev A.,2.02,1.81
Australian Open,2020-01-28,Federer R.,Sandgren T.,1.08,7.94
Australian Open,2020-01-28,Djokovic N.,Raonic M.,1.12,6.28
Australian Open,2020-01-29,Zverev A.,Wawrinka S.,1.68,2.21
Australian Open,2020-01-29,Thiem D.,Nadal R.,3.42,1.32
Australian Open,2020-01-30,Djokovic N.,Federer R.,1.13,6.25
Australian Open,2020-01-31,Thiem D.,Zverev A.,1.48,2.69
Australian Open,2020-02-02,Djokovic N.,Thiem D.,1.27,3.89
Cordoba Open,2020-02-03,Balazs A.,Sonego L.,2.45,1.54
Cordoba Open,2020-02-03,Mager G.,Ficovich J.P.,1.87,1.91
Cordoba Open,2020-02-03,Cuevas P.,Delbonis F.,2.25,1.63
Cordoba Open,2020-02-04,Taberner C.,Verdasco F.,2.7,1.46
Cordoba Open,2020-02-04,Martin A.,Coria F.,1.83,1.95
Cordoba Open,2020-02-04,Martinez P.,Gaio F.,1.76,2.08
Cordoba Open,2020-02-04,Ramos-Vinolas A.,Bagnis F.,1.54,2.45
Cordoba Open,2020-02-04,Andujar P.,Horansky F.,1.16,5.37
Cordoba Open,2020-02-04,Moutet C.,Monteiro T.,2.02,1.77
Cordoba Open,2020-02-04,Cachin P.,Dellien H.,2.86,1.41
Cordoba Open,2020-02-04,Londero J.I.,Cecchinato M.,1.63,2.24
Cordoba Open,2020-02-05,Munar J.,Mayer L.,1.77,2.03
Cordoba Open,2020-02-05,Martin A.,Taberner C.,1.99,1.8
Cordoba Open,2020-02-05,Cuevas P.,Mager G.,1.41,2.88
Cordoba Open,2020-02-05,Moutet C.,Pella G.,2.52,1.52
Cordoba Open,2020-02-06,Garin C.,Balazs A.,1.44,2.75
Cordoba Open,2020-02-06,Djere L.,Martinez P.,1.65,2.2
Cordoba Open,2020-02-06,Ramos-Vinolas A.,Andujar P.,1.73,2.07
Cordoba Open,2020-02-07,Londero J.I.,Cachin P.,1.23,4.01
Cordoba Open,2020-02-07,Schwartzman D.,Munar J.,1.27,3.65
Cordoba Open,2020-02-07,Martin A.,Moutet C.,2.36,1.58
Cordoba Open,2020-02-07,Garin C.,Cuevas P.,1.52,2.52
Cordoba Open,2020-02-07,Schwartzman D.,Ramos-Vinolas A.,1.23,4.07
Cordoba Open,2020-02-08,Djere L.,Londero J.I.,2.19,1.66
Cordoba Open,2020-02-08,Garin C.,Martin A.,1.49,2.6
Cordoba Open,2020-02-09,Schwartzman D.,Djere L.,1.17,4.92
Cordoba Open,2020-02-09,Garin C.,Schwartzman D.,3.02,1.38
Open Sud de France,2020-02-03,Pospisil V.,Bedene A.,1.77,2.02
Open Sud de France,2020-02-03,Barrere G.,Sousa J.,1.63,2.25
Open Sud de France,2020-02-03,Gombos N.,Carreno Busta P.,2.65,1.47
Open Sud de France,2020-02-04,Bublik A.,Laaksonen H.,1.39,2.94
Open Sud de France,2020-02-04,Ymer M.,Sinner J.,2.15,1.68
Open Sud de France,2020-02-04,Ruusuvuori E.,Novak D.,1.63,2.24
Open Sud de France,2020-02-04,Krajinovic F.,Couacaud E.,1.41,2.87
Open Sud de France,2020-02-04,Herbert P.H.,Stakhovsky S.,1.33,3.22
Open Sud de France,2020-02-04,Auger-Aliassime F.,Dzumhur D.,1.55,2.42
Open Sud de France,2020-02-05,Mannarino A.,Popyrin A.,1.73,2.08
Open Sud de France,2020-02-05,Lopez F.,Humbert U.,2.72,1.44
Open Sud de France,2020-02-05,Gasquet R.,Simon G.,2.85,1.41
Open Sud de France,2020-02-05,Barrere G.,Dimitrov G.,2.77,1.43
Open Sud de France,2020-02-05,Pospisil V.,Shapovalov D.,2.6,1.48
Open Sud de France,2020-02-06,Krajinovic F.,Ymer M.,1.78,2.01
Open Sud de France,2020-02-06,Goffin D.,Bublik A.,1.34,3.17
Open Sud de France,2020-02-06,Gasquet R.,Lopez F.,1.86,1.92
Open Sud de France,2020-02-06,Gombos N.,Ruusuvuori E.,2.3,1.6
Open Sud de France,2020-02-06,Herbert P.H.,Auger-Aliassime F.,2.17,1.67
Open Sud de France,2020-02-06,Monfils G.,Mannarino A.,1.57,2.37
Open Sud de France,2020-02-07,Krajinovic F.,Barrere G.,1.53,2.48
Open Sud de France,2020-02-07,Pospisil V.,Gasquet R.,1.46,2.68
Open Sud de France,2020-02-07,Monfils G.,Gombos N.,1.28,3.58
Open Sud de France,2020-02-07,Goffin D.,Herbert P.H.,1.49,2.59
Open Sud de France,2020-02-08,Monfils G.,Krajinovic F.,1.69,2.14
Open Sud de France,2020-02-08,Pospisil V.,Goffin D.,2.5,1.52
Open Sud de France,2020-02-09,Monfils G.,Pospisil V.,1.45,2.72
Maharashtra Open,2020-02-03,Stebe C.M.,Karlovic I.,2.19,1.67
Maharashtra Open,2020-02-03,Sugita Y.,Fabbiano T.,1.4,2.9
Maharashtra Open,2020-02-03,Troicki V.,Nagal S.,1.43,2.78
Maharashtra Open,2020-02-03,Caruso S.,Ramanathan R.,1.84,1.94
Maharashtra Open,2020-02-04,Duckworth J.,Gojowczyk P.,1.74,2.07
Maharashtra Open,2020-02-04,Gerasimov E.,Lorenzi P.,1.34,3.17
Maharashtra Open,2020-02-04,Marcora R.,Rosol L.,2.32,1.6
Maharashtra Open,2020-02-04,Milojevic N.,Hoang A.,1.66,2.19
Maharashtra Open,2020-02-04,Ivashka I.,Donskoy E.,1.57,2.37
Maharashtra Open,2020-02-04,Vesely J.,Kadhe A.,1.08,7.68
Maharashtra Open,2020-02-04,Gunneswaran P.,Maden Y.,1.61,2.29
Maharashtra Open,2020-02-05,Daniel T.,Mukund S.,1.37,3.05
Maharashtra Open,2020-02-05,Vesely J.,Caruso S.,1.67,2.18
Maharashtra Open,2020-02-05,Berankis R.,Stebe C.M.,1.83,1.95
Maharashtra Open,2020-02-05,Sugita Y.,Troicki V.,1.56,2.39
Maharashtra Open,2020-02-05,Ivashka I.,Travaglia S.,1.63,2.26
Maharashtra Open,2020-02-06,Duckworth J.,Daniel T.,1.63,2.25
Maharashtra Open,2020-02-06,Gerasimov E.,Milojevic N.,1.55,2.42
Maharashtra Open,2020-02-06,Kwon S.W.,Gunneswaran P.,1.7,2.13
Maharashtra Open,2020-02-06,Marcora R.,Paire B.,3.14,1.35
Maharashtra Open,2020-02-07,Vesely J.,Ivashka I.,2.18,1.67
Maharashtra Open,2020-02-07,Berankis R.,Sugita Y.,1.76,2.05
Maharashtra Open,2020-02-07,Duckworth J.,Marcora R.,1.6,2.33
Maharashtra Open,2020-02-07,Gerasimov E.,Kwon S.W.,1.94,1.86
Maharashtra Open,2020-02-08,Vesely J.,Berankis R.,1.99,1.81
Maharashtra Open,2020-02-08,Gerasimov E.,Duckworth J.,1.68,2.16
Maharashtra Open,2020-02-09,Vesely J.,Gerasimov E.,2.37,1.57
Argentina Open,2020-02-10,Monteiro T.,Munar J.,1.89,1.89
Argentina Open,2020-02-10,Ruud C.,Andujar P.,1.69,2.15
Argentina Open,2020-02-10,Cuevas P.,Sonego L.,1.57,2.39
Argentina Open,2020-02-11,Delbonis F.,Dellien H.,1.39,2.93
Argentina Open,2020-02-11,Carballes Baena R.,Cecchinato M.,2.92,1.4
Argentina Open,2020-02-11,Bagnis F.,Martin A.,2.12,1.71
Argentina Open,2020-02-11,Kovalik J.,Moutet C.,2.13,1.7
Argentina Open,2020-02-11,Sousa P.,Diaz Acosta F.,1.36,3.02
Argentina Open,2020-02-11,Martinez P.,Domingues J.,1.42,2.78
Argentina Open,2020-02-11,Djere L.,Cerundolo F.,1.42,2.82
Argentina Open,2020-02-11,Londero J.I.,Horansky F.,1.29,3.54
Argentina Open,2020-02-12,Ramos-Vinolas A.,Mayer L.,1.61,2.29
Argentina Open,2020-02-12,Sousa P.,Kovalik J.,3.09,1.36
Argentina Open,2020-02-12,Lajovic D.,Martinez P.,1.5,2.56
Argentina Open,2020-02-12,Ruud C.,Carballes Baena R.,1.33,3.28
Argentina Open,2020-02-13,Monteiro T.,Coric B.,1.74,2.07
Argentina Open,2020-02-13,Londero J.I.,Djere L.,1.82,1.97
Argentina Open,2020-02-13,Cuevas P.,Ramos-Vinolas A.,1.66,2.21
Argentina Open,2020-02-13,Pella G.,Bagnis F.,1.45,2.73
Argentina Open,2020-02-14,Schwartzman D.,Delbonis F.,1.22,4.17
Argentina Open,2020-02-14,Ruud C.,Lajovic D.,1.5,2.58
Argentina Open,2020-02-14,Londero J.I.,Pella G.,1.85,1.94
Argentina Open,2020-02-14,Schwartzman D.,Cuevas P.,1.34,3.23
Argentina Open,2020-02-15,Sousa P.,Monteiro T.,3.41,1.31
Argentina Open,2020-02-15,Ruud C.,Londero J.I.,1.52,2.51
Argentina Open,2020-02-15,Sousa P.,Schwartzman D.,2.48,1.53
Argentina Open,2020-02-16,Ruud C.,Sousa P.,1.14,5.6
New York Open,2020-02-10,Kecmanovic M.,Paul T.,2.18,1.67
New York Open,2020-02-10,Seppi A.,Dzumhur D.,2.03,1.77
New York Open,2020-02-11,Johnson S.,Sandgren T.,2.08,1.73
New York Open,2020-02-11,Giron M.,Sock J.,1.75,2.05
New York Open,2020-02-11,Thompson J.,Karlovic I.,1.78,2.02
New York Open,2020-02-11,Kwon S.W.,Soeda G.,1.6,2.3
New York Open,2020-02-11,Edmund K.,Uchiyama Y.,1.31,3.38
New York Open,2020-02-11,Lorenzi P.,Petrovic D.,1.96,1.82
New York Open,2020-02-11,Koepfer D.,Schnur B.,1.62,2.27
New York Open,2020-02-11,Nishioka Y.,Laaksonen H.,1.27,3.7
New York Open,2020-02-12,Norrie C.,Shi B.,1.02,14.56
New York Open,2020-02-12,Jung J.,Anderson K.,3.46,1.3
New York Open,2020-02-12,Kecmanovic M.,Lorenzi P.,1.28,3.63
New York Open,2020-02-12,Seppi A.,Johnson S.,2.41,1.55
New York Open,2020-02-13,Kwon S.W.,Raonic M.,4.55,1.19
New York Open,2020-02-13,Humbert U.,Giron M.,1.31,3.44
New York Open,2020-02-13,Edmund K.,Koepfer D.,1.43,2.77
New York Open,2020-02-13,Jung J.,Norrie C.,2.04,1.77
New York Open,2020-02-13,Opelka R.,Nishioka Y.,1.55,2.41
New York Open,2020-02-14,Thompson J.,Isner J.,2.53,1.51
New York Open,2020-02-14,Kecmanovic M.,Humbert U.,2.11,1.72
New York Open,2020-02-14,Edmund K.,Kwon S.W.,1.59,2.34
New York Open,2020-02-15,Jung J.,Opelka R.,3.25,1.34
New York Open,2020-02-15,Seppi A.,Thompson J.,2.02,1.78
New York Open,2020-02-15,Edmund K.,Kecmanovic M.,1.81,1.98
New York Open,2020-02-16,Seppi A.,Jung J.,1.68,2.16
New York Open,2020-02-16,Edmund K.,Seppi A.,1.36,3.08
ABN AMRO World Tennis Tournament,2020-02-10,Carreno Busta P.,Mannarino A.,1.73,2.09
ABN AMRO World Tennis Tournament,2020-02-10,Bautista Agut R.,Fucsovics M.,1.55,2.42
ABN AMRO World Tennis Tournament,2020-02-10,Dimitrov G.,Shapovalov D.,1.91,1.87
ABN AMRO World Tennis Tournament,2020-02-10,Evans D.,Kohlschreiber P.,2.1,1.72
ABN AMRO World Tennis Tournament,2020-02-11,Auger-Aliassime F.,Struff J.L.,2.14,1.69
ABN AMRO World Tennis Tournament,2020-02-11,Bublik A.,Barrere G.,2.04,1.76
ABN AMRO World Tennis Tournament,2020-02-11,Khachanov K.,Fognini F.,1.52,2.48
ABN AMRO World Tennis Tournament,2020-02-11,Rublev A.,Basilashvili N.,1.33,3.29
ABN AMRO World Tennis Tournament,2020-02-11,Bedene A.,Paire B.,1.88,1.9
ABN AMRO World Tennis Tournament,2020-02-11,Tsitsipas S.,Hurkacz H.,1.33,3.27
ABN AMRO World Tennis Tournament,2020-02-11,Krajinovic F.,Griekspoor T.,1.28,3.59
ABN AMRO World Tennis Tournament,2020-02-12,Sinner J.,Albot R.,1.36,3.08
ABN AMRO World Tennis Tournament,2020-02-12,Simon G.,Kukushkin M.,2.02,1.78
ABN AMRO World Tennis Tournament,2020-02-12,Goffin D.,Haase R.,1.14,5.59
ABN AMRO World Tennis Tournament,2020-02-12,Monfils G.,Sousa J.,1.16,5.07
ABN AMRO World Tennis Tournament,2020-02-12,Pospisil V.,Medvedev D.,4.78,1.18
ABN AMRO World Tennis Tournament,2020-02-12,Carreno Busta P.,Bautista Agut R.,3.07,1.37
ABN AMRO World Tennis Tournament,2020-02-12,Evans D.,Khachanov K.,2.42,1.55
ABN AMRO World Tennis Tournament,2020-02-12,Auger-Aliassime F.,Dimitrov G.,2.36,1.58
