Tournament,Date,Winner,Loser,AvgW,AvgL
TATA Open,02/01/2003,Canas G.,Vanek J.,1.18,3.93
TATA Open,02/01/2003,Kucera K.,Mamiit C.,1.57,2.07
TATA Open,02/01/2003,Lisnard J.R.,Okun N.,1.79,1.78
TATA Open,02/01/2003,Schuettler R.,Philippoussis M.,1.75,1.81
TATA Open,03/01/2003,Chela J.I.,Behrend T.,1.32,2.92
TATA Open,03/01/2003,Kucera K.,Canas G.,2.88,1.32
TATA Open,03/01/2003,Lisnard J.R.,Schuettler R.,3.33,1.24
TATA Open,03/01/2003,Srichaphan P.,Sargsian S.,1.16,4.1
TATA Open,04/01/2003,Kucera K.,Chela J.I.,2.17,1.52
TATA Open,04/01/2003,Srichaphan P.,Lisnard J.R.,1.18,3.95
TATA Open,05/01/2003,Srichaphan P.,Kucera K.,1.29,3.07
Qatar Exxon Mobil Open,30/12/2002,Arazi H.,Prinosil D.,1.44,2.24
Qatar Exxon Mobil Open,30/12/2002,El Aynaoui Y.,Boutter J.,1.45,2.36
Qatar Exxon Mobil Open,30/12/2002,Hantschek M.,Carlsen K.,3.2,1.24
Qatar Exxon Mobil Open,30/12/2002,Rochus C.,Allegro Y.,1.49,2.14
Qatar Exxon Mobil Open,30/12/2002,Stepanek R.,Lopez F.,1.76,1.82
Qatar Exxon Mobil Open,30/12/2002,Vinciguerra A.,Alami K.,1.28,2.9
Qatar Exxon Mobil Open,30/12/2002,Voltchkov V.,Lee H.T.,1.61,2.01
Qatar Exxon Mobil Open,30/12/2002,Youzhny M.,Sanchez D.,1.32,2.82
Qatar Exxon Mobil Open,31/12/2002,Costa A.,Gaudenzi A.,1.27,3.08
Qatar Exxon Mobil Open,31/12/2002,Federer R.,Stoliarov A.,1.1,5.03
Qatar Exxon Mobil Open,31/12/2002,Ferrer D.,Sluiter R.,2.12,1.55
Qatar Exxon Mobil Open,31/12/2002,Gambill J.M.,Heuberger I.,1.29,3.02
Qatar Exxon Mobil Open,31/12/2002,Koubek S.,Escude N.,2.61,1.38
Qatar Exxon Mobil Open,31/12/2002,Kratochvil M.,Khalfan S.,,
Qatar Exxon Mobil Open,31/12/2002,Santoro F.,Mantilla F.,1.63,1.99
Qatar Exxon Mobil Open,31/12/2002,Vicente F.,Kafelnikov Y.,2.41,1.45
Qatar Exxon Mobil Open,01/01/2003,El Aynaoui Y.,Arazi H.,1.42,2.43
Qatar Exxon Mobil Open,01/01/2003,Federer R.,Kratochvil M.,1.21,3.68
Qatar Exxon Mobil Open,01/01/2003,Gambill J.M.,Ferrer D.,1.38,2.58
Qatar Exxon Mobil Open,01/01/2003,Koubek S.,Voltchkov V.,1.62,2.0
Qatar Exxon Mobil Open,01/01/2003,Santoro F.,Rochus C.,1.33,2.79
Qatar Exxon Mobil Open,01/01/2003,Vicente F.,Hantschek M.,1.41,2.33
Qatar Exxon Mobil Open,01/01/2003,Vinciguerra A.,Costa A.,2.85,1.29
Qatar Exxon Mobil Open,01/01/2003,Youzhny M.,Stepanek R.,1.48,2.29
Qatar Exxon Mobil Open,02/01/2003,El Aynaoui Y.,Santoro F.,1.47,2.35
Qatar Exxon Mobil Open,02/01/2003,Gambill J.M.,Federer R.,3.17,1.27
Qatar Exxon Mobil Open,02/01/2003,Koubek S.,Vinciguerra A.,1.61,2.01
Qatar Exxon Mobil Open,02/01/2003,Youzhny M.,Vicente F.,1.37,2.63
Qatar Exxon Mobil Open,03/01/2003,Gambill J.M.,Youzhny M.,1.76,1.8
Qatar Exxon Mobil Open,03/01/2003,Koubek S.,El Aynaoui Y.,2.37,1.47
Qatar Exxon Mobil Open,04/01/2003,Koubek S.,Gambill J.M.,2.18,1.51
Heineken Open,06/01/2003,Carlsen K.,Sa A.,1.71,1.87
Heineken Open,06/01/2003,Coria G.,Sanchez D.,1.46,2.33
Heineken Open,06/01/2003,Ferrer D.,Martin A.,2.05,1.59
Heineken Open,06/01/2003,Hrbaty D.,Rea S.,1.1,4.63
Heineken Open,06/01/2003,Mantilla F.,Acasuso J.,1.51,2.2
Heineken Open,06/01/2003,Russell M.,Stepanek R.,2.22,1.52
Heineken Open,06/01/2003,Spadea V.,Dupuis A.,1.75,1.75
Heineken Open,06/01/2003,Vicente F.,Horna L.,1.37,2.59
Heineken Open,06/01/2003,Zabaleta M.,Nalbandian D.,2.1,1.56
Heineken Open,07/01/2003,Gambill J.M.,Kratochvil M.,1.38,2.53
Heineken Open,07/01/2003,Ginepri R.,Calleri A.,1.96,1.65
Heineken Open,07/01/2003,Gonzalez F.,Lopez F.,1.29,2.96
Heineken Open,07/01/2003,Koubek S.,Nielsen M.,1.15,4.22
Heineken Open,07/01/2003,Kuerten G.,Verkerk M.,1.28,3.0
Heineken Open,07/01/2003,Novak J.,Kendrick R.,1.13,4.6
Heineken Open,07/01/2003,Sluiter R.,Sanguinetti D.,1.89,1.69
Heineken Open,08/01/2003,Coria G.,Vicente F.,1.52,2.17
Heineken Open,08/01/2003,Ferrer D.,Gonzalez F.,2.75,1.34
Heineken Open,08/01/2003,Hrbaty D.,Gambill J.M.,2.51,1.4
Heineken Open,08/01/2003,Mantilla F.,Carlsen K.,1.63,1.98
Heineken Open,08/01/2003,Novak J.,Ginepri R.,1.17,4.04
Heineken Open,08/01/2003,Zabaleta M.,Spadea V.,1.64,1.97
Heineken Open,09/01/2003,Koubek S.,Sluiter R.,1.46,2.35
Heineken Open,09/01/2003,Kuerten G.,Russell M.,1.2,3.63
Heineken Open,10/01/2003,Hrbaty D.,Ferrer D.,1.68,1.9
Heineken Open,10/01/2003,Kuerten G.,Coria G.,1.52,2.17
Heineken Open,10/01/2003,Mantilla F.,Novak J.,2.75,1.34
Heineken Open,10/01/2003,Zabaleta M.,Koubek S.,2.07,1.58
Heineken Open,11/01/2003,Hrbaty D.,Mantilla F.,,
Heineken Open,11/01/2003,Kuerten G.,Zabaleta M.,,
Heineken Open,12/01/2003,Kuerten G.,Hrbaty D.,1.53,2.18
adidas International,06/01/2003,Ferreira W.,Enqvist T.,1.81,1.74
adidas International,06/01/2003,Ferrero J.C.,Crabb J.,,
adidas International,06/01/2003,Gaudio G.,Reid T.,1.24,3.27
adidas International,06/01/2003,Nieminen J.,Luczak P.,,
adidas International,07/01/2003,Chela J.I.,Costa A.,1.65,1.98
adidas International,07/01/2003,Davydenko N.,Durek R.,1.12,4.33
adidas International,07/01/2003,Fish M.,Krajicek R.,2.36,1.45
adidas International,07/01/2003,Lee H.T.,Lapentti G.,2.38,1.44
adidas International,07/01/2003,Mirnyi M.,Malisse X.,2.06,1.58
adidas International,07/01/2003,Moya C.,Blake J.,1.7,1.88
adidas International,07/01/2003,Roddick A.,Robredo T.,1.37,2.59
adidas International,07/01/2003,Safin M.,Rochus O.,1.19,3.67
adidas International,07/01/2003,Schuettler R.,Ljubicic I.,1.74,1.83
adidas International,07/01/2003,Squillari F.,Federer R.,3.93,1.17
adidas International,07/01/2003,Srichaphan P.,Draper S.,1.18,3.85
adidas International,07/01/2003,Youzhny M.,Voinea A.,1.46,2.33
adidas International,08/01/2003,Ferreira W.,Chela J.I.,1.97,1.64
adidas International,08/01/2003,Ferrero J.C.,Youzhny M.,1.44,2.4
adidas International,08/01/2003,Fish M.,Moya C.,3.2,1.26
adidas International,08/01/2003,Lee H.T.,Roddick A.,4.02,1.17
adidas International,08/01/2003,Safin M.,Nieminen J.,1.21,3.52
adidas International,08/01/2003,Schuettler R.,Gaudio G.,1.66,1.95
adidas International,08/01/2003,Squillari F.,Davydenko N.,2.01,1.62
adidas International,08/01/2003,Srichaphan P.,Mirnyi M.,1.44,2.39
adidas International,09/01/2003,Ferreira W.,Squillari F.,1.57,2.08
adidas International,09/01/2003,Ferrero J.C.,Srichaphan P.,1.76,1.79
adidas International,09/01/2003,Lee H.T.,Safin M.,2.6,1.37
adidas International,09/01/2003,Schuettler R.,Fish M.,1.56,2.1
adidas International,10/01/2003,Ferrero J.C.,Schuettler R.,1.37,2.64
adidas International,10/01/2003,Lee H.T.,Ferreira W.,2.1,1.51
adidas International,11/01/2003,Lee H.T.,Ferrero J.C.,2.68,1.36
Australian Open,13/01/2003,Agassi A.,Vahaly B.,1.03,7.0
Australian Open,13/01/2003,Ancic M.,Waske A.,1.64,1.95
Australian Open,13/01/2003,Arthurs W.,Daniel M.,1.39,2.57
Australian Open,13/01/2003,Canas G.,Voltchkov V.,1.23,3.4
Australian Open,13/01/2003,Coria G.,Clavet F.,1.2,3.52
Australian Open,13/01/2003,Costa A.,Prinosil D.,1.24,3.35
Australian Open,13/01/2003,Draper S.,Kim A.,1.59,2.05
Australian Open,13/01/2003,Escude N.,Motomura G.,1.08,5.87
Australian Open,13/01/2003,Ferreira W.,Robredo T.,1.55,2.12
Australian Open,13/01/2003,Ferrero J.C.,Squillari F.,1.13,5.04
Australian Open,13/01/2003,Fish M.,Johansson J.,1.33,2.87
Australian Open,13/01/2003,Furlan R.,Pavel A.,2.92,1.31
Australian Open,13/01/2003,Gambill J.M.,Llodra M.,1.18,3.83
Australian Open,13/01/2003,Gaudio G.,Enqvist T.,1.82,1.76
Australian Open,13/01/2003,Grosjean S.,Meligeni F.,1.11,4.9
Australian Open,13/01/2003,Kafelnikov Y.,Morrison J.,1.44,2.4
Australian Open,13/01/2003,Kratochvil M.,Sanguinetti D.,1.76,1.82
Australian Open,13/01/2003,Kucera K.,Vacek J.,1.33,2.77
Australian Open,13/01/2003,Lapentti N.,Benneteau J.,1.27,3.18
Australian Open,13/01/2003,Lee H.T.,Ferrer D.,1.59,2.05
Australian Open,13/01/2003,Lisnard J.R.,Gaudenzi A.,1.49,2.26
Australian Open,13/01/2003,Luczak P.,Savolt A.,1.62,1.99
Australian Open,13/01/2003,Mantilla F.,Zabaleta M.,1.82,1.73
Australian Open,13/01/2003,Moya C.,Norman D.,1.08,5.67
Australian Open,13/01/2003,Nieminen J.,Davydenko N.,1.79,1.76
Australian Open,13/01/2003,Philippoussis M.,Verkerk M.,1.27,3.12
Australian Open,13/01/2003,Rochus C.,Labadze I.,1.63,1.99
Australian Open,13/01/2003,Sanchez D.,Pless K.,2.1,1.56
Australian Open,13/01/2003,Santoro F.,Phau B.,1.26,3.23
Australian Open,13/01/2003,Sargsian S.,Calleri A.,1.98,1.64
Australian Open,13/01/2003,Schalken S.,Brasington J.,1.17,3.68
Australian Open,13/01/2003,Srichaphan P.,Melzer J.,1.06,6.17
Australian Open,14/01/2003,Acasuso J.,Carraz G.,1.88,1.69
Australian Open,14/01/2003,Blake J.,Vanek J.,1.08,6.0
Australian Open,14/01/2003,Burgsmuller L.,Balcells J.,1.58,2.12
Australian Open,14/01/2003,Chela J.I.,Beck K.,1.14,4.54
Australian Open,14/01/2003,Crabb J.,Ilie A.,1.5,2.22
Australian Open,14/01/2003,Dupuis A.,Diaz J.,1.17,4.14
Australian Open,14/01/2003,El Aynaoui Y.,Gimelstob J.,1.16,4.21
Australian Open,14/01/2003,Federer R.,Saretta F.,1.12,4.67
Australian Open,14/01/2003,Ginepri R.,Rosset M.,1.47,2.37
Australian Open,14/01/2003,Gonzalez F.,Varlet J.,1.15,4.22
Australian Open,14/01/2003,Hewitt L.,Larsson M.,1.04,7.08
Australian Open,14/01/2003,Knowle J.,Henry R.,1.75,1.82
Australian Open,14/01/2003,Krajicek R.,Reid T.,1.33,3.5
Australian Open,14/01/2003,Kuerten G.,Arazi H.,1.21,3.71
Australian Open,14/01/2003,Kutsenko V.,Ljubicic I.,3.78,1.19
Australian Open,14/01/2003,Larkham T.,Mamiit C.,2.19,1.52
Australian Open,14/01/2003,Lopez F.,Corretja A.,2.73,1.36
Australian Open,14/01/2003,Malisse X.,Hrbaty D.,1.74,1.89
Australian Open,14/01/2003,Martin A.,Bogomolov Jr. A.,1.36,2.65
Australian Open,14/01/2003,Montanes A.,Puerta M.,1.52,2.23
Australian Open,14/01/2003,Nalbandian D.,Golmard J.,1.38,2.5
Australian Open,14/01/2003,Novak J.,Spadea V.,1.17,4.14
Australian Open,14/01/2003,Rochus O.,Di Pasquale A.,1.73,1.88
Australian Open,14/01/2003,Roddick A.,Krajan Z.,1.05,6.33
Australian Open,14/01/2003,Safin M.,Sluiter R.,1.19,3.5
Australian Open,14/01/2003,Schuettler R.,Portas A.,1.12,4.88
Australian Open,14/01/2003,Sirianni J.,Mirnyi M.,6.85,1.05
Australian Open,14/01/2003,Stepanek R.,Carlsen K.,1.85,1.72
Australian Open,14/01/2003,Vicente F.,Horna L.,1.39,2.6
Australian Open,14/01/2003,Vinciguerra A.,Koubek S.,2.35,1.45
Australian Open,14/01/2003,Voinea A.,Sa A.,1.84,1.76
Australian Open,14/01/2003,Youzhny M.,Gasquet R.,1.4,2.56
Australian Open,15/01/2003,Agassi A.,Lee H.T.,1.12,4.88
Australian Open,15/01/2003,Ancic M.,Schalken S.,2.78,1.35
Australian Open,15/01/2003,Coria G.,Canas G.,2.14,1.56
Australian Open,15/01/2003,Costa A.,Draper S.,1.42,2.5
Australian Open,15/01/2003,Escude N.,Rochus C.,1.23,3.5
Australian Open,15/01/2003,Ferreira W.,Kratochvil M.,1.42,2.49
Australian Open,15/01/2003,Ferrero J.C.,Lisnard J.R.,1.09,5.53
Australian Open,15/01/2003,Fish M.,Moya C.,2.96,1.31
Australian Open,15/01/2003,Grosjean S.,Kucera K.,1.25,3.36
Australian Open,15/01/2003,Lapentti N.,Sanchez D.,1.3,2.96
Australian Open,15/01/2003,Luczak P.,Furlan R.,1.49,2.32
Australian Open,15/01/2003,Mantilla F.,Gambill J.M.,2.41,1.43
Australian Open,15/01/2003,Nieminen J.,Kafelnikov Y.,2.08,1.61
Australian Open,15/01/2003,Philippoussis M.,Srichaphan P.,2.49,1.44
Australian Open,15/01/2003,Santoro F.,Arthurs W.,1.44,2.46
Australian Open,15/01/2003,Sargsian S.,Gaudio G.,2.54,1.42
Australian Open,16/01/2003,Blake J.,Acasuso J.,1.09,5.65
Australian Open,16/01/2003,El Aynaoui Y.,Kutsenko V.,1.19,3.9
Australian Open,16/01/2003,Federer R.,Burgsmuller L.,1.08,6.0
Australian Open,16/01/2003,Hewitt L.,Larkham T.,1.03,8.63
Australian Open,16/01/2003,Lopez F.,Ginepri R.,1.65,1.98
Australian Open,16/01/2003,Malisse X.,Dupuis A.,1.27,3.21
Australian Open,16/01/2003,Martin A.,Gonzalez F.,2.85,1.34
Australian Open,16/01/2003,Nalbandian D.,Crabb J.,1.27,3.12
Australian Open,16/01/2003,Novak J.,Rochus O.,1.14,4.5
Australian Open,16/01/2003,Roddick A.,Voinea A.,1.14,4.33
Australian Open,16/01/2003,Safin M.,Montanes A.,1.05,6.88
Australian Open,16/01/2003,Schuettler R.,Krajicek R.,1.69,1.94
Australian Open,16/01/2003,Stepanek R.,Kuerten G.,3.78,1.19
Australian Open,16/01/2003,Vicente F.,Chela J.I.,2.73,1.36
Australian Open,16/01/2003,Vinciguerra A.,Knowle J.,1.26,3.2
Australian Open,16/01/2003,Youzhny M.,Sirianni J.,1.09,5.73
Australian Open,17/01/2003,Agassi A.,Escude N.,1.11,4.8
Australian Open,17/01/2003,Ancic M.,Luczak P.,1.44,2.36
Australian Open,17/01/2003,Coria G.,Nieminen J.,1.61,2.0
Australian Open,17/01/2003,Ferreira W.,Fish M.,1.65,1.95
Australian Open,17/01/2003,Ferrero J.C.,Santoro F.,1.25,3.32
Australian Open,17/01/2003,Grosjean S.,Lapentti N.,1.39,2.58
Australian Open,17/01/2003,Mantilla F.,Costa A.,2.0,1.63
Australian Open,17/01/2003,Sargsian S.,Philippoussis M.,3.2,1.26
Australian Open,18/01/2003,Blake J.,Martin A.,,
Australian Open,18/01/2003,El Aynaoui Y.,Lopez F.,,
Australian Open,18/01/2003,Federer R.,Vinciguerra A.,,
Australian Open,18/01/2003,Hewitt L.,Stepanek R.,,
Australian Open,18/01/2003,Nalbandian D.,Malisse X.,,
Australian Open,18/01/2003,Roddick A.,Vicente F.,,
Australian Open,18/01/2003,Schuettler R.,Safin M.,,
Australian Open,18/01/2003,Youzhny M.,Novak J.,,
Australian Open,19/01/2003,Agassi A.,Coria G.,1.1,5.39
Australian Open,19/01/2003,Ferreira W.,Sargsian S.,1.55,2.16
Australian Open,19/01/2003,Ferrero J.C.,Ancic M.,1.16,4.09
Australian Open,19/01/2003,Grosjean S.,Mantilla F.,1.2,3.76
Australian Open,20/01/2003,El Aynaoui Y.,Hewitt L.,5.69,1.09
Australian Open,20/01/2003,Nalbandian D.,Federer R.,2.76,1.35
Australian Open,20/01/2003,Roddick A.,Youzhny M.,1.48,2.33
Australian Open,20/01/2003,Schuettler R.,Blake J.,2.14,1.57
Australian Open,21/01/2003,Agassi A.,Grosjean S.,1.18,3.96
Australian Open,21/01/2003,Ferreira W.,Ferrero J.C.,2.99,1.32
Australian Open,22/01/2003,Roddick A.,El Aynaoui Y.,1.6,2.05
Australian Open,22/01/2003,Schuettler R.,Nalbandian D.,1.95,1.68
Australian Open,23/01/2003,Agassi A.,Ferreira W.,1.11,5.35
Australian Open,24/01/2003,Schuettler R.,Roddick A.,2.02,1.61
Australian Open,26/01/2003,Agassi A.,Schuettler R.,1.12,5.06
Breil ATP,27/01/2003,Enqvist T.,Schalken S.,2.17,1.55
Breil ATP,27/01/2003,Hrbaty D.,Escude N.,2.69,1.38
Breil ATP,27/01/2003,Mirnyi M.,Carlsen K.,1.6,2.09
Breil ATP,27/01/2003,Nieminen J.,Kratochvil M.,1.45,2.41
Breil ATP,27/01/2003,Pless K.,Arazi H.,1.79,1.79
Breil ATP,27/01/2003,Stepanek R.,Novak J.,2.78,1.35
Breil ATP,28/01/2003,Bjorkman J.,Zib T.,1.25,3.18
Breil ATP,28/01/2003,Dupuis A.,Voltchkov V.,1.75,1.82
Breil ATP,28/01/2003,Kafelnikov Y.,Charpentier M.,1.26,3.14
Breil ATP,28/01/2003,Krajicek R.,Davydenko N.,1.49,2.25
Breil ATP,28/01/2003,Ljubicic I.,Rochus O.,1.46,2.32
Breil ATP,28/01/2003,Malisse X.,Sa A.,1.36,2.5
Breil ATP,28/01/2003,Varlet J.,Lopez F.,2.32,1.47
Breil ATP,28/01/2003,Verkerk M.,Voinea A.,1.82,1.75
Breil ATP,29/01/2003,Gaudenzi A.,El Aynaoui Y.,3.96,1.18
Breil ATP,29/01/2003,Sanguinetti D.,Galimberti G.,,
Breil ATP,29/01/2003,Krajicek R.,Stepanek R.,1.57,2.07
Breil ATP,29/01/2003,Nieminen J.,Dupuis A.,1.54,2.17
Breil ATP,29/01/2003,Verkerk M.,Enqvist T.,2.54,1.42
Breil ATP,30/01/2003,Bjorkman J.,Gaudenzi A.,1.4,2.61
Breil ATP,30/01/2003,Kafelnikov Y.,Pless K.,1.48,2.39
Breil ATP,30/01/2003,Ljubicic I.,Hrbaty D.,1.72,1.89
Breil ATP,30/01/2003,Sanguinetti D.,Mirnyi M.,2.19,1.51
Breil ATP,30/01/2003,Varlet J.,Malisse X.,2.8,1.33
Breil ATP,31/01/2003,Kafelnikov Y.,Bjorkman J.,1.45,2.43
Breil ATP,31/01/2003,Ljubicic I.,Varlet J.,1.4,2.58
Breil ATP,31/01/2003,Nieminen J.,Krajicek R.,1.93,1.7
Breil ATP,31/01/2003,Verkerk M.,Sanguinetti D.,1.89,1.72
Breil ATP,01/02/2003,Kafelnikov Y.,Nieminen J.,1.65,2.0
Breil ATP,01/02/2003,Verkerk M.,Ljubicic I.,2.31,1.49
Breil ATP,02/02/2003,Verkerk M.,Kafelnikov Y.,2.64,1.39
Open 13,10/02/2003,Gasquet R.,Lopez F.,2.01,1.61
Open 13,11/02/2003,Cadart R.,Labadze I.,,
Open 13,11/02/2003,Hrbaty D.,Arazi H.,1.39,2.38
Open 13,11/02/2003,Sluiter R.,Enqvist T.,2.53,1.38
Open 13,12/02/2003,Ancic M.,Dupuis A.,1.78,1.78
Open 13,12/02/2003,Bjorkman J.,El Aynaoui Y.,2.15,1.56
Open 13,12/02/2003,Escude N.,Novak J.,1.77,1.78
Open 13,12/02/2003,Federer R.,Ljubicic I.,1.39,2.61
Open 13,12/02/2003,Grosjean S.,Calatrava A.,1.09,5.73
Open 13,12/02/2003,Kucera K.,Kratochvil M.,1.59,2.09
Open 13,12/02/2003,Mirnyi M.,Robredo T.,1.8,1.78
Open 13,12/02/2003,Mutis O.,Schuettler R.,3.32,1.26
Open 13,12/02/2003,Nieminen J.,Stepanek R.,1.49,2.27
Open 13,12/02/2003,Rochus O.,Kafelnikov Y.,2.73,1.35
Open 13,12/02/2003,Saulnier C.,Santoro F.,2.86,1.33
Open 13,12/02/2003,Voinea A.,Arthurs W.,1.81,1.74
Open 13,13/02/2003,Escude N.,Ancic M.,1.3,3.06
Open 13,13/02/2003,Bjorkman J.,Voinea A.,1.44,2.53
Open 13,13/02/2003,Cadart R.,Mirnyi M.,,
Open 13,13/02/2003,Federer R.,Nieminen J.,1.29,3.09
Open 13,13/02/2003,Hrbaty D.,Mutis O.,1.25,3.43
Open 13,13/02/2003,Kucera K.,Grosjean S.,3.32,1.27
Open 13,13/02/2003,Rochus O.,Gasquet R.,1.87,1.74
Open 13,13/02/2003,Sluiter R.,Saulnier C.,1.66,2.03
Open 13,14/02/2003,Bjorkman J.,Hrbaty D.,1.84,1.75
Open 13,14/02/2003,Escude N.,Cadart R.,1.17,4.16
Open 13,14/02/2003,Kucera K.,Rochus O.,1.44,2.38
Open 13,14/02/2003,Federer R.,Sluiter R.,1.16,4.25
Open 13,15/02/2003,Bjorkman J.,Escude N.,2.06,1.61
Open 13,15/02/2003,Federer R.,Kucera K.,1.46,2.4
Open 13,16/02/2003,Federer R.,Bjorkman J.,1.36,2.71
Siebel Open,11/02/2003,Carlsen K.,Norman M.,1.4,2.3
Siebel Open,11/02/2003,Ginepri R.,Pless K.,1.58,2.07
Siebel Open,11/02/2003,Goldstein P.,Balcells J.,1.48,2.15
Siebel Open,11/02/2003,Martin T.,Vahaly B.,1.52,2.2
Siebel Open,11/02/2003,Sanguinetti D.,Krajan Z.,1.47,2.3
Siebel Open,12/02/2003,Agassi A.,Chang M.,1.05,6.5
Siebel Open,12/02/2003,Davydenko N.,Morrison J.,1.87,1.7
Siebel Open,12/02/2003,Fish M.,Tursunov D.,1.33,2.75
Siebel Open,12/02/2003,Gambill J. M.,Reid T.,1.2,3.78
Siebel Open,12/02/2003,Lee H.T.,Dent T.,1.57,2.08
Siebel Open,12/02/2003,Philippoussis M.,Lisnard J.R.,1.33,2.77
Siebel Open,12/02/2003,Voltchkov V.,Vacek J.,1.41,2.48
Siebel Open,13/02/2003,Blake J.,Black W.,1.16,4.15
Siebel Open,13/02/2003,Fleishman Z.,Llodra M.,2.25,1.44
Siebel Open,13/02/2003,Gimelstob J.,Srichaphan P.,3.65,1.2
Siebel Open,13/02/2003,Spadea V.,Burgsmuller L.,1.47,2.34
Siebel Open,13/02/2003,Carlsen K.,Goldstein P.,1.64,2.02
Siebel Open,13/02/2003,Davydenko N.,Ginepri R.,1.76,1.84
Siebel Open,13/02/2003,Spadea V.,Gambill J. M.,2.94,1.34
Siebel Open,14/02/2003,Agassi A.,Philippoussis M.,1.18,4.01
Siebel Open,14/02/2003,Blake J.,Lee H.T.,1.31,2.9
Siebel Open,14/02/2003,Gimelstob J.,Fleishman Z.,1.44,2.38
Siebel Open,14/02/2003,Sanguinetti D.,Fish M.,2.01,1.65
Siebel Open,14/02/2003,Voltchkov V.,Martin T.,2.15,1.5
Siebel Open,14/02/2003,Gimelstob J.,Carlsen K.,1.68,1.99
Siebel Open,14/02/2003,Sanguinetti D.,Spadea V.,1.84,1.75
Siebel Open,15/02/2003,Agassi A.,Voltchkov V.,1.06,6.5
Siebel Open,15/02/2003,Blake J.,Davydenko N.,1.25,3.27
Siebel Open,15/02/2003,Sanguinetti D.,Gimelstob J.,1.65,2.0
Siebel Open,16/02/2003,Agassi A.,Blake J.,1.25,3.32
Siebel Open,17/02/2003,Agassi A.,Sanguinetti D.,1.07,6.63
