Tournament,Date,Winner,Loser,AvgW,AvgL
Heineken Open,12/01/2005,Chela J.I.,Mello R.,1.59,2.23
Heineken Open,12/01/2005,Starace P.,Sluiter R.,2.68,1.43
Heineken Open,12/01/2005,Gonzalez F.,Zabaleta M.,1.47,2.55
Heineken Open,12/01/2005,Rochus O.,Coria G.,2.66,1.43
Heineken Open,13/01/2005,Gonzalez F.,Ginepri R.,1.61,2.21
Heineken Open,13/01/2005,Chela J.I.,Starace P.,1.28,3.44
Heineken Open,13/01/2005,Hernych J.,Acasuso J.,1.57,2.29
Heineken Open,14/01/2005,Gonzalez F.,Chela J.I.,1.83,1.89
Heineken Open,14/01/2005,Rochus O.,Hernych J.,1.55,2.36
Heineken Open,15/01/2005,Gonzalez F.,Rochus O.,1.61,2.24
Medibank International,10/01/2005,Verdasco F.,Berdych T.,2.09,1.67
Medibank International,10/01/2005,Mirnyi M.,Ferrer D.,1.37,2.91
Medibank International,10/01/2005,Arthurs W.,Volandri F.,1.58,2.26
Medibank International,10/01/2005,Johansson T.,Mayer F.,1.62,2.18
Medibank International,10/01/2005,Nieminen J.,Melzer J.,2.59,1.45
Medibank International,10/01/2005,Lopez F.,Reid T.,1.3,3.26
Medibank International,10/01/2005,Fish M.,Soderling R.,2.01,1.74
Medibank International,11/01/2005,Clement A.,Zib T.,1.44,2.65
Medibank International,11/01/2005,Pavel A.,Bourgeois L.,1.14,5.22
Medibank International,11/01/2005,Llodra M.,Malisse X.,2.33,1.55
Medibank International,11/01/2005,Dent T.,Ventura S.,1.15,5.06
Medibank International,11/01/2005,Hewitt L.,Beck K.,1.1,6.59
Medibank International,11/01/2005,Johansson J.,Rusedski G.,1.49,2.48
Medibank International,11/01/2005,Andreev I.,Costa A.,1.47,1.87
Medibank International,11/01/2005,Minar I.,Davydenko N.,3.68,1.25
Medibank International,11/01/2005,Stepanek R.,Moya C.,2.89,1.37
Medibank International,12/01/2005,Pavel A.,Nieminen J.,1.59,2.23
Medibank International,12/01/2005,Dent T.,Fish M.,1.81,1.89
Medibank International,12/01/2005,Minar I.,Verdasco F.,2.84,1.39
Medibank International,12/01/2005,Lopez F.,Llodra M.,1.64,2.13
Medibank International,12/01/2005,Hewitt L.,Clement A.,1.1,6.66
Medibank International,12/01/2005,Stepanek R.,Andreev I.,1.9,1.81
Medibank International,12/01/2005,Johansson T.,Arthurs W.,1.31,3.29
Medibank International,12/01/2005,Mirnyi M.,Johansson J.,2.75,1.41
Medibank International,13/01/2005,Stepanek R.,Lopez F.,1.96,1.74
Medibank International,13/01/2005,Minar I.,Pavel A.,2.49,1.49
Medibank International,13/01/2005,Hewitt L.,Johansson T.,1.15,5.0
Medibank International,13/01/2005,Mirnyi M.,Dent T.,2.1,1.67
Medibank International,14/01/2005,Minar I.,Stepanek R.,2.62,1.46
Medibank International,14/01/2005,Hewitt L.,Mirnyi M.,1.19,4.34
Medibank International,15/01/2005,Hewitt L.,Minar I.,1.08,7.61
Australian Open,17/01/2005,Johansson T.,Luczak P.,1.1,6.39
Australian Open,17/01/2005,Baghdatis M.,Luzzi F.,1.34,3.15
Australian Open,17/01/2005,Zib T.,Wang Y.T.,1.34,3.04
Australian Open,17/01/2005,Phau B.,Costa A.,3.03,1.35
Australian Open,17/01/2005,Calleri A.,Mirnyi M.,2.38,1.53
Australian Open,17/01/2005,Hrbaty D.,Soderling R.,1.55,2.33
Australian Open,17/01/2005,Ancic M.,Hernandez O.,1.11,6.59
Australian Open,17/01/2005,Ljubicic I.,Horna L.,1.24,3.77
Australian Open,17/01/2005,Gaudio G.,Gimelstob J.,1.53,2.4
Australian Open,17/01/2005,Wessels P.,Lu Y.H.,1.87,1.83
Australian Open,17/01/2005,Tipsarevic J.,Bracciali D.,1.53,2.43
Australian Open,17/01/2005,Suzuki T.,Gambill J.M.,1.98,1.75
Australian Open,17/01/2005,Federer R.,Santoro F.,1.02,13.3
Australian Open,17/01/2005,Robredo T.,Draper S.,1.07,7.0
Australian Open,17/01/2005,Srichaphan P.,Starace P.,1.22,3.89
Australian Open,17/01/2005,Fish M.,Monaco J.,1.18,4.48
Australian Open,17/01/2005,Ulihrach B.,Karlovic I.,2.61,1.45
Australian Open,17/01/2005,Agassi A.,Kindlmann D.,3.83,7.06
Australian Open,17/01/2005,Johansson J.,Schalken S.,1.14,5.2
Australian Open,17/01/2005,Sargsian S.,Sanchez D.,1.37,2.94
Australian Open,17/01/2005,Schuettler R.,Patience O.,1.64,2.14
Australian Open,17/01/2005,Dent T.,Serra F.,1.13,5.77
Australian Open,17/01/2005,Tabara M.,Enqvist T.,2.59,1.45
Australian Open,17/01/2005,Monfils G.,Ginepri R.,2.19,1.61
Australian Open,17/01/2005,Kim K.,Lee H.T.,2.78,1.4
Australian Open,17/01/2005,Garcia-Lopez G.,Moya C.,5.95,1.12
Australian Open,17/01/2005,Lopez F.,Baccanello P.,1.11,6.16
Australian Open,17/01/2005,Beck K.,Reid T.,1.36,2.97
Australian Open,17/01/2005,Rochus O.,Kiefer N.,2.05,1.69
Australian Open,17/01/2005,Nieminen J.,Sanguinetti D.,1.51,2.44
Australian Open,17/01/2005,Haas T.,Malisse X.,1.35,3.02
Australian Open,17/01/2005,Safin M.,Djokovic N.,1.11,6.22
Australian Open,18/01/2005,Canas G.,Guccione C.,1.1,6.59
Australian Open,18/01/2005,Chela J.I.,Arthurs W.,1.3,3.29
Australian Open,18/01/2005,Coria G.,Berdych T.,1.35,3.01
Australian Open,18/01/2005,Youzhny M.,Haehnel J.,1.24,3.74
Australian Open,18/01/2005,Rusedski G.,Bjorkman J.,1.39,2.79
Australian Open,18/01/2005,Reynolds B.,Almagro N.,1.95,1.78
Australian Open,18/01/2005,Grosjean S.,Llodra M.,1.42,2.7
Australian Open,18/01/2005,Verdasco F.,Muller G.,1.55,2.34
Australian Open,18/01/2005,Stepanek R.,Spadea V.,1.75,1.96
Australian Open,18/01/2005,Lisnard J.R.,March O.,1.43,2.69
Australian Open,18/01/2005,Pavel A.,Mutis O.,1.13,5.36
Australian Open,18/01/2005,Hernych J.,Mantilla F.,1.36,2.97
Australian Open,18/01/2005,Andreev I.,Burgsmuller L.,1.3,3.35
Australian Open,18/01/2005,Mello R.,Martin A.,1.47,2.55
Australian Open,18/01/2005,Gonzalez F.,Acasuso J.,1.14,5.41
Australian Open,18/01/2005,Nadal R.,Benneteau J.,1.37,2.94
Australian Open,18/01/2005,Davydenko N.,Karanusic R.,1.19,4.39
Australian Open,18/01/2005,Roddick A.,Labadze I.,1.02,13.0
Australian Open,18/01/2005,Nalbandian D.,Ferrer D.,1.13,5.51
Australian Open,18/01/2005,Ventura S.,Calatrava A.,1.44,2.62
Australian Open,18/01/2005,Ferrero J.C.,van Gemerden M.,1.19,4.3
Australian Open,18/01/2005,Kohlschreiber P.,Carlsen K.,1.92,1.79
Australian Open,18/01/2005,Rochus C.,Montanes A.,1.26,3.62
Australian Open,18/01/2005,Carraz G.,Mathieu P.H.,2.64,1.44
Australian Open,18/01/2005,Healey N.,Saretta F.,3.04,1.35
Australian Open,18/01/2005,Melzer J.,Sluiter R.,1.44,2.62
Australian Open,18/01/2005,Hanescu V.,Volandri F.,2.25,1.68
Australian Open,18/01/2005,Blake J.,Mayer F.,1.84,1.86
Australian Open,18/01/2005,Zabaleta M.,Kimmich M.,1.22,4.04
Australian Open,18/01/2005,Massu N.,Dupuis A.,1.27,3.49
Australian Open,18/01/2005,Henman T.,Saulnier C.,1.22,4.01
Australian Open,18/01/2005,Hewitt L.,Clement A.,1.04,10.19
Australian Open,19/01/2005,Beck K.,Haas T.,5.3,1.14
Australian Open,19/01/2005,Robredo T.,Zib T.,1.5,2.47
Australian Open,19/01/2005,Gaudio G.,Fish M.,2.13,1.64
Australian Open,19/01/2005,Kim K.,Garcia-Lopez G.,2.95,1.37
Australian Open,19/01/2005,Hrbaty D.,Tipsarevic J.,1.14,5.21
Australian Open,19/01/2005,Rochus O.,Monfils G.,1.65,2.13
Australian Open,19/01/2005,Baghdatis M.,Ljubicic I.,3.77,1.25
Australian Open,19/01/2005,Johansson T.,Calleri A.,1.7,2.03
Australian Open,19/01/2005,Nieminen J.,Srichaphan P.,2.63,1.45
Australian Open,19/01/2005,Safin M.,Ulihrach B.,1.06,8.24
Australian Open,19/01/2005,Agassi A.,Schuettler R.,1.19,4.31
Australian Open,19/01/2005,Lopez F.,Sargsian S.,1.21,4.05
Australian Open,19/01/2005,Dent T.,Tabara M.,1.23,3.94
Australian Open,19/01/2005,Ancic M.,Phau B.,1.33,3.14
Australian Open,19/01/2005,Johansson J.,Wessels P.,1.07,7.79
Australian Open,19/01/2005,Federer R.,Suzuki T.,1.01,21.6
Australian Open,20/01/2005,Stepanek R.,Hernych J.,1.53,2.38
Australian Open,20/01/2005,Nadal R.,Youzhny M.,1.69,2.05
Australian Open,20/01/2005,Reynolds B.,Pavel A.,6.59,1.1
Australian Open,20/01/2005,Canas G.,Verdasco F.,1.49,2.5
Australian Open,20/01/2005,Kohlschreiber P.,Massu N.,3.07,1.36
Australian Open,20/01/2005,Lisnard J.R.,Grosjean S.,6.23,1.11
Australian Open,20/01/2005,Gonzalez F.,Andreev I.,1.53,2.39
Australian Open,20/01/2005,Coria G.,Mello R.,1.25,3.74
Australian Open,20/01/2005,Chela J.I.,Carraz G.,1.29,3.52
Australian Open,20/01/2005,Melzer J.,Healey N.,1.11,5.8
Australian Open,20/01/2005,Davydenko N.,Rochus C.,1.2,4.18
Australian Open,20/01/2005,Hewitt L.,Blake J.,1.06,8.03
Australian Open,20/01/2005,Henman T.,Hanescu V.,1.08,7.59
Australian Open,20/01/2005,Nalbandian D.,Ventura S.,1.09,6.69
Australian Open,20/01/2005,Ferrero J.C.,Zabaleta M.,1.61,2.26
Australian Open,20/01/2005,Roddick A.,Rusedski G.,1.1,6.46
Australian Open,21/01/2005,Hrbaty D.,Gaudio G.,1.44,2.64
Australian Open,21/01/2005,Johansson T.,Kim K.,1.3,3.37
Australian Open,21/01/2005,Safin M.,Ancic M.,1.17,4.7
Australian Open,21/01/2005,Rochus O.,Beck K.,1.51,2.43
Australian Open,21/01/2005,Federer R.,Nieminen J.,1.02,13.7
Australian Open,21/01/2005,Johansson J.,Lopez F.,1.27,3.59
Australian Open,21/01/2005,Baghdatis M.,Robredo T.,2.36,1.54
Australian Open,21/01/2005,Agassi A.,Dent T.,1.23,4.0
Australian Open,22/01/2005,Coria G.,Ferrero J.C.,1.62,2.19
Australian Open,22/01/2005,Davydenko N.,Henman T.,3.54,1.27
Australian Open,22/01/2005,Canas G.,Stepanek R.,1.37,2.97
Australian Open,22/01/2005,Kohlschreiber P.,Lisnard J.R.,1.61,2.22
Australian Open,22/01/2005,Nalbandian D.,Gonzalez F.,1.63,2.16
Australian Open,22/01/2005,Roddick A.,Melzer J.,1.05,8.94
Australian Open,22/01/2005,Nadal R.,Reynolds B.,1.11,5.95
Australian Open,22/01/2005,Hewitt L.,Chela J.I.,1.14,5.16
Australian Open,23/01/2005,Federer R.,Baghdatis M.,1.03,13.45
Australian Open,23/01/2005,Hrbaty D.,Johansson T.,1.46,2.59
Australian Open,23/01/2005,Agassi A.,Johansson J.,1.3,3.34
Australian Open,23/01/2005,Safin M.,Rochus O.,1.22,4.04
Australian Open,24/01/2005,Roddick A.,Kohlschreiber P.,1.02,13.4
Australian Open,24/01/2005,Davydenko N.,Canas G.,2.6,1.45
Australian Open,24/01/2005,Hewitt L.,Nadal R.,1.26,3.6
Australian Open,24/01/2005,Nalbandian D.,Coria G.,2.21,1.61
Australian Open,25/01/2005,Safin M.,Hrbaty D.,1.33,3.21
Australian Open,25/01/2005,Federer R.,Agassi A.,1.17,4.79
Australian Open,26/01/2005,Roddick A.,Davydenko N.,1.14,5.48
Australian Open,26/01/2005,Hewitt L.,Nalbandian D.,1.47,2.53
Australian Open,27/01/2005,Safin M.,Federer R.,5.07,1.16
Australian Open,28/01/2005,Hewitt L.,Roddick A.,2.6,1.47
Australian Open,30/01/2005,Safin M.,Hewitt L.,1.67,2.18
International Championships,31/01/2005,Carlsen K.,Nunez E.,1.14,4.65
International Championships,31/01/2005,Malisse X.,Morrison J.,1.32,3.13
International Championships,31/01/2005,Widom T.,Mutis O.,,
International Championships,31/01/2005,Kim K.,Dancevic F.,1.53,2.39
International Championships,31/01/2005,Spadea V.,Armando H.,1.16,4.87
International Championships,31/01/2005,Kohlschreiber P.,Odesnik W.,1.19,4.26
International Championships,01/02/2005,Sun P.,Boeker M.,2.7,1.3
International Championships,01/02/2005,Mello R.,Zib T.,1.42,2.66
International Championships,01/02/2005,Novak J.,Delic A.,1.28,3.45
International Championships,01/02/2005,Moodie W.,Salzenstein J.,1.98,1.75
International Championships,01/02/2005,Guzman J.P.,Karanusic R.,2.76,1.42
International Championships,02/02/2005,Wessels P.,van Scheppingen D.,1.42,2.7
International Championships,02/02/2005,Vahaly B.,Kendrick R.,2.3,1.57
International Championships,02/02/2005,Gabashvili T.,Blake T.,5.1,1.12
International Championships,02/02/2005,Delgado R.,Weiner G.,,
International Championships,02/02/2005,Gambill J.M.,Saulnier C.,2.63,1.45
International Championships,02/02/2005,Kim K.,Widom T.,1.28,3.26
International Championships,02/02/2005,Malisse X.,Guzman J.P.,1.21,4.41
International Championships,03/02/2005,Spadea V.,Gabashvili T.,1.18,4.58
International Championships,03/02/2005,Moodie W.,Mello R.,3.0,1.36
International Championships,03/02/2005,Delgado R.,Sun P.,1.31,2.96
International Championships,03/02/2005,Carlsen K.,Vahaly B.,1.59,2.26
International Championships,03/02/2005,Novak J.,Kohlschreiber P.,1.39,2.83
International Championships,04/02/2005,Wessels P.,Gambill J.M.,1.88,1.83
International Championships,04/02/2005,Moodie W.,Wessels P.,2.0,1.75
International Championships,04/02/2005,Novak J.,Carlsen K.,1.24,3.83
International Championships,05/02/2005,Spadea V.,Kim K.,1.45,2.61
International Championships,05/02/2005,Malisse X.,Delgado R.,1.33,3.18
International Championships,05/02/2005,Novak J.,Moodie W.,1.22,4.07
International Championships,06/02/2005,Malisse X.,Spadea V.,1.8,1.93
International Championships,06/02/2005,Malisse X.,Novak J.,2.46,1.52
Internazionali di Lombardia,31/01/2005,Monfils G.,Benneteau J.,1.59,2.26
Internazionali di Lombardia,31/01/2005,Beck K.,Hanescu V.,1.39,2.82
Internazionali di Lombardia,31/01/2005,Ljubicic I.,Enqvist T.,1.43,2.68
Internazionali di Lombardia,01/02/2005,Ancic M.,Ulihrach B.,1.24,3.76
Internazionali di Lombardia,01/02/2005,Seppi A.,Vico U.,1.54,2.25
Internazionali di Lombardia,01/02/2005,Stakhovsky S.,Rochus C.,2.5,1.35
Internazionali di Lombardia,01/02/2005,Heuberger I.,Galimberti G.,1.48,2.49
Internazionali di Lombardia,01/02/2005,Stepanek R.,Bracciali D.,1.34,3.1
Internazionali di Lombardia,01/02/2005,Schuettler R.,Sanguinetti D.,1.56,2.33
Internazionali di Lombardia,02/02/2005,Schalken S.,Bjorkman J.,1.71,2.05
Internazionali di Lombardia,02/02/2005,Pavel A.,Carraz G.,1.52,2.39
Internazionali di Lombardia,02/02/2005,Behrend T.,Andreev I.,3.91,1.23
Internazionali di Lombardia,02/02/2005,Muller G.,Llodra M.,2.38,1.54
Internazionali di Lombardia,02/02/2005,Soderling R.,Clement A.,1.57,2.28
Internazionali di Lombardia,02/02/2005,Karlovic I.,Mackin A.,,
Internazionali di Lombardia,02/02/2005,Mirnyi M.,Aldi F.,1.1,6.3
Internazionali di Lombardia,02/02/2005,Ljubicic I.,Heuberger I.,1.17,4.65
Internazionali di Lombardia,03/02/2005,Stakhovsky S.,Ancic M.,5.36,1.13
Internazionali di Lombardia,03/02/2005,Stepanek R.,Karlovic I.,1.4,2.76
Internazionali di Lombardia,03/02/2005,Soderling R.,Monfils G.,1.67,2.09
Internazionali di Lombardia,03/02/2005,Schuettler R.,Schalken S.,1.97,1.76
Internazionali di Lombardia,03/02/2005,Behrend T.,Pavel A.,2.82,1.39
Internazionali di Lombardia,03/02/2005,Beck K.,Seppi A.,1.32,3.23
Internazionali di Lombardia,03/02/2005,Mirnyi M.,Muller G.,1.43,2.69
Internazionali di Lombardia,04/02/2005,Soderling R.,Stakhovsky S.,1.22,4.05
Internazionali di Lombardia,04/02/2005,Stepanek R.,Schuettler R.,1.73,2.04
Internazionali di Lombardia,04/02/2005,Ljubicic I.,Beck K.,1.5,2.49
Internazionali di Lombardia,04/02/2005,Mirnyi M.,Behrend T.,1.37,2.95
Internazionali di Lombardia,05/02/2005,Stepanek R.,Ljubicic I.,2.43,1.52
Internazionali di Lombardia,05/02/2005,Soderling R.,Mirnyi M.,1.75,1.99
Internazionali di Lombardia,06/02/2005,Soderling R.,Stepanek R.,1.62,2.2
Bellsouth Open,31/01/2005,Mathieu P.H.,Hernandez O.,1.61,2.19
Bellsouth Open,31/01/2005,Zabaleta M.,Lapentti N.,1.44,2.64
Bellsouth Open,31/01/2005,Volandri F.,Garcia-Lopez G.,1.43,2.67
Bellsouth Open,31/01/2005,Saretta F.,Parada F.,1.15,3.8
Bellsouth Open,01/02/2005,Almagro N.,Corretja A.,1.52,2.45
Bellsouth Open,01/02/2005,Sanchez D.,Montanes A.,1.37,2.92
Bellsouth Open,01/02/2005,Ramirez-Hidalgo R.,Starace P.,2.36,1.54
Bellsouth Open,01/02/2005,Acasuso J.,Patience O.,1.34,3.09
Bellsouth Open,01/02/2005,Calleri A.,Calatrava A.,1.29,3.41
Bellsouth Open,01/02/2005,Luzzi F.,Tipsarevic J.,2.2,1.61
Bellsouth Open,01/02/2005,Ferrer D.,Portas A.,1.51,2.58
Bellsouth Open,01/02/2005,Puerta M.,Monaco J.,2.47,1.5
Bellsouth Open,01/02/2005,Mantilla F.,Garcia A.,1.92,1.79
Bellsouth Open,01/02/2005,Ventura S.,Harboe P.,,
Bellsouth Open,02/02/2005,Gonzalez F.,Luczak P.,1.1,6.54
Bellsouth Open,03/02/2005,Gaudio G.,Vanek J.,1.11,5.98
Bellsouth Open,02/02/2005,Ferrer D.,Puerta M.,1.39,2.95
Bellsouth Open,02/02/2005,Ramirez-Hidalgo R.,Mantilla F.,2.21,1.65
Bellsouth Open,02/02/2005,Volandri F.,Mathieu P.H.,1.55,2.35
Bellsouth Open,02/02/2005,Calleri A.,Luzzi F.,1.23,4.13
Bellsouth Open,03/02/2005,Acasuso J.,Saretta F.,1.36,3.0
Bellsouth Open,03/02/2005,Gaudio G.,Sanchez D.,1.28,3.51
Bellsouth Open,03/02/2005,Zabaleta M.,Ventura S.,1.44,2.69
