Tournament,Date,Winner,Loser,AvgW,AvgL
Australian Open,16/01/2006,Malisse X.,Youzhny M.,1.78,2.01
Australian Open,16/01/2006,Johansson T.,Saulnier C.,1.17,4.94
Australian Open,16/01/2006,Tursunov D.,Henman T.,1.8,1.99
Australian Open,16/01/2006,Muller G.,Mello R.,1.28,3.67
Australian Open,16/01/2006,Roddick A.,Lammer M.,1.02,25.5
Australian Open,17/01/2006,Federer R.,Istomin D.,1.01,32.42
Australian Open,17/01/2006,Coria G.,Hanescu V.,1.22,4.35
Australian Open,17/01/2006,Horna L.,Monfils G.,4.36,1.21
Australian Open,17/01/2006,Hrbaty D.,Marach O.,1.09,7.23
Australian Open,17/01/2006,Luzzi F.,Marin J.A.,,
Australian Open,17/01/2006,Goldstein P.,Djokovic N.,3.03,1.37
Australian Open,17/01/2006,Luczak P.,Minar I.,1.56,2.4
Australian Open,17/01/2006,Norman D.,Fleishman Z.,1.86,1.93
Australian Open,17/01/2006,Rochus O.,Llodra M.,1.17,5.02
Australian Open,17/01/2006,Phau B.,Berlocq C.,1.33,3.31
Australian Open,17/01/2006,Kim K.,Levy H.,2.0,1.8
Australian Open,17/01/2006,Healey N.,Volandri F.,3.63,1.28
Australian Open,17/01/2006,Haas T.,Gasquet R.,1.45,2.71
Australian Open,17/01/2006,Davydenko N.,Karlovic I.,1.32,3.34
Australian Open,17/01/2006,Andreev I.,Almagro N.,1.19,4.71
Australian Open,17/01/2006,Pashanski B.,Arthurs W.,2.44,1.55
Australian Open,17/01/2006,Monaco J.,Lisnard J.R.,1.48,2.64
Australian Open,17/01/2006,Chela J.I.,Murray A.,2.44,1.55
Australian Open,17/01/2006,Hewitt L.,Vik R.,1.06,8.82
Australian Open,17/01/2006,Delic A.,Starace P.,2.38,1.58
Australian Open,17/01/2006,Mayer F.,Lee H.T.,1.43,2.8
Australian Open,17/01/2006,Vliegen K.,Rochus C.,1.51,2.54
Australian Open,17/01/2006,Kiefer N.,Srichaphan P.,1.52,2.53
Australian Open,17/01/2006,Tipsarevic J.,Seppi A.,3.11,1.36
Australian Open,17/01/2006,Mirnyi M.,Ascione T.,1.31,3.43
Australian Open,17/01/2006,Sanguinetti D.,Adaktusson J.,1.19,4.73
Australian Open,17/01/2006,Mathieu P.H.,Clement A.,2.12,1.7
Australian Open,17/01/2006,Bogomolov A.,Gonzalez F.,6.53,1.12
Australian Open,17/01/2006,Sluiter R.,Snobel P.,1.43,2.83
Australian Open,17/01/2006,Verdasco F.,Carlsen K.,1.32,3.42
Australian Open,17/01/2006,Ferrero J.C.,Zib T.,1.21,4.43
Australian Open,17/01/2006,Grosjean S.,Philippoussis M.,1.38,3.06
Australian Open,18/01/2006,Ljubicic I.,Kohlschreiber P.,1.14,5.81
Australian Open,18/01/2006,Gremelmayr D.,Ginepri R.,7.76,1.09
Australian Open,18/01/2006,Baghdatis M.,Stepanek R.,2.33,1.6
Australian Open,18/01/2006,Gaudio G.,Burgsmuller L.,1.22,4.18
Australian Open,18/01/2006,Ferrer D.,Bracciali D.,1.28,3.72
Australian Open,18/01/2006,Santoro F.,Pavel A.,1.55,2.43
Australian Open,18/01/2006,Benneteau J.,Garcia-Lopez G.,2.35,1.59
Australian Open,18/01/2006,Ancic M.,Hernych J.,1.2,4.48
Australian Open,18/01/2006,Nieminen J.,Wang Y.T.,1.13,5.83
Australian Open,18/01/2006,Lopez F.,Muller G.,1.52,2.51
Australian Open,18/01/2006,Blake J.,Faurel J.C.,1.06,9.25
Australian Open,18/01/2006,Roddick A.,Moodie W.,1.05,9.7
Australian Open,18/01/2006,Simon G.,Berdych T.,5.42,1.15
Australian Open,18/01/2006,Robredo T.,Tursunov D.,1.99,1.8
Australian Open,18/01/2006,Johansson T.,Malisse X.,1.68,2.17
Australian Open,18/01/2006,Nalbandian D.,Wawrinka S.,1.24,4.07
Australian Open,19/01/2006,Luczak P.,Rochus O.,4.16,1.23
Australian Open,19/01/2006,Davydenko N.,Kim K.,1.11,6.78
Australian Open,19/01/2006,Vliegen K.,Verdasco F.,2.09,1.73
Australian Open,19/01/2006,Mirnyi M.,Sanguinetti D.,1.72,2.1
Australian Open,19/01/2006,Andreev I.,Sluiter R.,1.25,3.95
Australian Open,19/01/2006,Coria G.,Luzzi F.,1.14,5.59
Australian Open,19/01/2006,Hrbaty D.,Norman D.,1.11,6.69
Australian Open,19/01/2006,Federer R.,Mayer F.,1.02,20.9
Australian Open,19/01/2006,Grosjean S.,Monaco J.,1.13,6.09
Australian Open,19/01/2006,Kiefer N.,Pashanski B.,1.11,6.43
Australian Open,19/01/2006,Horna L.,Phau B.,1.56,2.41
Australian Open,19/01/2006,Healey N.,Delic A.,2.29,1.62
Australian Open,19/01/2006,Ferrero J.C.,Tipsarevic J.,1.21,4.44
Australian Open,19/01/2006,Mathieu P.H.,Bogomolov A.,1.4,2.91
Australian Open,19/01/2006,Haas T.,Goldstein P.,1.1,7.14
Australian Open,19/01/2006,Chela J.I.,Hewitt L.,2.96,1.41
Australian Open,20/01/2006,Santoro F.,Gaudio G.,2.46,1.54
Australian Open,20/01/2006,Ferrer D.,Ancic M.,2.69,1.46
Australian Open,20/01/2006,Baghdatis M.,Gremelmayr D.,1.3,3.5
Australian Open,20/01/2006,Roddick A.,Benneteau J.,1.05,10.6
Australian Open,20/01/2006,Nalbandian D.,Nieminen J.,1.47,2.67
Australian Open,20/01/2006,Johansson T.,Simon G.,1.33,3.31
Australian Open,20/01/2006,Ljubicic I.,Lopez F.,1.3,3.5
Australian Open,20/01/2006,Robredo T.,Blake J.,3.16,1.37
Australian Open,21/01/2006,Mathieu P.H.,Horna L.,1.73,2.09
Australian Open,21/01/2006,Grosjean S.,Coria G.,1.59,2.34
Australian Open,21/01/2006,Hrbaty D.,Andreev I.,1.99,1.8
Australian Open,21/01/2006,Chela J.I.,Vliegen K.,1.47,2.66
Australian Open,21/01/2006,Haas T.,Luczak P.,1.12,6.56
Australian Open,21/01/2006,Kiefer N.,Ferrero J.C.,2.01,1.79
Australian Open,21/01/2006,Davydenko N.,Healey N.,1.07,8.69
Australian Open,21/01/2006,Federer R.,Mirnyi M.,1.03,16.69
Australian Open,22/01/2006,Baghdatis M.,Roddick A.,5.48,1.15
Australian Open,22/01/2006,Nalbandian D.,Robredo T.,1.41,2.91
Australian Open,22/01/2006,Santoro F.,Ferrer D.,3.07,1.37
Australian Open,22/01/2006,Ljubicic I.,Johansson T.,1.51,2.57
Australian Open,23/01/2006,Kiefer N.,Chela J.I.,1.61,2.3
Australian Open,23/01/2006,Davydenko N.,Hrbaty D.,1.46,2.68
Australian Open,23/01/2006,Grosjean S.,Mathieu P.H.,1.5,2.57
Australian Open,23/01/2006,Federer R.,Haas T.,1.08,9.01
Australian Open,24/01/2006,Nalbandian D.,Santoro F.,1.18,4.9
Australian Open,24/01/2006,Baghdatis M.,Ljubicic I.,3.04,1.39
Australian Open,25/01/2006,Kiefer N.,Grosjean S.,1.82,2.0
Australian Open,25/01/2006,Federer R.,Davydenko N.,1.04,14.0
Australian Open,26/01/2006,Baghdatis M.,Nalbandian D.,2.99,1.4
Australian Open,27/01/2006,Federer R.,Kiefer N.,1.07,9.69
Australian Open,29/01/2006,Federer R.,Baghdatis M.,1.13,6.57
International Championships,30/01/2006,Gimelstob J.,Udomchoke D.,1.85,1.91
International Championships,30/01/2006,Garcia-Lopez G.,Phau B.,1.94,1.83
International Championships,31/01/2006,Mayer F.,Berrer M.,1.36,3.06
International Championships,31/01/2006,Widom T.,Moodie W.,3.13,1.36
International Championships,31/01/2006,Agassi A.,Mello R.,1.14,5.68
International Championships,31/01/2006,Marach O.,Saulnier C.,2.1,1.72
International Championships,31/01/2006,Greul S.,Fish M.,2.68,1.49
International Championships,31/01/2006,Spadea V.,Wang Y.,1.53,2.49
International Championships,31/01/2006,Malisse X.,Sargsian S.,1.09,10.0
International Championships,31/01/2006,Delgado R.,Reynolds B.,2.29,1.62
International Championships,01/02/2006,Lee H.T.,Ginepri R.,3.88,1.25
International Championships,01/02/2006,Salzenstein J.,Sabau R.,1.27,3.9
International Championships,01/02/2006,Muller G.,Rehnquist B.,1.35,3.11
International Championships,01/02/2006,Haas T.,Kunitsyn I.,1.09,6.98
International Championships,01/02/2006,Kendrick R.,Kim K.,2.4,1.57
International Championships,01/02/2006,Pavel A.,Patience O.,1.51,2.54
International Championships,01/02/2006,Mayer F.,Marach O.,1.43,2.77
International Championships,01/02/2006,Malisse X.,Gimelstob J.,1.27,3.79
International Championships,01/02/2006,Garcia-Lopez G.,Widom T.,1.44,2.76
International Championships,02/02/2006,Agassi A.,Delgado R.,1.09,7.29
International Championships,02/02/2006,Lee H.T.,Greul S.,1.49,2.58
International Championships,02/02/2006,Muller G.,Salzenstein J.,1.38,3.01
International Championships,02/02/2006,Spadea V.,Kendrick R.,1.39,2.99
International Championships,03/02/2006,Haas T.,Pavel A.,1.19,4.73
International Championships,03/02/2006,Spadea V.,Lee H.T.,1.61,2.3
International Championships,03/02/2006,Haas T.,Muller G.,1.22,4.19
International Championships,03/02/2006,Garcia-Lopez G.,Agassi A.,4.3,1.21
International Championships,04/02/2006,Malisse X.,Mayer F.,1.4,2.89
International Championships,05/02/2006,Haas T.,Spadea V.,1.29,3.61
International Championships,05/02/2006,Malisse X.,Garcia-Lopez G.,1.41,2.9
International Championships,05/02/2006,Haas T.,Malisse X.,1.39,2.93
Movistar Open,30/01/2006,Gimeno-Traver D.,Calleri A.,,
Movistar Open,30/01/2006,Cuadrado C.,Behrend T.,2.52,1.52
Movistar Open,30/01/2006,Montanes A.,Monaco J.,2.37,1.57
Movistar Open,30/01/2006,Marcaccio G.,Horna L.,4.66,1.19
Movistar Open,30/01/2006,Del Potro J.M.,Portas A.,1.72,2.12
Movistar Open,30/01/2006,Gaudio G.,Parada F.,1.04,11.65
Movistar Open,30/01/2006,Aguilar J.,Hormazabal G.,,
Movistar Open,31/01/2006,Massu N.,Daniel M.,1.22,4.17
Movistar Open,31/01/2006,di Mauro A.,Garcia A.,1.52,2.58
Movistar Open,31/01/2006,Ramirez-Hidalgo R.,Almagro N.,2.18,1.67
Movistar Open,31/01/2006,Marin J.A.,Armando H.,1.93,1.85
Movistar Open,31/01/2006,Acasuso J.,Navarro-Pastor I.,1.19,4.49
Movistar Open,31/01/2006,Friedl L.,Berlocq C.,3.38,1.31
Movistar Open,31/01/2006,Ventura S.,Capdeville P.,2.36,1.58
Movistar Open,31/01/2006,Pashanski B.,Saretta F.,1.5,2.59
Movistar Open,01/02/2006,Gonzalez F.,Mazarakis V.,1.04,10.57
Movistar Open,01/02/2006,Montanes A.,Ventura S.,1.69,2.14
Movistar Open,01/02/2006,Cuadrado C.,Gimeno-Traver D.,2.22,1.64
Movistar Open,01/02/2006,Ramirez-Hidalgo R.,Gaudio G.,6.25,1.12
Movistar Open,02/02/2006,Massu N.,Marin J.A.,1.25,3.92
Movistar Open,02/02/2006,Acasuso J.,Marcaccio G.,1.1,7.83
Movistar Open,02/02/2006,Pashanski B.,di Mauro A.,1.61,2.28
Movistar Open,02/02/2006,Friedl L.,Aguilar J.,1.74,2.06
Movistar Open,03/02/2006,Gonzalez F.,Del Potro J.M.,1.14,5.7
Movistar Open,03/02/2006,Ramirez-Hidalgo R.,Montanes A.,2.03,1.76
Movistar Open,03/02/2006,Acasuso J.,Friedl L.,1.12,6.25
Movistar Open,03/02/2006,Massu N.,Cuadrado C.,1.17,4.94
Movistar Open,04/02/2006,Gonzalez F.,Pashanski B.,1.15,5.34
Movistar Open,04/02/2006,Acasuso J.,Ramirez-Hidalgo R.,1.59,2.33
Movistar Open,05/02/2006,Massu N.,Gonzalez F.,2.78,1.43
Movistar Open,05/02/2006,Acasuso J.,Massu N.,2.09,1.72
PBZ Zagreb Indoors,30/01/2006,Djokovic N.,Vik R.,1.74,2.06
PBZ Zagreb Indoors,30/01/2006,Cilic M.,Andreev I.,5.8,1.13
PBZ Zagreb Indoors,30/01/2006,Henman T.,Clement A.,1.47,2.63
PBZ Zagreb Indoors,30/01/2006,Nieminen J.,Starace P.,1.16,5.14
PBZ Zagreb Indoors,31/01/2006,Stepanek R.,Cakl T.,1.12,6.94
PBZ Zagreb Indoors,31/01/2006,Seppi A.,Okun N.,1.34,3.41
PBZ Zagreb Indoors,31/01/2006,Koubek S.,Minar I.,1.74,2.09
PBZ Zagreb Indoors,31/01/2006,Wawrinka S.,Ferrer D.,2.23,1.65
PBZ Zagreb Indoors,31/01/2006,Ancic M.,Tursunov D.,1.57,2.37
PBZ Zagreb Indoors,31/01/2006,Bozoljac I.,Bracciali D.,2.32,1.61
PBZ Zagreb Indoors,31/01/2006,Gasquet R.,Sanguinetti D.,1.54,2.46
PBZ Zagreb Indoors,31/01/2006,Carlsen K.,Hernych J.,1.84,1.93
PBZ Zagreb Indoors,01/02/2006,Youzhny M.,Zib T.,1.3,3.39
PBZ Zagreb Indoors,01/02/2006,Lopez F.,Soderling R.,2.27,1.62
PBZ Zagreb Indoors,01/02/2006,Ljubicic I.,Murray A.,1.17,4.81
PBZ Zagreb Indoors,01/02/2006,Karlovic I.,Schuettler R.,1.32,3.3
PBZ Zagreb Indoors,01/02/2006,Koubek S.,Wawrinka S.,3.06,1.37
PBZ Zagreb Indoors,01/02/2006,Henman T.,Gasquet R.,1.92,1.86
PBZ Zagreb Indoors,02/02/2006,Djokovic N.,Stepanek R.,2.87,1.41
PBZ Zagreb Indoors,02/02/2006,Bozoljac I.,Lopez F.,4.19,1.23
PBZ Zagreb Indoors,02/02/2006,Youzhny M.,Nieminen J.,2.12,1.71
PBZ Zagreb Indoors,02/02/2006,Karlovic I.,Ancic M.,2.45,1.55
