Tournament,Date,Winner,Loser,AvgW,AvgL
TATA Open,31/12/2001,Stoliarov A.,Paes L.,1.58,2.1
TATA Open,31/12/2001,van Scheppingen D.,Tabara M.,,
TATA Open,31/12/2001,Vanek J.,Bhupathi M.,,
TATA Open,31/12/2001,Calatrava A.,Hrbaty D.,2.65,1.37
TATA Open,31/12/2001,Canas G.,Karlovic I.,1.19,3.65
TATA Open,31/12/2001,Johansson T.,Rochus O.,1.29,3.03
TATA Open,31/12/2001,Kucera K.,van Scheppingen D.,,
TATA Open,31/12/2001,Pavel A.,Galvani S.,1.28,3.07
TATA Open,31/12/2001,Santoro F.,Labadze I.,1.43,2.4
TATA Open,31/12/2001,Srichaphan P.,Stoliarov A.,2.07,1.6
TATA Open,31/12/2001,Vanek J.,Okun N.,1.75,1.82
TATA Open,31/12/2001,Canas G.,Vanek J.,1.22,3.47
TATA Open,31/12/2001,Kucera K.,Santoro F.,1.67,1.97
TATA Open,31/12/2001,Pavel A.,Calatrava A.,1.33,2.82
TATA Open,31/12/2001,Srichaphan P.,Johansson T.,2.77,1.34
TATA Open,31/12/2001,Canas G.,Kucera K.,1.44,2.42
TATA Open,31/12/2001,Srichaphan P.,Pavel A.,2.28,1.48
TATA Open,31/12/2001,Canas G.,Srichaphan P.,1.41,2.5
Qatar Open,31/12/2001,Bjorkman J.,Vacek J.,1.59,2.15
Qatar Open,31/12/2001,Davydenko N.,Youzhny M.,2.18,1.54
Qatar Open,31/12/2001,Dupuis A.,Gaudenzi A.,1.69,1.96
Qatar Open,31/12/2001,El Aynaoui Y.,Pioline C.,1.52,2.23
Qatar Open,31/12/2001,Ivanisevic G.,Koubek S.,,
Qatar Open,31/12/2001,Kafelnikov Y.,Vacek D.,1.2,3.81
Qatar Open,31/12/2001,Knowle J.,Portas A.,2.1,1.55
Qatar Open,31/12/2001,Mantilla F.,Caratti C.,,
Qatar Open,31/12/2001,Montanes A.,Sanchez D.,1.87,1.73
Qatar Open,31/12/2001,Novak J.,Hipfl M.,1.33,2.83
Qatar Open,31/12/2001,Ogorodov O.,Al Khulaifi N.G.,,
Qatar Open,31/12/2001,Schuettler R.,Nieminen J.,1.58,2.1
Qatar Open,31/12/2001,Squillari F.,Sargsian S.,1.94,1.72
Qatar Open,31/12/2001,Stepanek R.,Rochus C.,,
Qatar Open,31/12/2001,Ulihrach B.,Blanco G.,1.29,3.0
Qatar Open,31/12/2001,Vicente F.,Alami K.,1.68,1.97
Qatar Open,31/12/2001,El Aynaoui Y.,Squillari F.,1.44,2.49
Qatar Open,31/12/2001,Kafelnikov Y.,Davydenko N.,1.22,3.59
Qatar Open,31/12/2001,Mantilla F.,Ogorodov O.,1.25,3.25
Qatar Open,31/12/2001,Novak J.,Dupuis A.,1.36,2.74
Qatar Open,31/12/2001,Schuettler R.,Montanes A.,1.32,2.9
Qatar Open,31/12/2001,Stepanek R.,Ivanisevic G.,3.17,1.27
Qatar Open,31/12/2001,Ulihrach B.,Bjorkman J.,1.91,1.73
Qatar Open,31/12/2001,Vicente F.,Knowle J.,1.48,2.32
Qatar Open,31/12/2001,El Aynaoui Y.,Novak J.,1.78,1.82
Qatar Open,31/12/2001,Mantilla F.,Stepanek R.,1.36,2.72
Qatar Open,31/12/2001,Schuettler R.,Kafelnikov Y.,2.66,1.38
Qatar Open,31/12/2001,Ulihrach B.,Vicente F.,1.4,2.59
Qatar Open,31/12/2001,El Aynaoui Y.,Schuettler R.,1.83,1.78
Qatar Open,31/12/2001,Mantilla F.,Ulihrach B.,2.5,1.41
Qatar Open,31/12/2001,El Aynaoui Y.,Mantilla F.,1.4,2.53
Heineken Open,07/01/2002,Bjorkman J.,Gaudio G.,1.55,2.2
Heineken Open,07/01/2002,Clavet F.,Gambill J.M.,2.38,1.48
Heineken Open,07/01/2002,Elseneer G.,Hrbaty D.,2.65,1.37
Heineken Open,07/01/2002,Golmard J.,Willman D.,,
Heineken Open,07/01/2002,Ivanisevic G.,Nieminen J.,,
Heineken Open,07/01/2002,Kratochvil M.,Ginepri R.,1.38,2.71
Heineken Open,07/01/2002,Mantilla F.,Koubek S.,1.6,2.07
Heineken Open,07/01/2002,Nalbandian D.,Phau B.,1.57,2.1
Heineken Open,07/01/2002,Nielsen M.,Vinciguerra A.,,
Heineken Open,07/01/2002,Novak J.,Gaudenzi A.,1.27,3.21
Heineken Open,07/01/2002,Rusedski G.,Zabaleta M.,1.43,2.48
Heineken Open,07/01/2002,Safin M.,Chang M.,1.3,3.01
Heineken Open,07/01/2002,Schalken S.,Blanco G.,1.24,3.36
Heineken Open,07/01/2002,Tabara M.,Sa A.,1.57,2.05
Heineken Open,07/01/2002,Vicente F.,Squillari F.,,
Heineken Open,07/01/2002,Youzhny M.,Montanes A.,1.5,2.34
Heineken Open,07/01/2002,Bjorkman J.,Safin M.,2.81,1.34
Heineken Open,07/01/2002,Golmard J.,Elseneer G.,1.34,2.73
Heineken Open,07/01/2002,Ivanisevic G.,Youzhny M.,,
Heineken Open,07/01/2002,Kratochvil M.,Nielsen M.,,
Heineken Open,07/01/2002,Mantilla F.,Schalken S.,2.07,1.61
Heineken Open,07/01/2002,Nalbandian D.,Clavet F.,1.96,1.69
Heineken Open,07/01/2002,Novak J.,Vicente F.,1.33,2.86
Heineken Open,07/01/2002,Rusedski G.,Tabara M.,1.3,3.0
Heineken Open,07/01/2002,Golmard J.,Bjorkman J.,,
Heineken Open,07/01/2002,Kratochvil M.,Nalbandian D.,,
Heineken Open,07/01/2002,Novak J.,Mantilla F.,,
Heineken Open,07/01/2002,Rusedski G.,Ivanisevic G.,,
Heineken Open,07/01/2002,Golmard J.,Kratochvil M.,1.69,1.92
Heineken Open,07/01/2002,Rusedski G.,Novak J.,1.93,1.68
Heineken Open,07/01/2002,Rusedski G.,Golmard J.,1.57,2.16
adidas International,07/01/2002,Boutter J.,Johansson T.,2.53,1.41
adidas International,07/01/2002,Canas G.,Delgado R.,1.31,2.92
adidas International,07/01/2002,Chela J.I.,Costa A.,,
adidas International,07/01/2002,Escude N.,Martin A.,1.52,2.26
adidas International,07/01/2002,Federer R.,Robredo T.,1.6,2.07
adidas International,07/01/2002,Ferreira W.,Clement A.,,
adidas International,07/01/2002,Kucera K.,Santoro F.,1.65,2.02
adidas International,07/01/2002,Lee H.T.,Moya C.,,
adidas International,07/01/2002,Malisse X.,Arazi H.,1.77,1.85
adidas International,07/01/2002,Mirnyi M.,Arthurs W.,,
adidas International,07/01/2002,Pavel A.,Diaz J.,,
adidas International,07/01/2002,Rios M.,Ljubicic I.,1.65,1.98
adidas International,07/01/2002,Roddick A.,Ilie A.,1.21,3.5
adidas International,07/01/2002,Schuettler R.,Kiefer N.,1.69,1.96
adidas International,07/01/2002,Srichaphan P.,Grosjean S.,3.06,1.3
adidas International,07/01/2002,Ulihrach B.,Lapentti N.,1.87,1.75
adidas International,07/01/2002,Boutter J.,Schuettler R.,2.19,1.55
adidas International,07/01/2002,Chela J.I.,Ferreira W.,2.1,1.6
adidas International,07/01/2002,Escude N.,Canas G.,1.83,1.8
adidas International,07/01/2002,Federer R.,Malisse X.,1.51,2.25
adidas International,07/01/2002,Lee H.T.,Kucera K.,2.52,1.4
adidas International,07/01/2002,Mirnyi M.,Srichaphan P.,1.71,1.95
adidas International,07/01/2002,Rios M.,Pavel A.,1.71,1.92
adidas International,07/01/2002,Roddick A.,Ulihrach B.,1.3,3.01
adidas International,07/01/2002,Chela J.I.,Escude N.,2.7,1.37
adidas International,07/01/2002,Federer R.,Rios M.,1.5,2.32
adidas International,07/01/2002,Mirnyi M.,Boutter J.,1.6,2.11
adidas International,07/01/2002,Roddick A.,Lee H.T.,1.14,4.35
adidas International,07/01/2002,Chela J.I.,Mirnyi M.,2.64,1.38
adidas International,07/01/2002,Federer R.,Roddick A.,1.9,1.75
adidas International,07/01/2002,Federer R.,Chela J.I.,1.32,2.96
Australian Open,14/01/2002,Acasuso J.,Vacek J.,2.15,1.57
Australian Open,14/01/2002,Arazi H.,Heuberger I.,1.23,3.5
Australian Open,14/01/2002,Bachelot J.F,Galvani S.,2.08,1.61
Australian Open,14/01/2002,Bjorkman J.,Massu N.,1.5,2.3
Australian Open,14/01/2002,Black B.,Labadze I.,,
Australian Open,14/01/2002,Blake J.,Corretja A.,2.49,1.44
Australian Open,14/01/2002,Boutter J.,Kuerten G.,2.52,1.43
Australian Open,14/01/2002,Calatrava A.,Rochus O.,1.75,1.86
Australian Open,14/01/2002,Canas G.,Srichaphan P.,1.29,3.08
Australian Open,14/01/2002,Chela J.I.,Okun N.,1.34,2.83
Australian Open,14/01/2002,Clavet F.,Lee M.,1.29,3.07
Australian Open,14/01/2002,Clement A.,Saretta F.,1.17,4.12
Australian Open,14/01/2002,Costa A.,Mantilla F.,2.14,1.59
Australian Open,14/01/2002,Delgado R.,Montanes A.,1.61,2.1
Australian Open,14/01/2002,Dent T.,Tabara M.,1.47,2.38
Australian Open,14/01/2002,El Aynaoui Y.,Vanek J.,1.18,3.95
Australian Open,14/01/2002,Enqvist T.,Thomann N.,1.12,4.97
Australian Open,14/01/2002,Escude N.,Reid T.,,
Australian Open,14/01/2002,Federer R.,Chang M.,1.12,5.1
Australian Open,14/01/2002,Ferreira W.,Gambill J.M.,1.92,1.72
Australian Open,14/01/2002,Fish M.,Santoro F.,2.62,1.39
Australian Open,14/01/2002,Gaudenzi A.,Fromberg R.,1.9,1.76
Australian Open,14/01/2002,Gaudio G.,Brasington J.,1.53,2.23
Australian Open,14/01/2002,Golmard J.,Arthurs W.,1.45,2.47
Australian Open,14/01/2002,Gonzalez F.,Sargsian S.,,
Australian Open,14/01/2002,Grosjean S.,Balcells J.,1.14,4.52
Australian Open,14/01/2002,Haas T.,Stoliarov A.,1.12,4.87
Australian Open,14/01/2002,Henman T.,Larkham T.,,
Australian Open,14/01/2002,Hipfl M.,Davydenko N.,2.23,1.55
Australian Open,14/01/2002,Hrbaty D.,Burgsmuller L.,1.39,2.6
Australian Open,14/01/2002,Ivanisevic G.,Damm M.,,
Australian Open,14/01/2002,Johansson T.,Diaz J.,1.11,5.25
Australian Open,14/01/2002,Kafelnikov Y.,Kohlmann M.,1.1,5.18
Australian Open,14/01/2002,Kim A.,Sanguinetti D.,2.0,1.66
Australian Open,14/01/2002,Koubek S.,Saulnier C.,1.55,2.2
Australian Open,14/01/2002,Kratochvil M.,Meligeni F.,1.25,3.3
Australian Open,14/01/2002,Kucera K.,Schalken S.,1.92,1.74
Australian Open,14/01/2002,Lapentti N.,Pretzsch A.,1.28,3.2
Australian Open,14/01/2002,Ljubicic I.,Ulihrach B.,1.77,1.89
Australian Open,14/01/2002,Malisse X.,Behrend T.,1.18,4.03
Australian Open,14/01/2002,Martin A.,Hewitt L.,5.69,1.09
Australian Open,14/01/2002,Martin T.,Sa A.,1.19,3.85
Australian Open,14/01/2002,Moya C.,Calleri A.,1.32,2.9
Australian Open,14/01/2002,Nalbandian D.,Vacek D.,1.28,3.1
Australian Open,14/01/2002,Novak J.,Kiefer N.,1.48,2.33
Australian Open,14/01/2002,Pavel A.,Squillari F.,1.21,3.7
Australian Open,14/01/2002,Philippoussis M.,Blanco G.,1.08,5.75
Australian Open,14/01/2002,Pless K.,Mirnyi M.,3.2,1.28
Australian Open,14/01/2002,Portas A.,Ilie A.,2.45,1.43
Australian Open,14/01/2002,Rios M.,Crabb J.,1.07,6.5
Australian Open,14/01/2002,Robredo T.,Russell M.,1.19,3.98
Australian Open,14/01/2002,Rochus C.,Sluiter R.,1.82,1.81
Australian Open,14/01/2002,Roddick A.,Zabaleta M.,1.11,5.0
Australian Open,14/01/2002,Rusedski G.,Draper S.,1.22,3.57
Australian Open,14/01/2002,Safin M.,Dupuis A.,1.16,4.43
Australian Open,14/01/2002,Sampras P.,Nieminen J.,1.06,6.17
Australian Open,14/01/2002,Savolt A.,Patience O.,,
Australian Open,14/01/2002,Schuettler R.,Mathieu P.H.,1.26,3.33
Australian Open,14/01/2002,Simoni A.,Fukarek O.,2.05,1.65
Australian Open,14/01/2002,Vicente F.,Carlsen K.,1.82,1.83
Australian Open,14/01/2002,Vinciguerra A.,Luzzi F.,1.31,2.97
Australian Open,14/01/2002,Voinea A.,Sanchez D.,1.51,2.28
Australian Open,14/01/2002,Voltchkov V.,Mamiit C.,2.18,1.55
Australian Open,14/01/2002,Youzhny M.,Llodra M.,1.56,2.23
Australian Open,14/01/2002,Bjorkman J.,Enqvist T.,2.58,1.41
Australian Open,14/01/2002,Canas G.,Delgado R.,1.14,4.53
Australian Open,14/01/2002,Clavet F.,Grosjean S.,3.23,1.28
Australian Open,14/01/2002,Costa A.,Black B.,1.42,2.6
Australian Open,14/01/2002,Dent T.,Vinciguerra A.,1.42,2.53
Australian Open,14/01/2002,El Aynaoui Y.,Vicente F.,1.2,3.86
Australian Open,14/01/2002,Escude N.,Calatrava A.,1.21,3.79
Australian Open,14/01/2002,Federer R.,Savolt A.,1.05,7.13
Australian Open,14/01/2002,Ferreira W.,Nalbandian D.,1.62,2.05
Australian Open,14/01/2002,Gaudio G.,Clement A.,3.11,1.29
Australian Open,14/01/2002,Golmard J.,Ivanisevic G.,1.88,1.75
Australian Open,14/01/2002,Gonzalez F.,Robredo T.,,
Australian Open,14/01/2002,Haas T.,Bachelot J.F,1.05,7.0
Australian Open,14/01/2002,Henman T.,Voltchkov V.,1.12,5.29
Australian Open,14/01/2002,Hrbaty D.,Portas A.,1.54,2.26
Australian Open,14/01/2002,Johansson T.,Hipfl M.,1.18,3.9
Australian Open,14/01/2002,Kim A.,Kafelnikov Y.,5.81,1.08
Australian Open,14/01/2002,Koubek S.,Blake J.,2.62,1.39
Australian Open,14/01/2002,Lapentti N.,Acasuso J.,1.25,3.4
Australian Open,14/01/2002,Ljubicic I.,Roddick A.,3.2,1.28
Australian Open,14/01/2002,Martin A.,Kratochvil M.,1.94,1.73
Australian Open,14/01/2002,Martin T.,Malisse X.,1.73,1.93
Australian Open,14/01/2002,Novak J.,Gaudenzi A.,1.14,4.67
Australian Open,14/01/2002,Pavel A.,Simoni A.,,
Australian Open,14/01/2002,Pless K.,Arazi H.,2.6,1.41
Australian Open,14/01/2002,Rios M.,Kucera K.,1.53,2.26
Australian Open,14/01/2002,Rusedski G.,Philippoussis M.,2.24,1.55
Australian Open,14/01/2002,Safin M.,Rochus C.,1.11,5.0
Australian Open,14/01/2002,Sampras P.,Chela J.I.,1.17,4.18
Australian Open,14/01/2002,Schuettler R.,Moya C.,1.86,1.78
Australian Open,14/01/2002,Voinea A.,Boutter J.,3.48,1.24
Australian Open,14/01/2002,Youzhny M.,Fish M.,1.48,2.4
Australian Open,14/01/2002,Bjorkman J.,Canas G.,2.5,1.44
Australian Open,14/01/2002,Costa A.,Pavel A.,2.25,1.54
Australian Open,14/01/2002,Federer R.,Schuettler R.,1.22,3.68
Australian Open,14/01/2002,Ferreira W.,Ljubicic I.,2.0,1.66
Australian Open,14/01/2002,Gonzalez F.,Kim A.,,
Australian Open,14/01/2002,Haas T.,Martin T.,1.48,2.43
Australian Open,14/01/2002,Henman T.,Rusedski G.,1.51,2.34
Australian Open,14/01/2002,Hrbaty D.,Golmard J.,2.33,1.5
Australian Open,14/01/2002,Johansson T.,El Aynaoui Y.,1.87,1.77
Australian Open,14/01/2002,Koubek S.,Pless K.,2.22,1.52
Australian Open,14/01/2002,Lapentti N.,Gaudio G.,1.37,2.73
Australian Open,14/01/2002,Novak J.,Clavet F.,1.39,2.66
Australian Open,14/01/2002,Rios M.,Martin A.,1.46,2.44
Australian Open,14/01/2002,Safin M.,Youzhny M.,1.24,3.48
Australian Open,14/01/2002,Sampras P.,Escude N.,1.25,3.35
Australian Open,14/01/2002,Voinea A.,Dent T.,3.09,1.3
Australian Open,14/01/2002,Bjorkman J.,Henman T.,2.84,1.35
Australian Open,14/01/2002,Ferreira W.,Costa A.,1.87,1.77
Australian Open,14/01/2002,Haas T.,Federer R.,1.96,1.68
Australian Open,14/01/2002,Johansson T.,Voinea A.,1.25,3.49
Australian Open,14/01/2002,Koubek S.,Gonzalez F.,1.86,1.77
Australian Open,14/01/2002,Novak J.,Hrbaty D.,1.66,2.01
Australian Open,14/01/2002,Rios M.,Lapentti N.,1.44,2.52
Australian Open,14/01/2002,Safin M.,Sampras P.,1.94,1.7
Australian Open,14/01/2002,Haas T.,Rios M.,1.68,2.01
Australian Open,14/01/2002,Johansson T.,Bjorkman J.,1.73,1.94
Australian Open,14/01/2002,Novak J.,Koubek S.,1.32,2.99
Australian Open,14/01/2002,Safin M.,Ferreira W.,1.19,4.01
Australian Open,14/01/2002,Johansson T.,Novak J.,1.63,2.09
Australian Open,14/01/2002,Safin M.,Haas T.,1.51,2.34
Australian Open,14/01/2002,Johansson T.,Safin M.,3.15,1.3
Milan Indoors,28/01/2002,Arazi H.,Youzhny M.,1.65,2.02
Milan Indoors,28/01/2002,Davydenko N.,Meligeni F.,,
Milan Indoors,28/01/2002,El Aynaoui Y.,Pless K.,1.38,2.64
Milan Indoors,28/01/2002,Escude N.,Rochus C.,1.26,3.21
Milan Indoors,28/01/2002,Federer R.,Koubek S.,1.23,3.5
Milan Indoors,28/01/2002,Ferrero J.C.,Boutter J.,1.74,1.9
Milan Indoors,28/01/2002,Galvani S.,Thomann N.,2.15,1.57
Milan Indoors,28/01/2002,Kratochvil M.,Gaudenzi A.,1.41,2.53
Milan Indoors,28/01/2002,Mirnyi M.,Luzzi F.,1.2,3.76
Milan Indoors,28/01/2002,Rusedski G.,Clavet F.,1.27,3.19
Milan Indoors,28/01/2002,Sa A.,Caratti C.,,
Milan Indoors,28/01/2002,Sanguinetti D.,Vinck C.,1.59,2.13
Milan Indoors,28/01/2002,Sargsian S.,Novak J.,3.14,1.28
Milan Indoors,28/01/2002,Schalken S.,Gambill J.M.,2.03,1.64
Milan Indoors,28/01/2002,Tabara M.,Ivanisevic G.,3.04,1.3
Milan Indoors,28/01/2002,Ulihrach B.,Nieminen J.,1.53,2.23
Milan Indoors,28/01/2002,El Aynaoui Y.,Galvani S.,1.21,3.63
Milan Indoors,28/01/2002,Escude N.,Arazi H.,1.57,2.16
Milan Indoors,28/01/2002,Federer R.,Davydenko N.,1.16,4.23
Milan Indoors,28/01/2002,Mirnyi M.,Tabara M.,1.3,3.04
Milan Indoors,28/01/2002,Rusedski G.,Ulihrach B.,1.39,2.64
Milan Indoors,28/01/2002,Sanguinetti D.,Ferrero J.C.,3.21,1.27
Milan Indoors,28/01/2002,Sargsian S.,Kratochvil M.,2.67,1.38
Milan Indoors,28/01/2002,Schalken S.,Sa A.,1.29,3.1
Milan Indoors,28/01/2002,Escude N.,Mirnyi M.,1.79,1.84
Milan Indoors,28/01/2002,Federer R.,Sargsian S.,1.21,3.64
Milan Indoors,28/01/2002,Rusedski G.,Schalken S.,1.41,2.58
Milan Indoors,28/01/2002,Sanguinetti D.,El Aynaoui Y.,2.78,1.35
Milan Indoors,28/01/2002,Federer R.,Rusedski G.,1.6,2.11
Milan Indoors,28/01/2002,Sanguinetti D.,Escude N.,2.88,1.33
Milan Indoors,28/01/2002,Sanguinetti D.,Federer R.,3.89,1.19
Copenhagen Open,11/02/2002,Burgsmuller L.,Fukarek O.,1.62,2.03
Copenhagen Open,11/02/2002,Carlsen K.,Arthurs W.,1.56,2.15
Copenhagen Open,11/02/2002,Godwin N.,Kiefer N.,2.58,1.38
Copenhagen Open,11/02/2002,Heuberger I.,Kohlmann M.,2.0,1.64
Copenhagen Open,11/02/2002,Labadze I.,Gremelmayr D.,1.24,3.32
Copenhagen Open,11/02/2002,Larsson M.,Youzhny M.,2.27,1.5
Copenhagen Open,11/02/2002,Mamiit C.,Dupuis A.,2.17,1.55
Copenhagen Open,11/02/2002,Novak J.,Galvani S.,1.16,4.23
Copenhagen Open,11/02/2002,Pretzsch A.,Chang M.,2.35,1.46
Copenhagen Open,11/02/2002,Rochus C.,Llodra M.,1.87,1.75
Copenhagen Open,11/02/2002,Rochus O.,Nieminen J.,1.88,1.73
Copenhagen Open,11/02/2002,Sanguinetti D.,Balcells J.,1.38,2.69
Copenhagen Open,11/02/2002,Schuettler R.,Bastl G.,1.34,2.79
Copenhagen Open,11/02/2002,Stepanek R.,Lee M.,1.97,1.67
Copenhagen Open,11/02/2002,Tabara M.,Voinea A.,2.32,1.5
Copenhagen Open,11/02/2002,Voltchkov V.,Calatrava A.,1.58,2.15
Copenhagen Open,11/02/2002,Burgsmuller L.,Godwin N.,1.53,2.2
Copenhagen Open,11/02/2002,Larsson M.,Labadze I.,1.64,2.0
Copenhagen Open,11/02/2002,Mamiit C.,Tabara M.,1.71,1.91
Copenhagen Open,11/02/2002,Novak J.,Voltchkov V.,1.31,2.95
Copenhagen Open,11/02/2002,Rochus C.,Stepanek R.,1.59,2.07
Copenhagen Open,11/02/2002,Rochus O.,Pretzsch A.,1.48,2.33
Copenhagen Open,11/02/2002,Sanguinetti D.,Carlsen K.,1.65,1.98
Copenhagen Open,11/02/2002,Schuettler R.,Heuberger I.,1.25,3.38
Copenhagen Open,11/02/2002,Burgsmuller L.,Mamiit C.,1.8,1.83
Copenhagen Open,11/02/2002,Larsson M.,Novak J.,2.67,1.38
Copenhagen Open,11/02/2002,Rochus O.,Schuettler R.,2.69,1.37
Copenhagen Open,11/02/2002,Sanguinetti D.,Rochus C.,1.46,2.37
Copenhagen Open,11/02/2002,Burgsmuller L.,Larsson M.,2.25,1.52
Copenhagen Open,11/02/2002,Rochus O.,Sanguinetti D.,2.33,1.49
Copenhagen Open,11/02/2002,Burgsmuller L.,Rochus O.,2.09,1.61
Marseille Open,11/02/2002,Arazi H.,Roux L.,1.43,2.38
Marseille Open,11/02/2002,Boutter J.,Vacek J.,1.45,2.45
Marseille Open,11/02/2002,Carraz G.,Furlan R.,,
Marseille Open,11/02/2002,Clement A.,Tarango J.,1.24,3.32
Marseille Open,11/02/2002,Enqvist T.,Clavet F.,1.28,3.16
Marseille Open,11/02/2002,Escude N.,Davydenko N.,1.26,3.28
Marseille Open,11/02/2002,Ferrero J.C.,Kratochvil M.,1.46,2.44
Marseille Open,11/02/2002,Gicquel M.,Mahut N.,,
Marseille Open,11/02/2002,Grosjean S.,Okun N.,1.16,4.33
Marseille Open,11/02/2002,Kafelnikov Y.,Mirnyi M.,1.65,2.04
Marseille Open,11/02/2002,Pioline C.,El Aynaoui Y.,2.21,1.55
Marseille Open,11/02/2002,Robredo T.,Mathieu P.H.,1.36,2.7
Marseille Open,11/02/2002,Rosset M.,Ascione T.,,
Marseille Open,11/02/2002,Rusedski G.,Johansson T.,2.2,1.56
Marseille Open,11/02/2002,Santoro F.,Sargsian S.,1.49,2.31
Marseille Open,11/02/2002,Stoliarov A.,Ljubicic I.,3.06,1.29
Marseille Open,11/02/2002,Enqvist T.,Carraz G.,1.13,4.78
Marseille Open,11/02/2002,Escude N.,Gicquel M.,,
Marseille Open,11/02/2002,Ferrero J.C.,Stoliarov A.,1.23,3.37
Marseille Open,11/02/2002,Grosjean S.,Robredo T.,1.45,2.44
Marseille Open,11/02/2002,Kafelnikov Y.,Clement A.,1.54,2.23
Marseille Open,11/02/2002,Pioline C.,Boutter J.,2.03,1.66
Marseille Open,11/02/2002,Rosset M.,Arazi H.,2.16,1.57
Marseille Open,11/02/2002,Rusedski G.,Santoro F.,1.45,2.44
Marseille Open,11/02/2002,Enqvist T.,Grosjean S.,1.91,1.72
Marseille Open,11/02/2002,Escude N.,Rusedski G.,1.83,1.78
Marseille Open,11/02/2002,Kafelnikov Y.,Rosset M.,1.37,2.73
Marseille Open,11/02/2002,Pioline C.,Ferrero J.C.,2.26,1.52
Marseille Open,11/02/2002,Enqvist T.,Kafelnikov Y.,1.96,1.69
Marseille Open,11/02/2002,Escude N.,Pioline C.,1.43,2.51
Marseille Open,11/02/2002,Enqvist T.,Escude N.,1.63,2.06
Bellsouth Open,11/02/2002,Acasuso J.,Russell M.,1.49,2.3
Bellsouth Open,11/02/2002,Blanco G.,Golmard J.,2.35,1.49
Bellsouth Open,11/02/2002,Coutelot N.,Daniel M.,,
Bellsouth Open,11/02/2002,Delgado R.,Squillari F.,2.32,1.48
Bellsouth Open,11/02/2002,Gaudio G.,Sanchez D.,1.36,2.67
Bellsouth Open,11/02/2002,Gonzalez F.,Calleri A.,,
Bellsouth Open,11/02/2002,Hipfl M.,Hormazabal G.,,
Bellsouth Open,11/02/2002,Lapentti N.,Diaz J.,1.25,3.27
Bellsouth Open,11/02/2002,Mantilla F.,Savolt A.,1.19,3.73
Bellsouth Open,11/02/2002,Massu N.,Norman M.,1.84,1.74
Bellsouth Open,11/02/2002,Montanes A.,Gaudenzi A.,1.72,1.9
