Tournament,Date,Winner,Loser,AvgW,AvgL
Brisbane International,2018-12-31,Bertens K.,Mertens E.,1.99,1.82
Brisbane International,2018-12-31,Vekic D.,Rybarikova M.,1.55,2.48
Brisbane International,2018-12-31,Dart H.,Hon P.,1.53,2.52
Brisbane International,2018-12-31,Kontaveit A.,Suarez Navarro C.,1.79,2.02
Brisbane International,2018-12-31,Bouzkova M.,Stosur S.,1.58,2.39
Brisbane International,2019-01-01,Tomljanovic A.,Siniakova K.,2.39,1.58
Brisbane International,2019-01-01,Konta J.,Stephens S.,2.1,1.74
Brisbane International,2019-01-01,Sevastova A.,Gavrilova D.,1.44,2.77
Brisbane International,2019-01-01,Sasnovich A.,Potapova A.,1.64,2.27
Brisbane International,2019-01-01,Kvitova P.,Collins D.,1.24,4.06
Brisbane International,2019-01-01,Osaka N.,Aiava D.,1.16,5.34
Brisbane International,2019-01-01,Tsurenko L.,Birrell K.,1.19,4.78
Brisbane International,2019-01-02,Sevastova A.,Dart H.,1.16,5.35
Brisbane International,2019-01-02,Kontaveit A.,Kvitova P.,1.92,1.89
Brisbane International,2019-01-02,Vekic D.,Bertens K.,2.27,1.64
Brisbane International,2019-01-02,Pliskova Ka.,Bouzkova M.,1.21,4.39
Brisbane International,2019-01-02,Tomljanovic A.,Konta J.,2.98,1.4
Brisbane International,2019-01-02,Sasnovich A.,Svitolina E.,3.55,1.3
Brisbane International,2019-01-03,Osaka N.,Sevastova A.,1.88,1.94
Brisbane International,2019-01-03,Tsurenko L.,Kontaveit A.,2.27,1.64
Brisbane International,2019-01-04,Vekic D.,Sasnovich A.,1.77,2.07
Brisbane International,2019-01-04,Pliskova Ka.,Tomljanovic A.,1.35,3.24
Brisbane International,2019-01-05,Tsurenko L.,Osaka N.,3.0,1.4
Brisbane International,2019-01-05,Pliskova Ka.,Vekic D.,1.67,2.23
Brisbane International,2019-01-06,Pliskova Ka.,Tsurenko L.,1.6,2.35
Shenzhen Open,2018-12-30,Pavlyuchenkova A.,Bogdan A.,1.36,3.16
Shenzhen Open,2018-12-30,Zvonareva V.,Kumkhum L.,2.27,1.63
Shenzhen Open,2018-12-30,Rodina E.,Diyas Z.,3.01,1.39
Shenzhen Open,2018-12-30,Wang Yaf.,Schmiedlova A.,1.57,2.42
Shenzhen Open,2018-12-30,Cirstea S.,Linette M.,1.83,1.97
Shenzhen Open,2018-12-30,Parmentier P.,Zheng S.,3.15,1.36
Shenzhen Open,2018-12-31,Kudermetova V.,Begu I.,1.8,2.02
Shenzhen Open,2018-12-31,Jabeur O.,Zhang S.,2.19,1.68
Shenzhen Open,2018-12-31,Riske A.,Wang Q.,3.52,1.3
Shenzhen Open,2018-12-31,Wang Xin.,Xun F.Y.,1.46,2.74
Shenzhen Open,2018-12-31,Jorovic I.,Garcia C.,3.75,1.28
Shenzhen Open,2018-12-31,Alexandrova E.,Jakupovic D.,1.45,2.74
Shenzhen Open,2018-12-31,Sharapova M.,Bacsinszky T.,1.35,3.18
Shenzhen Open,2018-12-31,Sabalenka A.,Maria T.,1.2,4.56
Shenzhen Open,2019-01-01,Pliskova Kr.,Peng S.,3.36,1.33
Shenzhen Open,2019-01-01,Niculescu M.,Ostapenko J.,1.79,2.02
Shenzhen Open,2019-01-01,Cirstea S.,Parmentier P.,1.62,2.3
Shenzhen Open,2019-01-01,Zvonareva V.,Jorovic I.,1.68,2.19
Shenzhen Open,2019-01-01,Riske A.,Rodina E.,1.49,2.63
Shenzhen Open,2019-01-01,Kudermetova V.,Pavlyuchenkova A.,3.89,1.26
Shenzhen Open,2019-01-02,Wang Yaf.,Jabeur O.,2.45,1.56
Shenzhen Open,2019-01-02,Sharapova M.,Wang Xin.,1.08,8.44
Shenzhen Open,2019-01-02,Sabalenka A.,Alexandrova E.,1.32,3.38
Shenzhen Open,2019-01-02,Niculescu M.,Pliskova Kr.,1.36,3.14
Shenzhen Open,2019-01-04,Sabalenka A.,Sharapova M.,1.59,2.38
Shenzhen Open,2019-01-04,Riske A.,Cirstea S.,1.93,1.88
Shenzhen Open,2019-01-04,Zvonareva V.,Kudermetova V.,1.54,2.48
Shenzhen Open,2019-01-04,Wang Yaf.,Niculescu M.,2.55,1.52
Shenzhen Open,2019-01-05,Riske A.,Zvonareva V.,1.87,1.95
Shenzhen Open,2019-01-05,Sabalenka A.,Wang Yaf.,1.23,4.17
Shenzhen Open,2019-01-05,Sabalenka A.,Riske A.,1.26,3.97
Hobart International,2019-01-07,Schmiedlova A.,Rodina E.,2.17,1.69
Hobart International,2019-01-07,Parmentier P.,Perez E.,1.56,2.43
Hobart International,2019-01-07,Minnen G.,Kozlova K.,2.3,1.62
Hobart International,2019-01-07,Yastremska D.,Siegemund L.,1.77,2.05
Hobart International,2019-01-07,Lapko V.,Pavlyuchenkova A.,2.85,1.42
Hobart International,2019-01-07,Begu I.,Watson H.,2.4,1.58
Hobart International,2019-01-07,Jabeur O.,Bogdan A.,1.35,3.23
Hobart International,2019-01-08,Kuzmova V.,Babos T.,1.71,2.15
Hobart International,2019-01-08,Blinkova A.,Zhang S.,2.34,1.6
Hobart International,2019-01-08,Cornet A.,Bai A.,1.18,4.94
Hobart International,2019-01-08,Flipkens K.,Jakupovic D.,1.55,2.47
Hobart International,2019-01-08,Bencic B.,Buzarnescu M.,1.64,2.26
Hobart International,2019-01-08,Van Uytvanck A.,Brengle M.,1.83,2.0
Hobart International,2019-01-08,Hives Z.,Larsson J.,1.8,2.02
Hobart International,2019-01-08,Kenin S.,Garcia C.,2.37,1.59
Hobart International,2019-01-08,Linette M.,Sakkari M.,2.86,1.42
Hobart International,2019-01-09,Schmiedlova A.,Van Uytvanck A.,2.53,1.53
Hobart International,2019-01-09,Flipkens K.,Kuzmova V.,2.6,1.5
Hobart International,2019-01-09,Yastremska D.,Lapko V.,1.42,2.86
Hobart International,2019-01-09,Begu I.,Blinkova A.,2.25,1.65
Hobart International,2019-01-09,Bencic B.,Hives Z.,1.29,3.63
Hobart International,2019-01-09,Kenin S.,Jabeur O.,1.77,2.06
Hobart International,2019-01-09,Minnen G.,Linette M.,2.2,1.67
Hobart International,2019-01-09,Cornet A.,Parmentier P.,1.48,2.65
Hobart International,2019-01-10,Kenin S.,Flipkens K.,1.53,2.52
Hobart International,2019-01-10,Cornet A.,Minnen G.,1.34,3.33
Hobart International,2019-01-10,Bencic B.,Yastremska D.,2.2,1.68
Hobart International,2019-01-10,Schmiedlova A.,Begu I.,1.84,1.97
Hobart International,2019-01-11,Schmiedlova A.,Bencic B.,3.6,1.3
Hobart International,2019-01-11,Kenin S.,Cornet A.,1.91,1.91
Hobart International,2019-01-12,Kenin S.,Schmiedlova A.,1.44,2.83
Sydney International,2019-01-07,Giorgi C.,Tomljanovic A.,1.87,1.92
Sydney International,2019-01-07,Bertens K.,Pera B.,1.22,4.36
Sydney International,2019-01-07,Putintseva Y.,Gavrilova D.,1.75,2.09
Sydney International,2019-01-07,Bacsinszky T.,Sevastova A.,3.59,1.29
Sydney International,2019-01-07,Stosur S.,Cibulkova D.,3.06,1.37
Sydney International,2019-01-07,Muguruza G.,Suarez Navarro C.,1.42,2.88
Sydney International,2019-01-08,Kvitova P.,Sabalenka A.,2.32,1.61
Sydney International,2019-01-08,Hon P.,Maria T.,2.23,1.66
Sydney International,2019-01-08,Stephens S.,Alexandrova E.,1.51,2.58
Sydney International,2019-01-08,Barty A.,Ostapenko J.,1.19,4.68
Sydney International,2019-01-08,Hsieh S.W.,Collins D.,1.56,2.45
Sydney International,2019-01-08,Sasnovich A.,Kasatkina D.,1.79,2.03
Sydney International,2019-01-09,Mertens E.,Siniakova K.,1.64,2.26
Sydney International,2019-01-09,Kontaveit A.,Puig M.,1.5,2.58
Sydney International,2019-01-08,Kerber A.,Giorgi C.,1.44,2.79
Sydney International,2019-01-08,Bertens K.,Muguruza G.,2.11,1.73
Sydney International,2019-01-09,Bacsinszky T.,Stosur S.,1.63,2.28
Sydney International,2019-01-09,Barty A.,Halep S.,1.72,2.14
Sydney International,2019-01-09,Sasnovich A.,Hon P.,1.22,4.29
Sydney International,2019-01-09,Mertens E.,Kontaveit A.,1.74,2.12
Sydney International,2019-01-09,Putintseva Y.,Stephens S.,2.18,1.69
Sydney International,2019-01-09,Kvitova P.,Hsieh S.W.,1.34,3.24
Sydney International,2019-01-10,Sasnovich A.,Bacsinszky T.,1.46,2.74
Sydney International,2019-01-10,Barty A.,Mertens E.,1.49,2.66
Sydney International,2019-01-10,Bertens K.,Putintseva Y.,1.49,2.64
Sydney International,2019-01-10,Kvitova P.,Kerber A.,2.23,1.67
Sydney International,2019-01-11,Barty A.,Bertens K.,1.52,2.57
Sydney International,2019-01-11,Kvitova P.,Sasnovich A.,1.47,2.73
Sydney International,2019-01-12,Kvitova P.,Barty A.,1.84,1.99
Australian Open,2019-01-14,Vickery S.,Bonaventure Y.,2.91,1.42
Australian Open,2019-01-14,Boulter K.,Makarova E.,2.14,1.72
Australian Open,2019-01-14,Peterson R.,Cirstea S.,2.69,1.48
Australian Open,2019-01-14,Collins D.,Goerges J.,4.0,1.25
Australian Open,2019-01-14,Sabalenka A.,Kalinskaya A.,1.17,5.22
Australian Open,2019-01-14,Garcia C.,Ponchet J.,1.2,4.65
Australian Open,2019-01-14,Sharma A.,Hon P.,2.09,1.75
Australian Open,2019-01-14,Vekic D.,Mladenovic K.,1.31,3.54
Australian Open,2019-01-14,Vondrousova M.,Rodina E.,1.5,2.62
Australian Open,2019-01-14,Martic P.,Watson H.,1.43,2.87
Australian Open,2019-01-14,Sharapova M.,Dart H.,1.28,3.8
Australian Open,2019-01-14,Hives Z.,Mattek-Sands B.,1.72,2.15
Australian Open,2019-01-14,Tsurenko L.,Alexandrova E.,1.46,2.73
Australian Open,2019-01-14,Birrell K.,Badosa Gibert P.,2.19,1.69
Australian Open,2019-01-14,Haddad Maia B.,Pera B.,1.58,2.39
Australian Open,2019-01-14,Stephens S.,Townsend T.,1.21,4.53
Australian Open,2019-01-14,Pavlyuchenkova A.,Puig M.,1.7,2.17
Australian Open,2019-01-14,Anisimova A.,Niculescu M.,1.74,2.12
Australian Open,2019-01-14,Babos T.,Jabeur O.,2.47,1.56
Australian Open,2019-01-14,Sakkari M.,Ostapenko J.,1.57,2.43
Australian Open,2019-01-14,Kontaveit A.,Sorribes Tormo S.,1.15,5.6
Australian Open,2019-01-14,Kerber A.,Hercog P.,1.05,10.39
Australian Open,2019-01-14,Bertens K.,Riske A.,1.33,3.4
Australian Open,2019-01-14,Putintseva Y.,Strycova B.,1.99,1.84
Australian Open,2019-01-14,Wang Yaf.,Perez E.,1.33,3.35
Australian Open,2019-01-14,Larsson J.,Lapko V.,3.51,1.31
Australian Open,2019-01-14,Bencic B.,Siniakova K.,1.87,1.95
Australian Open,2019-01-14,Begu I.,Petkovic A.,2.13,1.73
Australian Open,2019-01-14,Barty A.,Kumkhum L.,1.12,6.56
Australian Open,2019-01-14,Wozniacki C.,Van Uytvanck A.,1.16,5.24
Australian Open,2019-01-14,Sasnovich A.,Flipkens K.,1.3,3.59
Australian Open,2019-01-14,Kvitova P.,Rybarikova M.,1.13,6.22
Australian Open,2019-01-15,Krunic A.,Diyas Z.,2.76,1.46
Australian Open,2019-01-15,Konta J.,Tomljanovic A.,1.79,2.04
Australian Open,2019-01-15,Mertens E.,Schmiedlova A.,1.18,4.9
Australian Open,2019-01-15,Pliskova Ka.,Muchova K.,1.3,3.63
Australian Open,2019-01-15,Potapova A.,Parmentier P.,1.52,2.58
Australian Open,2019-01-15,Wang Q.,Ferro F.,1.09,7.91
Australian Open,2019-01-15,Keys M.,Aiava D.,1.21,4.51
Australian Open,2019-01-15,Williams S.,Maria T.,1.07,8.9
Australian Open,2019-01-15,Sevastova A.,Barthel M.,1.18,5.03
Australian Open,2019-01-15,Bouchard E.,Peng S.,1.78,2.05
Australian Open,2019-01-15,Muguruza G.,Zheng S.,1.2,4.68
Australian Open,2019-01-15,Zidansek T.,Gavrilova D.,2.94,1.41
Australian Open,2019-01-15,Brengle M.,Doi M.,1.99,1.84
Australian Open,2019-01-15,Andreescu B.,Osuigwe W.,1.16,5.41
Australian Open,2019-01-15,Bacsinszky T.,Kasatkina D.,2.41,1.58
Australian Open,2019-01-15,Vikhlyantseva N.,Lepchenko V.,2.07,1.77
Australian Open,2019-01-15,Siegemund L.,Azarenka V.,4.72,1.2
Australian Open,2019-01-15,Giorgi C.,Jakupovic D.,1.2,4.62
Australian Open,2019-01-15,Suarez Navarro C.,Burel C.,1.09,7.5
Australian Open,2019-01-15,Hsieh S.W.,Voegele S.,1.29,3.66
Australian Open,2019-01-15,Williams V.,Buzarnescu M.,1.49,2.65
Australian Open,2019-01-15,Kuzmova V.,Kozlova K.,1.34,3.28
Australian Open,2019-01-15,Cornet A.,Arruabarrena L.,1.21,4.48
Australian Open,2019-01-15,Pliskova Kr.,Blinkova A.,2.08,1.76
Australian Open,2019-01-15,Svitolina E.,Golubic V.,1.1,7.03
Australian Open,2019-01-15,Gasparyan M.,Zhu L.,1.69,2.19
Australian Open,2019-01-15,Swiatek I.,Bogdan A.,1.37,3.17
Australian Open,2019-01-15,Yastremska D.,Stosur S.,1.35,3.27
Australian Open,2019-01-15,Kenin S.,Kudermetova V.,1.35,3.29
Australian Open,2019-01-15,Zhang S.,Cibulkova D.,2.63,1.49
Australian Open,2019-01-15,Halep S.,Kanepi K.,1.31,3.51
Australian Open,2019-01-15,Osaka N.,Linette M.,1.17,5.16
Australian Open,2019-01-16,Martic P.,Vondrousova M.,1.51,2.58
Australian Open,2019-01-16,Garcia C.,Hives Z.,1.2,4.6
Australian Open,2019-01-16,Sasnovich A.,Kontaveit A.,1.76,2.08
Australian Open,2019-01-16,Pavlyuchenkova A.,Bertens K.,3.09,1.38
Australian Open,2019-01-16,Stephens S.,Babos T.,1.18,5.0
Australian Open,2019-01-16,Barty A.,Wang Yaf.,1.12,6.45
Australian Open,2019-01-16,Sakkari M.,Sharma A.,1.32,3.42
Australian Open,2019-01-16,Anisimova A.,Tsurenko L.,2.22,1.67
Australian Open,2019-01-16,Collins D.,Vickery S.,1.27,3.82
Australian Open,2019-01-16,Birrell K.,Vekic D.,5.2,1.17
Australian Open,2019-01-16,Wozniacki C.,Larsson J.,1.07,8.98
Australian Open,2019-01-16,Sabalenka A.,Boulter K.,1.07,8.58
Australian Open,2019-01-16,Bencic B.,Putintseva Y.,1.86,1.96
Australian Open,2019-01-16,Kvitova P.,Begu I.,1.1,7.07
Australian Open,2019-01-16,Kerber A.,Haddad Maia B.,1.1,7.21
Australian Open,2019-01-16,Sharapova M.,Peterson R.,1.2,4.66
Australian Open,2019-01-17,Sevastova A.,Andreescu B.,1.39,3.02
Australian Open,2019-01-17,Giorgi C.,Swiatek I.,1.33,3.37
Australian Open,2019-01-17,Pliskova Ka.,Brengle M.,1.09,7.93
Australian Open,2019-01-17,Wang Q.,Krunic A.,1.25,3.99
Australian Open,2019-01-17,Svitolina E.,Kuzmova V.,1.16,5.39
Australian Open,2019-01-17,Mertens E.,Gasparyan M.,1.27,3.72
Australian Open,2019-01-17,Hsieh S.W.,Siegemund L.,1.4,2.99
Australian Open,2019-01-17,Keys M.,Potapova A.,1.24,4.18
Australian Open,2019-01-17,Bacsinszky T.,Vikhlyantseva N.,1.47,2.74
Australian Open,2019-01-17,Zhang S.,Pliskova Kr.,1.48,2.68
Australian Open,2019-01-17,Osaka N.,Zidansek T.,1.09,7.84
Australian Open,2019-01-17,Williams V.,Cornet A.,1.62,2.32
Australian Open,2019-01-17,Halep S.,Kenin S.,1.45,2.79
Australian Open,2019-01-17,Yastremska D.,Suarez Navarro C.,1.57,2.43
Australian Open,2019-01-17,Williams S.,Bouchard E.,1.14,5.9
Australian Open,2019-01-17,Muguruza G.,Konta J.,1.48,2.68
Australian Open,2019-01-18,Barty A.,Sakkari M.,1.2,4.63
Australian Open,2019-01-18,Anisimova A.,Sabalenka A.,2.96,1.41
Australian Open,2019-01-18,Pavlyuchenkova A.,Sasnovich A.,1.97,1.86
Australian Open,2019-01-18,Sharapova M.,Wozniacki C.,2.31,1.63
Australian Open,2019-01-18,Stephens S.,Martic P.,1.35,3.27
Australian Open,2019-01-18,Kvitova P.,Bencic B.,1.27,3.89
Australian Open,2019-01-18,Collins D.,Garcia C.,3.13,1.37
Australian Open,2019-01-18,Kerber A.,Birrell K.,1.06,10.1
Australian Open,2019-01-19,Osaka N.,Hsieh S.W.,1.22,4.36
Australian Open,2019-01-19,Svitolina E.,Zhang S.,1.2,4.64
Australian Open,2019-01-19,Sevastova A.,Wang Q.,1.83,2.0
Australian Open,2019-01-19,Williams S.,Yastremska D.,1.12,6.4
Australian Open,2019-01-19,Keys M.,Mertens E.,1.62,2.32
Australian Open,2019-01-19,Muguruza G.,Bacsinszky T.,1.34,3.34
Australian Open,2019-01-19,Halep S.,Williams V.,1.43,2.89
Australian Open,2019-01-19,Pliskova Ka.,Giorgi C.,1.55,2.49
Australian Open,2019-01-20,Kvitova P.,Anisimova A.,1.57,2.43
Australian Open,2019-01-20,Barty A.,Sharapova M.,1.74,2.12
Australian Open,2019-01-20,Collins D.,Kerber A.,6.28,1.13
Australian Open,2019-01-20,Pavlyuchenkova A.,Stephens S.,2.52,1.54
Australian Open,2019-01-21,Svitolina E.,Keys M.,2.43,1.57
Australian Open,2019-01-21,Osaka N.,Sevastova A.,1.57,2.45
Australian Open,2019-01-21,Pliskova Ka.,Muguruza G.,1.73,2.15
Australian Open,2019-01-21,Williams S.,Halep S.,1.34,3.33
Australian Open,2019-01-22,Collins D.,Pavlyuchenkova A.,2.07,1.78
Australian Open,2019-01-22,Kvitova P.,Barty A.,1.64,2.3
Australian Open,2019-01-23,Osaka N.,Svitolina E.,1.64,2.29
Australian Open,2019-01-23,Pliskova Ka.,Williams S.,3.34,1.34
Australian Open,2019-01-24,Kvitova P.,Collins D.,1.23,4.38
Australian Open,2019-01-24,Osaka N.,Pliskova Ka.,1.79,2.07
Australian Open,2019-01-26,Osaka N.,Kvitova P.,2.03,1.83
Thailand Open,2019-01-28,Kozlova K.,Perrin C.,1.81,2.0
Thailand Open,2019-01-28,Barthel M.,Ferro F.,1.55,2.46
Thailand Open,2019-01-28,Tomljanovic A.,Voegele S.,1.31,3.49
Thailand Open,2019-01-28,Yastremska D.,Rus A.,1.25,3.99
Thailand Open,2019-01-28,Begu I.,Rodina E.,1.65,2.23
Thailand Open,2019-01-28,Peng S.,Paquet C.,1.19,4.74
Thailand Open,2019-01-28,Linette M.,Hon P.,1.94,1.87
Thailand Open,2019-01-28,Niculescu M.,Hsieh S.W.,2.43,1.56
Thailand Open,2019-01-29,Zheng S.,Minella M.,1.53,2.49
Thailand Open,2019-01-29,Duan Y.Y.,Parmentier P.,2.3,1.62
Thailand Open,2019-01-29,Brady J.,Garcia C.,2.88,1.42
Thailand Open,2019-01-29,Zidansek T.,Babos T.,2.21,1.66
Thailand Open,2019-01-29,Golubic V.,Sorribes Tormo S.,1.5,2.59
Thailand Open,2019-01-29,Zhang S.,Kumkhum L.,1.53,2.52
Thailand Open,2019-01-29,Wang Yaf.,Blinkova A.,1.68,2.19
Thailand Open,2019-01-29,Muguruza G.,Lisicki S.,1.13,6.02
Thailand Open,2019-01-30,Zheng S.,Begu I.,2.12,1.72
Thailand Open,2019-01-30,Yastremska D.,Peng S.,1.4,2.93
Thailand Open,2019-01-30,Tomljanovic A.,Kozlova K.,1.26,3.9
Thailand Open,2019-01-30,Muguruza G.,Barthel M.,1.14,5.78
Thailand Open,2019-01-31,Golubic V.,Duan Y.Y.,1.31,3.48
Thailand Open,2019-01-31,Wang Yaf.,Zhang S.,2.82,1.43
Thailand Open,2019-01-31,Linette M.,Niculescu M.,3.06,1.38
Thailand Open,2019-01-31,Zidansek T.,Brady J.,2.16,1.7
Thailand Open,2019-02-01,Tomljanovic A.,Zheng S.,1.53,2.52
Thailand Open,2019-02-01,Linette M.,Wang Yaf.,2.47,1.55
Thailand Open,2019-02-01,Zidansek T.,Golubic V.,2.17,1.7
Thailand Open,2019-02-01,Yastremska D.,Muguruza G.,2.06,1.77
Thailand Open,2019-02-02,Tomljanovic A.,Zidansek T.,1.42,2.9
Thailand Open,2019-02-02,Yastremska D.,Linette M.,1.19,4.75
Thailand Open,2019-02-03,Yastremska D.,Tomljanovic A.,1.43,2.86
Ladies Trophy,2019-01-28,Van Uytvanck A.,Flipkens K.,1.59,2.41
Ladies Trophy,2019-01-28,Zvonareva V.,Makarova E.,1.71,2.15
Ladies Trophy,2019-01-28,Sharapova M.,Gavrilova D.,1.21,4.52
Ladies Trophy,2019-01-29,Kudermetova V.,Danilovic O.,1.4,2.97
Ladies Trophy,2019-01-29,Goerges J.,Sakkari M.,1.36,3.19
Ladies Trophy,2019-01-29,Martincova T.,Putintseva Y.,3.22,1.35
Ladies Trophy,2019-01-29,Vekic D.,Bacsinszky T.,1.71,2.15
Ladies Trophy,2019-01-29,Bonaventure Y.,Siniakova K.,2.76,1.45
Ladies Trophy,2019-01-29,Azarenka V.,Gasparyan M.,1.91,1.89
Ladies Trophy,2019-01-29,Pavlyuchenkova A.,Cornet A.,1.37,3.13
Ladies Trophy,2019-01-29,Ostapenko J.,Mladenovic K.,1.96,1.85
Ladies Trophy,2019-01-30,Alexandrova E.,Boulter K.,1.29,3.67
Ladies Trophy,2019-01-30,Kvitova P.,Azarenka V.,1.69,2.18
Ladies Trophy,2019-01-30,Zvonareva V.,Goerges J.,3.49,1.31
Ladies Trophy,2019-01-30,Kasatkina D.,Sharapova M.,3.78,1.26
Ladies Trophy,2019-01-30,Vekic D.,Kudermetova V.,1.42,2.88
Ladies Trophy,2019-01-31,Alexandrova E.,Martincova T.,1.34,3.3
Ladies Trophy,2019-01-31,Sabalenka A.,Van Uytvanck A.,1.39,3.0
Ladies Trophy,2019-01-31,Pavlyuchenkova A.,Ostapenko J.,1.4,2.95
Ladies Trophy,2019-01-31,Bertens K.,Bonaventure Y.,1.22,4.31
Ladies Trophy,2019-02-01,Sabalenka A.,Alexandrova E.,1.3,3.54
Ladies Trophy,2019-02-01,Vekic D.,Kvitova P.,3.55,1.3
Ladies Trophy,2019-02-01,Bertens K.,Pavlyuchenkova A.,1.75,2.09
Ladies Trophy,2019-02-01,Zvonareva V.,Kasatkina D.,1.94,1.87
Ladies Trophy,2019-02-02,Bertens K.,Sabalenka A.,1.96,1.85
Ladies Trophy,2019-02-02,Vekic D.,Zvonareva V.,1.47,2.7
Ladies Trophy,2019-02-03,Bertens K.,Vekic D.,1.7,2.16
Qatar Total Open,2019-02-11,Strycova B.,Al Nabhani F.,1.02,14.95
Qatar Total Open,2019-02-12,Suarez Navarro C.,Jabeur O.,1.64,2.26
Qatar Total Open,2019-02-12,Riske A.,Hercog P.,1.35,3.2
Qatar Total Open,2019-02-12,Hsieh S.W.,Sasnovich A.,2.0,1.82
Qatar Total Open,2019-02-12,Blinkova A.,Sevastova A.,4.17,1.24
Qatar Total Open,2019-02-12,Tsurenko L.,Arruabarrena L.,1.26,4.54
Qatar Total Open,2019-02-12,Kontaveit A.,Zhu L.,1.37,3.11
Qatar Total Open,2019-02-12,Ostapenko J.,Buzarnescu M.,1.7,2.15
Qatar Total Open,2019-02-12,Mertens E.,Siniakova K.,1.61,2.32
Qatar Total Open,2019-02-12,Muchova K.,Stosur S.,1.62,2.32
Qatar Total Open,2019-02-12,Bertens K.,Giorgi C.,1.35,3.19
Qatar Total Open,2019-02-12,Goerges J.,Tomljanovic A.,1.56,2.43
Qatar Total Open,2019-02-13,Strycova B.,Blinkova A.,1.65,2.24
Qatar Total Open,2019-02-13,Muchova K.,Hsieh S.W.,2.5,1.53
Qatar Total Open,2019-02-13,Svitolina E.,Ostapenko J.,1.29,3.64
Qatar Total Open,2019-02-13,Mertens E.,Pliskova Kr.,1.33,3.48
Qatar Total Open,2019-02-13,Bertens K.,Suarez Navarro C.,1.37,3.09
Qatar Total Open,2019-02-13,Goerges J.,Riske A.,1.36,3.13
Qatar Total Open,2019-02-13,Halep S.,Tsurenko L.,1.2,4.51
Qatar Total Open,2019-02-13,Kerber A.,Kontaveit A.,1.57,2.42
Qatar Total Open,2019-02-14,Svitolina E.,Muchova K.,1.24,4.11
Qatar Total Open,2019-02-14,Kerber A.,Strycova B.,1.2,4.55
Qatar Total Open,2019-02-14,Halep S.,Goerges J.,1.32,3.42
Qatar Total Open,2019-02-14,Mertens E.,Bertens K.,2.37,1.59
Qatar Total Open,2019-02-15,Halep S.,Svitolina E.,1.65,2.25
Qatar Total Open,2019-02-15,Mertens E.,Kerber A.,2.49,1.55
Qatar Total Open,2019-02-16,Mertens E.,Halep S.,3.48,1.31
Hungarian Ladies Open,2019-02-18,Petkovic A.,Bogdan A.,1.4,2.96
Hungarian Ladies Open,2019-02-18,Potapova A.,Watson H.,1.49,2.62
Hungarian Ladies Open,2019-02-18,Rus A.,Ferro F.,1.63,2.26
Hungarian Ladies Open,2019-02-18,Krunic A.,Korpatsch T.,1.23,4.18
