Tournament,Date,Winner,Loser,AvgW,AvgL
Gippsland Trophy,2021-01-31,Pera B.,Gadecki O.,1.13,5.87
Gippsland Trophy,2021-01-31,Kovinic D.,Zidansek T.,2.62,1.48
Gippsland Trophy,2021-01-31,Ostapenko J.,Errani S.,1.39,2.97
Gippsland Trophy,2021-01-31,Hercog P.,Gasparyan M.,1.46,2.72
Gippsland Trophy,2021-01-31,Babos T.,Tig P.M.,2.02,1.79
Gippsland Trophy,2021-01-31,Petkovic A.,Trevisan M.,1.84,1.95
Gippsland Trophy,2021-01-31,Schmiedlova A.,Savinykh V.,1.29,3.51
Gippsland Trophy,2021-01-31,Juvan K.,Wang Y.,1.48,2.63
Gippsland Trophy,2021-01-31,Begu I.,Zheng S.,1.84,1.95
Gippsland Trophy,2021-01-31,Boulter K.,Kalinskaya A.,2.67,1.47
Gippsland Trophy,2021-01-31,Hibi M.,Lepchenko V.,2.54,1.51
Gippsland Trophy,2021-02-01,Cornet A.,Tomljanovic A.,1.83,1.96
Gippsland Trophy,2021-02-01,Aiava D.,Paquet C.,1.68,2.17
Gippsland Trophy,2021-02-01,Siegemund L.,Niculescu M.,1.34,3.15
Gippsland Trophy,2021-02-01,Gauff C.,Teichmann J.,1.38,3.01
Gippsland Trophy,2021-02-01,Paolini J.,Wang Q.,3.3,1.33
Gippsland Trophy,2021-02-01,Svitolina E.,Petkovic A.,1.2,4.55
Gippsland Trophy,2021-02-01,Ostapenko J.,Kovinic D.,1.37,3.08
Gippsland Trophy,2021-02-01,Muchova K.,Mcnally C.,1.25,3.85
Gippsland Trophy,2021-02-01,Alexandrova E.,Schmiedlova A.,1.25,3.88
Gippsland Trophy,2021-02-01,Halep S.,Potapova A.,1.14,5.71
Gippsland Trophy,2021-02-01,Mertens E.,Hibi M.,1.07,8.73
Gippsland Trophy,2021-02-02,Garcia C.,Babos T.,1.48,2.62
Gippsland Trophy,2021-02-02,Konta J.,Pera B.,1.54,2.45
Gippsland Trophy,2021-02-02,Boulter K.,Gauff C.,4.97,1.17
Gippsland Trophy,2021-02-02,Kanepi K.,Sabalenka A.,4.84,1.18
Gippsland Trophy,2021-02-02,Kasatkina D.,Hercog P.,1.42,2.81
Gippsland Trophy,2021-02-02,Begu I.,Sasnovich A.,2.3,1.61
Gippsland Trophy,2021-02-02,Osaka N.,Cornet A.,1.18,4.86
Gippsland Trophy,2021-02-02,Siegemund L.,Aiava D.,1.28,3.59
Gippsland Trophy,2021-02-02,Swiatek I.,Juvan K.,1.3,3.44
Gippsland Trophy,2021-02-02,Mertens E.,Garcia C.,1.39,2.96
Gippsland Trophy,2021-02-03,Osaka N.,Boulter K.,1.08,7.65
Gippsland Trophy,2021-02-03,Svitolina E.,Ostapenko J.,1.45,2.76
Gippsland Trophy,2021-02-03,Begu I.,Konta J.,3.39,1.32
Gippsland Trophy,2021-02-03,Halep S.,Siegemund L.,1.15,5.34
Gippsland Trophy,2021-02-03,Alexandrova E.,Swiatek I.,2.58,1.5
Gippsland Trophy,2021-02-03,Muchova K.,Paolini J.,1.12,6.08
Gippsland Trophy,2021-02-03,Kanepi K.,Kasatkina D.,1.79,2.02
Gippsland Trophy,2021-02-05,Alexandrova E.,Halep S.,2.76,1.44
Gippsland Trophy,2021-02-05,Osaka N.,Begu I.,1.12,6.19
Gippsland Trophy,2021-02-05,Kanepi K.,Muchova K.,1.92,1.88
Gippsland Trophy,2021-02-05,Mertens E.,Svitolina E.,1.76,2.06
Gippsland Trophy,2021-02-06,Kanepi K.,Alexandrova E.,2.17,1.69
Gippsland Trophy,2021-02-06,Mertens E.,Osaka N.,2.55,1.49
Gippsland Trophy,2021-02-07,Mertens E.,Kanepi K.,1.6,2.32
Yarra Valley Classic,2021-01-30,Collins D.,Bonaventure Y.,1.36,3.12
Yarra Valley Classic,2021-01-30,Bolsova A.,Raina A.,1.55,2.44
Yarra Valley Classic,2021-01-30,Stojanovic N.,Sherif M.,3.27,1.33
Yarra Valley Classic,2021-01-31,Bogdan A.,Rakhimova K.,1.83,1.96
Yarra Valley Classic,2021-01-31,Sevastova A.,Brengle M.,1.48,2.63
Yarra Valley Classic,2021-01-31,Rogers S.,Ferro F.,1.89,1.9
Yarra Valley Classic,2021-01-31,Peterson R.,Inglis M.,1.53,2.48
Yarra Valley Classic,2021-01-31,Gracheva V.,Cabrera L.,1.58,2.36
Yarra Valley Classic,2021-01-31,Gavrilova D.,Kuzmova V.,1.42,2.85
Yarra Valley Classic,2021-01-31,Lapko V.,Shvedova Y.,1.43,2.75
Yarra Valley Classic,2021-01-31,Barthel M.,Birrell K.,1.73,2.09
Yarra Valley Classic,2021-01-31,Bouzkova M.,Stosur S.,1.23,4.04
Yarra Valley Classic,2021-01-31,Pegula J.,Mladenovic K.,1.53,2.49
Yarra Valley Classic,2021-01-31,Williams V.,Rus A.,2.22,1.65
Yarra Valley Classic,2021-01-31,Pironkova T.,Samsonova L.,1.56,2.4
Yarra Valley Classic,2021-01-31,Cocciaretto E.,Zhu L.,1.48,2.62
Yarra Valley Classic,2021-01-31,Minnen G.,Danilovic O.,1.96,1.83
Yarra Valley Classic,2021-01-31,Giorgi C.,Burel C.,1.64,2.24
Yarra Valley Classic,2021-02-01,Pavlyuchenkova A.,Doi M.,1.23,4.08
Yarra Valley Classic,2021-02-01,Podoroska N.,Jones F.,1.42,2.82
Yarra Valley Classic,2021-02-01,Van Uytvanck A.,Hsieh S.W.,2.29,1.61
Yarra Valley Classic,2021-02-01,Zvonareva V.,Pliskova Kr.,1.53,2.48
Yarra Valley Classic,2021-02-01,Collins D.,Stojanovic N.,1.24,3.95
Yarra Valley Classic,2021-02-01,Martic P.,Lapko V.,1.2,4.49
Yarra Valley Classic,2021-02-01,Pironkova T.,Vekic D.,1.44,2.76
Yarra Valley Classic,2021-02-01,Pliskova Ka.,Cocciaretto E.,1.23,4.12
Yarra Valley Classic,2021-02-01,Williams S.,Gavrilova D.,1.19,4.65
Yarra Valley Classic,2021-02-01,Vondrousova M.,Gracheva V.,1.28,3.63
Yarra Valley Classic,2021-02-01,Rogers S.,Peterson R.,1.6,2.31
Yarra Valley Classic,2021-02-02,Kenin S.,Giorgi C.,1.32,3.36
Yarra Valley Classic,2021-02-02,Podoroska N.,Minnen G.,1.5,2.59
Yarra Valley Classic,2021-02-02,Pegula J.,Barthel M.,1.2,4.5
Yarra Valley Classic,2021-02-02,Pavlyuchenkova A.,Sevastova A.,1.38,3.05
Yarra Valley Classic,2021-02-02,Bouzkova M.,Bolsova A.,1.22,4.18
Yarra Valley Classic,2021-02-02,Zvonareva V.,Dolehide C.,,
Yarra Valley Classic,2021-02-02,Barty A.,Bogdan A.,1.09,7.25
Yarra Valley Classic,2021-02-02,Muguruza G.,Van Uytvanck A.,1.26,3.78
Yarra Valley Classic,2021-02-02,Kvitova P.,Williams V.,1.27,3.73
Yarra Valley Classic,2021-02-02,Rogers S.,Martic P.,1.73,2.11
Yarra Valley Classic,2021-02-03,Vondrousova M.,Zvonareva V.,1.56,2.42
Yarra Valley Classic,2021-02-03,Barty A.,Bouzkova M.,1.23,4.07
Yarra Valley Classic,2021-02-03,Kenin S.,Pegula J.,1.44,2.8
Yarra Valley Classic,2021-02-03,Muguruza G.,Pavlyuchenkova A.,1.43,2.8
Yarra Valley Classic,2021-02-03,Williams S.,Pironkova T.,1.32,3.41
Yarra Valley Classic,2021-02-03,Collins D.,Pliskova Ka.,2.36,1.59
Yarra Valley Classic,2021-02-03,Podoroska N.,Kvitova P.,3.72,1.27
Yarra Valley Classic,2021-02-04,Barty A.,Rogers S.,1.24,3.97
Yarra Valley Classic,2021-02-05,Muguruza G.,Kenin S.,1.53,2.47
Yarra Valley Classic,2021-02-05,Williams S.,Collins D.,1.38,2.99
Yarra Valley Classic,2021-02-05,Vondrousova M.,Podoroska N.,1.72,2.11
Yarra Valley Classic,2021-02-06,Barty A.,Williams S.,1.94,1.88
Yarra Valley Classic,2021-02-06,Muguruza G.,Vondrousova M.,1.38,3.0
Yarra Valley Classic,2021-02-07,Barty A.,Muguruza G.,2.27,1.63
Australian Open,2021-02-08,Diyas Z.,Zidansek T.,1.99,1.82
Australian Open,2021-02-08,Williams V.,Flipkens K.,1.3,3.52
Australian Open,2021-02-08,Garcia C.,Hercog P.,1.5,2.58
Australian Open,2021-02-08,Marino R.,Birrell K.,1.23,4.09
Australian Open,2021-02-08,Osaka N.,Pavlyuchenkova A.,1.18,4.77
Australian Open,2021-02-08,Giorgi C.,Shvedova Y.,1.11,6.58
Australian Open,2021-02-08,Stojanovic N.,Begu I.,3.83,1.26
Australian Open,2021-02-08,Errani S.,Wang Q.,2.86,1.42
Australian Open,2021-02-08,Williams S.,Siegemund L.,1.12,6.12
Australian Open,2021-02-08,Pera B.,Kerber A.,3.11,1.36
Australian Open,2021-02-08,Swiatek I.,Rus A.,1.21,4.47
Australian Open,2021-02-08,Schmiedlova A.,Hibi M.,1.45,2.75
Australian Open,2021-02-08,Babos T.,Bonaventure Y.,1.61,2.33
Australian Open,2021-02-08,Kasatkina D.,Boulter K.,1.28,3.58
Australian Open,2021-02-08,Tomljanovic A.,Doi M.,1.33,3.29
Australian Open,2021-02-08,Jabeur O.,Petkovic A.,1.22,4.26
Australian Open,2021-02-08,Vondrousova M.,Peterson R.,1.4,2.96
Australian Open,2021-02-08,Hsieh S.W.,Pironkova T.,3.63,1.28
Australian Open,2021-02-08,Ferro F.,Siniakova K.,2.1,1.73
Australian Open,2021-02-08,Kudermetova V.,Kostyuk M.,1.76,2.06
Australian Open,2021-02-08,Andreescu B.,Buzarnescu M.,1.24,4.03
Australian Open,2021-02-08,Potapova A.,Riske A.,1.57,2.41
Australian Open,2021-02-08,Gracheva V.,Blinkova A.,1.88,1.92
Australian Open,2021-02-08,Cornet A.,Savinykh V.,1.07,8.11
Australian Open,2021-02-08,Kvitova P.,Minnen G.,1.14,5.81
Australian Open,2021-02-08,Halep S.,Cabrera L.,1.05,10.62
Australian Open,2021-02-08,Cirstea S.,Tig P.M.,1.45,2.75
Australian Open,2021-02-08,Rybakina E.,Zvonareva V.,1.52,2.52
Australian Open,2021-02-08,Sabalenka A.,Kuzmova V.,1.05,10.62
Australian Open,2021-02-09,Bencic B.,Davis L.,1.36,3.11
Australian Open,2021-02-09,Hibino N.,Sharma A.,2.0,1.82
Australian Open,2021-02-09,Samsonova L.,Badosa P.,1.67,2.21
Australian Open,2021-02-09,Mertens E.,Fernandez L.A.,1.18,4.77
Australian Open,2021-02-09,Li A.,Zhang S.,1.39,2.98
Australian Open,2021-02-09,Muguruza G.,Gasparyan M.,1.04,11.56
Australian Open,2021-02-09,Podoroska N.,Mchale C.,1.26,3.89
Australian Open,2021-02-09,Kenin S.,Inglis M.,1.05,10.85
Australian Open,2021-02-09,Kanepi K.,Sevastova A.,1.28,3.68
Australian Open,2021-02-09,Pegula J.,Azarenka V.,3.32,1.33
Australian Open,2021-02-09,Zhu L.,Osuigwe W.,1.55,2.44
Australian Open,2021-02-09,Svitolina E.,Bouzkova M.,1.4,2.97
Australian Open,2021-02-09,Kuznetsova S.,Strycova B.,1.58,2.39
Australian Open,2021-02-09,Watson H.,Pliskova Kr.,1.91,1.89
Australian Open,2021-02-09,Brady J.,Bolsova A.,1.1,7.08
Australian Open,2021-02-09,Brengle M.,Rodionova Ar.,1.23,4.22
Australian Open,2021-02-09,Mladenovic K.,Sakkari M.,5.93,1.13
Australian Open,2021-02-09,Alexandrova E.,Trevisan M.,1.1,6.82
Australian Open,2021-02-09,Gauff C.,Teichmann J.,1.43,2.83
Australian Open,2021-02-09,Vekic D.,Wang Y.,1.39,3.0
Australian Open,2021-02-09,Sherif M.,Paquet C.,1.34,3.3
Australian Open,2021-02-09,Krejcikova B.,Zheng S.,1.57,2.41
Australian Open,2021-02-09,Muchova K.,Ostapenko J.,1.56,2.43
Australian Open,2021-02-09,Kontaveit A.,Sasnovich A.,1.33,3.29
Australian Open,2021-02-09,Pliskova Ka.,Paolini J.,1.12,6.34
Australian Open,2021-02-09,Barthel M.,Cocciaretto E.,2.76,1.45
Australian Open,2021-02-09,Collins D.,Bogdan A.,1.31,3.47
Australian Open,2021-02-09,Putintseva Y.,Stephens S.,1.23,4.16
Australian Open,2021-02-09,Stosur S.,Aiava D.,2.42,1.56
Australian Open,2021-02-09,Van Uytvanck A.,Burel C.,1.69,2.18
Australian Open,2021-02-09,Barty A.,Kovinic D.,1.05,10.7
Australian Open,2021-02-09,Rogers S.,Jones F.,1.13,6.03
Australian Open,2021-02-09,Danilovic O.,Martic P.,2.9,1.41
Australian Open,2021-02-09,Juvan K.,Konta J.,2.38,1.58
Australian Open,2021-02-09,Gavrilova D.,Sorribes Tormo S.,1.6,2.34
Australian Open,2021-02-10,Vondrousova M.,Marino R.,1.19,4.63
Australian Open,2021-02-10,Li A.,Cornet A.,1.35,3.19
Australian Open,2021-02-10,Potapova A.,Babos T.,1.43,2.82
Australian Open,2021-02-10,Sabalenka A.,Kasatkina D.,1.2,4.56
Australian Open,2021-02-10,Hsieh S.W.,Andreescu B.,3.52,1.3
Australian Open,2021-02-10,Cirstea S.,Kvitova P.,4.16,1.23
Australian Open,2021-02-10,Diyas Z.,Pera B.,2.33,1.6
Australian Open,2021-02-10,Williams S.,Stojanovic N.,1.05,10.37
Australian Open,2021-02-10,Ferro F.,Rybakina E.,3.69,1.28
Australian Open,2021-02-10,Muguruza G.,Samsonova L.,1.06,9.27
Australian Open,2021-02-10,Jabeur O.,Schmiedlova A.,1.25,3.95
Australian Open,2021-02-10,Kudermetova V.,Gracheva V.,1.16,5.36
Australian Open,2021-02-10,Errani S.,Williams V.,3.75,1.27
Australian Open,2021-02-10,Swiatek I.,Giorgi C.,1.29,3.55
Australian Open,2021-02-10,Halep S.,Tomljanovic A.,1.1,6.87
Australian Open,2021-02-10,Osaka N.,Garcia C.,1.09,7.57
Australian Open,2021-02-11,Rogers S.,Danilovic O.,1.36,3.13
Australian Open,2021-02-11,Muchova K.,Barthel M.,1.17,5.03
Australian Open,2021-02-11,Mertens E.,Zhu L.,1.07,8.5
Australian Open,2021-02-11,Bencic B.,Kuznetsova S.,2.02,1.79
Australian Open,2021-02-11,Pliskova Ka.,Collins D.,1.78,2.03
Australian Open,2021-02-11,Putintseva Y.,Van Uytvanck A.,1.34,3.22
Australian Open,2021-02-11,Barty A.,Gavrilova D.,1.07,8.76
Australian Open,2021-02-11,Alexandrova E.,Krejcikova B.,1.36,3.13
Australian Open,2021-02-11,Kanepi K.,Kenin S.,2.1,1.73
Australian Open,2021-02-11,Vekic D.,Podoroska N.,2.49,1.53
Australian Open,2021-02-11,Kontaveit A.,Watson H.,1.2,4.51
Australian Open,2021-02-11,Brady J.,Brengle M.,1.08,7.64
Australian Open,2021-02-11,Juvan K.,Sherif M.,1.42,2.86
Australian Open,2021-02-11,Mladenovic K.,Hibino N.,1.42,2.87
Australian Open,2021-02-11,Svitolina E.,Gauff C.,1.54,2.48
Australian Open,2021-02-11,Pegula J.,Stosur S.,1.19,4.72
Australian Open,2021-02-12,Vondrousova M.,Cirstea S.,1.69,2.16
Australian Open,2021-02-12,Sabalenka A.,Li A.,1.28,3.72
Australian Open,2021-02-12,Hsieh S.W.,Errani S.,1.63,2.28
Australian Open,2021-02-12,Muguruza G.,Diyas Z.,1.07,8.66
Australian Open,2021-02-12,Williams S.,Potapova A.,1.09,7.62
Australian Open,2021-02-12,Osaka N.,Jabeur O.,1.17,5.03
Australian Open,2021-02-12,Halep S.,Kudermetova V.,1.44,2.77
Australian Open,2021-02-12,Swiatek I.,Ferro F.,1.22,4.3
Australian Open,2021-02-13,Muchova K.,Pliskova Ka.,2.15,1.7
Australian Open,2021-02-13,Svitolina E.,Putintseva Y.,1.29,3.56
Australian Open,2021-02-13,Pegula J.,Mladenovic K.,1.39,2.99
Australian Open,2021-02-13,Vekic D.,Kanepi K.,2.96,1.39
Australian Open,2021-02-13,Brady J.,Juvan K.,1.13,5.88
Australian Open,2021-02-13,Mertens E.,Bencic B.,1.2,4.51
Australian Open,2021-02-13,Barty A.,Alexandrova E.,1.29,3.63
Australian Open,2021-02-13,Rogers S.,Kontaveit A.,2.15,1.7
Australian Open,2021-02-14,Hsieh S.W.,Vondrousova M.,3.12,1.36
Australian Open,2021-02-14,Osaka N.,Muguruza G.,1.47,2.71
Australian Open,2021-02-14,Williams S.,Sabalenka A.,2.09,1.75
Australian Open,2021-02-14,Halep S.,Swiatek I.,1.73,2.12
Australian Open,2021-02-15,Pegula J.,Svitolina E.,2.96,1.41
Australian Open,2021-02-15,Brady J.,Vekic D.,1.31,3.48
Australian Open,2021-02-15,Muchova K.,Mertens E.,3.39,1.32
Australian Open,2021-02-15,Barty A.,Rogers S.,1.21,4.42
Australian Open,2021-02-16,Osaka N.,Hsieh S.W.,1.1,7.02
Australian Open,2021-02-16,Williams S.,Halep S.,1.91,1.91
Australian Open,2021-02-17,Muchova K.,Barty A.,4.54,1.2
Australian Open,2021-02-17,Brady J.,Pegula J.,1.43,2.84
Australian Open,2021-02-18,Osaka N.,Williams S.,1.58,2.42
Australian Open,2021-02-18,Brady J.,Muchova K.,1.53,2.53
Australian Open,2021-02-20,Osaka N.,Brady J.,1.19,4.74
Phillip Island Trophy,2021-02-13,Doi M.,Garcia C.,4.05,1.23
Phillip Island Trophy,2021-02-13,Gadecki O.,Aiava D.,2.74,1.44
Phillip Island Trophy,2021-02-13,Sasnovich A.,Davis L.,1.46,2.67
Phillip Island Trophy,2021-02-13,Gracheva V.,Stephens S.,1.76,2.04
Phillip Island Trophy,2021-02-13,Blinkova A.,Petkovic A.,1.89,1.89
Phillip Island Trophy,2021-02-13,Bogdan A.,Sevastova A.,2.02,1.78
Phillip Island Trophy,2021-02-13,Sorribes Tormo S.,Samsonova L.,1.79,2.0
Phillip Island Trophy,2021-02-13,Bouzkova M.,Kovinic D.,1.19,4.57
Phillip Island Trophy,2021-02-13,Kasatkina D.,Boulter K.,1.45,2.76
Phillip Island Trophy,2021-02-13,Minnen G.,Babos T.,1.88,1.9
Phillip Island Trophy,2021-02-13,Brengle M.,Wang Y.,2.2,1.66
Phillip Island Trophy,2021-02-13,Begu I.,Podoroska N.,2.24,1.64
Phillip Island Trophy,2021-02-14,Birrell K.,Cornet A.,6.52,1.11
Phillip Island Trophy,2021-02-14,Zhu L.,Errani S.,2.01,1.79
Phillip Island Trophy,2021-02-14,Diyas Z.,Mchale C.,1.7,2.14
