Tournament,Date,Winner,Loser,AvgW,AvgL
Shenzhen Open,2016-01-08,Radwanska A.,Friedsam A.L.,1.06,9.35
Shenzhen Open,2016-01-09,Radwanska A.,Riske A.,1.09,7.26
Hobart International,2016-01-10,Gasparyan M.,Inglis M.,1.09,7.09
Hobart International,2016-01-10,Cornet A.,Allertova D.,1.57,2.37
Hobart International,2016-01-10,Van Uytvanck A.,Witthoeft C.,2.01,1.77
Hobart International,2016-01-10,Giorgi C.,Diyas Z.,1.46,2.65
Hobart International,2016-01-11,Barthel M.,Doi M.,1.8,1.98
Hobart International,2016-01-11,Osaka N.,Wolfe J.,1.78,1.99
Hobart International,2016-01-11,Hibino N.,Parmentier P.,1.53,2.46
Hobart International,2016-01-11,Bertens K.,Brengle M.,2.14,1.68
Hobart International,2016-01-11,Beck A.,Nara K.,2.13,1.69
Hobart International,2016-01-11,Cibulkova D.,Konta J.,1.82,1.95
Hobart International,2016-01-11,Birrell K.,Kovinic D.,5.12,1.15
Hobart International,2016-01-11,Cepede Royg V.,Pous-T. L.,1.53,2.45
Hobart International,2016-01-11,Larsson J.,Strycova B.,3.05,1.36
Hobart International,2016-01-11,Bouchard E.,Mattek-Sands B.,1.92,1.84
Hobart International,2016-01-11,Niculescu M.,Mchale C.,1.91,1.85
Hobart International,2016-01-11,Watson H.,Pereira T.,1.19,4.6
Hobart International,2016-01-12,Giorgi C.,Hibino N.,1.46,2.64
Hobart International,2016-01-12,Larsson J.,Gasparyan M.,2.1,1.71
Hobart International,2016-01-12,Bouchard E.,Van Uytvanck A.,1.49,2.56
Hobart International,2016-01-12,Cornet A.,Cepede Royg V.,1.22,4.11
Hobart International,2016-01-13,Barthel M.,Osaka N.,1.48,2.59
Hobart International,2016-01-13,Bertens K.,Beck A.,1.68,2.16
Hobart International,2016-01-13,Cibulkova D.,Birrell K.,1.11,6.26
Hobart International,2016-01-14,Watson H.,Niculescu M.,1.63,2.23
Hobart International,2016-01-14,Cibulkova D.,Bertens K.,1.58,2.34
Hobart International,2016-01-14,Cornet A.,Barthel M.,1.55,2.42
Hobart International,2016-01-14,Bouchard E.,Giorgi C.,1.71,2.09
Hobart International,2016-01-14,Larsson J.,Watson H.,2.56,1.51
Hobart International,2016-01-15,Bouchard E.,Cibulkova D.,1.78,2.01
Hobart International,2016-01-15,Cornet A.,Larsson J.,1.62,2.28
Hobart International,2016-01-16,Cornet A.,Bouchard E.,2.5,1.52
Apai International,2016-01-10,Pironkova T.,Tsurenko L.,2.08,1.73
Apai International,2016-01-10,Schmiedlova A.,Bacsinszky T.,2.24,1.63
Apai International,2016-01-10,Kuznetsova S.,Patterson T.,1.02,14.04
Apai International,2016-01-10,Jankovic J.,Vandeweghe C.,1.55,2.41
Apai International,2016-01-10,Garcia C.,Mladenovic K.,1.56,2.37
Apai International,2016-01-10,Pliskova Ka.,Ivanovic A.,1.91,1.86
Apai International,2016-01-11,Kerber A.,Svitolina E.,1.42,2.8
Apai International,2016-01-11,Makarova E.,Hradecka L.,1.23,4.02
Apai International,2016-01-11,Pavlyuchenkova A.,Arruabarrena L.,1.24,3.99
Apai International,2016-01-11,Errani S.,Suarez Navarro C.,2.33,1.58
Apai International,2016-01-11,Lisicki S.,Hercog P.,1.64,2.21
Apai International,2016-01-11,Stosur S.,Vinci R.,2.31,1.6
Apai International,2016-01-11,Puig M.,Rybarikova M.,1.82,1.99
Apai International,2016-01-11,Bencic B.,Lucic M.,1.29,3.58
Apai International,2016-01-12,Makarova E.,Kerber A.,2.92,1.39
Apai International,2016-01-12,Errani S.,Jankovic J.,2.23,1.64
Apai International,2016-01-12,Puig M.,Schmiedlova A.,2.2,1.65
Apai International,2016-01-12,Kuznetsova S.,Lisicki S.,1.77,2.03
Apai International,2016-01-12,Bencic B.,Pironkova T.,1.4,2.89
Apai International,2016-01-12,Pliskova Ka.,Pavlyuchenkova A.,1.53,2.47
Apai International,2016-01-12,Stosur S.,Hantuchova D.,1.38,2.96
Apai International,2016-01-12,Halep S.,Garcia C.,1.66,2.2
Apai International,2016-01-13,Kuznetsova S.,Errani S.,1.66,2.2
Apai International,2016-01-13,Halep S.,Pliskova Ka.,1.81,1.97
Apai International,2016-01-13,Puig M.,Stosur S.,2.55,1.5
Apai International,2016-01-13,Bencic B.,Makarova E.,1.72,2.09
Apai International,2016-01-15,Puig M.,Bencic B.,2.73,1.44
Apai International,2016-01-15,Kuznetsova S.,Halep S.,2.7,1.45
Apai International,2016-01-15,Kuznetsova S.,Puig M.,1.61,2.3
Australian Open,2016-01-18,Gasparyan M.,Errani S.,2.5,1.52
Australian Open,2016-01-18,Gavrilova D.,Hradecka L.,1.28,3.6
Australian Open,2016-01-18,Kvitova P.,Kumkhum L.,1.15,5.33
Australian Open,2016-01-18,Suarez Navarro C.,Golubic V.,1.24,3.92
Australian Open,2016-01-18,Friedsam A.L.,Dominguez Lino L.,1.3,3.51
Australian Open,2016-01-18,Gibbs N.,Koukalova K.,1.32,3.32
Australian Open,2016-01-18,Rybarikova M.,Wickmayer Y.,2.19,1.66
Australian Open,2016-01-18,Sakkari M.,Wang Yaf.,1.99,1.8
Australian Open,2016-01-18,Williams S.,Giorgi C.,1.13,6.04
Australian Open,2016-01-18,Hsieh S.W.,Ostapenko J.,2.04,1.76
Australian Open,2016-01-18,Wang Q.,Stephens S.,6.47,1.11
Australian Open,2016-01-18,Davis L.,Pavlyuchenkova A.,5.71,1.13
Australian Open,2016-01-18,Mladenovic K.,Cibulkova D.,2.67,1.46
Australian Open,2016-01-18,Kasatkina D.,Schmiedlova A.,2.05,1.75
Australian Open,2016-01-18,Nara K.,Dodin O.,1.54,2.44
Australian Open,2016-01-18,Putintseva Y.,Wozniacki C.,7.65,1.08
Australian Open,2016-01-18,Radwanska A.,Mchale C.,1.02,14.44
Australian Open,2016-01-18,Han X.,Duque Marino M.,3.28,1.33
Australian Open,2016-01-18,Vinci R.,Paszek T.,1.61,2.29
Australian Open,2016-01-18,Bencic B.,Riske A.,1.31,3.39
Australian Open,2016-01-18,Kuznetsova S.,Hantuchova D.,1.17,4.93
Australian Open,2016-01-18,Falconi I.,Tatishvili A.,1.63,2.25
Australian Open,2016-01-18,Sasnovich A.,Rodina E.,2.04,1.76
Australian Open,2016-01-18,Bondarenko K.,Tomljanovic A.,1.55,2.41
Australian Open,2016-01-18,Niculescu M.,Pereira T.,1.15,5.24
Australian Open,2016-01-18,Puig M.,Linette M.,1.27,3.66
Australian Open,2016-01-18,Konjuh A.,Radwanska U.,1.77,2.02
Australian Open,2016-01-18,Babos T.,Watson H.,2.02,1.77
Australian Open,2016-01-18,Sharapova M.,Hibino N.,1.05,10.03
Australian Open,2016-01-18,Bouchard E.,Krunic A.,1.14,5.61
Australian Open,2016-01-18,Kulichkova E.,Petkovic A.,3.49,1.3
Australian Open,2016-01-18,Pliskova Kr.,Stosur S.,3.72,1.27
Australian Open,2016-01-19,Beck A.,Hon P.,1.14,5.56
Australian Open,2016-01-19,Keys M.,Diyas Z.,1.22,4.2
Australian Open,2016-01-19,Muguruza G.,Kontaveit A.,1.09,7.04
Australian Open,2016-01-19,Makarova E.,Inglis M.,1.01,19.62
Australian Open,2016-01-19,King V.,Barthel M.,2.48,1.53
Australian Open,2016-01-19,Flipkens K.,Lucic M.,2.15,1.68
Australian Open,2016-01-19,Siegemund L.,Bertens K.,2.92,1.4
Australian Open,2016-01-19,Bacsinszky T.,Siniakova K.,1.5,2.55
Australian Open,2016-01-19,Konta J.,Williams V.,2.84,1.41
Australian Open,2016-01-19,Jankovic J.,Hercog P.,1.24,3.95
Australian Open,2016-01-19,Maria T.,Govortsova O.,1.63,2.24
Australian Open,2016-01-19,Shvedova Y.,Pironkova T.,1.96,1.82
Australian Open,2016-01-19,Svitolina E.,Duval V.,1.1,6.52
Australian Open,2016-01-19,Pliskova Ka.,Birrell K.,1.04,11.95
Australian Open,2016-01-19,Strycova B.,Garcia C.,2.7,1.45
Australian Open,2016-01-19,Lepchenko V.,Tsurenko L.,1.65,2.21
Australian Open,2016-01-19,Sevastova A.,Wolfe J.,1.73,2.08
Australian Open,2016-01-19,Osaka N.,Vekic D.,1.34,3.15
Australian Open,2016-01-19,Ivanovic A.,Patterson T.,1.02,14.01
Australian Open,2016-01-19,Lisicki S.,Cetkovska P.,1.22,4.18
Australian Open,2016-01-19,Goerges J.,Mitu A.,1.23,4.09
Australian Open,2016-01-19,Kerber A.,Doi M.,1.03,12.68
Australian Open,2016-01-19,Zheng S.,Witthoeft C.,2.55,1.5
Australian Open,2016-01-19,Dulgheru A.,Sanders S.,1.3,3.4
Australian Open,2016-01-19,Arruabarrena L.,Zanevska M.,1.68,2.15
Australian Open,2016-01-19,Kovinic D.,Crawford S.,2.26,1.62
Australian Open,2016-01-19,Allertova D.,Mattek-Sands B.,1.94,1.83
Australian Open,2016-01-19,Cornet A.,Jovanovski B.,1.14,5.54
Australian Open,2016-01-19,Larsson J.,Begu I.,2.27,1.62
Australian Open,2016-01-19,Brengle M.,Vandeweghe C.,2.12,1.7
Australian Open,2016-01-19,Zhang S.,Halep S.,8.69,1.07
Australian Open,2016-01-19,Azarenka V.,Van Uytvanck A.,1.03,11.89
Australian Open,2016-01-20,Bondarenko K.,Kuznetsova S.,5.13,1.16
Australian Open,2016-01-20,Sharapova M.,Sasnovich A.,1.04,11.48
Australian Open,2016-01-20,Davis L.,Rybarikova M.,2.18,1.67
Australian Open,2016-01-20,Friedsam A.L.,Wang Q.,2.2,1.65
Australian Open,2016-01-20,Kasatkina D.,Konjuh A.,1.4,2.91
Australian Open,2016-01-20,Williams S.,Hsieh S.W.,1.02,14.58
Australian Open,2016-01-20,Vinci R.,Falconi I.,1.23,4.02
Australian Open,2016-01-20,Bencic B.,Babos T.,1.27,3.69
Australian Open,2016-01-20,Suarez Navarro C.,Sakkari M.,1.09,7.08
Australian Open,2016-01-20,Gasparyan M.,Nara K.,1.69,2.14
Australian Open,2016-01-20,Putintseva Y.,Han X.,1.23,4.09
Australian Open,2016-01-20,Kulichkova E.,Niculescu M.,2.81,1.42
Australian Open,2016-01-20,Mladenovic K.,Gibbs N.,1.47,2.64
Australian Open,2016-01-20,Radwanska A.,Bouchard E.,1.25,3.88
Australian Open,2016-01-20,Puig M.,Pliskova Kr.,1.31,3.36
Australian Open,2016-01-20,Gavrilova D.,Kvitova P.,3.5,1.29
Australian Open,2016-01-21,Ivanovic A.,Sevastova A.,1.32,3.3
Australian Open,2016-01-21,Lepchenko V.,Arruabarrena L.,1.33,3.26
Australian Open,2016-01-21,Osaka N.,Svitolina E.,2.99,1.38
Australian Open,2016-01-21,Konta J.,Zheng S.,1.28,3.57
Australian Open,2016-01-21,Strycova B.,King V.,1.21,4.33
Australian Open,2016-01-21,Muguruza G.,Flipkens K.,1.09,7.17
Australian Open,2016-01-21,Brengle M.,Larsson J.,2.01,1.78
Australian Open,2016-01-21,Azarenka V.,Kovinic D.,1.02,14.67
Australian Open,2016-01-21,Allertova D.,Lisicki S.,2.28,1.62
Australian Open,2016-01-21,Siegemund L.,Jankovic J.,5.16,1.16
Australian Open,2016-01-21,Keys M.,Shvedova Y.,1.37,3.06
Australian Open,2016-01-21,Zhang S.,Cornet A.,3.12,1.35
Australian Open,2016-01-21,Kerber A.,Dulgheru A.,1.07,8.52
Australian Open,2016-01-21,Makarova E.,Maria T.,1.12,6.11
Australian Open,2016-01-21,Beck A.,Bacsinszky T.,2.59,1.49
Australian Open,2016-01-21,Pliskova Ka.,Goerges J.,1.36,3.08
Australian Open,2016-01-22,Bencic B.,Bondarenko K.,1.24,4.0
Australian Open,2016-01-22,Sharapova M.,Davis L.,1.02,15.29
Australian Open,2016-01-22,Friedsam A.L.,Vinci R.,3.51,1.29
Australian Open,2016-01-22,Radwanska A.,Puig M.,1.15,5.21
Australian Open,2016-01-22,Gasparyan M.,Putintseva Y.,1.58,2.37
Australian Open,2016-01-22,Gavrilova D.,Mladenovic K.,1.82,1.96
Australian Open,2016-01-22,Williams S.,Kasatkina D.,1.06,9.39
Australian Open,2016-01-22,Suarez Navarro C.,Kulichkova E.,1.37,3.05
Australian Open,2016-01-23,Konta J.,Allertova D.,1.51,2.53
Australian Open,2016-01-23,Makarova E.,Pliskova Ka.,1.77,2.04
Australian Open,2016-01-23,Strycova B.,Muguruza G.,5.13,1.16
Australian Open,2016-01-23,Beck A.,Siegemund L.,1.58,2.39
Australian Open,2016-01-23,Azarenka V.,Osaka N.,1.03,11.76
Australian Open,2016-01-23,Kerber A.,Brengle M.,1.07,8.08
Australian Open,2016-01-23,Keys M.,Ivanovic A.,1.59,2.32
Australian Open,2016-01-23,Zhang S.,Lepchenko V.,2.21,1.65
Australian Open,2016-01-24,Sharapova M.,Bencic B.,1.36,3.12
Australian Open,2016-01-24,Williams S.,Gasparyan M.,1.04,11.56
Australian Open,2016-01-24,Radwanska A.,Friedsam A.L.,1.06,9.36
Australian Open,2016-01-24,Suarez Navarro C.,Gavrilova D.,1.79,2.01
Australian Open,2016-01-25,Kerber A.,Beck A.,1.08,7.71
Australian Open,2016-01-25,Azarenka V.,Strycova B.,1.06,9.44
Australian Open,2016-01-25,Konta J.,Makarova E.,2.33,1.6
Australian Open,2016-01-25,Zhang S.,Keys M.,2.87,1.42
Australian Open,2016-01-26,Radwanska A.,Suarez Navarro C.,1.27,3.79
Australian Open,2016-01-26,Williams S.,Sharapova M.,1.22,4.31
Australian Open,2016-01-27,Kerber A.,Azarenka V.,4.72,1.19
Australian Open,2016-01-27,Konta J.,Zhang S.,1.44,2.81
Australian Open,2016-01-28,Williams S.,Radwanska A.,1.16,5.37
Australian Open,2016-01-28,Kerber A.,Konta J.,1.34,3.29
Australian Open,2016-01-30,Kerber A.,Williams S.,6.41,1.12
Ladies Trophy,2016-02-09,Wickmayer Y.,Ostapenko J.,1.72,2.09
Ladies Trophy,2016-02-09,Witthoeft C.,Paszek T.,2.48,1.53
Ladies Trophy,2016-02-09,Kozlova K.,Strycova B.,3.55,1.29
Ladies Trophy,2016-02-09,Niculescu M.,Vikhlyantseva N.,1.16,5.12
Ladies Trophy,2016-02-09,Babos T.,Siniakova K.,1.68,2.15
Ladies Trophy,2016-02-09,Pavlyuchenkova A.,Koukalova K.,1.23,4.08
Ladies Trophy,2016-02-09,Gasparyan M.,Jovanovski B.,1.13,5.88
Ladies Trophy,2016-02-10,Siegemund L.,Mladenovic K.,3.2,1.34
Ladies Trophy,2016-02-10,Beck A.,Hradecka L.,1.39,2.92
Ladies Trophy,2016-02-10,Vesnina E.,Tig P.M.,1.57,2.37
Ladies Trophy,2016-02-10,Cibulkova D.,Rodina E.,1.22,4.21
Ladies Trophy,2016-02-10,Kasatkina D.,Flipkens K.,1.64,2.23
Ladies Trophy,2016-02-10,Ivanovic A.,Gasparyan M.,1.63,2.25
Ladies Trophy,2016-02-10,Vinci R.,Wickmayer Y.,1.52,2.5
Ladies Trophy,2016-02-11,Kozlova K.,Vesnina E.,1.76,2.04
Ladies Trophy,2016-02-11,Babos T.,Niculescu M.,2.1,1.71
Ladies Trophy,2016-02-11,Kasatkina D.,Siegemund L.,1.45,2.69
Ladies Trophy,2016-02-11,Bencic B.,Beck A.,1.22,4.27
Ladies Trophy,2016-02-11,Cibulkova D.,Wozniacki C.,2.5,1.52
Ladies Trophy,2016-02-11,Pavlyuchenkova A.,Witthoeft C.,1.33,3.25
Ladies Trophy,2016-02-12,Vinci R.,Babos T.,1.54,2.45
Ladies Trophy,2016-02-12,Ivanovic A.,Kozlova K.,1.22,4.14
Ladies Trophy,2016-02-12,Kasatkina D.,Cibulkova D.,2.45,1.54
Ladies Trophy,2016-02-12,Bencic B.,Pavlyuchenkova A.,1.49,2.61
Ladies Trophy,2016-02-13,Vinci R.,Ivanovic A.,2.61,1.48
Ladies Trophy,2016-02-13,Bencic B.,Kasatkina D.,1.29,3.54
Ladies Trophy,2016-02-14,Vinci R.,Bencic B.,2.81,1.43
Taiwan Open,2016-02-08,Sevastova A.,Kucova K.,1.4,2.84
Taiwan Open,2016-02-08,Radwanska U.,Hsu C.W.,1.09,7.26
Taiwan Open,2016-02-08,Zhang Yux.,Kuwata H.,1.85,1.91
Taiwan Open,2016-02-08,Doi M.,Pliskova Kr.,1.61,2.27
Taiwan Open,2016-02-08,Kato M.,Reix S.,1.74,2.08
Taiwan Open,2016-02-09,Minella M.,Osaka N.,5.3,1.15
Taiwan Open,2016-02-09,Vekic D.,Riske A.,3.58,1.28
Taiwan Open,2016-02-09,Kulichkova E.,Lee Y-H.,1.21,4.29
Taiwan Open,2016-02-09,Putintseva Y.,Melnikova M.,1.25,3.87
Taiwan Open,2016-02-09,Voegele S.,Chang K.C.,1.61,2.28
Taiwan Open,2016-02-09,Zheng S.,Pous-T. L.,1.32,3.29
Taiwan Open,2016-02-09,Diyas Z.,Kichenok L.,1.23,4.08
Taiwan Open,2016-02-09,Nara K.,Wang Q.,2.1,1.71
Taiwan Open,2016-02-09,Hsieh S.W.,Okuno A.,1.1,6.52
Taiwan Open,2016-02-10,Linette M.,Wang Yaf.,1.82,1.94
Taiwan Open,2016-02-10,Williams V.,Lee P.C.,1.01,16.65
Taiwan Open,2016-02-10,Kulichkova E.,Diyas Z.,2.05,1.75
Taiwan Open,2016-02-10,Putintseva Y.,Kato M.,1.16,5.03
Taiwan Open,2016-02-10,Nara K.,Zhang Yux.,1.22,4.09
Taiwan Open,2016-02-10,Sevastova A.,Vekic D.,1.54,2.43
Taiwan Open,2016-02-11,Voegele S.,Zheng S.,2.2,1.65
Taiwan Open,2016-02-11,Doi M.,Linette M.,1.5,2.55
Taiwan Open,2016-02-11,Williams V.,Radwanska U.,1.16,4.93
Taiwan Open,2016-02-11,Hsieh S.W.,Minella M.,1.39,2.9
Taiwan Open,2016-02-12,Doi M.,Nara K.,1.66,2.19
Taiwan Open,2016-02-12,Hsieh S.W.,Kulichkova E.,1.78,2.02
Taiwan Open,2016-02-12,Putintseva Y.,Voegele S.,1.8,1.99
Taiwan Open,2016-02-12,Williams V.,Sevastova A.,1.22,4.19
Taiwan Open,2016-02-13,Doi M.,Hsieh S.W.,1.72,2.11
Taiwan Open,2016-02-13,Williams V.,Putintseva Y.,1.2,4.43
Taiwan Open,2016-02-14,Williams V.,Doi M.,1.28,3.58
Dubai Duty Free Tennis Championships,2016-02-15,Brengle M.,Makarova E.,3.48,1.29
Dubai Duty Free Tennis Championships,2016-02-15,Petkovic A.,Giorgi C.,2.18,1.67
Dubai Duty Free Tennis Championships,2016-02-15,Mladenovic K.,Tsurenko L.,1.71,2.11
Dubai Duty Free Tennis Championships,2016-02-15,Garcia C.,Schmiedlova A.,1.41,2.85
Dubai Duty Free Tennis Championships,2016-02-15,Goerges J.,Kuznetsova S.,2.64,1.47
Dubai Duty Free Tennis Championships,2016-02-15,Vandeweghe C.,Pliskova Ka.,4.17,1.22
Dubai Duty Free Tennis Championships,2016-02-16,Svitolina E.,Cepelova J.,1.31,3.36
Dubai Duty Free Tennis Championships,2016-02-16,Strycova B.,Pironkova T.,1.91,1.87
Dubai Duty Free Tennis Championships,2016-02-16,Ivanovic A.,Gavrilova D.,1.56,2.39
Dubai Duty Free Tennis Championships,2016-02-16,Errani S.,Zheng S.,1.61,2.28
Dubai Duty Free Tennis Championships,2016-02-16,Jankovic J.,Bencic B.,2.54,1.51
Dubai Duty Free Tennis Championships,2016-02-16,Shvedova Y.,Vinci R.,2.76,1.43
Dubai Duty Free Tennis Championships,2016-02-17,Strycova B.,Goerges J.,1.96,1.82
Dubai Duty Free Tennis Championships,2016-02-17,Garcia C.,Suarez Navarro C.,1.75,2.05
Dubai Duty Free Tennis Championships,2016-02-17,Errani S.,Shvedova Y.,2.1,1.72
Dubai Duty Free Tennis Championships,2016-02-17,Ivanovic A.,Halep S.,2.1,1.72
Dubai Duty Free Tennis Championships,2016-02-17,Petkovic A.,Jankovic J.,2.32,1.6
Dubai Duty Free Tennis Championships,2016-02-17,Svitolina E.,Muguruza G.,2.98,1.38
Dubai Duty Free Tennis Championships,2016-02-17,Brengle M.,Kvitova P.,2.98,1.38
Dubai Duty Free Tennis Championships,2016-02-17,Vandeweghe C.,Mladenovic K.,2.0,1.79
Dubai Duty Free Tennis Championships,2016-02-18,Garcia C.,Petkovic A.,1.83,1.96
Dubai Duty Free Tennis Championships,2016-02-18,Errani S.,Brengle M.,1.62,2.28
Dubai Duty Free Tennis Championships,2016-02-18,Svitolina E.,Vandeweghe C.,1.46,2.68
Dubai Duty Free Tennis Championships,2016-02-18,Strycova B.,Ivanovic A.,3.4,1.31
Dubai Duty Free Tennis Championships,2016-02-19,Errani S.,Svitolina E.,2.55,1.51
Dubai Duty Free Tennis Championships,2016-02-19,Strycova B.,Garcia C.,2.15,1.7
Dubai Duty Free Tennis Championships,2016-02-20,Errani S.,Strycova B.,1.9,1.89
Rio Open,2016-02-15,Bogdan A.,Ce G.,1.42,2.82
