Tournament,Date,Winner,Loser,AvgW,AvgL
Australian Open,2009-01-19,Gallovits E.,Camerin M.E.,1.58,2.29
Australian Open,2009-01-19,Cohen Aloro S.,Zahlavova Strycova B.,2.73,1.42
Australian Open,2009-01-19,Sugiyama A.,Dubois S.,1.33,3.19
Australian Open,2009-01-19,Dokic J.,Paszek T.,1.79,1.92
Australian Open,2009-01-19,Errani S.,Kirilenko M.,1.53,2.4
Australian Open,2009-01-19,Wozniacki C.,Peer S.,1.15,5.24
Australian Open,2009-01-19,Ruano Pascual V.,Duque M. M.,1.93,1.8
Australian Open,2009-01-19,Knapp K.,Wejnert M.,1.24,3.83
Australian Open,2009-01-19,Mirza S.,Domachowska M.,1.49,2.49
Australian Open,2009-01-19,Kleybanova A.,Arvidsson S.,1.35,3.08
Australian Open,2009-01-19,Chakvetadze A.,Keothavong A.,1.52,2.44
Australian Open,2009-01-19,Petrova N.,Shvedova Y.,1.24,3.76
Australian Open,2009-01-19,Safina D.,Kudryavtseva A.,1.04,9.95
Australian Open,2009-01-19,Safarova L.,Bammer S.,1.84,1.87
Australian Open,2009-01-19,Johansson M.,Craybas J.,3.25,1.32
Australian Open,2009-01-19,Erakovic M.,Cetkovska P.,1.64,2.17
Australian Open,2009-01-19,Hantuchova D.,Dellacqua C.,1.35,3.08
Australian Open,2009-01-19,Makarova E.,Rezai A.,2.14,1.66
Australian Open,2009-01-20,Bondarenko K.,Radwanska A.,8.35,1.06
Australian Open,2009-01-20,Garbin T.,Pavlyuchenkova A.,2.88,1.38
Australian Open,2009-01-20,Karatantcheva S.,Llagostera Vives N.,1.51,2.44
Australian Open,2009-01-20,Razzano V.,Gajdosova J.,1.81,1.9
Australian Open,2009-01-20,Peng S.,Schiavone F.,1.88,1.82
Australian Open,2009-01-20,Azarenka V.,Kvitova P.,1.24,3.83
Australian Open,2009-01-20,Dementieva E.,Barrois K.,1.01,14.6
Australian Open,2009-01-20,Williams S.,Yuan M.,1.02,13.6
Australian Open,2009-01-20,Zheng J.,Pin C.,1.25,3.69
Australian Open,2009-01-20,Bondarenko A.,Rogowska O.,1.04,9.25
Australian Open,2009-01-20,Dominguez Lino L.,Bychkova E.,2.04,1.72
Australian Open,2009-01-20,Mauresmo A.,Govortsova O.,1.27,3.59
Australian Open,2009-01-20,Benesova I.,Dushevina V.,1.98,1.75
Australian Open,2009-01-20,Dulko G.,Yakimova A.,1.24,3.79
Australian Open,2009-01-20,Baltacha E.,Groenefeld A.L.,3.41,1.29
Australian Open,2009-01-20,Martinez-Sanchez M.J.,Tanasugarn T.,2.65,1.44
Australian Open,2009-01-20,Moore J.,Mchale C.,1.54,2.36
Australian Open,2009-01-20,Schnyder P.,Mladenovic K.,1.04,9.65
Australian Open,2009-01-20,Bremond S.,Vaidisova N.,2.36,1.54
Australian Open,2009-01-20,Czink M.,Cirstea S.,2.02,1.73
Australian Open,2009-01-20,Williams V.,Kerber A.,1.01,15.4
Australian Open,2009-01-20,Medina Garrigues A.,Holland I.,1.04,10.25
Australian Open,2009-01-20,Suarez Navarro C.,Vinci R.,1.97,1.76
Australian Open,2009-01-20,Malek T.,Morita A.,2.42,1.53
Australian Open,2009-01-20,Cibulkova D.,Scheepers C.,1.03,10.25
Australian Open,2009-01-20,Chan Y.J.,Hsieh S.W.,2.12,1.66
Australian Open,2009-01-20,Lisicki S.,Wozniak A.,1.69,2.07
Australian Open,2009-01-20,Coin J.,Vesnina E.,2.74,1.41
Australian Open,2009-01-20,Kuznetsova S.,Rodionova A.,1.07,7.5
Australian Open,2009-01-20,Amanmuradova A.,Oudin M.,2.58,1.47
Australian Open,2009-01-20,Pennetta F.,Santangelo M.,1.12,5.83
Australian Open,2009-01-20,Stosur S.,Zakopalova K.,1.25,3.74
Australian Open,2009-01-21,Petrova N.,Mirza S.,1.38,2.91
Australian Open,2009-01-21,Sugiyama A.,Dechy N.,1.55,2.36
Australian Open,2009-01-21,Safina D.,Makarova E.,1.07,7.64
Australian Open,2009-01-21,Kanepi K.,Mayr P.,1.23,3.96
Australian Open,2009-01-21,Ivanovic A.,Brianti A.,1.07,7.6
Australian Open,2009-01-21,Voskoboeva G.,Knapp K.,1.72,2.05
Australian Open,2009-01-21,Hantuchova D.,Johansson M.,1.15,5.14
Australian Open,2009-01-21,Kleybanova A.,Cohen Aloro S.,1.24,3.81
Australian Open,2009-01-21,Jankovic J.,Flipkens K.,1.02,13.7
Australian Open,2009-01-21,Safarova L.,Erakovic M.,1.34,3.07
Australian Open,2009-01-21,Cornet A.,Petkovic A.,1.05,8.8
Australian Open,2009-01-21,Zvonareva V.,Gallovits E.,1.05,8.7
Australian Open,2009-01-21,Errani S.,Niculescu M.,1.41,2.78
Australian Open,2009-01-21,Wozniacki C.,Ruano Pascual V.,1.03,10.7
Australian Open,2009-01-21,Bartoli M.,Pironkova T.,1.53,2.41
Australian Open,2009-01-21,Dokic J.,Chakvetadze A.,2.68,1.44
Australian Open,2009-01-22,Razzano V.,Schnyder P.,2.07,1.71
Australian Open,2009-01-22,Bondarenko K.,Dominguez Lino L.,1.44,2.64
Australian Open,2009-01-22,Azarenka V.,Garbin T.,1.07,8.04
Australian Open,2009-01-22,Mauresmo A.,Baltacha E.,1.13,5.42
Australian Open,2009-01-22,Cibulkova D.,Chan Y.J.,1.08,7.15
Australian Open,2009-01-22,Dementieva E.,Benesova I.,1.08,7.04
Australian Open,2009-01-22,Zheng J.,Czink M.,1.47,2.57
Australian Open,2009-01-22,Martinez-Sanchez M.J.,Amanmuradova A.,1.74,2.0
Australian Open,2009-01-22,Medina Garrigues A.,Coin J.,1.55,2.32
Australian Open,2009-01-22,Williams S.,Dulko G.,1.04,9.45
Australian Open,2009-01-22,Pennetta F.,Moore J.,1.06,8.24
Australian Open,2009-01-22,Bondarenko A.,Bremond S.,1.38,2.9
Australian Open,2009-01-22,Kuznetsova S.,Malek T.,1.1,6.65
Australian Open,2009-01-22,Stosur S.,Lisicki S.,1.65,2.15
Australian Open,2009-01-22,Peng S.,Karatantcheva S.,1.47,2.56
Australian Open,2009-01-22,Suarez Navarro C.,Williams V.,13.7,1.02
Australian Open,2009-01-23,Petrova N.,Voskoboeva G.,1.11,6.07
Australian Open,2009-01-23,Safina D.,Kanepi K.,1.09,6.75
Australian Open,2009-01-23,Zvonareva V.,Errani S.,1.13,5.6
Australian Open,2009-01-23,Bartoli M.,Safarova L.,1.52,2.46
Australian Open,2009-01-23,Cornet A.,Hantuchova D.,1.41,2.78
Australian Open,2009-01-23,Jankovic J.,Sugiyama A.,1.06,8.34
Australian Open,2009-01-23,Dokic J.,Wozniacki C.,4.3,1.19
Australian Open,2009-01-23,Kleybanova A.,Ivanovic A.,4.34,1.19
Australian Open,2009-01-24,Medina Garrigues A.,Pennetta F.,2.62,1.46
Australian Open,2009-01-24,Suarez Navarro C.,Martinez-Sanchez M.J.,1.35,3.06
Australian Open,2009-01-24,Williams S.,Peng S.,1.05,9.0
Australian Open,2009-01-24,Zheng J.,Bondarenko K.,1.5,2.53
Australian Open,2009-01-24,Azarenka V.,Mauresmo A.,1.28,3.6
Australian Open,2009-01-24,Kuznetsova S.,Bondarenko A.,1.24,3.83
Australian Open,2009-01-24,Cibulkova D.,Razzano V.,1.18,4.54
Australian Open,2009-01-24,Dementieva E.,Stosur S.,1.11,6.12
Australian Open,2009-01-25,Bartoli M.,Jankovic J.,4.0,1.22
Australian Open,2009-01-25,Safina D.,Cornet A.,1.19,4.4
Australian Open,2009-01-25,Zvonareva V.,Petrova N.,1.51,2.48
Australian Open,2009-01-25,Dokic J.,Kleybanova A.,1.57,2.35
Australian Open,2009-01-26,Suarez Navarro C.,Medina Garrigues A.,1.84,1.91
Australian Open,2009-01-26,Dementieva E.,Cibulkova D.,1.33,3.23
Australian Open,2009-01-26,Williams S.,Azarenka V.,1.41,2.78
Australian Open,2009-01-26,Kuznetsova S.,Zheng J.,1.59,2.27
Australian Open,2009-01-27,Zvonareva V.,Bartoli M.,1.33,3.25
Australian Open,2009-01-27,Safina D.,Dokic J.,1.24,3.85
Australian Open,2009-01-28,Dementieva E.,Suarez Navarro C.,1.2,4.36
Australian Open,2009-01-28,Williams S.,Kuznetsova S.,1.33,3.22
Australian Open,2009-01-29,Williams S.,Dementieva E.,2.12,1.7
Australian Open,2009-01-29,Safina D.,Zvonareva V.,2.56,1.5
Australian Open,2009-01-31,Williams S.,Safina D.,1.38,3.01
Open Gaz de France,2009-02-09,Li N.,Szavay A.,1.44,2.64
Open Gaz de France,2009-02-09,Kanepi K.,Medina Garrigues A.,1.77,1.95
Open Gaz de France,2009-02-09,Pavlyuchenkova A.,Razzano V.,1.78,1.96
Open Gaz de France,2009-02-10,Dechy N.,Cirstea S.,1.67,2.11
Open Gaz de France,2009-02-10,Kleybanova A.,Pironkova T.,1.46,2.62
Open Gaz de France,2009-02-10,Radwanska A.,Lyubtsova O.,1.05,9.5
Open Gaz de France,2009-02-10,Niculescu M.,Bacsinszky T.,1.42,2.74
Open Gaz de France,2009-02-10,Loit E.,Vaidisova N.,1.63,2.17
Open Gaz de France,2009-02-10,Sprem K.,Kvitova P.,3.74,1.25
Open Gaz de France,2009-02-10,Cornet A.,Sevastova A.,1.06,8.0
Open Gaz de France,2009-02-10,Hantuchova D.,Makarova E.,1.48,2.53
Open Gaz de France,2009-02-11,Schnyder P.,Bondarenko A.,1.67,2.12
Open Gaz de France,2009-02-11,Williams S.,Benesova I.,1.04,9.85
Open Gaz de France,2009-02-11,Mauresmo A.,Errani S.,1.76,1.99
Open Gaz de France,2009-02-11,Jankovic J.,Schiavone F.,1.12,5.85
Open Gaz de France,2009-02-11,Dementieva E.,Rezai A.,1.07,7.54
Open Gaz de France,2009-02-11,Loit E.,Kanepi K.,3.02,1.35
Open Gaz de France,2009-02-11,Radwanska A.,Kleybanova A.,1.46,2.6
Open Gaz de France,2009-02-12,Cornet A.,Hantuchova D.,1.72,2.04
Open Gaz de France,2009-02-12,Jankovic J.,Li N.,1.31,3.31
Open Gaz de France,2009-02-12,Williams S.,Sprem K.,1.03,10.35
Open Gaz de France,2009-02-12,Mauresmo A.,Niculescu M.,1.22,4.0
Open Gaz de France,2009-02-12,Dementieva E.,Pavlyuchenkova A.,1.11,6.0
Open Gaz de France,2009-02-12,Dechy N.,Schnyder P.,2.6,1.46
Open Gaz de France,2009-02-13,Jankovic J.,Cornet A.,1.22,4.02
Open Gaz de France,2009-02-13,Dementieva E.,Dechy N.,1.07,7.95
Open Gaz de France,2009-02-13,Williams S.,Loit E.,1.02,12.7
Open Gaz de France,2009-02-13,Mauresmo A.,Radwanska A.,1.8,1.95
Open Gaz de France,2009-02-14,Dementieva E.,Williams S.,2.67,1.46
Open Gaz de France,2009-02-14,Mauresmo A.,Jankovic J.,2.15,1.66
Open Gaz de France,2009-02-15,Mauresmo A.,Dementieva E.,2.48,1.51
Pattaya Women's Open,2009-02-09,Peng S.,Santangelo M.,1.23,3.92
Pattaya Women's Open,2009-02-09,Pervak K.,Yonemura T.,1.35,3.1
Pattaya Women's Open,2009-02-09,Dushevina V.,Bovina E.,1.39,2.87
Pattaya Women's Open,2009-02-09,Voskoboeva G.,Groth J.,2.27,1.59
Pattaya Women's Open,2009-02-10,Silva N.,Moore J.,1.56,2.31
Pattaya Women's Open,2009-02-10,Beygelzimer Y.,Rodionova An.,2.04,1.72
Pattaya Women's Open,2009-02-10,Mirza S.,Lertpitaksinchai N.,1.04,10.0
Pattaya Women's Open,2009-02-10,Shvedova Y.,Paszek T.,2.46,1.51
Pattaya Women's Open,2009-02-10,Lisjak I.,Karatancheva S.,3.62,1.27
Pattaya Women's Open,2009-02-10,Wozniacki C.,Chan Y.J.,1.06,8.05
Pattaya Women's Open,2009-02-10,Bammer S.,Radwanska U.,1.52,2.44
Pattaya Women's Open,2009-02-10,Zvonareva V.,Klepac A.,1.03,10.45
Pattaya Women's Open,2009-02-11,Rybarikova M.,Date Krumm K.,1.39,2.83
Pattaya Women's Open,2009-02-11,Tanasugarn T.,Amanmuradova A.,1.46,2.61
Pattaya Women's Open,2009-02-11,Diatchenko V.,Fuda R.,,
Pattaya Women's Open,2009-02-11,Peer S.,Lertcheewakarn N.,1.2,4.27
Pattaya Women's Open,2009-02-11,Peng S.,Voskoboeva G.,1.32,3.24
Pattaya Women's Open,2009-02-11,Dushevina V.,Bammer S.,2.06,1.71
Pattaya Women's Open,2009-02-12,Zvonareva V.,Shvedova Y.,1.06,8.3
Pattaya Women's Open,2009-02-12,Peer S.,Beygelzimer Y.,1.16,4.76
Pattaya Women's Open,2009-02-12,Rybarikova M.,Lisjak I.,1.3,3.35
Pattaya Women's Open,2009-02-12,Tanasugarn T.,Silva N.,1.26,3.69
Pattaya Women's Open,2009-02-12,Wozniacki C.,Pervak K.,1.07,7.6
Pattaya Women's Open,2009-02-12,Mirza S.,Diatchenko V.,1.24,3.79
Pattaya Women's Open,2009-02-13,Rybarikova M.,Wozniacki C.,5.48,1.14
Pattaya Women's Open,2009-02-13,Peer S.,Dushevina V.,1.56,2.32
Pattaya Women's Open,2009-02-13,Zvonareva V.,Peng S.,1.14,5.3
Pattaya Women's Open,2009-02-13,Mirza S.,Tanasugarn T.,1.92,1.8
Pattaya Women's Open,2009-02-14,Mirza S.,Rybarikova M.,2.09,1.68
Pattaya Women's Open,2009-02-14,Zvonareva V.,Peer S.,1.16,5.09
Pattaya Women's Open,2009-02-15,Zvonareva V.,Mirza S.,1.08,7.15
Copa Sony Ericsson Colsanitas,2009-02-16,Cetkovska P.,Zahlavova S.,1.42,2.73
Copa Sony Ericsson Colsanitas,2009-02-16,Zakopalova K.,Oprandi R.,1.36,3.02
Copa Sony Ericsson Colsanitas,2009-02-16,Gallovits E.,Zahlavova Strycova B.,1.49,2.5
Copa Sony Ericsson Colsanitas,2009-02-17,Olaru I.,Dominguez Lino L.,2.55,1.48
Copa Sony Ericsson Colsanitas,2009-02-17,Mayr P.,Obziler T.,1.54,2.38
Copa Sony Ericsson Colsanitas,2009-02-17,Llagostera Vives N.,Savchuk O.,1.25,3.76
Copa Sony Ericsson Colsanitas,2009-02-17,Johansson M.,Castano C.,1.97,1.77
Copa Sony Ericsson Colsanitas,2009-02-17,Ani M.,Salerni M.E.,1.94,1.8
Copa Sony Ericsson Colsanitas,2009-02-17,Suarez Navarro C.,Larsson J.,1.11,6.12
Copa Sony Ericsson Colsanitas,2009-02-17,De Los Rios R.,Sanchez O.,1.36,3.05
Copa Sony Ericsson Colsanitas,2009-02-17,Parra Santonja A.,Nunez Fuentes V.,1.33,3.21
Copa Sony Ericsson Colsanitas,2009-02-17,Marosi K.,Arn G.,1.68,2.12
Copa Sony Ericsson Colsanitas,2009-02-17,Martinez-Sanchez M.J.,Yakimova A.,1.58,2.39
Copa Sony Ericsson Colsanitas,2009-02-17,Jozami B.,Duque Marino M.,2.29,1.59
Copa Sony Ericsson Colsanitas,2009-02-17,Dulko G.,Hendler T.,1.1,6.38
Copa Sony Ericsson Colsanitas,2009-02-17,Zec Peskiric M.,Pennetta F.,8.62,1.05
Copa Sony Ericsson Colsanitas,2009-02-18,Gallovits E.,Zakopalova K.,1.54,2.37
Copa Sony Ericsson Colsanitas,2009-02-18,Olaru I.,Ani M.,1.66,2.12
Copa Sony Ericsson Colsanitas,2009-02-18,Mayr P.,Llagostera Vives N.,2.88,1.39
Copa Sony Ericsson Colsanitas,2009-02-18,Zec Peskiric M.,Cetkovska P.,2.53,1.49
Copa Sony Ericsson Colsanitas,2009-02-19,Martinez-Sanchez M.J.,Parra Santonja A.,1.28,3.54
Copa Sony Ericsson Colsanitas,2009-02-19,Johansson M.,Marosi K.,1.54,2.38
Copa Sony Ericsson Colsanitas,2009-02-19,Dulko G.,De Los Rios R.,1.26,3.72
Copa Sony Ericsson Colsanitas,2009-02-19,Jozami B.,Suarez Navarro C.,4.2,1.2
Copa Sony Ericsson Colsanitas,2009-02-20,Martinez-Sanchez M.J.,Jozami B.,1.36,3.1
Copa Sony Ericsson Colsanitas,2009-02-20,Gallovits E.,Zec Peskiric M.,1.54,2.36
Copa Sony Ericsson Colsanitas,2009-02-20,Mayr P.,Olaru I.,1.7,2.06
Copa Sony Ericsson Colsanitas,2009-02-20,Dulko G.,Johansson M.,1.28,3.55
Copa Sony Ericsson Colsanitas,2009-02-21,Martinez-Sanchez M.J.,Mayr P.,1.63,2.19
Copa Sony Ericsson Colsanitas,2009-02-21,Dulko G.,Gallovits E.,1.55,2.34
Copa Sony Ericsson Colsanitas,2009-02-22,Martinez-Sanchez M.J.,Dulko G.,2.68,1.44
Barclays Dubai Tennis Championships,2009-02-15,Kanepi K.,Paszek T.,,
Barclays Dubai Tennis Championships,2009-02-15,Pironkova T.,Kutuzova V.,,
Barclays Dubai Tennis Championships,2009-02-15,Errani S.,Chan Y.J.,,
Barclays Dubai Tennis Championships,2009-02-15,Kleybanova A.,Lapushchenkova A.,1.15,5.2
Barclays Dubai Tennis Championships,2009-02-15,Bammer S.,Koryttseva M.,1.37,2.95
Barclays Dubai Tennis Championships,2009-02-15,Schruff J.,Kvitova P.,5.61,1.12
