Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,AvgW,AvgL
Brisbane,Brisbane International,2013-12-31,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Suarez Navarro C.,30,17.0,1768,2735.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.93,1.82
Brisbane,Brisbane International,2013-12-31,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Barty A.,4,190.0,5891,333.0,,,,,,,,,Walkover,1.05,8.87
Brisbane,Brisbane International,2014-01-01,Premier,Outdoor,Hard,2nd Round,3,Voegele S.,Lisicki S.,50,15.0,1130,2920.0,,,,,,,,,Walkover,3.47,1.29
Brisbane,Brisbane International,2014-01-01,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Pavlyuchenkova A.,9,26.0,3965,1965.0,6.0,2.0,4.0,3.0,,,1.0,0.0,Retired,1.39,2.89
Brisbane,Brisbane International,2014-01-01,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Dellacqua C.,2,142.0,8046,448.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.65
Brisbane,Brisbane International,2014-01-02,Premier,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Kanepi K.,4,30.0,5891,1768.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.14,5.43
Brisbane,Brisbane International,2014-01-02,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Cibulkova D.,1,23.0,13260,2076.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.03,12.42
Brisbane,Brisbane International,2014-01-02,Premier,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Kerber A.,8,9.0,4170,3965.0,6.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,2.26,1.61
Brisbane,Brisbane International,2014-01-02,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Voegele S.,2,50.0,8046,1130.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.04,10.72
Brisbane,Brisbane International,2014-01-03,Premier,Outdoor,Hard,Semifinals,3,Azarenka V.,Jankovic J.,2,8.0,8046,4170.0,1.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.42,2.82
Brisbane,Brisbane International,2014-01-03,Premier,Outdoor,Hard,Semifinals,3,Williams S.,Sharapova M.,1,4.0,13260,5891.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.15,5.29
Brisbane,Brisbane International,2014-01-04,Premier,Outdoor,Hard,The Final,3,Williams S.,Azarenka V.,1,2.0,13260,8046.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.18,4.76
Shenzhen,Shenzhen Open,2013-12-29,International,Outdoor,Hard,1st Round,3,Soler Espinosa S.,Tsurenko L.,82,68.0,773,872.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.35,1.57
Shenzhen,Shenzhen Open,2013-12-29,International,Outdoor,Hard,1st Round,3,Peng S.,Liu F.,42,314.0,1228,158.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.07,7.89
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,King V.,Martic P.,85,107.0,751,608.0,7.0,5.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.84,1.92
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Beck A.,Tomljanovic A.,58,73.0,1046,830.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.85,1.9
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Zakopalova K.,Vekic D.,35,96.0,1535,696.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.67,2.15
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Mayr P.,Ozaki R.,92,193.0,714,326.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.18,1.65
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Zheng J.,Peer S.,53,77.0,1103,801.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.08
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Govortsova O.,94,93.0,704,710.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.58,2.32
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Cepelova J.,Kichenok L.,76,198.0,801,319.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.45,2.65
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Errani S.,Zheng S.,7,145.0,4435,435.0,6.0,0.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.12,5.88
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Golubic V.,Wozniak A.,196,288.0,321,183.0,4.0,6.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,2.48,1.52
Shenzhen,Shenzhen Open,2013-12-30,International,Outdoor,Hard,1st Round,3,Friedsam A.L.,Jovanovski B.,122,36.0,526,1485.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,2.86,1.4
Shenzhen,Shenzhen Open,2013-12-31,International,Outdoor,Hard,1st Round,3,Chan Y.J.,Zhang S.,257,52.0,229,1113.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,4.65,1.18
Shenzhen,Shenzhen Open,2013-12-31,International,Outdoor,Hard,1st Round,3,Kichenok N.,Babos T.,101,88.0,643,735.0,6.0,0.0,2.0,0.0,,,1.0,0.0,Retired,2.02,1.75
Shenzhen,Shenzhen Open,2013-12-31,International,Outdoor,Hard,1st Round,3,Niculescu M.,Schmiedlova A.,59,83.0,1035,764.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.8,1.95
Shenzhen,Shenzhen Open,2013-12-31,International,Outdoor,Hard,1st Round,3,Li N.,Zvonareva V.,3,964.0,6045,12.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.13,5.69
Shenzhen,Shenzhen Open,2013-12-31,International,Outdoor,Hard,2nd Round,3,Peng S.,Soler Espinosa S.,42,82.0,1228,773.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.29
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Beck A.,Golubic V.,58,196.0,1046,321.0,6.0,3.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.41,2.81
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Mayr P.,Zakopalova K.,92,35.0,714,1535.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.77,1.43
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Niculescu M.,Chan Y.J.,59,257.0,1035,229.0,2.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.41,2.8
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Cepelova J.,Friedsam A.L.,76,122.0,801,526.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.07,1.72
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Li N.,Kichenok N.,3,101.0,6045,643.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.03,11.6
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,King V.,Errani S.,85,7.0,751,4435.0,2.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,3.47,1.29
Shenzhen,Shenzhen Open,2014-01-01,International,Outdoor,Hard,2nd Round,3,Zahlavova Strycova B.,Zheng J.,94,53.0,704,1103.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,2.3,1.59
Shenzhen,Shenzhen Open,2014-01-02,International,Outdoor,Hard,Quarterfinals,3,Peng S.,Cepelova J.,42,76.0,1228,801.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.45,2.7
Shenzhen,Shenzhen Open,2014-01-02,International,Outdoor,Hard,Quarterfinals,3,Li N.,Niculescu M.,3,59.0,6045,1035.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.09,7.1
Shenzhen,Shenzhen Open,2014-01-02,International,Outdoor,Hard,Quarterfinals,3,King V.,Zahlavova Strycova B.,85,94.0,751,704.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.21,1.64
Shenzhen,Shenzhen Open,2014-01-02,International,Outdoor,Hard,Quarterfinals,3,Beck A.,Mayr P.,58,92.0,1046,714.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.59,2.3
Shenzhen,Shenzhen Open,2014-01-03,International,Outdoor,Hard,Semifinals,3,Peng S.,King V.,42,85.0,1228,751.0,,,,,,,,,Walkover,1.57,2.35
Shenzhen,Shenzhen Open,2014-01-03,International,Outdoor,Hard,Semifinals,3,Li N.,Beck A.,3,58.0,6045,1046.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.83
Shenzhen,Shenzhen Open,2014-01-04,International,Outdoor,Hard,The Final,3,Li N.,Peng S.,3,42.0,6045,1228.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.14,5.39
Hobart,Hobart International,2014-01-05,International,Outdoor,Hard,1st Round,3,Barthel M.,Svitolina E.,35,45.0,1445,1185.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.85,1.9
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Dellacqua C.,Van Uytvanck A.,125,112.0,503,594.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.16
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Zhang S.,Zheng J.,51,49.0,1113,1132.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.67,2.15
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Cabeza-Candela E.,Knapp K.,114,42.0,578,1230.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,3.2,1.34
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Muguruza G.,Mestach A.S.,58,142.0,992,446.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,,
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Riske A.,Pavlyuchenkova A.,55,30.0,1060,1715.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.27,1.61
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Jovanovski B.,Beck A.,34,53.0,1445,1086.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.18
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Mladenovic K.,Soler Espinosa S.,54,79.0,1075,787.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.68,2.14
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Stosur S.,Brengle M.,17,147.0,2675,424.0,6.0,7.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.13,5.74
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Wickmayer Y.,Robson L.,61,46.0,957,1183.0,4.0,6.0,2.0,0.0,,,0.0,1.0,Retired,2.06,1.72
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Rogowska O.,Cadantu A.,176,59.0,359,967.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.65,2.2
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Flipkens K.,Erakovic M.,19,50.0,2535,1132.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.35,3.1
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Zakopalova K.,Meusburger Y.,37,47.0,1365,1158.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.71
Hobart,Hobart International,2014-01-06,International,Outdoor,Hard,1st Round,3,Niculescu M.,Rybarikova M.,60,33.0,965,1450.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.73,2.07
Hobart,Hobart International,2014-01-07,International,Outdoor,Hard,1st Round,3,Sanders S.,Peng S.,234,39.0,258,1278.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,5.54,1.14
Hobart,Hobart International,2014-01-07,International,Outdoor,Hard,1st Round,3,Vesnina E.,Puig M.,24,57.0,1995,995.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.52,2.44
Hobart,Hobart International,2014-01-07,International,Outdoor,Hard,2nd Round,3,Riske A.,Dellacqua C.,55,125.0,1060,503.0,7.0,5.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.61,2.25
Hobart,Hobart International,2014-01-07,International,Outdoor,Hard,2nd Round,3,Jovanovski B.,Rogowska O.,34,176.0,1445,359.0,3.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.19,4.49
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Cabeza-Candela E.,Vesnina E.,114,24.0,578,1995.0,4.0,6.0,6.0,2.0,4.0,1.0,1.0,1.0,Retired,5.21,1.15
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Zakopalova K.,Zhang S.,37,51.0,1365,1113.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.35,1.57
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Stosur S.,Mladenovic K.,17,54.0,2675,1075.0,6.0,4.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.23,4.0
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Flipkens K.,Sanders S.,19,234.0,2535,258.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,1.0,Completed,1.16,4.99
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Niculescu M.,Barthel M.,60,35.0,965,1445.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.76,2.02
Hobart,Hobart International,2014-01-08,International,Outdoor,Hard,2nd Round,3,Muguruza G.,Wickmayer Y.,58,61.0,992,957.0,4.0,1.0,,,,,0.0,0.0,Retired,1.37,3.01
Hobart,Hobart International,2014-01-09,International,Outdoor,Hard,Quarterfinals,3,Zakopalova K.,Riske A.,37,55.0,1365,1060.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.71,2.09
Hobart,Hobart International,2014-01-09,International,Outdoor,Hard,Quarterfinals,3,Stosur S.,Jovanovski B.,17,34.0,2675,1445.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.46,2.63
Hobart,Hobart International,2014-01-09,International,Outdoor,Hard,Quarterfinals,3,Cabeza-Candela E.,Niculescu M.,114,60.0,578,965.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,4.14,1.22
Hobart,Hobart International,2014-01-09,International,Outdoor,Hard,Quarterfinals,3,Muguruza G.,Flipkens K.,58,19.0,992,2535.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.27
Hobart,Hobart International,2014-01-10,International,Outdoor,Hard,Semifinals,3,Zakopalova K.,Stosur S.,37,17.0,1365,2675.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,3.26,1.33
Hobart,Hobart International,2014-01-10,International,Outdoor,Hard,Semifinals,3,Muguruza G.,Cabeza-Candela E.,58,114.0,992,578.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.17,4.91
Hobart,Hobart International,2014-01-11,International,Outdoor,Hard,The Final,3,Muguruza G.,Zakopalova K.,58,37.0,992,1365.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.58,2.34
Sydney,Apai International,2014-01-05,Premier,Outdoor,Hard,1st Round,3,Keys M.,Halep S.,36,11.0,1380,3335.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,3.54,1.28
Sydney,Apai International,2014-01-05,Premier,Outdoor,Hard,1st Round,3,Errani S.,Vinci R.,7,12.0,4435,3170.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.26
Sydney,Apai International,2014-01-05,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Hantuchova D.,75,32.0,830,1475.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.52,1.5
Sydney,Apai International,2014-01-06,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Schiavone F.,27,41.0,1775,1250.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.51,2.5
Sydney,Apai International,2014-01-06,Premier,Outdoor,Hard,1st Round,3,Mattek-Sands B.,Bouchard E.,48,31.0,1133,1629.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.43
