Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,AvgW,AvgL
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,2nd Round,3,Goerges J.,Hradecka L.,75,153.0,700,346.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.43,2.73
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,2nd Round,3,Radwanska U.,Hantuchova D.,179,62.0,291,841.0,1.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.83,1.93
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,2nd Round,3,Zahlavova Strycova B.,Erakovic M.,26,76.0,1720,694.0,6.0,0.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.66,2.16
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,2nd Round,3,Wozniacki C.,Townsend T.,8,103.0,4625,558.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.11,6.29
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,2nd Round,3,Davis L.,Stephens S.,54,35.0,950,1343.0,1.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,3.35,1.31
Auckland,ASB Classic,2015-01-07,International,Outdoor,Hard,Quarterfinals,3,Zahlavova Strycova B.,Vandeweghe C.,26,38.0,1720,1236.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.73,2.05
Auckland,ASB Classic,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Goerges J.,8,75.0,4625,700.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.19,4.51
Auckland,ASB Classic,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Williams V.,Vesnina E.,19,64.0,2091,816.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.24,3.93
Auckland,ASB Classic,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Davis L.,Radwanska U.,54,179.0,950,291.0,2.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.72,2.08
Auckland,ASB Classic,2015-01-09,International,Outdoor,Hard,Semifinals,3,Wozniacki C.,Zahlavova Strycova B.,8,26.0,4625,1720.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.22,4.12
Auckland,ASB Classic,2015-01-09,International,Outdoor,Hard,Semifinals,3,Williams V.,Davis L.,19,54.0,2091,950.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.21,4.22
Auckland,ASB Classic,2015-01-10,International,Outdoor,Hard,The Final,3,Williams V.,Wozniacki C.,19,8.0,2091,4625.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,2.06,1.75
Brisbane,Brisbane International,2015-01-04,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Jankovic J.,63,16.0,840,2590.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,3.93,1.24
Brisbane,Brisbane International,2015-01-04,Premier,Outdoor,Hard,1st Round,3,Svitolina E.,Rybarikova M.,28,48.0,1655,1046.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.41,2.8
Brisbane,Brisbane International,2015-01-04,Premier,Outdoor,Hard,1st Round,3,Kanepi K.,Petkovic A.,52,13.0,1000,2780.0,6.0,4.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,2.37,1.56
Brisbane,Brisbane International,2015-01-04,Premier,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Pironkova T.,17,37.0,2415,1276.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.26,3.73
Brisbane,Brisbane International,2015-01-04,Premier,Outdoor,Hard,1st Round,3,Lepchenko V.,Stosur S.,34,21.0,1350,1950.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.9,1.39
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Keys M.,Cibulkova D.,30,11.0,1520,2953.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.88,1.86
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Gajdosova J.,Zhang S.,70,61.0,726,855.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.61,2.26
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Gavrilova D.,Riske A.,231,43.0,201,1175.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.19,1.65
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Shvedova Y.,Lisicki S.,66,27.0,782,1681.0,0.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,2.48,1.52
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Mattek-Sands B.,100,177.0,576,293.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.22,1.64
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Kerber A.,Garcia C.,9,36.0,3480,1341.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.23,3.95
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Lucic M.,Mchale C.,60,51.0,867,1015.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.25,1.61
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Brengle M.,Tsurenko L.,91,88.0,605,614.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.16
Brisbane,Brisbane International,2015-01-05,Premier,Outdoor,Hard,1st Round,3,Pliskova Ka.,Azarenka V.,23,42.0,1830,1187.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.71,1.43
Brisbane,Brisbane International,2015-01-06,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Gavrilova D.,9,231.0,3480,201.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.21,4.22
Brisbane,Brisbane International,2015-01-06,Premier,Outdoor,Hard,2nd Round,3,Lepchenko V.,Keys M.,34,30.0,1350,1520.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.56,1.48
Brisbane,Brisbane International,2015-01-06,Premier,Outdoor,Hard,2nd Round,3,Svitolina E.,Tomljanovic A.,28,63.0,1655,840.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.39,2.87
Brisbane,Brisbane International,2015-01-06,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Shvedova Y.,2,66.0,6865,782.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.27
Brisbane,Brisbane International,2015-01-07,Premier,Outdoor,Hard,2nd Round,3,Kudryavtseva A.,Pliskova Ka.,100,23.0,576,1830.0,4.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,4.09,1.22
Brisbane,Brisbane International,2015-01-07,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Lucic M.,17,60.0,2415,867.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.34,3.17
Brisbane,Brisbane International,2015-01-07,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Brengle M.,52,91.0,1000,605.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.67,2.15
Brisbane,Brisbane International,2015-01-07,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Gajdosova J.,7,70.0,4640,726.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.15,5.11
Brisbane,Brisbane International,2015-01-08,Premier,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Kerber A.,28,9.0,1655,3480.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.6,1.47
Brisbane,Brisbane International,2015-01-08,Premier,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Suarez Navarro C.,2,17.0,6865,2415.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.19,4.52
Brisbane,Brisbane International,2015-01-08,Premier,Outdoor,Hard,Quarterfinals,3,Lepchenko V.,Kudryavtseva A.,34,100.0,1350,576.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.32,3.25
Brisbane,Brisbane International,2015-01-08,Premier,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Kanepi K.,7,52.0,4640,1000.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.23,4.01
Brisbane,Brisbane International,2015-01-09,Premier,Outdoor,Hard,Semifinals,3,Ivanovic A.,Lepchenko V.,7,34.0,4640,1350.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.83
Brisbane,Brisbane International,2015-01-09,Premier,Outdoor,Hard,Semifinals,3,Sharapova M.,Svitolina E.,2,28.0,6865,1655.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.17,4.78
Brisbane,Brisbane International,2015-01-10,Premier,Outdoor,Hard,The Final,3,Sharapova M.,Ivanovic A.,2,7.0,6865,4640.0,6.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.34,3.2
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Vikhlyantseva N.,Friedsam A.L.,584,93.0,36,601.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,3.03,1.36
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Zheng S.,Dulgheru A.,97,82.0,581,652.0,7.0,5.0,5.0,7.0,6.0,1.0,2.0,1.0,Completed,1.96,1.8
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Bacsinszky T.,Voegele S.,47,89.0,1048,610.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Babos T.,Wang Q.,96,101.0,587,573.0,6.0,7.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.99,1.77
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Diyas Z.,Vekic D.,32,81.0,1371,655.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.47,2.61
Shenzhen,Shenzhen Open,2015-01-04,International,Outdoor,Hard,1st Round,3,Schmiedlova A.,Koukalova K.,73,39.0,715,1215.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.05,1.72
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Knapp K.,Parmentier P.,53,79.0,985,681.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.19
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Zvonareva V.,Peng S.,250,22.0,180,1855.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.99,1.37
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Hercog P.,Niculescu M.,94,46.0,600,1070.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,2.84,1.4
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Smitkova T.,Govortsova O.,69,149.0,753,365.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.79,1.97
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Krunic A.,Zhu L.,84,132.0,640,418.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.35,3.09
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Halep S.,Beck A.,3,55.0,6292,915.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.14,5.29
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Jovanovski B.,Torro Flor M.T.,56,86.0,911,631.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.57,2.34
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Buyukakcay C.,Arruabarrena L.,136,85.0,401,633.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.75,2.02
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Kvitova P.,Duan Y.Y.,4,117.0,5966,475.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.29
Shenzhen,Shenzhen Open,2015-01-05,International,Outdoor,Hard,1st Round,3,Siniakova K.,Begu I.,83,40.0,650,1201.0,6.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.94,1.81
Shenzhen,Shenzhen Open,2015-01-06,International,Outdoor,Hard,2nd Round,3,Zheng S.,Hercog P.,97,94.0,581,600.0,6.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.97,1.79
Shenzhen,Shenzhen Open,2015-01-06,International,Outdoor,Hard,2nd Round,3,Diyas Z.,Babos T.,32,96.0,1371,587.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.19
Shenzhen,Shenzhen Open,2015-01-06,International,Outdoor,Hard,2nd Round,3,Kvitova P.,Jovanovski B.,4,56.0,5966,911.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.07,8.05
Shenzhen,Shenzhen Open,2015-01-07,International,Outdoor,Hard,2nd Round,3,Zvonareva V.,Buyukakcay C.,250,136.0,180,401.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.43,2.72
Shenzhen,Shenzhen Open,2015-01-07,International,Outdoor,Hard,2nd Round,3,Bacsinszky T.,Knapp K.,47,53.0,1048,985.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.6,2.28
Shenzhen,Shenzhen Open,2015-01-07,International,Outdoor,Hard,2nd Round,3,Krunic A.,Schmiedlova A.,84,73.0,640,715.0,3.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.57,2.33
Shenzhen,Shenzhen Open,2015-01-07,International,Outdoor,Hard,2nd Round,3,Halep S.,Vikhlyantseva N.,3,584.0,6292,36.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.06,8.79
Shenzhen,Shenzhen Open,2015-01-07,International,Outdoor,Hard,2nd Round,3,Smitkova T.,Siniakova K.,69,83.0,753,650.0,6.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.16,1.66
Shenzhen,Shenzhen Open,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Zheng S.,Diyas Z.,97,32.0,581,1371.0,3.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.41,1.54
Shenzhen,Shenzhen Open,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Bacsinszky T.,Zvonareva V.,47,250.0,1048,180.0,3.0,2.0,,,,,0.0,0.0,Retired,1.58,2.33
Shenzhen,Shenzhen Open,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Halep S.,Krunic A.,3,84.0,6292,640.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.06,8.65
Shenzhen,Shenzhen Open,2015-01-08,International,Outdoor,Hard,Quarterfinals,3,Kvitova P.,Smitkova T.,4,69.0,5966,753.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.08,7.2
Shenzhen,Shenzhen Open,2015-01-09,International,Outdoor,Hard,Semifinals,3,Halep S.,Zheng S.,3,97.0,6292,581.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.09,7.05
Shenzhen,Shenzhen Open,2015-01-09,International,Outdoor,Hard,Semifinals,3,Bacsinszky T.,Kvitova P.,47,4.0,1048,5966.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,5.34,1.14
Shenzhen,Shenzhen Open,2015-01-10,International,Outdoor,Hard,The Final,3,Halep S.,Bacsinszky T.,3,47.0,6292,1048.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.24,3.97
Hobart,Hobart International,2015-01-11,International,Outdoor,Hard,1st Round,3,Kanepi K.,Puig M.,52,59.0,1000,880.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.87
Hobart,Hobart International,2015-01-11,International,Outdoor,Hard,1st Round,3,Stephens S.,Niculescu M.,35,46.0,1343,1070.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.42
Hobart,Hobart International,2015-01-11,International,Outdoor,Hard,1st Round,3,Nara K.,Koukalova K.,45,39.0,1098,1215.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.51,2.49
Hobart,Hobart International,2015-01-11,International,Outdoor,Hard,1st Round,3,Beck A.,Cepelova J.,114,57.0,493,906.0,6.0,7.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.39,2.88
Hobart,Hobart International,2015-01-11,International,Outdoor,Hard,1st Round,3,Riske A.,Mchale C.,43,51.0,1175,1015.0,6.0,4.0,,,,,1.0,0.0,Retired,1.54,2.41
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Giorgi C.,Sanders S.,33,365.0,1355,88.0,5.0,7.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.18,4.64
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Diyas Z.,Soler Espinosa S.,32,65.0,1371,788.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.43,2.77
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Jovanovski B.,Lucic M.,56,60.0,911,867.0,5.0,2.0,,,,,0.0,0.0,Retired,2.65,1.46
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Vinci R.,Rogowska O.,44,124.0,1107,443.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.19,4.45
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Kozlova K.,Flipkens K.,140,49.0,393,1040.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.76,2.03
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Larsson J.,Zheng S.,71,97.0,724,581.0,3.0,6.0,1.0,0.0,,,0.0,1.0,Retired,1.64,2.21
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Knapp K.,Tomljanovic A.,53,63.0,985,840.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.85
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Watson H.,Rybarikova M.,50,48.0,1024,1046.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.75,2.03
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Dellacqua C.,Davis L.,29,54.0,1542,950.0,6.0,4.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.87,1.89
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Hantuchova D.,Hogenkamp R.,62,139.0,841,395.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.48,2.56
Hobart,Hobart International,2015-01-12,International,Outdoor,Hard,1st Round,3,Brengle M.,Barthel M.,91,41.0,605,1193.0,6.0,7.0,7.0,5.0,7.0,6.0,2.0,1.0,Completed,1.38,2.94
Hobart,Hobart International,2015-01-13,International,Outdoor,Hard,2nd Round,3,Nara K.,Larsson J.,45,71.0,1098,724.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.75,2.03
Hobart,Hobart International,2015-01-13,International,Outdoor,Hard,2nd Round,3,Watson H.,Stephens S.,50,35.0,1024,1343.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.59,1.48
Hobart,Hobart International,2015-01-13,International,Outdoor,Hard,2nd Round,3,Vinci R.,Beck A.,44,114.0,1107,493.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.89,1.86
Hobart,Hobart International,2015-01-14,International,Outdoor,Hard,2nd Round,3,Diyas Z.,Hantuchova D.,32,62.0,1371,841.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.85
Hobart,Hobart International,2015-01-14,International,Outdoor,Hard,2nd Round,3,Riske A.,Jovanovski B.,43,56.0,1175,911.0,6.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.51,2.49
Hobart,Hobart International,2015-01-14,International,Outdoor,Hard,2nd Round,3,Giorgi C.,Kanepi K.,33,52.0,1355,1000.0,,,,,,,,,Walkover,2.42,1.54
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,2nd Round,3,Knapp K.,Dellacqua C.,53,29.0,985,1542.0,7.0,5.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.89,1.87
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,2nd Round,3,Brengle M.,Kozlova K.,91,140.0,605,393.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.4,2.81
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,Quarterfinals,3,Watson H.,Vinci R.,50,44.0,1024,1107.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.75,2.04
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,Quarterfinals,3,Nara K.,Giorgi C.,45,33.0,1098,1355.0,6.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,2.34,1.59
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,Quarterfinals,3,Riske A.,Diyas Z.,43,32.0,1175,1371.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.43,1.54
Hobart,Hobart International,2015-01-15,International,Outdoor,Hard,Quarterfinals,3,Brengle M.,Knapp K.,91,53.0,605,985.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.95,1.81
Hobart,Hobart International,2015-01-16,International,Outdoor,Hard,Semifinals,3,Watson H.,Riske A.,50,43.0,1024,1175.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.01,1.78
Hobart,Hobart International,2015-01-16,International,Outdoor,Hard,Semifinals,3,Brengle M.,Nara K.,91,45.0,605,1098.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,2.04,1.75
Hobart,Hobart International,2015-01-17,International,Outdoor,Hard,The Final,3,Watson H.,Brengle M.,50,91.0,1024,605.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.54
Sydney,Apai International,2015-01-11,Premier,Outdoor,Hard,1st Round,3,Keys M.,Kuznetsova S.,30,25.0,1520,1730.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.77,1.99
Sydney,Apai International,2015-01-11,Premier,Outdoor,Hard,1st Round,3,Gavrilova D.,Bencic B.,231,31.0,201,1391.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.79,1.41
Sydney,Apai International,2015-01-12,Premier,Outdoor,Hard,1st Round,3,Muguruza G.,Errani S.,20,14.0,2043,2775.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.51
Sydney,Apai International,2015-01-12,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Safarova L.,21,15.0,1950,2615.0,7.0,6.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,2.71,1.44
