Tournament,Date,Winner,Loser,AvgW,AvgL
Shenzhen Open,2017-01-02,Pliskova Kr.,Sevastova A.,1.91,1.87
Shenzhen Open,2017-01-02,Halep S.,Jankovic J.,1.28,3.58
Shenzhen Open,2017-01-02,Chang K.C.,Golubic V.,2.0,1.79
Shenzhen Open,2017-01-02,Giorgi C.,Bogdan A.,1.3,3.4
Shenzhen Open,2017-01-02,Siniakova K.,Peng S.,1.95,1.83
Shenzhen Open,2017-01-02,Jabeur O.,Voegele S.,2.08,1.72
Shenzhen Open,2017-01-02,Stojanovic N.,Babos T.,3.31,1.32
Shenzhen Open,2017-01-02,Radwanska A.,Duan Y.Y.,1.1,6.59
Shenzhen Open,2017-01-03,Wang Q.,Niculescu M.,2.44,1.54
Shenzhen Open,2017-01-03,Konta J.,King V.,1.14,5.54
Shenzhen Open,2017-01-03,Radwanska A.,Cirstea S.,1.1,6.51
Shenzhen Open,2017-01-03,Riske A.,Pironkova T.,1.53,2.45
Shenzhen Open,2017-01-04,Pliskova Kr.,Chang K.C.,2.05,1.75
Shenzhen Open,2017-01-04,Siniakova K.,Halep S.,4.28,1.21
Shenzhen Open,2017-01-04,Stojanovic N.,Jabeur O.,2.08,1.72
Shenzhen Open,2017-01-04,Giorgi C.,Zheng S.,1.58,2.33
Shenzhen Open,2017-01-05,Konta J.,Pliskova Kr.,1.28,3.6
Shenzhen Open,2017-01-05,Siniakova K.,Stojanovic N.,1.26,3.73
Shenzhen Open,2017-01-05,Riske A.,Radwanska A.,5.48,1.14
Shenzhen Open,2017-01-05,Giorgi C.,Wang Q.,2.04,1.75
Shenzhen Open,2017-01-06,Siniakova K.,Konta J.,2.92,1.4
Shenzhen Open,2017-01-06,Riske A.,Giorgi C.,1.59,2.32
Shenzhen Open,2017-01-07,Siniakova K.,Riske A.,1.98,1.81
Hobart International,2017-01-08,Rogers S.,Sevastova A.,1.74,2.05
Hobart International,2017-01-08,Cabrera L.,Doi M.,3.26,1.32
Hobart International,2017-01-08,Voskoboeva G.,Parmentier P.,2.73,1.44
Hobart International,2017-01-08,Niculescu M.,Jankovic J.,2.21,1.63
Hobart International,2017-01-09,Arruabarrena L.,Minella M.,1.59,2.31
Hobart International,2017-01-09,Safarova L.,Golubic V.,1.35,3.13
Hobart International,2017-01-09,Cepede Royg V.,Burger C.,1.48,2.59
Hobart International,2017-01-09,Fett J.,Schiavone F.,1.9,1.87
Hobart International,2017-01-09,Petkovic A.,Gibbs N.,1.55,2.41
Hobart International,2017-01-09,Tsurenko L.,Soler-Espinosa S.,1.26,3.69
Hobart International,2017-01-09,Ozaki R.,Nara K.,,
Hobart International,2017-01-09,Vickery S.,Pereira T.,1.5,2.54
Hobart International,2017-01-09,Larsson J.,Pliskova Kr.,2.03,1.76
Hobart International,2017-01-09,Mertens E.,Mladenovic K.,2.57,1.49
Hobart International,2017-01-09,Flipkens K.,Fourlis J.,1.2,4.39
Hobart International,2017-01-09,Bertens K.,Beck A.,1.35,3.09
Hobart International,2017-01-10,Cepede Royg V.,Petkovic A.,4.62,1.19
Hobart International,2017-01-10,Mertens E.,Vickery S.,1.5,2.56
Hobart International,2017-01-10,Niculescu M.,Flipkens K.,1.43,2.75
Hobart International,2017-01-10,Fett J.,Cabrera L.,1.95,1.83
Hobart International,2017-01-11,Ozaki R.,Safarova L.,3.94,1.24
Hobart International,2017-01-11,Bertens K.,Voskoboeva G.,1.2,4.44
Hobart International,2017-01-11,Tsurenko L.,Larsson J.,1.76,2.04
Hobart International,2017-01-11,Rogers S.,Arruabarrena L.,1.68,2.14
Hobart International,2017-01-12,Mertens E.,Bertens K.,2.86,1.41
Hobart International,2017-01-12,Fett J.,Cepede Royg V.,1.68,2.16
Hobart International,2017-01-12,Tsurenko L.,Rogers S.,1.58,2.35
Hobart International,2017-01-12,Niculescu M.,Ozaki R.,1.3,3.47
Hobart International,2017-01-13,Mertens E.,Fett J.,1.5,2.55
Hobart International,2017-01-13,Niculescu M.,Tsurenko L.,1.88,1.9
Hobart International,2017-01-14,Mertens E.,Niculescu M.,2.61,1.49
Apai International,2017-01-08,Kuznetsova S.,Begu I.,1.25,3.86
Apai International,2017-01-08,Bouchard E.,Zhang S.,2.11,1.7
Apai International,2017-01-08,Putintseva Y.,Bencic B.,2.68,1.45
Apai International,2017-01-08,Kasatkina D.,Babos T.,1.46,2.66
Apai International,2017-01-09,Vinci R.,Sakkari M.,1.45,2.69
Apai International,2017-01-09,Konta J.,Rodionova Ar.,1.08,7.69
Apai International,2017-01-09,Cibulkova D.,Siegemund L.,1.3,3.46
Apai International,2017-01-09,Strycova B.,Makarova E.,1.78,2.0
Apai International,2017-01-09,Pavlyuchenkova A.,Stosur S.,1.78,2.01
Apai International,2017-01-09,Mchale C.,Bondarenko K.,1.64,2.21
Apai International,2017-01-09,Vandeweghe C.,Vesnina E.,1.92,1.85
Apai International,2017-01-09,Wozniacki C.,Puig M.,1.33,3.23
Apai International,2017-01-09,Duan Y.Y.,Falconi I.,1.57,2.35
Apai International,2017-01-09,Gavrilova D.,Vekic D.,1.24,3.93
Apai International,2017-01-10,Pavlyuchenkova A.,Kuznetsova S.,2.82,1.41
Apai International,2017-01-10,Strycova B.,Vinci R.,1.56,2.39
Apai International,2017-01-10,Bouchard E.,Cibulkova D.,2.6,1.48
Apai International,2017-01-10,Kasatkina D.,Kerber A.,3.17,1.35
Apai International,2017-01-10,Wozniacki C.,Putintseva Y.,1.24,4.01
Apai International,2017-01-10,Konta J.,Gavrilova D.,1.54,2.43
Apai International,2017-01-10,Duan Y.Y.,Vandeweghe C.,3.31,1.32
Apai International,2017-01-10,Radwanska A.,Mchale C.,1.12,5.88
Apai International,2017-01-11,Strycova B.,Wozniacki C.,2.44,1.55
Apai International,2017-01-11,Konta J.,Kasatkina D.,1.62,2.26
Apai International,2017-01-11,Bouchard E.,Pavlyuchenkova A.,2.14,1.7
Apai International,2017-01-11,Radwanska A.,Duan Y.Y.,1.11,6.45
Apai International,2017-01-12,Radwanska A.,Strycova B.,1.3,3.46
Apai International,2017-01-12,Konta J.,Bouchard E.,1.55,2.42
Apai International,2017-01-13,Konta J.,Radwanska A.,2.47,1.54
Australian Open,2017-01-16,Barthel M.,Aiava D.,1.34,3.23
Australian Open,2017-01-16,Crawford S.,Davis L.,4.71,1.18
Australian Open,2017-01-16,Muguruza G.,Erakovic M.,1.15,5.45
Australian Open,2017-01-16,Lepchenko V.,Bertens K.,2.53,1.51
Australian Open,2017-01-16,Duan Y.Y.,Sramkova R.,1.63,2.24
Australian Open,2017-01-16,Rogers S.,Halep S.,4.62,1.19
Australian Open,2017-01-16,Begu I.,Shvedova Y.,1.95,1.84
Australian Open,2017-01-16,Goerges J.,Siniakova K.,2.09,1.72
Australian Open,2017-01-16,Jankovic J.,Siegemund L.,1.57,2.38
Australian Open,2017-01-16,Puig M.,Tig P.M.,1.2,4.48
Australian Open,2017-01-16,Riske A.,Brengle M.,1.44,2.74
Australian Open,2017-01-16,Williams V.,Kozlova K.,1.4,2.92
Australian Open,2017-01-16,Kucova K.,Mchale C.,3.52,1.29
Australian Open,2017-01-16,Pliskova Kr.,Golubic V.,1.73,2.08
Australian Open,2017-01-16,Fourlis J.,Tatishvili A.,1.63,2.26
Australian Open,2017-01-16,Cirstea S.,Khromacheva I.,1.58,2.37
Australian Open,2017-01-16,Parmentier P.,Doi M.,2.22,1.65
Australian Open,2017-01-16,Vikhlyantseva N.,King V.,1.66,2.18
Australian Open,2017-01-16,Sevastova A.,Hibino N.,1.44,2.72
Australian Open,2017-01-16,Zhang S.,Sasnovich A.,1.38,3.0
Australian Open,2017-01-16,Vandeweghe C.,Vinci R.,1.76,2.05
Australian Open,2017-01-16,Barty A.,Beck A.,1.44,2.76
Australian Open,2017-01-16,Pavlyuchenkova A.,Rodina E.,1.19,4.59
Australian Open,2017-01-16,Voegele S.,Nara K.,2.12,1.7
Australian Open,2017-01-16,Svitolina E.,Voskoboeva G.,1.09,7.37
Australian Open,2017-01-16,Boserup J.,Schiavone F.,1.67,2.17
Australian Open,2017-01-16,Kuznetsova S.,Duque-Marino M.,1.06,9.64
Australian Open,2017-01-16,Suarez Navarro C.,Cepelova J.,1.39,2.93
Australian Open,2017-01-16,Peng S.,Kasatkina D.,3.35,1.32
Australian Open,2017-01-16,Kerber A.,Tsurenko L.,1.21,4.38
Australian Open,2017-01-16,Witthoeft C.,Hozumi E.,1.58,2.35
Australian Open,2017-01-16,Bouchard E.,Chirico L.,1.31,3.36
Australian Open,2017-01-17,Blinkova A.,Niculescu M.,2.48,1.53
Australian Open,2017-01-17,Garcia C.,Bondarenko K.,1.68,2.16
Australian Open,2017-01-17,Safarova L.,Wickmayer Y.,1.52,2.51
Australian Open,2017-01-17,Makarova E.,Alexandrova E.,1.33,3.25
Australian Open,2017-01-17,Gibbs N.,Babos T.,2.78,1.43
Australian Open,2017-01-17,Dodin O.,Buyukakcay C.,1.36,3.06
Australian Open,2017-01-17,Falconi I.,Han X.,1.58,2.35
Australian Open,2017-01-17,Konta J.,Flipkens K.,1.11,6.5
Australian Open,2017-01-17,Hsieh S.W.,Knapp K.,1.32,3.36
Australian Open,2017-01-17,Osaka N.,Kumkhum L.,1.23,4.06
Australian Open,2017-01-17,Pliskova Ka.,Sorribes Tormo S.,1.04,11.97
Australian Open,2017-01-17,Williams S.,Bencic B.,1.18,4.7
Australian Open,2017-01-17,Putintseva Y.,Arruabarrena L.,1.21,4.1
Australian Open,2017-01-17,Vekic D.,Cabrera L.,1.46,2.65
Australian Open,2017-01-17,Vesnina E.,Bogdan A.,1.47,2.65
Australian Open,2017-01-17,Cornet A.,Georges M.,1.07,8.38
Australian Open,2017-01-17,Errani S.,Ozaki R.,1.77,2.02
Australian Open,2017-01-17,Sakkari M.,Kontaveit A.,1.62,2.26
Australian Open,2017-01-17,Ostapenko J.,Zhu L.,1.36,3.13
Australian Open,2017-01-17,Cibulkova D.,Allertova D.,1.12,6.04
Australian Open,2017-01-17,Watson H.,Stosur S.,1.99,1.79
Australian Open,2017-01-17,Minella M.,Linette M.,1.9,1.87
Australian Open,2017-01-17,Wozniacki C.,Rodionova Ar.,1.06,9.18
Australian Open,2017-01-17,Brady J.,Zanevska M.,,
Australian Open,2017-01-17,Bacsinszky T.,Giorgi C.,1.93,1.86
Australian Open,2017-01-17,Kovinic D.,Zheng S.,1.98,1.81
Australian Open,2017-01-17,Konjuh A.,Mladenovic K.,1.71,2.11
Australian Open,2017-01-17,Petkovic A.,Day K.,1.32,3.33
Australian Open,2017-01-17,Lucic-Baroni M.,Wang Q.,1.83,1.95
Australian Open,2017-01-17,Strycova B.,Kulichkova E.,1.27,3.7
Australian Open,2017-01-17,Gavrilova D.,Broady N.,1.2,4.37
Australian Open,2017-01-17,Radwanska A.,Pironkova T.,1.07,8.76
Australian Open,2017-01-18,Pavlyuchenkova A.,Vikhlyantseva N.,1.46,2.67
Australian Open,2017-01-18,Riske A.,Zhang S.,1.95,1.83
Australian Open,2017-01-18,Svitolina E.,Boserup J.,1.07,8.34
Australian Open,2017-01-18,Duan Y.Y.,Lepchenko V.,1.73,2.08
Australian Open,2017-01-18,Williams V.,Voegele S.,1.24,4.0
Australian Open,2017-01-18,Kuznetsova S.,Fourlis J.,1.04,10.84
Australian Open,2017-01-18,Kerber A.,Witthoeft C.,1.08,8.11
Australian Open,2017-01-18,Jankovic J.,Goerges J.,2.2,1.66
Australian Open,2017-01-18,Pliskova Kr.,Begu I.,1.91,1.87
Australian Open,2017-01-18,Bouchard E.,Peng S.,1.48,2.61
Australian Open,2017-01-18,Cirstea S.,Suarez Navarro C.,2.77,1.43
Australian Open,2017-01-18,Sevastova A.,Kucova K.,1.56,2.4
Australian Open,2017-01-18,Vandeweghe C.,Parmentier P.,1.3,3.47
Australian Open,2017-01-18,Barthel M.,Puig M.,2.56,1.5
Australian Open,2017-01-18,Barty A.,Rogers S.,2.35,1.58
Australian Open,2017-01-18,Muguruza G.,Crawford S.,1.17,4.91
Australian Open,2017-01-19,Garcia C.,Dodin O.,1.3,3.46
Australian Open,2017-01-19,Makarova E.,Errani S.,1.33,3.27
Australian Open,2017-01-19,Pliskova Ka.,Blinkova A.,1.05,10.07
Australian Open,2017-01-19,Konta J.,Osaka N.,1.16,5.21
Australian Open,2017-01-19,Ostapenko J.,Putintseva Y.,1.6,2.31
Australian Open,2017-01-19,Cibulkova D.,Hsieh S.W.,1.14,5.59
Australian Open,2017-01-19,Wozniacki C.,Vekic D.,1.1,6.98
Australian Open,2017-01-19,Brady J.,Watson H.,2.56,1.5
Australian Open,2017-01-19,Vesnina E.,Minella M.,1.28,3.58
Australian Open,2017-01-19,Strycova B.,Petkovic A.,1.5,2.55
Australian Open,2017-01-19,Gibbs N.,Falconi I.,1.43,2.75
Australian Open,2017-01-19,Sakkari M.,Cornet A.,2.8,1.43
Australian Open,2017-01-19,Bacsinszky T.,Kovinic D.,1.44,2.72
Australian Open,2017-01-19,Gavrilova D.,Konjuh A.,1.99,1.8
Australian Open,2017-01-19,Lucic-Baroni M.,Radwanska A.,6.12,1.12
Australian Open,2017-01-19,Williams S.,Safarova L.,1.15,5.39
Australian Open,2017-01-20,Pavlyuchenkova A.,Svitolina E.,2.5,1.52
Australian Open,2017-01-20,Vandeweghe C.,Bouchard E.,2.66,1.46
Australian Open,2017-01-20,Kuznetsova S.,Jankovic J.,1.44,2.74
Australian Open,2017-01-20,Kerber A.,Pliskova Kr.,1.2,4.39
Australian Open,2017-01-20,Cirstea S.,Riske A.,2.73,1.44
Australian Open,2017-01-20,Williams V.,Duan Y.Y.,1.44,2.76
Australian Open,2017-01-20,Barthel M.,Barty A.,2.25,1.63
Australian Open,2017-01-20,Muguruza G.,Sevastova A.,1.32,3.38
Australian Open,2017-01-21,Makarova E.,Cibulkova D.,2.72,1.45
Australian Open,2017-01-21,Strycova B.,Garcia C.,1.33,3.24
Australian Open,2017-01-21,Brady J.,Vesnina E.,3.36,1.31
Australian Open,2017-01-21,Lucic-Baroni M.,Sakkari M.,1.69,2.16
Australian Open,2017-01-21,Williams S.,Gibbs N.,1.05,10.4
Australian Open,2017-01-21,Konta J.,Wozniacki C.,1.49,2.59
Australian Open,2017-01-21,Gavrilova D.,Bacsinszky T.,1.71,2.12
Australian Open,2017-01-21,Pliskova Ka.,Ostapenko J.,1.13,5.85
Australian Open,2017-01-22,Pavlyuchenkova A.,Kuznetsova S.,2.14,1.7
Australian Open,2017-01-22,Williams V.,Barthel M.,1.39,2.97
Australian Open,2017-01-22,Muguruza G.,Cirstea S.,1.23,4.12
Australian Open,2017-01-22,Vandeweghe C.,Kerber A.,3.32,1.32
Australian Open,2017-01-23,Williams S.,Strycova B.,1.16,5.21
Australian Open,2017-01-23,Konta J.,Makarova E.,1.28,3.63
Australian Open,2017-01-23,Lucic-Baroni M.,Brady J.,1.59,2.34
Australian Open,2017-01-23,Pliskova Ka.,Gavrilova D.,1.23,4.1
Australian Open,2017-01-24,Williams V.,Pavlyuchenkova A.,2.03,1.77
Australian Open,2017-01-24,Vandeweghe C.,Muguruza G.,2.55,1.51
Australian Open,2017-01-25,Lucic-Baroni M.,Pliskova Ka.,4.16,1.23
Australian Open,2017-01-25,Williams S.,Konta J.,1.56,2.41
Australian Open,2017-01-26,Williams V.,Vandeweghe C.,2.37,1.59
Australian Open,2017-01-26,Williams S.,Lucic-Baroni M.,1.1,6.88
Australian Open,2017-01-28,Williams S.,Williams V.,1.22,4.45
Ladies Trophy,2017-01-30,Gavrilova D.,Kalinskaya A.,1.23,4.08
Ladies Trophy,2017-01-30,Beck A.,Bertens K.,3.31,1.32
Ladies Trophy,2017-01-30,Vikhlyantseva N.,Shvedova Y.,1.77,2.0
Ladies Trophy,2017-01-31,Vinci R.,Babos T.,1.65,2.19
Ladies Trophy,2017-01-31,Putintseva Y.,Larsson J.,2.02,1.77
Ladies Trophy,2017-01-31,Mladenovic K.,Mertens E.,1.87,1.9
Ladies Trophy,2017-01-31,Petkovic A.,Begu I.,1.47,2.62
Ladies Trophy,2017-01-31,Konjuh A.,Niculescu M.,1.68,2.15
Ladies Trophy,2017-01-31,Cornet A.,Flipkens K.,1.6,2.27
Ladies Trophy,2017-01-31,Vekic D.,Ostapenko J.,3.48,1.27
Ladies Trophy,2017-01-31,Kasatkina D.,Bencic B.,1.51,2.53
Ladies Trophy,2017-02-01,Vesnina E.,Makarova E.,2.56,1.49
Ladies Trophy,2017-02-01,Putintseva Y.,Beck A.,1.91,1.86
Ladies Trophy,2017-02-01,Halep S.,Konjuh A.,1.42,2.81
Ladies Trophy,2017-02-01,Vikhlyantseva N.,Kasatkina D.,3.31,1.32
Ladies Trophy,2017-02-01,Kuznetsova S.,Gavrilova D.,1.41,2.87
Ladies Trophy,2017-02-02,Vinci R.,Petkovic A.,2.12,1.7
Ladies Trophy,2017-02-02,Vesnina E.,Cornet A.,1.84,1.93
Ladies Trophy,2017-02-02,Mladenovic K.,Williams V.,2.4,1.54
Ladies Trophy,2017-02-02,Cibulkova D.,Vekic D.,1.29,3.53
Ladies Trophy,2017-02-03,Vikhlyantseva N.,Halep S.,3.48,1.3
Ladies Trophy,2017-02-03,Cibulkova D.,Vesnina E.,1.43,2.8
Ladies Trophy,2017-02-03,Mladenovic K.,Vinci R.,1.98,1.81
Ladies Trophy,2017-02-03,Putintseva Y.,Kuznetsova S.,4.16,1.23
Ladies Trophy,2017-02-04,Mladenovic K.,Vikhlyantseva N.,1.54,2.43
Ladies Trophy,2017-02-04,Putintseva Y.,Cibulkova D.,3.38,1.31
Ladies Trophy,2017-02-05,Mladenovic K.,Putintseva Y.,1.73,2.1
Taiwan Open,2017-01-30,Ozaki R.,Cirstea S.,2.66,1.46
Taiwan Open,2017-01-30,Doi M.,Hibino N.,1.41,2.84
Taiwan Open,2017-01-30,Minella M.,Cepelova J.,2.3,1.6
Taiwan Open,2017-01-30,Rogers S.,Lee Y.H.,1.13,5.79
Taiwan Open,2017-01-30,Sevastova A.,Kato M.,1.23,4.04
Taiwan Open,2017-01-30,Jabeur O.,Gibbs N.,2.33,1.59
Taiwan Open,2017-01-30,Siniakova K.,Voskoboeva G.,1.15,5.24
Taiwan Open,2017-01-31,Zhu L.,Linette M.,2.27,1.61
Taiwan Open,2017-01-31,Nara K.,Jankovic J.,3.54,1.28
Taiwan Open,2017-01-31,Hradecka L.,Kozlova K.,1.91,1.85
Taiwan Open,2017-01-31,Svitolina E.,Rodina E.,1.09,7.25
Taiwan Open,2017-01-31,Stosur S.,Kovinic D.,1.67,2.15
Taiwan Open,2017-01-31,Safarova L.,Krunic A.,1.36,3.08
Taiwan Open,2017-01-31,Garcia C.,Erakovic M.,1.37,3.03
Taiwan Open,2017-01-31,Peng S.,Zheng S.,1.32,3.29
Taiwan Open,2017-01-31,Jakupovic D.,Schiavone F.,1.76,2.03
Taiwan Open,2017-02-01,Jabeur O.,Rogers S.,2.98,1.38
Taiwan Open,2017-02-01,Doi M.,Ozaki R.,1.53,2.47
Taiwan Open,2017-02-01,Minella M.,Garcia C.,4.49,1.2
Taiwan Open,2017-02-01,Safarova L.,Sevastova A.,1.44,2.74
Taiwan Open,2017-02-02,Peng S.,Siniakova K.,1.95,1.83
Taiwan Open,2017-02-02,Svitolina E.,Hradecka L.,1.15,5.35
Taiwan Open,2017-02-02,Stosur S.,Jakupovic D.,1.33,3.24
Taiwan Open,2017-02-02,Zhu L.,Nara K.,2.57,1.49
Taiwan Open,2017-02-03,Safarova L.,Doi M.,1.31,3.39
Taiwan Open,2017-02-03,Peng S.,Stosur S.,1.51,2.53
Taiwan Open,2017-02-03,Svitolina E.,Jabeur O.,1.14,5.69
Taiwan Open,2017-02-03,Minella M.,Zhu L.,1.66,2.19
Taiwan Open,2017-02-04,Peng S.,Safarova L.,2.18,1.67
Taiwan Open,2017-02-04,Svitolina E.,Minella M.,1.15,5.48
Taiwan Open,2017-02-05,Svitolina E.,Peng S.,1.56,2.4
Qatar Total Open,2017-02-13,Stosur S.,Sevastova A.,2.02,1.77
Qatar Total Open,2017-02-14,Pavlyuchenkova A.,Jankovic J.,1.5,2.52
Qatar Total Open,2017-02-15,Vesnina E.,Mchale C.,1.79,1.99
Qatar Total Open,2017-02-15,Muguruza G.,Buyukakcay C.,1.08,7.62
Qatar Total Open,2017-02-15,Putintseva Y.,Bacsinszky T.,2.05,1.75
Qatar Total Open,2017-02-15,Puig M.,Siegemund L.,1.38,2.99
Qatar Total Open,2017-02-15,Zhang S.,Babos T.,1.77,2.01
Qatar Total Open,2017-02-15,Garcia C.,Brengle M.,1.68,2.15
Qatar Total Open,2017-02-15,Davis L.,Vinci R.,1.93,1.85
Qatar Total Open,2017-02-15,Strycova B.,Al Nabhani F.,1.01,16.39
Qatar Total Open,2017-02-15,Kasatkina D.,Begu I.,1.35,3.15
Qatar Total Open,2017-02-15,Wozniacki C.,Bertens K.,1.24,3.96
Qatar Total Open,2017-02-15,Puig M.,Putintseva Y.,1.66,2.2
Qatar Total Open,2017-02-15,Zhang S.,Muguruza G.,3.07,1.36
Qatar Total Open,2017-02-15,Cibulkova D.,Pavlyuchenkova A.,1.75,2.04
Qatar Total Open,2017-02-16,Pliskova Ka.,Garcia C.,1.27,3.72
Qatar Total Open,2017-02-16,Davis L.,Vesnina E.,1.7,2.11
Qatar Total Open,2017-02-16,Kasatkina D.,Kerber A.,3.16,1.35
Qatar Total Open,2017-02-16,Stosur S.,Strycova B.,2.9,1.4
Qatar Total Open,2017-02-16,Wozniacki C.,Radwanska A.,2.16,1.68
Qatar Total Open,2017-02-16,Cibulkova D.,Stosur S.,1.31,3.41
Qatar Total Open,2017-02-17,Puig M.,Kasatkina D.,1.89,1.88
Qatar Total Open,2017-02-17,Pliskova Ka.,Zhang S.,1.24,3.99
Qatar Total Open,2017-02-17,Wozniacki C.,Davis L.,1.29,3.54
Qatar Total Open,2017-02-17,Pliskova Ka.,Cibulkova D.,1.62,2.28
Qatar Total Open,2017-02-17,Wozniacki C.,Puig M.,1.46,2.71
Qatar Total Open,2017-02-18,Pliskova Ka.,Wozniacki C.,1.62,2.27
Hungarian Ladies Open,2017-02-20,Vekic D.,Alexandrova E.,1.7,2.11
Hungarian Ladies Open,2017-02-20,Beck A.,Cepelova J.,1.67,2.15
Hungarian Ladies Open,2017-02-20,Parmentier P.,Kozlova K.,1.66,2.18
Hungarian Ladies Open,2017-02-20,Hsieh S.W.,Sorribes Tormo S.,1.34,3.19
Hungarian Ladies Open,2017-02-20,Safarova L.,Linette M.,1.2,4.43
Hungarian Ladies Open,2017-02-21,Blinkova A.,Broady N.,1.82,1.95
