Tournament,Date,Winner,Loser,AvgW,AvgL
Moorilla Hobart International,2008-01-10,Daniilidou E.,Pennetta F.,2.28,1.61
Moorilla Hobart International,2008-01-10,Zvonareva V.,Harkleroad A.,1.25,3.95
Moorilla Hobart International,2008-01-11,Daniilidou E.,Zvonareva V.,3.08,1.37
Medibank International,2008-01-06,Safarova L.,Molik A.,1.82,1.97
Medibank International,2008-01-06,Razzano V.,Pratt N.,1.3,3.53
Medibank International,2008-01-06,Bammer S.,Petrova N.,2.19,1.66
Medibank International,2008-01-07,Srebotnik K.,Chakvetadze A.,3.82,1.26
Medibank International,2008-01-07,Hantuchova D.,Safina D.,1.76,2.04
Medibank International,2008-01-07,Schiavone F.,Craybas J.,1.29,3.6
Medibank International,2008-01-07,Kanepi K.,Cibulkova D.,2.55,1.5
Medibank International,2008-01-07,Golovin T.,Obziler T.,,
Medibank International,2008-01-07,Peer S.,Fedak Y.,1.14,5.48
Medibank International,2008-01-07,Bartoli M.,Knapp K.,1.23,4.16
Medibank International,2008-01-07,Arvidsson S.,Dementieva E.,6.08,1.13
Medibank International,2008-01-07,Vaidisova N.,Pin C.,1.15,5.25
Medibank International,2008-01-08,Srebotnik K.,Bammer S.,2.3,1.6
Medibank International,2008-01-08,Kanepi K.,Arvidsson S.,2.06,1.74
Medibank International,2008-01-08,Ivanovic A.,Razzano V.,1.32,3.33
Medibank International,2008-01-08,Schiavone F.,Bartoli M.,2.59,1.48
Medibank International,2008-01-08,Henin J.,Safarova L.,1.07,8.44
Medibank International,2008-01-08,Kuznetsova S.,Peer S.,1.58,2.34
Medibank International,2008-01-08,Vaidisova N.,Hantuchova D.,1.71,2.1
Medibank International,2008-01-08,Jankovic J.,Golovin T.,2.27,1.62
Medibank International,2008-01-09,Kuznetsova S.,Schiavone F.,1.31,3.81
Medibank International,2008-01-09,Ivanovic A.,Srebotnik K.,1.33,3.31
Medibank International,2008-01-09,Henin J.,Kanepi K.,1.03,13.65
Medibank International,2008-01-09,Vaidisova N.,Jankovic J.,1.74,2.05
Medibank International,2008-01-10,Henin J.,Ivanovic A.,1.13,5.87
Medibank International,2008-01-10,Kuznetsova S.,Vaidisova N.,1.63,2.24
Medibank International,2008-01-11,Henin J.,Kuznetsova S.,1.17,4.95
Australian Open,2008-01-14,Rezai A.,Bondarenko K.,1.49,2.59
Australian Open,2008-01-14,Gallovits E.,Dubois S.,1.61,2.28
Australian Open,2008-01-14,Williams S.,Gajdosova J.,1.02,17.0
Australian Open,2008-01-14,Yuan M.,Ivanova E.,1.45,2.73
Australian Open,2008-01-14,Jankovic J.,Paszek T.,1.22,4.25
Australian Open,2008-01-14,Henin J.,Nakamura A.,1.01,28.7
Australian Open,2008-01-14,Moore J.,Ditty J.,4.08,1.24
Australian Open,2008-01-14,Kerber A.,Ani M.,1.97,1.81
Australian Open,2008-01-14,Poutchkova O.,Adamczak M.,1.58,2.37
Australian Open,2008-01-14,Azarenka V.,Amanmuradova A.,1.11,6.92
Australian Open,2008-01-14,Golovin T.,Cohen Aloro S.,1.03,13.1
Australian Open,2008-01-14,Craybas J.,Chan Y.J.,1.92,1.84
Australian Open,2008-01-14,Davenport L.,Errani S.,1.03,15.8
Australian Open,2008-01-14,Dementieva E.,Obziler T.,1.08,7.62
Australian Open,2008-01-14,Mauresmo A.,Poutchek T.,1.06,9.52
Australian Open,2008-01-14,Shvedova Y.,Malek T.,2.07,1.74
Australian Open,2008-01-14,Vesnina E.,Vakulenko J.,2.3,1.6
Australian Open,2008-01-14,Peer S.,Voracova R.,1.04,11.95
Australian Open,2008-01-14,Sharapova M.,Kostanic Tosic J.,1.02,19.3
Australian Open,2008-01-14,Dellacqua C.,Knapp K.,1.64,2.24
Australian Open,2008-01-14,Medina Garrigues A.,Cetkovska P.,1.33,3.32
Australian Open,2008-01-14,Schnyder P.,Osterloh L.,1.05,10.27
Australian Open,2008-01-14,Pennetta F.,Cibulkova D.,1.54,2.44
Australian Open,2008-01-14,Hsieh S.W.,Zakopalova K.,2.13,1.69
Australian Open,2008-01-14,Kloesel S.,Schruff J.,2.47,1.53
Australian Open,2008-01-14,Schiavone F.,Loit E.,1.16,5.2
Australian Open,2008-01-14,Sugiyama A.,Zvonareva V.,3.44,1.31
Australian Open,2008-01-14,Perebiynis T.,Brengle M.,1.28,3.69
Australian Open,2008-01-14,Bammer S.,Tanasugarn T.,1.14,5.55
Australian Open,2008-01-14,Razzano V.,Harkleroad A.,1.39,2.95
Australian Open,2008-01-14,Molik A.,Kanepi K.,1.36,3.76
Australian Open,2008-01-14,Vaidisova N.,Olaru I.,1.04,12.3
Australian Open,2008-01-15,Chakvetadze A.,Petkovic,1.04,11.95
Australian Open,2008-01-15,Cornet A.,Fernandez C.,1.38,3.02
Australian Open,2008-01-15,Meusburger Y.,Granville L.,2.18,1.66
Australian Open,2008-01-15,Hantuchova D.,King V.,1.06,9.46
Australian Open,2008-01-15,Morigami A.,Krajicek M.,1.79,1.98
Australian Open,2008-01-15,Kleybanova A.,Peng S.,2.84,1.43
Australian Open,2008-01-15,Kirilenko M.,Tu M.,1.19,4.51
Australian Open,2008-01-15,Wozniacki C.,Dulko G.,1.92,1.84
Australian Open,2008-01-15,Pironkova T.,Govortsova O.,1.46,2.71
Australian Open,2008-01-15,Domachowska M.,Johansson M.,1.36,3.14
Australian Open,2008-01-15,Parmentier P.,Muller M.,1.32,3.36
Australian Open,2008-01-15,Radwanska A.,Savchuk O.,1.11,6.84
Australian Open,2008-01-15,Kuznetsova S.,Dechy N.,1.05,11.24
Australian Open,2008-01-15,Bacsinszky T.,Ferguson S.,1.24,4.04
Australian Open,2008-01-15,Bondarenko A.,Kudryavtseva A.,1.2,4.44
Australian Open,2008-01-15,Makarova E.,Szavay A.,8.01,1.08
Australian Open,2008-01-15,Lisicki S.,Safina D.,9.34,1.06
Australian Open,2008-01-15,Koryttseva M.,Salerni M.E.,2.14,1.7
Australian Open,2008-01-15,Mirza S.,Tulyaganova I.,1.1,7.37
Australian Open,2008-01-15,Arvidsson S.,Bartoli M.,4.46,1.2
Australian Open,2008-01-15,Rodionova A.,Bachmann A.,2.18,1.67
Australian Open,2008-01-15,Ivanovic A.,Cirstea S.,1.03,16.5
Australian Open,2008-01-15,Castano C.,Safarova L.,10.14,1.06
Australian Open,2008-01-15,Srebotnik K.,Dominguez Lino L.,1.09,7.55
Australian Open,2008-01-15,Camerin M.E.,Wheeler C.,1.58,2.34
Australian Open,2008-01-15,Garbin T.,Daniilidou E.,3.36,1.33
Australian Open,2008-01-15,Li N.,Bremond S.,1.06,8.98
Australian Open,2008-01-15,Kremer A.,Linetskaya E.,1.55,2.4
Australian Open,2008-01-15,Petrova N.,Pratt N.,1.1,7.32
Australian Open,2008-01-15,Pin C.,Niculescu M.,1.51,2.52
Australian Open,2008-01-15,Ruano Pascual V.,Vinci R.,1.55,2.41
Australian Open,2008-01-15,Williams V.,Yan Z.,1.03,14.35
Australian Open,2008-01-16,Dellacqua C.,Schnyder P.,6.74,1.11
Australian Open,2008-01-16,Henin J.,Poutchkova O.,1.01,24.83
Australian Open,2008-01-16,Schiavone F.,Kerber A.,1.14,5.62
Australian Open,2008-01-16,Mauresmo A.,Shvedova Y.,1.09,7.48
Australian Open,2008-01-16,Azarenka V.,Kloesel S.,1.1,7.02
Australian Open,2008-01-16,Razzano V.,Pennetta F.,1.65,2.2
Australian Open,2008-01-16,Vesnina E.,Craybas J.,1.54,2.45
Australian Open,2008-01-16,Sugiyama A.,Perebiynis T.,1.68,2.15
Australian Open,2008-01-16,Vaidisova N.,Molik A.,1.17,4.9
Australian Open,2008-01-16,Jankovic J.,Gallovits E.,1.09,7.43
Australian Open,2008-01-16,Williams S.,Yuan M.,1.01,19.7
Australian Open,2008-01-16,Dementieva E.,Medina Garrigues A.,1.18,4.59
Australian Open,2008-01-16,Rezai A.,Golovin T.,3.38,1.32
Australian Open,2008-01-16,Peer S.,Moore J.,1.04,12.65
Australian Open,2008-01-16,Hsieh S.W.,Bammer S.,5.62,1.14
Australian Open,2008-01-16,Sharapova M.,Davenport L.,1.35,3.22
Australian Open,2008-01-17,Ruano Pascual V.,Castano C.,1.5,2.57
Australian Open,2008-01-17,Makarova E.,Meusburger Y.,1.66,2.18
Australian Open,2008-01-17,Kirilenko M.,Morigami A.,1.4,2.92
Australian Open,2008-01-17,Kuznetsova S.,Pironkova T.,1.03,12.25
Australian Open,2008-01-17,Williams V.,Pin C.,1.03,12.9
Australian Open,2008-01-17,Radwanska A.,Parmentier P.,1.14,5.64
Australian Open,2008-01-17,Mirza S.,Bacsinszky T.,1.21,4.33
Australian Open,2008-01-17,Chakvetadze A.,Kleybanova A.,1.08,7.78
Australian Open,2008-01-17,Hantuchova D.,Cornet A.,1.13,5.9
Australian Open,2008-01-17,Wozniacki C.,Bondarenko A.,2.26,1.62
Australian Open,2008-01-17,Petrova N.,Kremer A.,1.1,6.99
Australian Open,2008-01-17,Srebotnik K.,Rodionova A.,1.13,6.15
Australian Open,2008-01-17,Lisicki S.,Koryttseva M.,2.02,1.89
Australian Open,2008-01-17,Li N.,Camerin M.E.,1.14,5.61
Australian Open,2008-01-17,Domachowska M.,Arvidsson S.,2.15,1.69
Australian Open,2008-01-17,Ivanovic A.,Garbin T.,1.06,9.17
Australian Open,2008-01-18,Henin J.,Schiavone F.,1.03,14.6
Australian Open,2008-01-18,Vaidisova N.,Sugiyama A.,1.08,8.15
Australian Open,2008-01-18,Hsieh S.W.,Rezai A.,3.5,1.3
Australian Open,2008-01-18,Jankovic J.,Razzano V.,1.43,2.78
Australian Open,2008-01-18,Williams S.,Azarenka V.,1.16,5.04
Australian Open,2008-01-18,Dementieva E.,Peer S.,1.75,2.04
Australian Open,2008-01-18,Sharapova M.,Vesnina E.,1.03,15.1
Australian Open,2008-01-18,Dellacqua C.,Mauresmo A.,4.22,1.22
Australian Open,2008-01-19,Kirilenko M.,Chakvetadze A.,3.16,1.35
Australian Open,2008-01-19,Radwanska A.,Kuznetsova S.,4.86,1.18
Australian Open,2008-01-19,Ivanovic A.,Srebotnik K.,1.16,5.18
Australian Open,2008-01-19,Williams V.,Mirza S.,1.11,6.57
Australian Open,2008-01-20,Domachowska M.,Li N.,4.26,1.22
Australian Open,2008-01-20,Wozniacki C.,Lisicki S.,1.43,2.77
Australian Open,2008-01-20,Petrova N.,Makarova E.,1.31,3.43
Australian Open,2008-01-20,Hantuchova D.,Ruano Pascual V.,1.09,7.75
Australian Open,2008-01-20,Henin J.,Hsieh S.W.,1.01,23.5
Australian Open,2008-01-20,Sharapova M.,Dementieva E.,1.22,4.16
Australian Open,2008-01-20,Williams S.,Vaidisova N.,1.39,2.97
Australian Open,2008-01-20,Jankovic J.,Dellacqua C.,1.21,4.32
Australian Open,2008-01-21,Ivanovic A.,Wozniacki C.,1.08,8.1
Australian Open,2008-01-21,Hantuchova D.,Kirilenko M.,1.6,2.3
Australian Open,2008-01-21,Radwanska A.,Petrova N.,1.64,2.23
Australian Open,2008-01-21,Williams V.,Domachowska M.,1.08,7.94
Australian Open,2008-01-22,Jankovic J.,Williams S.,3.8,1.29
Australian Open,2008-01-22,Sharapova M.,Henin J.,2.5,1.54
Australian Open,2008-01-23,Hantuchova D.,Radwanska A.,1.9,1.88
Australian Open,2008-01-23,Ivanovic A.,Williams V.,2.21,1.66
Australian Open,2008-01-24,Sharapova M.,Jankovic J.,1.16,5.19
Australian Open,2008-01-24,Ivanovic A.,Hantuchova D.,1.29,3.73
Australian Open,2008-01-26,Sharapova M.,Ivanovic A.,1.21,4.51
Open Gaz de France,2008-02-04,Daniilidou E.,Azarenka V.,3.15,1.36
Open Gaz de France,2008-02-04,Srebotnik K.,Loit E.,1.2,4.45
Open Gaz de France,2008-02-05,Garbin T.,Tu M.,1.74,2.05
Open Gaz de France,2008-02-05,Szavay A.,Govortsova O.,1.22,4.33
Open Gaz de France,2008-02-05,Kvitova P.,Medina Garrigues A.,2.58,1.5
Open Gaz de France,2008-02-05,Cibulkova D.,Pin C.,1.61,2.29
Open Gaz de France,2008-02-05,Fedak Y.,Knapp K.,2.1,1.72
Open Gaz de France,2008-02-05,Bondarenko K.,Petrova N.,4.22,1.22
Open Gaz de France,2008-02-05,Mauresmo A.,Ditty J.,1.1,6.9
Open Gaz de France,2008-02-06,Dechy N.,Peng S.,2.04,1.74
Open Gaz de France,2008-02-06,Razzano V.,Bondarenko A.,1.6,2.29
Open Gaz de France,2008-02-06,Cornet A.,Zakopalova K.,1.97,1.81
Open Gaz de France,2008-02-06,Dementieva E.,Kvitova P.,1.21,4.37
Open Gaz de France,2008-02-06,Szavay A.,Garbin T.,1.29,3.55
Open Gaz de France,2008-02-07,Chakvetadze A.,Dechy N.,1.19,4.66
Open Gaz de France,2008-02-07,Hantuchova D.,Srebotnik K.,1.34,3.25
Open Gaz de France,2008-02-07,Bartoli M.,Cibulkova D.,1.52,2.52
Open Gaz de France,2008-02-07,Bondarenko K.,Fedak Y.,1.39,2.95
Open Gaz de France,2008-02-07,Razzano V.,Cornet A.,1.3,3.51
Open Gaz de France,2008-02-07,Mauresmo A.,Daniilidou E.,1.24,4.13
Open Gaz de France,2008-02-08,Szavay A.,Hantuchova D.,2.62,1.47
Open Gaz de France,2008-02-08,Dementieva E.,Bondarenko K.,1.29,3.56
Open Gaz de France,2008-02-08,Bartoli M.,Razzano V.,1.51,2.55
Open Gaz de France,2008-02-08,Chakvetadze A.,Mauresmo A.,1.84,1.91
Open Gaz de France,2008-02-09,Szavay A.,Dementieva E.,2.28,1.61
Open Gaz de France,2008-02-09,Chakvetadze A.,Bartoli M.,1.62,2.24
Open Gaz de France,2008-02-10,Chakvetadze A.,Szavay A.,1.58,2.33
Pattaya Women's Open,2008-02-05,Bychkova E.,Shvedova Y.,2.34,1.58
Pattaya Women's Open,2008-02-05,Poutchkova O.,Kudryavtseva A.,1.54,2.49
Pattaya Women's Open,2008-02-05,Craybas J.,Savchuk O.,1.94,1.82
Pattaya Women's Open,2008-02-05,Voracova R.,Czink M.,2.02,1.76
Pattaya Women's Open,2008-02-05,Kerber A.,Yuan M.,2.37,1.57
Pattaya Women's Open,2008-02-05,Osterloh L.,Zhang S.,1.95,1.82
Pattaya Women's Open,2008-02-05,Amanmuradova A.,Zahlavova Strycova B.,1.42,2.78
Pattaya Women's Open,2008-02-05,Tanasugarn T.,Rodionova A.,1.56,2.42
Pattaya Women's Open,2008-02-06,Manasieva V.,Luangnam N.,1.16,5.47
Pattaya Women's Open,2008-02-06,Obziler T.,Lertcheewakarn N.,1.19,4.48
Pattaya Women's Open,2008-02-06,Chan Y.J.,Zhou Y.M.,1.55,2.52
Pattaya Women's Open,2008-02-06,Rao S.,Namigata J.,,
Pattaya Women's Open,2008-02-06,Klepac A.,Radwanska U.,2.57,1.5
Pattaya Women's Open,2008-02-06,Dellacqua C.,Yonemura A.,1.18,4.74
Pattaya Women's Open,2008-02-06,Radwanska A.,King V.,1.16,5.11
Pattaya Women's Open,2008-02-06,Kremer A.,Xu Y.F.,1.33,3.31
Pattaya Women's Open,2008-02-07,Manasieva V.,Kerber A.,1.8,2.03
Pattaya Women's Open,2008-02-07,Chan Y.J.,Osterloh L.,1.78,2.02
Pattaya Women's Open,2008-02-07,Klepac A.,Dellacqua C.,3.75,1.27
Pattaya Women's Open,2008-02-07,Radwanska A.,Kremer A.,1.12,6.36
Pattaya Women's Open,2008-02-07,Tanasugarn T.,Poutchkova O.,1.72,2.11
Pattaya Women's Open,2008-02-07,Bychkova E.,Rao S.,1.29,3.55
Pattaya Women's Open,2008-02-07,Craybas J.,Voracova R.,1.52,2.55
Pattaya Women's Open,2008-02-07,Amanmuradova A.,Obziler T.,1.98,1.82
Pattaya Women's Open,2008-02-08,Bychkova E.,Manasieva V.,2.5,1.53
Pattaya Women's Open,2008-02-08,Craybas J.,Klepac A.,1.58,2.38
Pattaya Women's Open,2008-02-08,Radwanska A.,Tanasugarn T.,1.14,6.02
Pattaya Women's Open,2008-02-08,Amanmuradova A.,Chan Y.J.,1.57,2.38
Pattaya Women's Open,2008-02-09,Radwanska A.,Bychkova E.,1.13,6.39
Pattaya Women's Open,2008-02-09,Craybas J.,Amanmuradova A.,2.19,1.67
Pattaya Women's Open,2008-02-10,Radwanska A.,Craybas J.,1.11,6.75
Proximus Diamond Games,2008-02-11,Shvedova Y.,Bammer S.,4.1,1.23
Proximus Diamond Games,2008-02-11,Knapp K.,Dechy N.,2.22,1.64
Proximus Diamond Games,2008-02-11,Li N.,Likhovtseva E.,1.15,5.41
Proximus Diamond Games,2008-02-11,Wickmayer Y.,Peng S.,1.96,1.81
Proximus Diamond Games,2008-02-12,Cibulkova D.,Obziler T.,1.18,4.69
Proximus Diamond Games,2008-02-12,Arvidsson S.,Tu M.,1.47,2.65
Proximus Diamond Games,2008-02-12,Ditty J.,Bondarenko A.,4.42,1.2
Proximus Diamond Games,2008-02-12,Kleybanova A.,Szavay A.,4.92,1.17
Proximus Diamond Games,2008-02-12,Pironkova T.,Kremer A.,1.31,3.45
Proximus Diamond Games,2008-02-12,Sugiyama A.,Maes C.,1.19,4.65
Proximus Diamond Games,2008-02-13,Bacsinszky T.,Govortsova O.,1.65,2.2
Proximus Diamond Games,2008-02-13,Bondarenko K.,Perebiynis T.,1.48,2.6
Proximus Diamond Games,2008-02-12,Knapp K.,Shvedova Y.,1.64,2.15
Proximus Diamond Games,2008-02-13,Li N.,Cibulkova D.,1.33,3.35
Proximus Diamond Games,2008-02-13,Schnyder P.,Sugiyama A.,1.24,3.97
Proximus Diamond Games,2008-02-13,Hantuchova D.,Wickmayer Y.,1.36,3.14
Proximus Diamond Games,2008-02-14,Kleybanova A.,Bondarenko K.,2.14,1.68
Proximus Diamond Games,2008-02-14,Bacsinszky T.,Ditty J.,1.9,1.87
Proximus Diamond Games,2008-02-14,Arvidsson S.,Chakvetadze A.,4.97,1.17
Proximus Diamond Games,2008-02-14,Henin J.,Pironkova T.,1.03,13.41
Proximus Diamond Games,2008-02-15,Knapp K.,Schnyder P.,3.88,1.25
Proximus Diamond Games,2008-02-15,Bacsinszky T.,Hantuchova D.,6.36,1.12
Proximus Diamond Games,2008-02-15,Henin J.,Kleybanova A.,1.03,13.65
Proximus Diamond Games,2008-02-15,Li N.,Arvidsson S.,1.44,2.77
Proximus Diamond Games,2008-02-16,Henin J.,Bacsinszky T.,1.02,14.7
Proximus Diamond Games,2008-02-16,Knapp K.,Li N.,3.41,1.31
Proximus Diamond Games,2008-02-17,Henin J.,Knapp K.,1.08,8.34
Cachantun Cup,2008-02-11,Dominguez Lino L.,Benesova I.,1.34,3.29
Cachantun Cup,2008-02-11,Schruff J.,Ani M.,1.61,2.28
Cachantun Cup,2008-02-11,Cetkovska P.,Loit E.,2.7,1.45
Cachantun Cup,2008-02-11,Koryttseva M.,Castano C.,1.8,1.98
Cachantun Cup,2008-02-11,Parmentier P.,Salerni M.,1.52,2.53
Cachantun Cup,2008-02-12,Dulko G.,Silva C.,1.1,6.9
Cachantun Cup,2008-02-12,De Los Rios R.,Suarez Navarro C.,,
Cachantun Cup,2008-02-12,Errani S.,Sanchez O.,1.48,2.63
Cachantun Cup,2008-02-12,Llagostera Vives N.,Pin C.,1.56,2.38
Cachantun Cup,2008-02-12,Pennetta F.,Arn G.,1.14,5.69
Cachantun Cup,2008-02-12,Kostanic Tosic J.,Mattek B.,1.57,2.36
Cachantun Cup,2008-02-12,Kanepi K.,Rodina E.,1.35,3.22
Cachantun Cup,2008-02-12,Camerin M.,Miranda Otarola M.,1.14,5.59
Cachantun Cup,2008-02-13,Muller M.,Koch Benvenuto K.A.,1.11,6.44
Cachantun Cup,2008-02-13,Johansson M.,Martinez-Sanchez M.J.,1.52,2.52
Cachantun Cup,2008-02-13,Zakopalova K.,Bychkova E.,1.5,2.56
Cachantun Cup,2008-02-13,Dominguez Lino L.,Dulko G.,1.98,1.81
Cachantun Cup,2008-02-13,Koryttseva M.,Cetkovska P.,1.63,2.25
Cachantun Cup,2008-02-13,Muller M.,Schruff J.,2.24,1.64
