Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,AvgW,AvgL
Auckland,ASB Classic,2020-01-09,International,Outdoor,Hard,2nd Round,3,Williams S.,Mchale C.,10.0,86.0,3935.0,720.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.1,7.08
Auckland,ASB Classic,2020-01-09,International,Outdoor,Hard,2nd Round,3,Goerges J.,Teichmann J.,41.0,68.0,1331.0,855.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.29,3.56
Auckland,ASB Classic,2020-01-09,International,Outdoor,Hard,2nd Round,3,Wozniacki C.,Davis L.,39.0,63.0,1353.0,874.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.29,3.55
Auckland,ASB Classic,2020-01-10,International,Outdoor,Hard,Quarterfinals,3,Pegula J.,Cornet A.,82.0,57.0,743.0,1015.0,6.0,0.0,3.0,2.0,,,1.0,0.0,Retired,2.04,1.77
Auckland,ASB Classic,2020-01-10,International,Outdoor,Hard,Quarterfinals,3,Williams S.,Siegemund L.,10.0,73.0,3935.0,805.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.07
Auckland,ASB Classic,2020-01-10,International,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Goerges J.,39.0,41.0,1353.0,1331.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.08,1.74
Auckland,ASB Classic,2020-01-10,International,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Bouchard E.,25.0,262.0,1734.0,223.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.28,3.66
Auckland,ASB Classic,2020-01-11,International,Outdoor,Hard,Semifinals,3,Pegula J.,Wozniacki C.,82.0,39.0,743.0,1353.0,3.0,6.0,6.0,4.0,6.0,0.0,2.0,1.0,Completed,3.56,1.29
Auckland,ASB Classic,2020-01-11,International,Outdoor,Hard,Semifinals,3,Williams S.,Anisimova A.,10.0,25.0,3935.0,1734.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.1
Auckland,ASB Classic,2020-01-12,International,Outdoor,Hard,The Final,3,Williams S.,Pegula J.,10.0,82.0,3935.0,743.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.13,5.86
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Strycova B.,Konta J.,31.0,12.0,1462.0,2825.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.64,1.48
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Kenin S.,Sevastova A.,14.0,30.0,2740.0,1518.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.78
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Riske A.,Muchova K.,19.0,21.0,2085.0,1846.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.56,1.5
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Kerber A.,98.0,18.0,683.0,2175.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,3.96,1.24
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Hon P.,54.0,122.0,1045.0,500.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.44,2.74
Brisbane,Brisbane International,2020-01-06,Premier,Outdoor,Hard,1st Round,3,Collins D.,Svitolina E.,27.0,5.0,1566.0,5075.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,5.56,1.14
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Keys M.,Bouzkova M.,13.0,60.0,2767.0,967.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.92
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Samsonova L.,Stephens S.,129.0,24.0,475.0,1737.0,6.0,4.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,2.35,1.58
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Putintseva Y.,Vekic D.,32.0,20.0,1460.0,2080.0,6.0,3.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,2.37,1.58
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Osaka N.,Sakkari M.,4.0,23.0,5311.0,1820.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.31,3.41
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Kontaveit A.,Hsieh S.W.,26.0,33.0,1575.0,1450.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.69,2.15
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Bertens K.,Yastremska D.,9.0,22.0,4245.0,1825.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.76,2.04
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Kvitova P.,Pavlyuchenkova A.,7.0,29.0,4721.0,1531.0,2.0,6.0,6.0,1.0,6.0,0.0,2.0,1.0,Completed,1.41,2.89
Brisbane,Brisbane International,2020-01-07,Premier,Outdoor,Hard,1st Round,3,Brady J.,Sharapova M.,53.0,147.0,1047.0,406.0,3.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.95,1.85
Brisbane,Brisbane International,2020-01-08,Premier,Outdoor,Hard,2nd Round,3,Riske A.,Strycova B.,19.0,31.0,2085.0,1462.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.39
Brisbane,Brisbane International,2020-01-08,Premier,Outdoor,Hard,2nd Round,3,Collins D.,Putintseva Y.,27.0,32.0,1566.0,1460.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,2.01,1.79
Brisbane,Brisbane International,2020-01-08,Premier,Outdoor,Hard,2nd Round,3,Keys M.,Stosur S.,13.0,98.0,2767.0,683.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.24,4.01
Brisbane,Brisbane International,2020-01-09,Premier,Outdoor,Hard,2nd Round,3,Brady J.,Barty A.,53.0,1.0,1047.0,7851.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,4.46,1.2
Brisbane,Brisbane International,2020-01-09,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Tomljanovic A.,2.0,54.0,5525.0,1045.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.23,4.16
Brisbane,Brisbane International,2020-01-09,Premier,Outdoor,Hard,2nd Round,3,Kvitova P.,Samsonova L.,7.0,129.0,4721.0,475.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.04
Brisbane,Brisbane International,2020-01-09,Premier,Outdoor,Hard,2nd Round,3,Osaka N.,Kenin S.,4.0,14.0,5311.0,2740.0,6.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.55,2.44
Brisbane,Brisbane International,2020-01-09,Premier,Outdoor,Hard,2nd Round,3,Bertens K.,Kontaveit A.,9.0,26.0,4245.0,1575.0,6.0,3.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,1.71,2.11
Brisbane,Brisbane International,2020-01-10,Premier,Outdoor,Hard,Quarterfinals,3,Keys M.,Collins D.,13.0,27.0,2767.0,1566.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.7,2.13
Brisbane,Brisbane International,2020-01-10,Premier,Outdoor,Hard,Quarterfinals,3,Kvitova P.,Brady J.,7.0,53.0,4721.0,1047.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.76
Brisbane,Brisbane International,2020-01-10,Premier,Outdoor,Hard,Quarterfinals,3,Osaka N.,Bertens K.,4.0,9.0,5311.0,4245.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.38,3.02
Brisbane,Brisbane International,2020-01-10,Premier,Outdoor,Hard,Quarterfinals,3,Pliskova Ka.,Riske A.,2.0,19.0,5525.0,2085.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.28
Brisbane,Brisbane International,2020-01-11,Premier,Outdoor,Hard,Semifinals,3,Keys M.,Kvitova P.,13.0,7.0,2767.0,4721.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,2.13,1.71
Brisbane,Brisbane International,2020-01-11,Premier,Outdoor,Hard,Semifinals,3,Pliskova Ka.,Osaka N.,2.0,4.0,5525.0,5311.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.39,1.57
Brisbane,Brisbane International,2020-01-12,Premier,Outdoor,Hard,The Final,3,Pliskova Ka.,Keys M.,2.0,13.0,5525.0,2767.0,6.0,4.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.8,2.01
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Mertens E.,Tsurenko L.,17.0,119.0,2290.0,538.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.47
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Wang Xiy.,Cirstea S.,140.0,74.0,430.0,778.0,3.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,2.09,1.73
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Bondarenko K.,Doi M.,1168.0,80.0,6.0,754.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.72,1.45
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Alexandrova E.,Siniakova K.,34.0,55.0,1425.0,1020.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.52,2.5
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Zhang S.,Linette M.,38.0,43.0,1355.0,1320.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.64,2.23
Shenzhen,Shenzhen Open,2020-01-05,International,Outdoor,Hard,1st Round,3,Wang Yaf.,Sorribes Tormo S.,50.0,90.0,1105.0,708.0,1.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.46,2.68
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Sabalenka A.,Gasparyan M.,11.0,103.0,2940.0,661.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.23,4.06
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Rogers S.,Gibbs N.,174.0,124.0,351.0,494.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,2.17,1.67
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Rybakina E.,Zheng S.,36.0,40.0,1401.0,1350.0,6.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.96,1.83
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Muguruza G.,Wang Xin.,35.0,153.0,1412.0,384.0,3.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.28,3.63
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Pliskova Kr.,Begu I.,66.0,101.0,858.0,669.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.87,1.92
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Sasnovich A.,Friedsam A.L.,69.0,141.0,853.0,430.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.96,1.84
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Wang Q.,Jabeur O.,28.0,81.0,1563.0,752.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.56,2.41
Shenzhen,Shenzhen Open,2020-01-06,International,Outdoor,Hard,1st Round,3,Peng S.,Zhu L.,108.0,71.0,613.0,845.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.88,1.91
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,1st Round,3,Blinkova A.,Bencic B.,58.0,8.0,1007.0,4685.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,2.75,1.44
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,1st Round,3,Diyas Z.,Duan Y.Y.,75.0,397.0,775.0,113.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.28
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,2nd Round,3,Bondarenko K.,Zhang S.,1168.0,38.0,6.0,1355.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,4.35,1.21
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,2nd Round,3,Pliskova Kr.,Sabalenka A.,66.0,11.0,858.0,2940.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.43,1.2
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,2nd Round,3,Mertens E.,Wang Xiy.,17.0,140.0,2290.0,430.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.19,4.68
Shenzhen,Shenzhen Open,2020-01-07,International,Outdoor,Hard,2nd Round,3,Rybakina E.,Wang Yaf.,36.0,50.0,1401.0,1105.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.87,1.92
Shenzhen,Shenzhen Open,2020-01-08,International,Outdoor,Hard,2nd Round,3,Diyas Z.,Blinkova A.,75.0,58.0,775.0,1007.0,6.0,1.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.99,1.81
Shenzhen,Shenzhen Open,2020-01-08,International,Outdoor,Hard,2nd Round,3,Muguruza G.,Rogers S.,35.0,174.0,1412.0,351.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.43,2.78
Shenzhen,Shenzhen Open,2020-01-08,International,Outdoor,Hard,2nd Round,3,Alexandrova E.,Peng S.,34.0,108.0,1425.0,613.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.77
Shenzhen,Shenzhen Open,2020-01-08,International,Outdoor,Hard,2nd Round,3,Wang Q.,Sasnovich A.,28.0,69.0,1563.0,853.0,6.0,4.0,0.0,6.0,7.0,6.0,2.0,1.0,Completed,1.65,2.21
Shenzhen,Shenzhen Open,2020-01-09,International,Outdoor,Hard,Quarterfinals,3,Muguruza G.,Diyas Z.,35.0,75.0,1412.0,775.0,6.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.48,2.62
Shenzhen,Shenzhen Open,2020-01-09,International,Outdoor,Hard,Quarterfinals,3,Alexandrova E.,Wang Q.,34.0,28.0,1425.0,1563.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.7,2.17
Shenzhen,Shenzhen Open,2020-01-09,International,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Mertens E.,36.0,17.0,1401.0,2290.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,2.7,1.46
Shenzhen,Shenzhen Open,2020-01-09,International,Outdoor,Hard,Quarterfinals,3,Pliskova Kr.,Bondarenko K.,66.0,1168.0,858.0,6.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.2
Shenzhen,Shenzhen Open,2020-01-10,International,Outdoor,Hard,Semifinals,3,Alexandrova E.,Muguruza G.,34.0,35.0,1425.0,1412.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.8,2.0
Shenzhen,Shenzhen Open,2020-01-10,International,Outdoor,Hard,Semifinals,3,Rybakina E.,Pliskova Kr.,36.0,66.0,1401.0,858.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.59,2.34
Shenzhen,Shenzhen Open,2020-01-11,International,Outdoor,Hard,The Final,3,Alexandrova E.,Rybakina E.,34.0,36.0,1425.0,1401.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.3
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Kontaveit A.,31.0,29.0,1531.0,1575.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.34,1.59
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Putintseva Y.,52.0,37.0,1070.0,1415.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.34,1.58
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Vekic D.,Sevastova A.,20.0,32.0,2080.0,1518.0,4.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.85,1.93
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Bencic B.,Kasatkina D.,7.0,68.0,4605.0,880.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.65,2.23
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Collins D.,Sasnovich A.,27.0,99.0,1641.0,673.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.95,1.85
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Kenin S.,Golubic V.,15.0,78.0,2565.0,760.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.67
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Yastremska D.,Babos T.,24.0,86.0,1820.0,720.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.32,3.34
Adelaide,Adelaide International,2020-01-13,Premier,Outdoor,Hard,1st Round,3,Kerber A.,Wang Q.,18.0,28.0,2175.0,1593.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.86,1.92
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Sakkari M.,Diatchenko V.,23.0,87.0,1820.0,719.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.37,3.05
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Rodionova Ar.,Stephens S.,201.0,25.0,294.0,1683.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.57
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Vondrousova M.,Maria T.,16.0,83.0,2390.0,729.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.61,2.29
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Pera B.,Strycova B.,70.0,33.0,863.0,1516.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.86,1.93
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Hon P.,38.0,139.0,1390.0,428.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.35,3.15
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,1st Round,3,Sabalenka A.,Hsieh S.W.,12.0,36.0,2940.0,1450.0,5.0,7.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.43,2.77
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,2nd Round,3,Barty A.,Pavlyuchenkova A.,1.0,31.0,7547.0,1531.0,4.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.43,2.79
Adelaide,Adelaide International,2020-01-14,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Tomljanovic A.,4.0,52.0,5461.0,1070.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.89
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Vekic D.,Sakkari M.,20.0,23.0,2080.0,1820.0,2.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.79,2.01
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Yastremska D.,18.0,24.0,2175.0,1820.0,3.0,6.0,0.0,2.0,,,0.0,1.0,Retired,2.07,1.74
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Collins D.,Kenin S.,27.0,15.0,1641.0,2565.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.27,1.63
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Sabalenka A.,Pera B.,12.0,70.0,2940.0,863.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.07
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Vondrousova M.,Rodionova Ar.,16.0,201.0,2390.0,294.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.38,3.0
Adelaide,Adelaide International,2020-01-15,Premier,Outdoor,Hard,2nd Round,3,Bencic B.,Goerges J.,7.0,38.0,4605.0,1390.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0
Adelaide,Adelaide International,2020-01-16,Premier,Outdoor,Hard,Quarterfinals,3,Yastremska D.,Vekic D.,24.0,20.0,1820.0,2080.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.31
Adelaide,Adelaide International,2020-01-16,Premier,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Halep S.,12.0,4.0,2940.0,5461.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.98,1.82
Adelaide,Adelaide International,2020-01-16,Premier,Outdoor,Hard,Quarterfinals,3,Collins D.,Bencic B.,27.0,7.0,1641.0,4605.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.8,2.0
Adelaide,Adelaide International,2020-01-16,Premier,Outdoor,Hard,Quarterfinals,3,Barty A.,Vondrousova M.,1.0,16.0,7547.0,2390.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.49,2.6
Adelaide,Adelaide International,2020-01-17,Premier,Outdoor,Hard,Semifinals,3,Yastremska D.,Sabalenka A.,24.0,12.0,1820.0,2940.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.01,1.8
Adelaide,Adelaide International,2020-01-17,Premier,Outdoor,Hard,Semifinals,3,Barty A.,Collins D.,1.0,27.0,7547.0,1641.0,3.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.45,2.72
Adelaide,Adelaide International,2020-01-18,Premier,Outdoor,Hard,The Final,3,Barty A.,Yastremska D.,1.0,24.0,7547.0,1820.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.54,2.47
Hobart,Hobart International,2020-01-13,International,Outdoor,Hard,1st Round,3,Kozlova K.,Sorribes Tormo S.,91.0,88.0,699.0,708.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.73,2.09
