Tournament,Date,Winner,Loser,AvgW,AvgL
Shenzhen Longgang Gemdale Open,2012-12-31,Bartoli M.,Chan W.Y.,1.02,14.17
Shenzhen Longgang Gemdale Open,2012-12-31,Voegele S.,Babos T.,1.69,2.14
Shenzhen Longgang Gemdale Open,2012-12-31,Zakopalova K.,Hlavackova A.,1.69,2.11
Shenzhen Longgang Gemdale Open,2012-12-31,Duan Y.Y.,Date Krumm K.,3.24,1.33
Shenzhen Longgang Gemdale Open,2013-01-01,Zhou Y.M.,Pegula J.,,
Shenzhen Longgang Gemdale Open,2013-01-01,Li N.,Minella M.,1.05,9.45
Shenzhen Longgang Gemdale Open,2013-01-01,Zakopalova K.,Svitolina E.,1.57,2.35
Shenzhen Longgang Gemdale Open,2013-01-01,Jovanovski B.,Duan Y.Y.,1.44,2.7
Shenzhen Longgang Gemdale Open,2013-01-01,Niculescu M.,Robson L.,2.45,1.54
Shenzhen Longgang Gemdale Open,2013-01-01,Peng S.,Morita A.,1.3,3.42
Shenzhen Longgang Gemdale Open,2013-01-01,Beck A.,Hsieh S.W.,2.71,1.44
Shenzhen Longgang Gemdale Open,2013-01-02,Zhou Y.M.,Chang K.C.,2.34,1.56
Shenzhen Longgang Gemdale Open,2013-01-02,Li N.,Cohen J.,1.03,12.07
Shenzhen Longgang Gemdale Open,2013-01-02,Bartoli M.,Voegele S.,1.19,4.56
Shenzhen Longgang Gemdale Open,2013-01-03,Peng S.,Beck A.,1.47,2.6
Shenzhen Longgang Gemdale Open,2013-01-03,Li N.,Jovanovski B.,1.15,5.27
Shenzhen Longgang Gemdale Open,2013-01-03,Zakopalova K.,Bartoli M.,2.79,1.4
Shenzhen Longgang Gemdale Open,2013-01-03,Niculescu M.,Zhou Y.M.,1.26,3.71
Shenzhen Longgang Gemdale Open,2013-01-04,Zakopalova K.,Niculescu M.,1.68,2.14
Shenzhen Longgang Gemdale Open,2013-01-04,Li N.,Peng S.,1.2,4.34
Shenzhen Longgang Gemdale Open,2013-01-05,Li N.,Zakopalova K.,1.29,3.53
Moorilla Hobart International,2013-01-06,Govortsova O.,Suarez Navarro C.,2.26,1.6
Moorilla Hobart International,2013-01-06,Stephens S.,Robson L.,1.53,2.45
Moorilla Hobart International,2013-01-07,Gajdosova J.,Oprandi R.,1.84,1.89
Moorilla Hobart International,2013-01-07,Pironkova T.,Begu I.,1.96,1.79
Moorilla Hobart International,2013-01-07,Scheepers C.,Cornet A.,1.61,2.26
Moorilla Hobart International,2013-01-07,Halep S.,Arruabarrena-Vecino L.,1.43,2.73
Moorilla Hobart International,2013-01-07,Vesnina E.,Soler Espinosa S.,1.3,3.41
Moorilla Hobart International,2013-01-07,Davis L.,Bobusic B.,1.42,2.77
Moorilla Hobart International,2013-01-07,Niculescu M.,Minella M.,1.3,3.37
Moorilla Hobart International,2013-01-07,Cirstea S.,Bratchikova N.,1.45,2.68
Moorilla Hobart International,2013-01-07,Shvedova Y.,Dominguez Lino L.,1.37,3.0
Moorilla Hobart International,2013-01-07,Peng S.,Hsieh S.W.,1.57,2.33
Moorilla Hobart International,2013-01-07,Flipkens K.,Schiavone F.,1.39,2.89
Moorilla Hobart International,2013-01-07,Barthel M.,Barty A.,1.25,3.74
Moorilla Hobart International,2013-01-08,Jovanovski B.,Torro Flor M.T.,,
Moorilla Hobart International,2013-01-08,Zakopalova K.,Babos T.,1.4,2.88
Moorilla Hobart International,2013-01-08,Vesnina E.,Shvedova Y.,1.76,2.0
Moorilla Hobart International,2013-01-08,Davis L.,Cirstea S.,2.39,1.55
Moorilla Hobart International,2013-01-08,Barthel M.,Scheepers C.,1.4,2.87
Moorilla Hobart International,2013-01-08,Stephens S.,Halep S.,1.43,2.75
Moorilla Hobart International,2013-01-09,Gajdosova J.,Govortsova O.,2.08,1.71
Moorilla Hobart International,2013-01-09,Flipkens K.,Jovanovski B.,1.63,2.21
Moorilla Hobart International,2013-01-09,Pironkova T.,Zakopalova K.,2.93,1.38
Moorilla Hobart International,2013-01-09,Niculescu M.,Peng S.,2.16,1.66
Moorilla Hobart International,2013-01-10,Vesnina E.,Gajdosova J.,1.47,2.61
Moorilla Hobart International,2013-01-10,Barthel M.,Pironkova T.,1.38,2.95
Moorilla Hobart International,2013-01-10,Stephens S.,Davis L.,1.23,4.09
Moorilla Hobart International,2013-01-10,Flipkens K.,Niculescu M.,1.6,2.29
Moorilla Hobart International,2013-01-11,Vesnina E.,Stephens S.,1.97,1.78
Moorilla Hobart International,2013-01-11,Barthel M.,Flipkens K.,1.43,2.75
Moorilla Hobart International,2013-01-12,Vesnina E.,Barthel M.,2.01,1.77
Apai International,2013-01-06,Wozniacki C.,Radwanska U.,1.21,4.22
Apai International,2013-01-06,Cibulkova D.,Kvitova P.,3.12,1.34
Apai International,2013-01-06,Kirilenko M.,Rogowska O.,1.12,5.94
Apai International,2013-01-06,Makarova E.,Lepchenko V.,1.63,2.22
Apai International,2013-01-07,Vinci R.,Petrova N.,2.44,1.54
Apai International,2013-01-07,Jankovic J.,Paszek T.,1.53,2.45
Apai International,2013-01-07,Keys M.,Safarova L.,2.38,1.56
Apai International,2013-01-07,Voskoboeva G.,Wickmayer Y.,2.01,1.76
Apai International,2013-01-07,Morita A.,Hantuchova D.,2.38,1.55
Apai International,2013-01-07,Li N.,Mchale C.,1.18,4.61
Apai International,2013-01-07,Kuznetsova S.,Goerges J.,1.77,1.99
Apai International,2013-01-07,Errani S.,Pliskova Ka.,1.14,5.26
Apai International,2013-01-07,Date Krumm K.,Dellacqua C.,1.53,2.44
Apai International,2013-01-07,Zheng J.,Stosur S.,3.78,1.26
Apai International,2013-01-08,Radwanska A.,Date Krumm K.,1.06,8.59
Apai International,2013-01-08,Errani S.,Kirilenko M.,1.54,2.43
Apai International,2013-01-08,Li N.,Morita A.,1.15,5.12
Apai International,2013-01-08,Cibulkova D.,Makarova E.,1.64,2.2
Apai International,2013-01-08,Vinci R.,Jankovic J.,1.65,2.17
Apai International,2013-01-08,Kerber A.,Voskoboeva G.,1.26,3.72
Apai International,2013-01-08,Kuznetsova S.,Wozniacki C.,3.4,1.31
Apai International,2013-01-08,Keys M.,Zheng J.,1.84,1.91
Apai International,2013-01-09,Radwanska A.,Vinci R.,1.23,4.09
Apai International,2013-01-09,Cibulkova D.,Errani S.,2.67,1.45
Apai International,2013-01-09,Li N.,Keys M.,1.26,3.8
Apai International,2013-01-09,Kerber A.,Kuznetsova S.,1.44,2.71
Apai International,2013-01-10,Radwanska A.,Li N.,2.11,1.7
Apai International,2013-01-10,Cibulkova D.,Kerber A.,2.37,1.57
Apai International,2013-01-11,Radwanska A.,Cibulkova D.,1.32,3.31
Australian Open,2013-01-14,Goerges J.,Dushevina V.,1.34,3.16
Australian Open,2013-01-14,Pliskova Kr.,Jones S.,1.72,2.05
Australian Open,2013-01-14,Sharapova M.,Puchkova O.,1.02,15.99
Australian Open,2013-01-14,Li N.,Karatantcheva S.,1.03,11.87
Australian Open,2013-01-14,Oprandi R.,Pironkova T.,2.45,1.53
Australian Open,2013-01-14,Govortsova O.,Parmentier P.,1.61,2.26
Australian Open,2013-01-14,Cirstea S.,Vandeweghe C.,1.74,2.03
Australian Open,2013-01-14,Williams V.,Voskoboeva G.,1.2,4.37
Australian Open,2013-01-14,Stosur S.,Chang K.C.,1.26,3.79
Australian Open,2013-01-14,Radwanska A.,Bobusic B.,1.01,18.57
Australian Open,2013-01-14,Cornet A.,Erakovic M.,1.98,1.78
Australian Open,2013-01-14,Makarova E.,Larcherde Brito M.,1.15,5.25
Australian Open,2013-01-14,Flipkens K.,Bratchikova N.,1.19,4.52
Australian Open,2013-01-14,Doi M.,Martic P.,1.63,2.24
Australian Open,2013-01-14,Zakopalova K.,Scheepers C.,1.52,2.48
Australian Open,2013-01-14,Jankovic J.,Larsson J.,1.31,3.38
Australian Open,2013-01-14,Koehler M.J.,Knapp K.,1.91,1.84
Australian Open,2013-01-14,Paszek T.,Voegele S.,2.23,1.63
Australian Open,2013-01-14,Zheng J.,Zhang Y.,1.14,5.4
Australian Open,2013-01-14,Begu I.,Rus A.,1.41,2.89
Australian Open,2013-01-14,Dolonc V.,Rogowska O.,1.2,4.45
Australian Open,2013-01-14,Kerber A.,Svitolina E.,1.08,8.05
Australian Open,2013-01-14,Bartoli M.,Medina Garrigues A.,1.36,3.11
Australian Open,2013-01-14,Savinykh V.,Minella M.,1.83,1.91
Australian Open,2013-01-14,Cibulkova D.,Barty A.,1.18,4.83
Australian Open,2013-01-14,Hradecka L.,Bertens K.,2.26,1.61
Australian Open,2013-01-14,Watson H.,Cadantu A.,1.13,5.82
Australian Open,2013-01-14,Foretz S.,Giorgi C.,3.14,1.35
Australian Open,2013-01-14,Chan Y.J.,Hantuchova D.,2.56,1.5
Australian Open,2013-01-14,Pervak K.,Barthel M.,2.88,1.4
Australian Open,2013-01-14,Keys M.,Dellacqua C.,1.19,4.57
Australian Open,2013-01-14,Ivanovic A.,Czink M.,1.07,8.75
Australian Open,2013-01-15,Vesnina E.,Garcia C.,1.09,7.14
Australian Open,2013-01-15,Kuznetsova S.,Dominguez Lino L.,1.18,4.64
Australian Open,2013-01-15,Peng S.,Marino R.,1.17,4.94
Australian Open,2013-01-15,Peer S.,Panova A.,2.12,1.69
Australian Open,2013-01-15,Date Krumm K.,Petrova N.,3.68,1.27
Australian Open,2013-01-15,Wozniacki C.,Lisicki S.,1.44,2.71
Australian Open,2013-01-15,Hsieh S.W.,Arruabarrena-Vecino L.,1.29,3.45
Australian Open,2013-01-15,Kirilenko M.,King V.,1.29,3.51
Australian Open,2013-01-15,Suarez Navarro C.,Errani S.,6.42,1.11
Australian Open,2013-01-15,Lepchenko V.,Hercog P.,1.4,2.89
Australian Open,2013-01-15,Kvitova P.,Schiavone F.,1.28,3.58
Australian Open,2013-01-15,Vinci R.,Soler Espinosa S.,1.11,6.49
Australian Open,2013-01-15,Azarenka V.,Niculescu M.,1.02,14.5
Australian Open,2013-01-15,Putintseva Y.,Mchale C.,2.49,1.52
Australian Open,2013-01-15,Williams S.,Gallovits E.,1.01,27.4
Australian Open,2013-01-15,Beck A.,Shvedova Y.,2.29,1.6
Australian Open,2013-01-15,Safarova L.,Lucic M.,1.19,4.54
Australian Open,2013-01-15,Jovanovski B.,Torro Flor M.T.,1.35,3.12
Australian Open,2013-01-15,Muguruza G.,Rybarikova M.,2.11,1.7
Australian Open,2013-01-15,Vekic D.,Hlavackova A.,1.97,1.8
Australian Open,2013-01-15,Robson L.,Oudin M.,1.22,4.16
Australian Open,2013-01-15,Stephens S.,Halep S.,1.26,3.83
Australian Open,2013-01-15,Mladenovic K.,Babos T.,1.93,1.83
Australian Open,2013-01-15,Gavrilova D.,Davis L.,2.76,1.43
Australian Open,2013-01-15,Daniilidou E.,Pliskova Ka.,2.01,1.77
Australian Open,2013-01-15,Morita A.,Tatishvili A.,1.59,2.33
Australian Open,2013-01-15,Amanmuradova A.,Johansson M.,1.85,1.9
Australian Open,2013-01-15,Kumkhum L.,Arvidsson S.,3.22,1.33
Australian Open,2013-01-15,Cepelova J.,Arn G.,2.13,1.69
Australian Open,2013-01-15,Tsurenko L.,Pavlyuchenkova A.,3.49,1.3
Australian Open,2013-01-15,Hampton J.,Radwanska U.,1.45,2.71
Australian Open,2013-01-15,Wickmayer Y.,Gajdosova J.,1.38,3.0
Australian Open,2013-01-16,Radwanska A.,Begu I.,1.03,12.1
Australian Open,2013-01-16,Savinykh V.,Cibulkova D.,6.46,1.11
Australian Open,2013-01-16,Flipkens K.,Zakopalova K.,2.26,1.62
Australian Open,2013-01-16,Kerber A.,Hradecka L.,1.11,6.54
Australian Open,2013-01-16,Goerges J.,Oprandi R.,1.42,2.79
Australian Open,2013-01-16,Li N.,Govortsova O.,1.05,10.03
Australian Open,2013-01-16,Keys M.,Paszek T.,1.36,3.06
Australian Open,2013-01-16,Makarova E.,Foretz S.,1.13,5.87
Australian Open,2013-01-16,Bartoli M.,Dolonc V.,1.26,3.78
Australian Open,2013-01-16,Zheng J.,Stosur S.,3.06,1.36
Australian Open,2013-01-16,Watson H.,Pervak K.,2.42,1.56
Australian Open,2013-01-16,Jankovic J.,Koehler M.J.,1.17,4.93
Australian Open,2013-01-16,Cirstea S.,Pliskova Kr.,1.52,2.52
Australian Open,2013-01-16,Ivanovic A.,Chan Y.J.,1.18,4.77
Australian Open,2013-01-16,Sharapova M.,Doi M.,1.01,18.15
Australian Open,2013-01-16,Williams V.,Cornet A.,1.07,8.73
Australian Open,2013-01-17,Vinci R.,Amanmuradova A.,1.14,5.52
Australian Open,2013-01-17,Morita A.,Beck A.,2.27,1.6
Australian Open,2013-01-17,Vesnina E.,Lepchenko V.,1.44,2.71
Australian Open,2013-01-17,Kirilenko M.,Peng S.,1.68,2.14
Australian Open,2013-01-17,Azarenka V.,Daniilidou E.,1.01,20.86
Australian Open,2013-01-17,Suarez Navarro C.,Putintseva Y.,1.55,2.42
Australian Open,2013-01-17,Williams S.,Muguruza G.,1.01,19.42
Australian Open,2013-01-17,Hampton J.,Kumkhum L.,1.21,4.31
Australian Open,2013-01-17,Wickmayer Y.,Cepelova J.,1.26,3.74
Australian Open,2013-01-17,Tsurenko L.,Gavrilova D.,1.33,3.25
Australian Open,2013-01-17,Kuznetsova S.,Hsieh S.W.,1.33,3.28
Australian Open,2013-01-17,Date Krumm K.,Peer S.,1.39,2.93
Australian Open,2013-01-17,Wozniacki C.,Vekic D.,1.13,6.15
Australian Open,2013-01-17,Jovanovski B.,Safarova L.,2.44,1.54
Australian Open,2013-01-17,Stephens S.,Mladenovic K.,1.15,5.24
Australian Open,2013-01-17,Robson L.,Kvitova P.,2.76,1.43
Australian Open,2013-01-18,Goerges J.,Zheng J.,1.61,2.27
Australian Open,2013-01-18,Kerber A.,Keys M.,1.38,3.0
Australian Open,2013-01-18,Makarova E.,Bartoli M.,2.35,1.58
Australian Open,2013-01-18,Radwanska A.,Watson H.,1.04,11.47
Australian Open,2013-01-18,Ivanovic A.,Jankovic J.,1.38,3.02
Australian Open,2013-01-18,Li N.,Cirstea S.,1.08,7.79
Australian Open,2013-01-18,Flipkens K.,Savinykh V.,1.2,4.46
Australian Open,2013-01-18,Sharapova M.,Williams V.,1.22,4.18
Australian Open,2013-01-19,Azarenka V.,Hampton J.,1.03,12.55
Australian Open,2013-01-19,Kuznetsova S.,Suarez Navarro C.,1.2,4.47
Australian Open,2013-01-19,Kirilenko M.,Wickmayer Y.,1.49,2.58
Australian Open,2013-01-19,Vesnina E.,Vinci R.,1.71,2.11
Australian Open,2013-01-19,Williams S.,Morita A.,1.01,20.87
Australian Open,2013-01-19,Wozniacki C.,Tsurenko L.,1.12,6.22
Australian Open,2013-01-19,Stephens S.,Robson L.,1.5,2.57
Australian Open,2013-01-19,Jovanovski B.,Date Krumm K.,1.99,1.78
Australian Open,2013-01-20,Makarova E.,Kerber A.,3.4,1.31
Australian Open,2013-01-20,Sharapova M.,Flipkens K.,1.02,16.38
Australian Open,2013-01-20,Li N.,Goerges J.,1.19,4.59
Australian Open,2013-01-20,Radwanska A.,Ivanovic A.,1.21,4.39
Australian Open,2013-01-21,Kuznetsova S.,Wozniacki C.,2.26,1.62
Australian Open,2013-01-21,Azarenka V.,Vesnina E.,1.07,8.94
Australian Open,2013-01-21,Stephens S.,Jovanovski B.,1.27,3.76
Australian Open,2013-01-21,Williams S.,Kirilenko M.,1.04,11.31
Australian Open,2013-01-22,Li N.,Radwanska A.,2.49,1.53
Australian Open,2013-01-22,Sharapova M.,Makarova E.,1.06,9.3
Australian Open,2013-01-23,Azarenka V.,Kuznetsova S.,1.12,6.4
Australian Open,2013-01-23,Stephens S.,Williams S.,13.23,1.03
Australian Open,2013-01-24,Li N.,Sharapova M.,4.08,1.24
Australian Open,2013-01-24,Azarenka V.,Stephens S.,1.12,6.34
Australian Open,2013-01-26,Azarenka V.,Li N.,1.69,2.18
Open GDF Suez,2013-01-28,Barthel M.,Radwanska U.,1.28,3.53
Open GDF Suez,2013-01-28,Zakopalova K.,Medina Garrigues A.,1.38,2.97
Open GDF Suez,2013-01-28,Mchale C.,Parmentier P.,2.25,1.62
Open GDF Suez,2013-01-29,Suarez Navarro C.,Niculescu M.,2.94,1.38
Open GDF Suez,2013-01-29,Voegele S.,Pironkova T.,1.67,2.14
Open GDF Suez,2013-01-29,Cornet A.,Arvidsson S.,2.67,1.46
Open GDF Suez,2013-01-29,Mladenovic K.,Goerges J.,3.6,1.27
Open GDF Suez,2013-01-29,Vinci R.,Halep S.,1.27,3.63
Open GDF Suez,2013-01-30,Wickmayer Y.,Pavlyuchenkova A.,1.75,2.03
Open GDF Suez,2013-01-30,Bertens K.,Paszek T.,1.93,1.81
Open GDF Suez,2013-01-30,Safarova L.,Dominguez Lino L.,1.14,5.29
Open GDF Suez,2013-01-30,Rybarikova M.,Razzano V.,1.89,1.86
Open GDF Suez,2013-01-30,Barthel M.,Vinci R.,2.07,1.71
Open GDF Suez,2013-01-30,Bartoli M.,Mchale C.,1.3,3.38
Open GDF Suez,2013-01-30,Kvitova P.,Voegele S.,1.35,3.12
Open GDF Suez,2013-01-31,Bertens K.,Cibulkova D.,3.38,1.31
Open GDF Suez,2013-01-31,Suarez Navarro C.,Zakopalova K.,2.78,1.42
Open GDF Suez,2013-01-31,Safarova L.,Cornet A.,1.37,3.0
Open GDF Suez,2013-01-31,Errani S.,Rybarikova M.,1.3,3.41
Open GDF Suez,2013-01-31,Mladenovic K.,Wickmayer Y.,2.79,1.42
Open GDF Suez,2013-02-01,Bertens K.,Safarova L.,2.36,1.56
Open GDF Suez,2013-02-01,Errani S.,Suarez Navarro C.,1.46,2.66
Open GDF Suez,2013-02-01,Barthel M.,Bartoli M.,1.92,1.84
Open GDF Suez,2013-02-01,Mladenovic K.,Kvitova P.,3.28,1.33
Open GDF Suez,2013-02-02,Errani S.,Bertens K.,1.41,2.82
Open GDF Suez,2013-02-02,Barthel M.,Mladenovic K.,1.39,2.92
Open GDF Suez,2013-02-03,Barthel M.,Errani S.,2.45,1.53
Pattaya Women's Open,2013-01-28,Wongteanchai V.,Beck A.,5.33,1.14
Pattaya Women's Open,2013-01-28,Erakovic M.,Hsieh S.W.,2.85,1.4
Pattaya Women's Open,2013-01-28,Panova A.,Begu I.,3.27,1.32
Pattaya Women's Open,2013-01-28,Johansson M.,Chang K.C.,3.24,1.33
Pattaya Women's Open,2013-01-29,Sevastova A.,Doi M.,1.73,2.04
Pattaya Women's Open,2013-01-29,Kirilenko M.,Amanmuradova A.,1.14,5.52
Pattaya Women's Open,2013-01-29,Cirstea S.,Mattek-Sands B.,1.74,2.04
Pattaya Women's Open,2013-01-29,Rodionova An.,King V.,2.35,1.56
Pattaya Women's Open,2013-01-29,Lisicki S.,Malek T.,1.18,4.7
Pattaya Women's Open,2013-01-29,Watson H.,Babos T.,1.29,3.47
Pattaya Women's Open,2013-01-29,Kumkhum L.,Dellacqua C.,1.65,2.17
Pattaya Women's Open,2013-01-29,Date Krumm K.,Scheepers C.,1.71,2.09
Pattaya Women's Open,2013-01-29,Bratchikova N.,Peer S.,1.82,1.92
Pattaya Women's Open,2013-01-31,Morita A.,Ivanovic A.,3.8,1.24
Pattaya Women's Open,2013-01-31,Vesnina E.,Daniilidou E.,1.19,4.49
Pattaya Women's Open,2013-01-31,Hantuchova D.,Puchkova O.,1.24,3.92
Pattaya Women's Open,2013-01-31,Erakovic M.,Wongteanchai V.,1.33,3.21
Pattaya Women's Open,2013-01-31,Sevastova A.,Watson H.,2.78,1.41
Pattaya Women's Open,2013-01-31,Lisicki S.,Panova A.,1.15,5.19
Pattaya Women's Open,2013-01-31,Kirilenko M.,Kumkhum L.,1.2,4.38
Pattaya Women's Open,2013-01-31,Cirstea S.,Rodionova An.,1.36,3.06
Pattaya Women's Open,2013-01-31,Vesnina E.,Johansson M.,1.19,4.48
Pattaya Women's Open,2013-01-31,Morita A.,Date Krumm K.,1.49,2.57
Pattaya Women's Open,2013-01-31,Bratchikova N.,Hantuchova D.,3.48,1.29
Pattaya Women's Open,2013-02-01,Lisicki S.,Erakovic M.,1.26,3.74
Pattaya Women's Open,2013-02-01,Cirstea S.,Sevastova A.,1.47,2.6
Pattaya Women's Open,2013-02-01,Bratchikova N.,Morita A.,3.75,1.26
Pattaya Women's Open,2013-02-01,Kirilenko M.,Vesnina E.,1.53,2.44
Pattaya Women's Open,2013-02-02,Lisicki S.,Bratchikova N.,1.19,4.45
Pattaya Women's Open,2013-02-02,Kirilenko M.,Cirstea S.,1.44,2.69
Pattaya Women's Open,2013-02-03,Kirilenko M.,Lisicki S.,1.48,2.61
Qatar Total Open,2013-02-11,Barthel M.,Putintseva Y.,1.15,5.18
Qatar Total Open,2013-02-11,Gavrilova D.,Medina Garrigues A.,2.91,1.39
Qatar Total Open,2013-02-11,Rodionova An.,Zheng J.,2.58,1.48
Qatar Total Open,2013-02-11,Garcia C.,Al Nabhani F.,1.05,9.8
Qatar Total Open,2013-02-11,Wozniacki C.,Jugic-Salkic M.,1.02,15.3
Qatar Total Open,2013-02-11,Halep S.,Govortsova O.,2.08,1.72
Qatar Total Open,2013-02-11,Ivanovic A.,Paszek T.,1.24,3.9
Qatar Total Open,2013-02-11,Kuznetsova S.,Mattek-Sands B.,1.2,4.4
Qatar Total Open,2013-02-12,Cirstea S.,Jabeur O.,1.09,7.05
Qatar Total Open,2013-02-12,Safarova L.,Daniilidou E.,1.28,3.59
Qatar Total Open,2013-02-12,Petrova N.,Hlavackova A.,1.19,4.47
Qatar Total Open,2013-02-12,Hsieh S.W.,Majeric T.,1.79,1.97
Qatar Total Open,2013-02-12,Mchale C.,Dushevina V.,1.74,2.04
Qatar Total Open,2013-02-12,Radwanska U.,Kichenok N.,1.35,3.08
Qatar Total Open,2013-02-12,Makarova E.,Suarez Navarro C.,1.69,2.12
Qatar Total Open,2013-02-12,Zakopalova K.,Lepchenko V.,1.77,2.0
Qatar Total Open,2013-02-12,Niculescu M.,Jankovic J.,2.15,1.67
Qatar Total Open,2013-02-12,Oprandi R.,Pironkova T.,1.85,1.9
Qatar Total Open,2013-02-12,Bartoli M.,Schiavone F.,1.25,3.78
