Tournament,Date,Winner,Loser,AvgW,AvgL
Shenzhen Open,2018-01-05,Halep S.,Begu I.,1.15,5.32
Shenzhen Open,2018-01-05,Siniakova K.,Sharapova M.,3.28,1.33
Shenzhen Open,2018-01-06,Halep S.,Siniakova K.,1.25,3.99
Hobart International,2018-01-07,Haddad Maia B.,Cabrera L.,1.33,3.29
Hobart International,2018-01-07,Buzarnescu M.,Cornet A.,2.14,1.69
Hobart International,2018-01-07,Lepchenko V.,Barthel M.,1.41,2.87
Hobart International,2018-01-07,Putintseva Y.,Osaka N.,2.87,1.41
Hobart International,2018-01-08,Vondrousova M.,Vikhlyantseva N.,1.62,2.27
Hobart International,2018-01-08,Tsurenko L.,Babos T.,1.78,2.01
Hobart International,2018-01-08,Fourlis J.,Stojanovic N.,2.11,1.71
Hobart International,2018-01-08,Friedsam A.L.,Van Uytvanck A.,2.47,1.53
Hobart International,2018-01-08,Vekic D.,Maria T.,1.66,2.2
Hobart International,2018-01-08,Watson H.,Cirstea S.,2.13,1.7
Hobart International,2018-01-08,Mertens E.,Nara K.,1.42,2.84
Hobart International,2018-01-08,Flipkens K.,Pliskova Kr.,1.92,1.86
Hobart International,2018-01-08,Sabalenka A.,Bouchard E.,1.38,2.97
Hobart International,2018-01-08,Zhang S.,Linette M.,1.37,3.02
Hobart International,2018-01-09,Niculescu M.,Begu I.,1.82,1.96
Hobart International,2018-01-09,Riske A.,Siniakova K.,2.03,1.76
Hobart International,2018-01-09,Buzarnescu M.,Friedsam A.L.,1.42,2.83
Hobart International,2018-01-09,Mertens E.,Haddad Maia B.,1.47,2.65
Hobart International,2018-01-09,Vekic D.,Vondrousova M.,2.34,1.58
Hobart International,2018-01-09,Tsurenko L.,Putintseva Y.,1.51,2.53
Hobart International,2018-01-10,Watson H.,Fourlis J.,1.24,3.96
Hobart International,2018-01-10,Sabalenka A.,Zhang S.,2.16,1.68
Hobart International,2018-01-10,Riske A.,Flipkens K.,1.58,2.35
Hobart International,2018-01-10,Niculescu M.,Lepchenko V.,1.6,2.3
Hobart International,2018-01-11,Watson H.,Vekic D.,1.85,1.94
Hobart International,2018-01-11,Tsurenko L.,Sabalenka A.,1.86,1.93
Hobart International,2018-01-11,Mertens E.,Niculescu M.,1.53,2.5
Hobart International,2018-01-11,Buzarnescu M.,Riske A.,1.81,1.99
Hobart International,2018-01-12,Mertens E.,Watson H.,1.55,2.43
Hobart International,2018-01-12,Buzarnescu M.,Tsurenko L.,2.17,1.68
Hobart International,2018-01-13,Mertens E.,Buzarnescu M.,1.64,2.24
Sydney International,2018-01-07,Perez E.,Mladenovic K.,6.05,1.12
Sydney International,2018-01-07,Makarova E.,Ostapenko J.,1.89,1.9
Sydney International,2018-01-07,Vesnina E.,Arruabarrena L.,1.6,2.36
Sydney International,2018-01-08,Cibulkova D.,Sevastova A.,2.27,1.62
Sydney International,2018-01-08,Giorgi C.,Stephens S.,1.96,1.84
Sydney International,2018-01-08,Strycova B.,Kasatkina D.,1.96,1.83
Sydney International,2018-01-08,Barty A.,Cepede Royg V.,1.19,4.61
Sydney International,2018-01-08,Kerber A.,Safarova L.,1.48,2.64
Sydney International,2018-01-08,Bertens K.,Ahn K.,2.27,1.63
Sydney International,2018-01-08,Kvitova P.,Lucic-Baroni M.,1.27,3.75
Sydney International,2018-01-08,Bellis C.,Rybarikova M.,1.61,2.3
Sydney International,2018-01-09,Stosur S.,Witthoeft C.,1.97,1.82
Sydney International,2018-01-09,Radwanska A.,Konta J.,2.29,1.62
Sydney International,2018-01-09,Gavrilova D.,Rogowska O.,1.12,6.25
Sydney International,2018-01-09,Strycova B.,Makarova E.,2.08,1.74
Sydney International,2018-01-09,Cibulkova D.,Vesnina E.,1.54,2.48
Sydney International,2018-01-09,Barty A.,Perez E.,1.05,10.02
Sydney International,2018-01-09,Kerber A.,Williams V.,1.56,2.42
Sydney International,2018-01-10,Radwanska A.,Bellis C.,1.62,2.28
Sydney International,2018-01-10,Muguruza G.,Bertens K.,1.3,3.5
Sydney International,2018-01-10,Giorgi C.,Kvitova P.,2.83,1.42
Sydney International,2018-01-10,Gavrilova D.,Stosur S.,1.62,2.28
Sydney International,2018-01-10,Gavrilova D.,Muguruza G.,3.13,1.4
Sydney International,2018-01-11,Barty A.,Strycova B.,1.71,2.14
Sydney International,2018-01-11,Kerber A.,Cibulkova D.,1.59,2.36
Sydney International,2018-01-11,Giorgi C.,Radwanska A.,2.25,1.65
Sydney International,2018-01-12,Barty A.,Gavrilova D.,1.49,2.63
Sydney International,2018-01-12,Kerber A.,Giorgi C.,1.46,2.71
Sydney International,2018-01-13,Kerber A.,Barty A.,1.57,2.4
Australian Open,2018-01-15,Begu I.,Makarova E.,3.1,1.37
Australian Open,2018-01-15,Cornet A.,Wang X.,1.17,4.95
Australian Open,2018-01-15,Goerges J.,Kenin S.,1.13,5.97
Australian Open,2018-01-15,Zhang S.,Stephens S.,1.52,2.54
Australian Open,2018-01-15,Rybarikova M.,Townsend T.,1.77,2.04
Australian Open,2018-01-15,Duan Y.Y.,Duque-Marino M.,1.27,3.78
Australian Open,2018-01-15,Flipkens K.,Riske A.,2.59,1.5
Australian Open,2018-01-15,Barthel M.,Niculescu M.,2.81,1.43
Australian Open,2018-01-15,Ostapenko J.,Schiavone F.,1.09,7.34
Australian Open,2018-01-15,Martic P.,Van Uytvanck A.,2.01,1.8
Australian Open,2018-01-15,Kanepi K.,Cibulkova D.,1.88,1.92
Australian Open,2018-01-15,Babos T.,Vandeweghe C.,3.35,1.33
Australian Open,2018-01-15,Bertens K.,Bellis C.,2.51,1.53
Australian Open,2018-01-15,Bencic B.,Williams V.,2.0,1.8
Australian Open,2018-01-15,Kontaveit A.,Krunic A.,1.88,1.93
Australian Open,2018-01-15,Siniakova K.,Sakkari M.,1.43,2.84
Australian Open,2018-01-15,Linette M.,Brady J.,2.45,1.55
Australian Open,2018-01-15,Allertova D.,Parmentier P.,1.42,2.85
Australian Open,2018-01-15,Pavlyuchenkova A.,Kozlova K.,1.24,4.01
Australian Open,2018-01-15,Rogowska O.,Fourlis J.,1.52,2.51
Australian Open,2018-01-15,Bondarenko K.,Golubic V.,1.97,1.84
Australian Open,2018-01-15,Puig M.,Stosur S.,1.7,2.15
Australian Open,2018-01-15,Suarez Navarro C.,Frech M.,1.38,3.06
Australian Open,2018-01-15,Kostyuk M.,Peng S.,3.32,1.33
Australian Open,2018-01-15,Kumkhum L.,Larsson J.,1.53,2.52
Australian Open,2018-01-15,Kasatkina D.,Schmiedlova A.,1.28,3.66
Australian Open,2018-01-15,Mertens E.,Kuzmova V.,1.27,3.74
Australian Open,2018-01-15,Wozniacki C.,Buzarnescu M.,1.15,5.44
Australian Open,2018-01-15,Gibbs N.,Tomova V.,1.96,1.83
Australian Open,2018-01-15,Fett J.,Eguchi M.,1.19,4.68
Australian Open,2018-01-15,Svitolina E.,Jorovic I.,1.04,11.46
Australian Open,2018-01-15,Gavrilova D.,Falconi I.,1.25,3.94
Australian Open,2018-01-16,Arruabarrena L.,Hogenkamp R.,1.58,2.37
Australian Open,2018-01-16,Konta J.,Brengle M.,1.18,4.84
Australian Open,2018-01-16,Vondrousova M.,Nara K.,1.37,3.06
Australian Open,2018-01-16,Safarova L.,Tomljanovic A.,1.4,2.94
Australian Open,2018-01-16,Garcia C.,Witthoeft C.,1.37,3.09
Australian Open,2018-01-16,Strycova B.,Ahn K.,1.26,3.89
Australian Open,2018-01-16,Pera B.,Blinkova A.,2.86,1.43
Australian Open,2018-01-16,Pliskova Ka.,Cepede Royg V.,1.08,8.05
Australian Open,2018-01-16,Kerber A.,Friedsam A.L.,1.08,8.03
Australian Open,2018-01-16,Sharapova M.,Maria T.,1.07,8.47
Australian Open,2018-01-16,Vesnina E.,Jabeur O.,1.23,4.14
Australian Open,2018-01-16,Vekic D.,Hibino N.,1.41,2.88
Australian Open,2018-01-16,Cirstea S.,Diyas Z.,2.1,1.74
Australian Open,2018-01-16,Sasnovich A.,Mchale C.,1.59,2.35
Australian Open,2018-01-16,Haddad Maia B.,Cabrera L.,1.24,4.06
Australian Open,2018-01-16,Lucic-Baroni M.,Rogers S.,1.79,2.02
Australian Open,2018-01-16,Bouchard E.,Dodin O.,1.4,2.95
Australian Open,2018-01-16,Sevastova A.,Lepchenko V.,1.34,3.22
Australian Open,2018-01-16,Keys M.,Wang Q.,1.3,3.56
Australian Open,2018-01-16,Halep S.,Aiava D.,1.04,12.28
Australian Open,2018-01-16,Alexandrova E.,Hercog P.,2.13,1.71
Australian Open,2018-01-16,Petkovic A.,Kvitova P.,4.34,1.22
Australian Open,2018-01-16,Tsurenko L.,Vikhlyantseva N.,1.42,2.86
Australian Open,2018-01-16,Osaka N.,Kucova K.,1.22,4.23
Australian Open,2018-01-16,Hsieh S.W.,Zhu L.,1.69,2.16
Australian Open,2018-01-16,Giorgi C.,Kalinskaya A.,1.22,4.25
Australian Open,2018-01-16,Davis L.,Cepelova J.,2.21,1.67
Australian Open,2018-01-16,Radwanska A.,Pliskova Kr.,1.29,3.61
Australian Open,2018-01-16,Muguruza G.,Ponchet J.,1.05,10.21
Australian Open,2018-01-16,Putintseva Y.,Watson H.,2.51,1.52
Australian Open,2018-01-16,Bogdan A.,Mladenovic K.,2.01,1.79
Australian Open,2018-01-16,Barty A.,Sabalenka A.,1.33,3.29
Australian Open,2018-01-17,Kostyuk M.,Rogowska O.,1.65,2.23
Australian Open,2018-01-17,Bondarenko K.,Pavlyuchenkova A.,3.03,1.38
Australian Open,2018-01-17,Svitolina E.,Siniakova K.,1.15,5.52
Australian Open,2018-01-17,Allertova D.,Zhang S.,3.1,1.37
Australian Open,2018-01-17,Kumkhum L.,Bencic B.,4.03,1.24
Australian Open,2018-01-17,Rybarikova M.,Flipkens K.,1.57,2.41
Australian Open,2018-01-17,Martic P.,Begu I.,2.14,1.71
Australian Open,2018-01-17,Wozniacki C.,Fett J.,1.05,11.14
Australian Open,2018-01-17,Linette M.,Kasatkina D.,3.9,1.25
Australian Open,2018-01-17,Ostapenko J.,Duan Y.Y.,1.35,3.18
Australian Open,2018-01-17,Bertens K.,Gibbs N.,1.42,2.86
Australian Open,2018-01-17,Kanepi K.,Puig M.,1.36,3.11
Australian Open,2018-01-17,Kontaveit A.,Barthel M.,1.37,3.07
Australian Open,2018-01-17,Cornet A.,Goerges J.,4.48,1.2
Australian Open,2018-01-17,Suarez Navarro C.,Babos T.,1.95,1.85
Australian Open,2018-01-17,Mertens E.,Gavrilova D.,1.84,1.95
Australian Open,2018-01-18,Pera B.,Konta J.,6.19,1.12
Australian Open,2018-01-18,Strycova B.,Arruabarrena L.,1.21,4.39
Australian Open,2018-01-18,Garcia C.,Vondrousova M.,1.36,3.13
Australian Open,2018-01-18,Sharapova M.,Sevastova A.,1.4,2.93
Australian Open,2018-01-18,Radwanska A.,Tsurenko L.,1.59,2.36
Australian Open,2018-01-18,Hsieh S.W.,Muguruza G.,5.96,1.13
Australian Open,2018-01-18,Davis L.,Petkovic A.,2.14,1.71
Australian Open,2018-01-18,Sasnovich A.,Lucic-Baroni M.,1.58,2.38
Australian Open,2018-01-18,Bogdan A.,Putintseva Y.,2.04,1.77
Australian Open,2018-01-18,Pliskova Ka.,Haddad Maia B.,1.09,7.3
Australian Open,2018-01-18,Safarova L.,Cirstea S.,1.35,3.22
Australian Open,2018-01-18,Kerber A.,Vekic D.,1.14,5.72
Australian Open,2018-01-18,Keys M.,Alexandrova E.,1.17,5.08
Australian Open,2018-01-18,Osaka N.,Vesnina E.,1.94,1.86
Australian Open,2018-01-18,Halep S.,Bouchard E.,1.14,5.65
Australian Open,2018-01-18,Barty A.,Giorgi C.,1.57,2.39
Australian Open,2018-01-19,Allertova D.,Linette M.,1.59,2.36
Australian Open,2018-01-19,Martic P.,Kumkhum L.,2.22,1.66
Australian Open,2018-01-19,Mertens E.,Cornet A.,1.51,2.58
Australian Open,2018-01-19,Svitolina E.,Kostyuk M.,1.07,8.58
Australian Open,2018-01-19,Rybarikova M.,Bondarenko K.,1.75,2.08
Australian Open,2018-01-19,Suarez Navarro C.,Kanepi K.,2.73,1.46
Australian Open,2018-01-19,Kontaveit A.,Ostapenko J.,2.1,1.74
Australian Open,2018-01-19,Wozniacki C.,Bertens K.,1.19,4.74
Australian Open,2018-01-20,Keys M.,Bogdan A.,1.1,7.07
Australian Open,2018-01-20,Halep S.,Davis L.,1.08,8.2
Australian Open,2018-01-20,Pliskova Ka.,Safarova L.,1.33,3.36
Australian Open,2018-01-20,Garcia C.,Sasnovich A.,1.43,2.83
Australian Open,2018-01-20,Osaka N.,Barty A.,3.13,1.38
Australian Open,2018-01-20,Strycova B.,Pera B.,1.26,3.92
Australian Open,2018-01-20,Kerber A.,Sharapova M.,1.75,2.09
Australian Open,2018-01-20,Hsieh S.W.,Radwanska A.,3.73,1.28
Australian Open,2018-01-21,Suarez Navarro C.,Kontaveit A.,2.11,1.74
Australian Open,2018-01-21,Wozniacki C.,Rybarikova M.,1.2,4.6
Australian Open,2018-01-21,Mertens E.,Martic P.,1.43,2.86
Australian Open,2018-01-21,Svitolina E.,Allertova D.,1.16,5.36
Australian Open,2018-01-22,Keys M.,Garcia C.,1.6,2.36
Australian Open,2018-01-22,Kerber A.,Hsieh S.W.,1.09,7.74
Australian Open,2018-01-22,Halep S.,Osaka N.,1.52,2.55
Australian Open,2018-01-22,Pliskova Ka.,Strycova B.,1.3,3.55
Australian Open,2018-01-23,Mertens E.,Svitolina E.,3.98,1.25
Australian Open,2018-01-23,Wozniacki C.,Suarez Navarro C.,1.19,4.84
Australian Open,2018-01-24,Kerber A.,Keys M.,1.63,2.3
Australian Open,2018-01-24,Halep S.,Pliskova Ka.,1.79,2.05
Australian Open,2018-01-25,Wozniacki C.,Mertens E.,1.44,2.87
Australian Open,2018-01-25,Halep S.,Kerber A.,2.15,1.73
Australian Open,2018-01-27,Wozniacki C.,Halep S.,2.22,1.69
Ladies Trophy,2018-01-29,Cornet A.,Barthel M.,1.53,2.49
Ladies Trophy,2018-01-29,Siniakova K.,Vekic D.,1.39,2.98
Ladies Trophy,2018-01-29,Potapova A.,Maria T.,2.5,1.53
Ladies Trophy,2018-01-30,Rybakina E.,Bacsinszky T.,2.27,1.63
Ladies Trophy,2018-01-30,Goerges J.,Sakkari M.,1.15,5.38
Ladies Trophy,2018-01-30,Begu I.,Petkovic A.,1.76,2.04
Ladies Trophy,2018-01-30,Vinci R.,Martincova T.,1.4,2.92
Ladies Trophy,2018-01-30,Zvonareva V.,Bertens K.,3.4,1.31
Ladies Trophy,2018-01-30,Kasatkina D.,Kuzmova V.,1.31,3.4
Ladies Trophy,2018-01-30,Cibulkova D.,Cirstea S.,1.36,3.12
Ladies Trophy,2018-01-31,Kvitova P.,Vesnina E.,1.44,2.75
Ladies Trophy,2018-01-31,Makarova E.,Pavlyuchenkova A.,2.28,1.62
Ladies Trophy,2018-01-31,Rybakina E.,Garcia C.,4.35,1.21
Ladies Trophy,2018-01-31,Ostapenko J.,Zvonareva V.,1.4,2.91
Ladies Trophy,2018-01-31,Kasatkina D.,Cornet A.,1.62,2.3
Ladies Trophy,2018-02-01,Goerges J.,Vinci R.,1.33,3.29
Ladies Trophy,2018-02-01,Mladenovic K.,Cibulkova D.,3.54,1.29
Ladies Trophy,2018-02-01,Siniakova K.,Makarova E.,2.06,1.75
Ladies Trophy,2018-02-01,Wozniacki C.,Potapova A.,1.23,4.1
Ladies Trophy,2018-02-01,Kvitova P.,Begu I.,1.24,4.08
Ladies Trophy,2018-02-02,Goerges J.,Rybakina E.,1.16,5.3
Ladies Trophy,2018-02-02,Mladenovic K.,Siniakova K.,2.24,1.65
Ladies Trophy,2018-02-02,Kvitova P.,Ostapenko J.,1.53,2.5
Ladies Trophy,2018-02-02,Kasatkina D.,Wozniacki C.,3.27,1.34
Ladies Trophy,2018-02-03,Kvitova P.,Goerges J.,1.72,2.13
Ladies Trophy,2018-02-03,Mladenovic K.,Kasatkina D.,2.3,1.6
Ladies Trophy,2018-01-04,Kvitova P.,Mladenovic K.,1.36,3.16
Taiwan Open,2018-01-29,Duan Y.Y.,Kato M.,1.34,3.24
Taiwan Open,2018-01-29,Putintseva Y.,Namigata J.,1.15,5.37
Taiwan Open,2018-01-29,Kozlova K.,Zhang S.,3.4,1.31
Taiwan Open,2018-01-29,Diyas Z.,Blinkova A.,1.67,2.19
Taiwan Open,2018-01-29,Chang K.C.,Lee Y.H.,1.67,2.18
Taiwan Open,2018-01-29,Niculescu M.,Jabeur O.,1.41,2.86
Taiwan Open,2018-01-30,Parmentier P.,Nara K.,2.02,1.78
Taiwan Open,2018-01-30,Bogdan A.,Peng S.,1.78,2.03
Taiwan Open,2018-01-30,Linette M.,Han X.,1.16,5.12
Taiwan Open,2018-01-30,Wang Yaf.,Ozaki R.,1.45,2.72
Taiwan Open,2018-01-30,Hibino N.,Stosur S.,3.05,1.37
Taiwan Open,2018-01-30,Larsson J.,Lu Jing Jing,1.23,4.11
Taiwan Open,2018-01-30,Lisicki S.,Zhang Yux.,1.33,3.27
Taiwan Open,2018-01-30,Bouchard E.,Zhu L.,1.67,2.18
Taiwan Open,2018-01-31,Babos T.,Rodionova Ar.,1.16,5.23
Taiwan Open,2018-01-31,Jakupovic D.,Cabrera L.,1.7,2.14
Taiwan Open,2018-01-31,Kozlova K.,Duan Y.Y.,1.5,2.56
Taiwan Open,2018-01-31,Niculescu M.,Diyas Z.,1.81,1.98
Taiwan Open,2018-01-31,Putintseva Y.,Chang K.C.,1.22,4.2
Taiwan Open,2018-01-31,Lisicki S.,Hibino N.,2.3,1.61
Taiwan Open,2018-02-01,Linette M.,Larsson J.,1.61,2.3
Taiwan Open,2018-02-01,Babos T.,Jakupovic D.,1.26,3.83
Taiwan Open,2018-02-01,Wang Yaf.,Parmentier P.,2.28,1.62
Taiwan Open,2018-02-01,Bouchard E.,Bogdan A.,2.74,1.45
Taiwan Open,2018-02-02,Kozlova K.,Putintseva Y.,1.77,2.04
Taiwan Open,2018-02-02,Lisicki S.,Niculescu M.,2.64,1.48
Taiwan Open,2018-02-02,Wang Yaf.,Bouchard E.,2.11,1.73
Taiwan Open,2018-02-02,Babos T.,Linette M.,1.42,2.87
Taiwan Open,2018-02-03,Kozlova K.,Lisicki S.,1.62,2.31
Taiwan Open,2018-02-03,Babos T.,Wang Yaf.,1.4,2.95
Taiwan Open,2018-01-04,Babos T.,Kozlova K.,1.55,2.45
Qatar Total Open,2018-02-12,Cibulkova D.,Pavlyuchenkova A.,1.69,2.16
Qatar Total Open,2018-02-12,Bellis C.,Kasatkina D.,2.18,1.68
Qatar Total Open,2018-02-12,Duan Y.Y.,Jabeur O.,1.39,2.98
Qatar Total Open,2018-02-12,Buzarnescu M.,Tsurenko L.,1.82,1.97
Qatar Total Open,2018-02-12,Blinkova A.,Vesnina E.,2.22,1.65
Qatar Total Open,2018-02-12,Makarova E.,Zhang S.,1.73,2.1
Qatar Total Open,2018-02-12,Niculescu M.,Sharapova M.,3.51,1.3
Qatar Total Open,2018-02-12,Radwanska A.,Barthel M.,1.24,4.01
Qatar Total Open,2018-02-12,Osaka N.,Siniakova K.,1.78,2.02
Qatar Total Open,2018-02-13,Keys M.,Wang Q.,1.2,4.56
Qatar Total Open,2018-02-13,Mladenovic K.,Peng S.,1.37,3.07
Qatar Total Open,2018-02-13,Kvitova P.,Buyukakcay C.,1.05,10.56
Qatar Total Open,2018-02-13,Konta J.,Pera B.,1.33,3.32
Qatar Total Open,2018-02-13,Cornet A.,Kontaveit A.,2.27,1.63
Qatar Total Open,2018-02-13,Vondrousova M.,Putintseva Y.,1.35,3.19
Qatar Total Open,2018-02-13,Sevastova A.,Vekic D.,1.45,2.75
Qatar Total Open,2018-02-13,Cirstea S.,Sakkari M.,1.8,2.01
Qatar Total Open,2018-02-13,Stosur S.,Begu I.,2.29,1.63
Qatar Total Open,2018-02-13,Rybarikova M.,Al Nabhani F.,1.03,12.64
Qatar Total Open,2018-02-13,Witthoeft C.,Maria T.,1.39,3.01
Qatar Total Open,2018-02-13,Mertens E.,Babos T.,1.62,2.3
Qatar Total Open,2018-02-13,Strycova B.,Krunic A.,1.45,2.76
Qatar Total Open,2018-02-13,Suarez Navarro C.,Bondarenko K.,1.75,2.08
Qatar Total Open,2018-02-13,Goerges J.,Safarova L.,1.61,2.32
Qatar Total Open,2018-02-13,Muguruza G.,Duan Y.Y.,1.2,4.61
Qatar Total Open,2018-02-13,Garcia C.,Cibulkova D.,1.72,2.12
Qatar Total Open,2018-02-14,Svitolina E.,Vondrousova M.,1.38,3.04
Qatar Total Open,2018-02-14,Kvitova P.,Radwanska A.,1.39,2.98
Qatar Total Open,2018-02-14,Bellis C.,Keys M.,3.1,1.37
Qatar Total Open,2018-02-14,Blinkova A.,Mladenovic K.,2.35,1.59
Qatar Total Open,2018-02-14,Sevastova A.,Osaka N.,2.06,1.76
Qatar Total Open,2018-02-14,Halep S.,Makarova E.,1.38,3.02
