Tournament,Date,Winner,Loser,AvgW,AvgL
Tata Open,2018-01-02,Haase R.,Kavcic B.,1.33,3.27
Tata Open,2018-01-02,Bhambri Y.,Kadhe A.,1.08,7.76
Tata Open,2018-01-02,Monteiro T.,Bemelmans R.,1.92,1.86
Tata Open,2018-01-03,Paire B.,Fucsovics M.,2.13,1.7
Tata Open,2018-01-03,Herbert P.H.,Bhambri Y.,2.34,1.59
Tata Open,2018-01-03,Haase R.,Jarry N.,1.33,3.25
Tata Open,2018-01-03,Simon G.,Bautista Agut R.,3.53,1.29
Tata Open,2018-01-03,Kukushkin M.,Djere L.,1.35,3.14
Tata Open,2018-01-03,Cilic M.,Ramanathan R.,1.08,7.98
Tata Open,2018-01-03,Ojeda Lara R.,Ivashka I.,2.76,1.43
Tata Open,2018-01-03,Anderson K.,Monteiro T.,1.09,7.26
Tata Open,2018-01-04,Cilic M.,Herbert P.H.,1.16,5.05
Tata Open,2018-01-04,Simon G.,Ojeda Lara R.,1.14,5.52
Tata Open,2018-01-04,Anderson K.,Kukushkin M.,1.22,4.27
Tata Open,2018-01-04,Paire B.,Haase R.,2.16,1.68
Tata Open,2018-01-05,Simon G.,Cilic M.,3.35,1.32
Tata Open,2018-01-05,Anderson K.,Paire B.,1.3,3.52
Tata Open,2018-01-06,Simon G.,Anderson K.,2.75,1.45
ASB Classic,2018-01-07,Sousa J.,Young D.,1.76,2.05
ASB Classic,2018-01-08,Ferrer D.,Wu Y.,1.22,4.26
ASB Classic,2018-01-08,Khachanov K.,Sugita Y.,1.59,2.33
ASB Classic,2018-01-08,Bautista Agut R.,Venus M.,1.03,12.33
ASB Classic,2018-01-08,Shapovalov D.,Dutra Silva R.,1.33,3.28
ASB Classic,2018-01-08,Cuevas P.,Daniel T.,1.39,2.94
ASB Classic,2018-01-08,Gojowczyk P.,Smyczek T.,1.56,2.41
ASB Classic,2018-01-09,Johnson S.,Caruana L.,1.11,6.73
ASB Classic,2018-01-09,Vesely J.,Albot R.,1.81,1.98
ASB Classic,2018-01-09,Lacko L.,Tsitsipas S.,2.66,1.47
ASB Classic,2018-01-09,Haase R.,Ruud C.,1.37,3.08
ASB Classic,2018-01-09,Chung H.,Sandgren T.,1.23,4.09
ASB Classic,2018-01-09,Bautista Agut R.,Johnson S.,1.29,3.57
ASB Classic,2018-01-10,Haase R.,Lacko L.,1.75,2.07
ASB Classic,2018-01-10,Vesely J.,Querrey S.,2.78,1.44
ASB Classic,2018-01-10,Gojowczyk P.,Sock J.,2.76,1.44
ASB Classic,2018-01-10,Ferrer D.,Sousa J.,1.73,2.09
ASB Classic,2018-01-10,Khachanov K.,Cuevas P.,1.61,2.3
ASB Classic,2018-01-10,Del Potro J.M.,Shapovalov D.,1.39,2.97
ASB Classic,2018-01-10,Chung H.,Isner J.,2.14,1.7
ASB Classic,2018-01-10,Bautista Agut R.,Vesely J.,1.18,4.8
ASB Classic,2018-01-11,Haase R.,Gojowczyk P.,2.09,1.74
ASB Classic,2018-01-11,Ferrer D.,Chung H.,2.1,1.73
ASB Classic,2018-01-11,Del Potro J.M.,Khachanov K.,1.27,3.79
ASB Classic,2018-01-12,Bautista Agut R.,Haase R.,1.26,3.89
ASB Classic,2018-01-12,Del Potro J.M.,Ferrer D.,1.29,3.58
ASB Classic,2018-01-13,Bautista Agut R.,Del Potro J.M.,3.14,1.36
Sydney International,2018-01-07,Lorenzi P.,Thompson J.,2.3,1.61
Sydney International,2018-01-07,Dolgopolov O.,Troicki V.,1.43,2.8
Sydney International,2018-01-07,Dzumhur D.,Struff J.L.,1.91,1.88
Sydney International,2018-01-08,Berankis R.,Bolt A.,1.78,2.03
Sydney International,2018-01-08,Millman J.,Popyrin A.,1.16,5.17
Sydney International,2018-01-08,Medvedev D.,Kohlschreiber P.,2.27,1.62
Sydney International,2018-01-08,Mannarino A.,Donskoy E.,1.49,2.61
Sydney International,2018-01-09,Mayer L.,Zverev M.,1.96,1.83
Sydney International,2018-01-09,Lopez F.,Vukic A.,1.31,3.41
Sydney International,2018-01-09,De Minaur A.,Verdasco F.,2.43,1.55
Sydney International,2018-01-09,Paire B.,Bedene A.,2.13,1.7
Sydney International,2018-01-09,Donaldson J.,Simon G.,2.12,1.71
Sydney International,2018-01-10,Mannarino A.,Berankis R.,1.3,3.47
Sydney International,2018-01-10,Lorenzi P.,Ramos-Vinolas A.,2.26,1.64
Sydney International,2018-01-10,Paire B.,Mayer L.,1.87,1.94
Sydney International,2018-01-10,Fognini F.,Dolgopolov O.,2.67,1.47
Sydney International,2018-01-10,Medvedev D.,Donaldson J.,1.81,1.99
Sydney International,2018-01-10,De Minaur A.,Dzumhur D.,2.15,1.69
Sydney International,2018-01-10,Lopez F.,Schwartzman D.,2.55,1.51
Sydney International,2018-01-10,Muller G.,Millman J.,2.09,1.73
Sydney International,2018-01-11,Fognini F.,Mannarino A.,2.18,1.68
Sydney International,2018-01-11,Medvedev D.,Lorenzi P.,1.53,2.5
Sydney International,2018-01-11,Paire B.,Muller G.,2.17,1.69
Sydney International,2018-01-11,De Minaur A.,Lopez F.,1.87,1.92
Sydney International,2018-01-12,Medvedev D.,Fognini F.,1.95,1.85
Sydney International,2018-01-12,De Minaur A.,Paire B.,1.81,1.99
Sydney International,2018-01-13,Medvedev D.,De Minaur A.,2.17,1.68
Australian Open,2018-01-15,Dolgopolov O.,Haider-Maurer A.,1.03,13.72
Australian Open,2018-01-15,Harrison R.,Sela D.,1.33,3.31
Australian Open,2018-01-15,Edmund K.,Anderson K.,2.92,1.41
Australian Open,2018-01-15,Carreno Busta P.,Kubler J.,1.28,3.73
Australian Open,2018-01-15,Cuevas P.,Youzhny M.,1.64,2.27
Australian Open,2018-01-15,Istomin D.,Herbert P.H.,1.68,2.18
Australian Open,2018-01-15,Muller G.,Delbonis F.,1.25,3.99
Australian Open,2018-01-15,Seppi A.,Moutet C.,1.33,3.36
Australian Open,2018-01-15,Rublev A.,Ferrer D.,1.88,1.92
Australian Open,2018-01-15,Ebden M.,Isner J.,3.24,1.34
Australian Open,2018-01-15,Nishioka Y.,Kohlschreiber P.,3.55,1.3
Australian Open,2018-01-15,Troicki V.,Bolt A.,1.27,3.77
Australian Open,2018-01-15,Shapovalov D.,Tsitsipas S.,1.71,2.14
Australian Open,2018-01-15,Dimitrov G.,Novak D.,1.01,17.22
Australian Open,2018-01-15,Schwartzman D.,Lajovic D.,1.26,3.9
Australian Open,2018-01-15,Cilic M.,Pospisil V.,1.13,5.95
Australian Open,2018-01-15,Dzumhur D.,Lorenzi P.,1.74,2.11
Australian Open,2018-01-15,Karlovic I.,Djere L.,1.88,1.92
Australian Open,2018-01-15,Mcdonald M.,Ymer E.,1.91,1.89
Australian Open,2018-01-15,Simon G.,Copil M.,1.38,3.07
Australian Open,2018-01-15,Sugita Y.,Sock J.,2.88,1.41
Australian Open,2018-01-15,Basilashvili N.,Melzer G.,1.5,2.59
Australian Open,2018-01-15,Baghdatis M.,Bhambri Y.,1.79,2.02
Australian Open,2018-01-15,Millman J.,Coric B.,2.09,1.73
Australian Open,2018-01-15,Mayer L.,Jarry N.,1.43,2.81
Australian Open,2018-01-15,Ruud C.,Halys Q.,1.83,1.96
Australian Open,2018-01-15,Bemelmans R.,Pouille L.,4.68,1.19
Australian Open,2018-01-15,Kyrgios N.,Dutra Silva R.,1.02,16.22
Australian Open,2018-01-15,Nadal R.,Estrella Burgos V.,1.01,22.16
Australian Open,2018-01-15,Jaziri M.,Caruso S.,1.77,2.05
Australian Open,2018-01-15,Sousa J.,Brown D.,1.37,3.08
Australian Open,2018-01-15,Tsonga J.W.,King K.,1.09,7.22
Australian Open,2018-01-16,Lacko L.,Raonic M.,5.17,1.16
Australian Open,2018-01-16,Vesely J.,Safranek V.,1.26,3.88
Australian Open,2018-01-16,Fucsovics M.,Albot R.,1.44,2.8
Australian Open,2018-01-16,Verdasco F.,Bautista Agut R.,2.85,1.42
Australian Open,2018-01-16,Benneteau J.,Daniel T.,1.54,2.48
Australian Open,2018-01-16,Mannarino A.,Berrettini M.,1.29,3.6
Australian Open,2018-01-16,Kicker N.,Thompson J.,5.44,1.15
Australian Open,2018-01-16,Marterer M.,Stebe C.M.,1.53,2.5
Australian Open,2018-01-16,Sonego L.,Haase R.,3.51,1.3
Australian Open,2018-01-16,Querrey S.,Lopez F.,1.74,2.09
Australian Open,2018-01-16,Zverev A.,Fabbiano T.,1.01,17.87
Australian Open,2018-01-16,Goffin D.,Bachinger M.,1.03,13.08
Australian Open,2018-01-16,Gojowczyk P.,Kukushkin M.,1.54,2.48
Australian Open,2018-01-16,Wawrinka S.,Berankis R.,1.52,2.54
Australian Open,2018-01-16,Ramos-Vinolas A.,Donaldson J.,2.08,1.74
Australian Open,2018-01-16,Donskoy E.,Mayer F.,1.63,2.28
Australian Open,2018-01-16,Kudla D.,Johnson S.,3.64,1.29
Australian Open,2018-01-16,Djokovic N.,Young D.,1.08,7.97
Australian Open,2018-01-16,Sandgren T.,Chardy J.,2.06,1.76
Australian Open,2018-01-16,Smyczek T.,Popyrin A.,1.25,3.98
Australian Open,2018-01-16,Fognini F.,Zeballos H.,1.22,4.34
Australian Open,2018-01-16,Struff J.L.,Kwon S.W.,1.22,4.31
Australian Open,2018-01-16,Medvedev D.,Kokkinakis T.,2.14,1.7
Australian Open,2018-01-16,Monfils G.,Munar J.,1.09,7.48
Australian Open,2018-01-16,Gasquet R.,Kavcic B.,1.03,12.51
Australian Open,2018-01-16,Khachanov K.,Polansky P.,1.21,4.42
Australian Open,2018-01-16,Garcia-Lopez G.,Paire B.,2.9,1.41
Australian Open,2018-01-16,Chung H.,Zverev M.,1.27,3.79
Australian Open,2018-01-16,Berdych T.,De Minaur A.,1.44,2.8
Australian Open,2018-01-16,Federer R.,Bedene A.,1.02,18.49
Australian Open,2018-01-16,Thiem D.,Pella G.,1.25,3.9
Australian Open,2018-01-16,Del Potro J.M.,Tiafoe F.,1.12,6.19
Australian Open,2018-01-17,Basilashvili N.,Bemelmans R.,1.78,2.03
Australian Open,2018-01-17,Muller G.,Jaziri M.,1.11,6.44
Australian Open,2018-01-17,Seppi A.,Nishioka Y.,1.57,2.4
Australian Open,2018-01-17,Carreno Busta P.,Simon G.,2.21,1.66
Australian Open,2018-01-17,Tsonga J.W.,Shapovalov D.,1.59,2.36
Australian Open,2018-01-17,Edmund K.,Istomin D.,1.41,2.92
Australian Open,2018-01-17,Karlovic I.,Sugita Y.,2.43,1.56
Australian Open,2018-01-17,Cilic M.,Sousa J.,1.07,8.7
Australian Open,2018-01-17,Dzumhur D.,Millman J.,2.36,1.59
Australian Open,2018-01-17,Harrison R.,Cuevas P.,1.6,2.33
Australian Open,2018-01-17,Nadal R.,Mayer L.,1.03,14.6
Australian Open,2018-01-17,Schwartzman D.,Ruud C.,1.23,4.1
Australian Open,2018-01-17,Rublev A.,Baghdatis M.,1.39,2.97
Australian Open,2018-01-17,Kyrgios N.,Troicki V.,1.06,9.63
Australian Open,2018-01-17,Dimitrov G.,Mcdonald M.,1.02,15.98
Australian Open,2018-01-17,Dolgopolov O.,Ebden M.,1.51,2.57
Australian Open,2018-01-18,Fucsovics M.,Querrey S.,3.32,1.33
Australian Open,2018-01-18,Ramos-Vinolas A.,Smyczek T.,1.42,2.86
Australian Open,2018-01-18,Thiem D.,Kudla D.,1.07,8.69
Australian Open,2018-01-18,Kicker N.,Lacko L.,5.12,1.16
Australian Open,2018-01-18,Berdych T.,Garcia-Lopez G.,1.15,5.38
Australian Open,2018-01-18,Mannarino A.,Vesely J.,1.37,3.09
Australian Open,2018-01-18,Fognini F.,Donskoy E.,1.33,3.34
Australian Open,2018-01-18,Del Potro J.M.,Khachanov K.,1.18,4.89
Australian Open,2018-01-18,Djokovic N.,Monfils G.,1.22,4.34
Australian Open,2018-01-18,Benneteau J.,Goffin D.,7.05,1.1
Australian Open,2018-01-18,Chung H.,Medvedev D.,1.43,2.82
Australian Open,2018-01-18,Gasquet R.,Sonego L.,1.11,6.46
Australian Open,2018-01-18,Marterer M.,Verdasco F.,3.47,1.31
Australian Open,2018-01-18,Zverev A.,Gojowczyk P.,1.18,4.77
Australian Open,2018-01-18,Sandgren T.,Wawrinka S.,3.24,1.34
Australian Open,2018-01-18,Federer R.,Struff J.L.,1.02,16.84
Australian Open,2018-01-19,Edmund K.,Basilashvili N.,1.23,4.19
Australian Open,2018-01-19,Carreno Busta P.,Muller G.,1.62,2.31
Australian Open,2018-01-19,Dimitrov G.,Rublev A.,1.45,2.74
Australian Open,2018-01-19,Seppi A.,Karlovic I.,1.56,2.42
Australian Open,2018-01-19,Schwartzman D.,Dolgopolov O.,2.1,1.74
Australian Open,2018-01-19,Kyrgios N.,Tsonga J.W.,1.36,3.15
Australian Open,2018-01-19,Nadal R.,Dzumhur D.,1.03,14.15
Australian Open,2018-01-19,Cilic M.,Harrison R.,1.14,5.82
Australian Open,2018-01-20,Sandgren T.,Marterer M.,2.25,1.65
Australian Open,2018-01-20,Thiem D.,Mannarino A.,1.33,3.37
Australian Open,2018-01-20,Fognini F.,Benneteau J.,1.45,2.78
Australian Open,2018-01-20,Chung H.,Zverev A.,2.32,1.62
Australian Open,2018-01-20,Fucsovics M.,Kicker N.,1.18,4.99
Australian Open,2018-01-20,Berdych T.,Del Potro J.M.,2.45,1.56
Australian Open,2018-01-20,Djokovic N.,Ramos-Vinolas A.,1.09,7.64
Australian Open,2018-01-20,Federer R.,Gasquet R.,1.07,8.94
Australian Open,2018-01-21,Cilic M.,Carreno Busta P.,1.23,4.31
Australian Open,2018-01-21,Nadal R.,Schwartzman D.,1.05,10.69
Australian Open,2018-01-21,Edmund K.,Seppi A.,1.38,3.08
Australian Open,2018-01-21,Dimitrov G.,Kyrgios N.,2.31,1.62
Australian Open,2018-01-22,Berdych T.,Fognini F.,1.31,3.51
Australian Open,2018-01-22,Federer R.,Fucsovics M.,1.02,16.41
Australian Open,2018-01-22,Sandgren T.,Thiem D.,6.81,1.11
Australian Open,2018-01-22,Chung H.,Djokovic N.,4.06,1.25
Australian Open,2018-01-23,Edmund K.,Dimitrov G.,3.68,1.29
Australian Open,2018-01-23,Cilic M.,Nadal R.,4.03,1.25
Australian Open,2018-01-24,Chung H.,Sandgren T.,1.27,3.87
Australian Open,2018-01-24,Federer R.,Berdych T.,1.17,5.22
Australian Open,2018-01-25,Cilic M.,Edmund K.,1.31,3.52
Australian Open,2018-01-26,Federer R.,Chung H.,1.16,5.55
Australian Open,2018-01-28,Federer R.,Cilic M.,1.23,4.37
Open Sud de France,2018-02-05,Paire B.,Zverev M.,1.53,2.49
Open Sud de France,2018-02-05,Rublev A.,Garcia-Lopez G.,1.35,3.17
Open Sud de France,2018-02-06,Taberner C.,Gombos N.,3.94,1.25
Open Sud de France,2018-02-06,Chardy J.,Tsitsipas S.,2.18,1.68
Open Sud de France,2018-02-06,Berankis R.,Benneteau J.,2.7,1.46
Open Sud de France,2018-02-06,Simon G.,Maden Y.,1.27,3.75
Open Sud de France,2018-02-06,Khachanov K.,Ferrer D.,1.76,2.06
Open Sud de France,2018-02-07,Herbert P.H.,De Schepper K.,1.9,1.88
Open Sud de France,2018-02-07,Millman J.,Sugita Y.,1.53,2.49
Open Sud de France,2018-02-07,Bemelmans R.,Hemery C.,1.63,2.26
Open Sud de France,2018-02-07,Mahut N.,Brown D.,1.72,2.11
Open Sud de France,2018-02-07,Gasquet R.,Medvedev D.,1.42,2.85
Open Sud de France,2018-02-07,Goffin D.,Simon G.,1.34,3.22
Open Sud de France,2018-02-07,Rublev A.,Chardy J.,1.47,2.68
Open Sud de France,2018-02-08,Khachanov K.,Berankis R.,1.4,2.9
Open Sud de France,2018-02-08,Dzumhur D.,Bemelmans R.,1.61,2.3
Open Sud de France,2018-02-08,Gasquet R.,Herbert P.H.,1.15,5.52
Open Sud de France,2018-02-08,Tsonga J.W.,Mahut N.,1.14,5.6
Open Sud de France,2018-02-08,Pouille L.,Taberner C.,1.12,6.07
Open Sud de France,2018-02-08,Paire B.,Millman J.,1.69,2.15
Open Sud de France,2018-02-09,Goffin D.,Khachanov K.,1.3,3.62
Open Sud de France,2018-02-09,Gasquet R.,Dzumhur D.,1.3,3.49
Open Sud de France,2018-02-09,Tsonga J.W.,Rublev A.,1.64,2.27
Open Sud de France,2018-02-09,Pouille L.,Paire B.,1.56,2.42
Open Sud de France,2018-02-10,Gasquet R.,Goffin D.,2.33,1.6
Open Sud de France,2018-02-10,Pouille L.,Tsonga J.W.,2.15,1.71
Open Sud de France,2018-02-11,Pouille L.,Gasquet R.,2.26,1.64
Ecuador Open,2018-02-05,Moutet C.,Menendez-Maceiras A.,1.6,2.32
Ecuador Open,2018-02-05,Martin A.,Dutra Silva R.,1.69,2.16
Ecuador Open,2018-02-05,Travaglia S.,Andujar P.,1.47,2.66
Ecuador Open,2018-02-05,Ruud C.,Berlocq C.,1.68,2.18
Ecuador Open,2018-02-06,Estrella Burgos V.,Bellucci T.,1.66,2.2
Ecuador Open,2018-02-06,Carballes Baena R.,Gaio F.,1.38,3.02
Ecuador Open,2018-02-06,Monteiro T.,Zeballos H.,2.18,1.67
Ecuador Open,2018-02-07,Giannessi A.,Polansky P.,1.4,2.94
Ecuador Open,2018-02-07,Jarry N.,Bagnis F.,1.73,2.09
Ecuador Open,2018-02-07,Karlovic I.,Escobedo E.,1.57,2.38
Ecuador Open,2018-02-07,Melzer G.,Cecchinato M.,1.53,2.5
Ecuador Open,2018-02-07,Quiroz R.,Hanfmann Y.,2.68,1.47
Ecuador Open,2018-02-08,Melzer G.,Estrella Burgos V.,1.75,2.07
Ecuador Open,2018-02-08,Carballes Baena R.,Lorenzi P.,2.15,1.7
Ecuador Open,2018-02-08,Jarry N.,Travaglia S.,1.59,2.36
Ecuador Open,2018-02-08,Moutet C.,Karlovic I.,2.36,1.59
Ecuador Open,2018-02-08,Ramos-Vinolas A.,Quiroz R.,1.13,6.0
Ecuador Open,2018-02-08,Monteiro T.,Giannessi A.,1.66,2.22
Ecuador Open,2018-02-08,Monfils G.,Ruud C.,1.39,2.95
Ecuador Open,2018-02-08,Martin A.,Carreno Busta P.,3.68,1.28
Ecuador Open,2018-02-09,Carballes Baena R.,Jarry N.,1.99,1.81
Ecuador Open,2018-02-09,Martin A.,Moutet C.,1.7,2.16
Ecuador Open,2018-02-09,Monteiro T.,Monfils G.,4.34,1.22
Ecuador Open,2018-02-09,Ramos-Vinolas A.,Melzer G.,1.66,2.23
Ecuador Open,2018-02-10,Carballes Baena R.,Martin A.,1.79,2.03
Ecuador Open,2018-02-10,Ramos-Vinolas A.,Monteiro T.,1.35,3.19
Ecuador Open,2018-02-11,Carballes Baena R.,Ramos-Vinolas A.,3.11,1.37
Garanti Koza Sofia Open,2018-02-05,Lacko L.,Donskoy E.,1.86,1.92
Garanti Koza Sofia Open,2018-02-05,Sousa J.,Kuzmanov D.,1.22,4.26
Garanti Koza Sofia Open,2018-02-06,Basic M.,Mayer F.,1.47,2.56
Garanti Koza Sofia Open,2018-02-06,Kovalik J.,Albot R.,1.9,1.89
Garanti Koza Sofia Open,2018-02-06,Klizan M.,Donski A.,1.03,14.3
Garanti Koza Sofia Open,2018-02-06,Istomin D.,Andreev A.,1.02,15.73
Garanti Koza Sofia Open,2018-02-06,Troicki V.,Gulbis E.,1.73,2.09
Garanti Koza Sofia Open,2018-02-07,Kavcic B.,Djere L.,2.02,1.78
Garanti Koza Sofia Open,2018-02-07,Copil M.,Haase R.,2.11,1.72
Garanti Koza Sofia Open,2018-02-07,Seppi A.,Youzhny M.,1.77,2.04
Garanti Koza Sofia Open,2018-02-07,Marterer M.,Jaziri M.,1.4,2.95
Garanti Koza Sofia Open,2018-02-07,Baghdatis M.,Caruso S.,1.29,3.6
Garanti Koza Sofia Open,2018-02-07,Kovalik J.,Lacko L.,2.74,1.45
Garanti Koza Sofia Open,2018-02-07,Basic M.,Kohlschreiber P.,2.33,1.6
Garanti Koza Sofia Open,2018-02-08,Marterer M.,Sousa J.,1.76,2.04
Garanti Koza Sofia Open,2018-02-08,Muller G.,Seppi A.,1.64,2.25
Garanti Koza Sofia Open,2018-02-08,Copil M.,Kavcic B.,1.34,3.23
Garanti Koza Sofia Open,2018-02-08,Troicki V.,Istomin D.,1.62,2.28
Garanti Koza Sofia Open,2018-02-08,Baghdatis M.,Mannarino A.,2.31,1.62
Garanti Koza Sofia Open,2018-02-08,Wawrinka S.,Klizan M.,1.59,2.36
Garanti Koza Sofia Open,2018-02-09,Copil M.,Muller G.,2.32,1.61
Garanti Koza Sofia Open,2018-02-09,Kovalik J.,Baghdatis M.,3.0,1.39
Garanti Koza Sofia Open,2018-02-09,Wawrinka S.,Troicki V.,1.51,2.56
Garanti Koza Sofia Open,2018-02-09,Basic M.,Marterer M.,2.37,1.58
Garanti Koza Sofia Open,2018-02-10,Copil M.,Kovalik J.,1.43,2.84
Garanti Koza Sofia Open,2018-02-10,Basic M.,Wawrinka S.,3.58,1.29
Garanti Koza Sofia Open,2018-02-11,Basic M.,Copil M.,2.3,1.61
Argentina Open,2018-02-12,Lajovic D.,Bagnis F.,1.94,1.84
Argentina Open,2018-02-12,Delbonis F.,Mayer F.,1.29,3.6
Argentina Open,2018-02-12,Bellucci T.,Cachin P.,1.31,3.45
Argentina Open,2018-02-12,Garcia-Lopez G.,Berlocq C.,1.89,1.9
Argentina Open,2018-02-12,Pella G.,Kicker N.,1.47,2.68
Argentina Open,2018-02-13,Bedene A.,Vesely J.,1.99,1.81
Argentina Open,2018-02-13,Mayer L.,Dutra Silva R.,1.46,2.71
Argentina Open,2018-02-13,Verdasco F.,Monteiro T.,1.39,2.98
Argentina Open,2018-02-13,Monfils G.,Cuevas P.,1.89,1.91
Argentina Open,2018-02-13,Elias G.,Carballes Baena R.,2.02,1.79
Argentina Open,2018-02-13,Zeballos H.,Cecchinato M.,1.73,2.1
Argentina Open,2018-02-13,Schwartzman D.,Haider-Maurer A.,1.06,9.84
Argentina Open,2018-02-14,Pella G.,Verdasco F.,2.39,1.58
Argentina Open,2018-02-14,Bedene A.,Ramos-Vinolas A.,2.04,1.77
Argentina Open,2018-02-14,Schwartzman D.,Bellucci T.,1.26,3.84
